# t  B_z_curl_0  B_z_curl_1  B_z_curl_2  B_z_curl_3  B_z_curl_4  B_z_curl_5  B_z_curl_6  B_z_curl_7  B_z_curl_8  B_z_curl_9  B_z_curl_10  B_z_curl_11  B_z_curl_12  B_z_curl_13  B_z_curl_14  B_z_curl_15  B_z_curl_16  B_z_curl_17  B_z_curl_18  B_z_curl_19  B_z_curl_20  B_z_curl_21  B_z_curl_22  B_z_curl_23  B_z_curl_24  B_z_curl_25  B_z_curl_26  B_z_curl_27  B_z_curl_28  B_z_curl_29  B_z_curl_30  B_z_curl_31  B_z_curl_32  B_z_curl_33  B_z_curl_34  B_z_curl_35  B_z_curl_36  B_z_curl_37  B_z_curl_38  B_z_curl_39  B_z_curl_40  B_z_curl_41  B_z_curl_42  B_z_curl_43  B_z_curl_44  B_z_curl_45
12751.2 -2.62838e-10 -5.36861e-10 -7.00172e-10 8.34219e-11 1.18413e-09 0 2.56567e-09 -2.41314e-09 -2.44773e-09 0 -5.56131e-11 2.81508e-09 -2.03507e-09 0 -2.01036e-09 -9.22268e-16 -4.29017e-10 0 4.29019e-10 -2.65052e-09 2.65052e-09 0 -2.93212e-09 4.90625e-10 -9.20869e-11 4.60462e-11 -4.88745e-09 4.92107e-09 -1.60943e-09 2.03507e-09 0 -2.19129e-09 2.07108e-09 -6.45074e-10 -6.97009e-10 -1.71895e-11 2.44773e-09 0 3.41357e-11 3.26212e-10 -1.6919e-09 -8.34254e-11 0 9.12829e-10 -1.18413e-09 0
12751.8 -2.62088e-10 -5.37283e-10 -7.01186e-10 8.32505e-11 1.18817e-09 0 2.56993e-09 -2.41602e-09 -2.45076e-09 0 -5.48065e-11 2.81726e-09 -2.03775e-09 0 -2.01238e-09 -9.31152e-16 -4.2849e-10 0 4.28492e-10 -2.65221e-09 2.65221e-09 0 -2.93717e-09 4.91378e-10 -9.12384e-11 4.56219e-11 -4.89427e-09 4.9264e-09 -1.60974e-09 2.03775e-09 0 -2.19528e-09 2.07484e-09 -6.47252e-10 -6.97223e-10 -1.68934e-11 2.45076e-09 0 3.36859e-11 3.25601e-10 -1.69579e-09 -8.3254e-11 0 9.13846e-10 -1.18816e-09 0
12752.4 -2.61329e-10 -5.37702e-10 -7.02179e-10 8.30684e-11 1.1922e-09 0 2.57415e-09 -2.41886e-09 -2.45374e-09 0 -5.39925e-11 2.81936e-09 -2.04039e-09 0 -2.01436e-09 -9.40082e-16 -4.27947e-10 0 4.27949e-10 -2.65384e-09 2.65384e-09 0 -2.94218e-09 4.92127e-10 -9.03753e-11 4.51904e-11 -4.901e-09 4.93164e-09 -1.61e-09 2.04039e-09 0 -2.19925e-09 2.07859e-09 -6.49416e-10 -6.97424e-10 -1.6599e-11 2.45373e-09 0 3.32333e-11 3.24984e-10 -1.69968e-09 -8.3072e-11 0 9.14853e-10 -1.1922e-09 0
12753.1 -2.60562e-10 -5.38118e-10 -7.03152e-10 8.28757e-11 1.19624e-09 0 2.57833e-09 -2.42165e-09 -2.45666e-09 0 -5.31712e-11 2.8214e-09 -2.04299e-09 0 -2.01629e-09 -9.49053e-16 -4.2739e-10 0 4.27392e-10 -2.65541e-09 2.65541e-09 0 -2.94717e-09 4.92871e-10 -8.94978e-11 4.47517e-11 -4.90764e-09 4.93679e-09 -1.61022e-09 2.043e-09 0 -2.2032e-09 2.08231e-09 -6.51565e-10 -6.97612e-10 -1.63066e-11 2.45666e-09 0 3.2778e-11 3.24362e-10 -1.70356e-09 -8.28793e-11 0 9.1585e-10 -1.19624e-09 0
12753.7 -2.59787e-10 -5.3853e-10 -7.04104e-10 8.26725e-11 1.20028e-09 0 2.58246e-09 -2.42439e-09 -2.45954e-09 0 -5.23425e-11 2.82338e-09 -2.04556e-09 0 -2.01818e-09 -9.58064e-16 -4.26817e-10 0 4.26819e-10 -2.65692e-09 2.65691e-09 0 -2.95212e-09 4.93611e-10 -8.86059e-11 4.43057e-11 -4.91419e-09 4.94183e-09 -1.61038e-09 2.04556e-09 0 -2.20714e-09 2.08602e-09 -6.53701e-10 -6.97786e-10 -1.60163e-11 2.45954e-09 0 3.23199e-11 3.23735e-10 -1.70743e-09 -8.26761e-11 0 9.16838e-10 -1.20027e-09 0
12754.3 -2.59004e-10 -5.3894e-10 -7.05035e-10 8.24587e-11 1.20431e-09 0 2.58654e-09 -2.42708e-09 -2.46237e-09 0 -5.15067e-11 2.82529e-09 -2.04809e-09 0 -2.02003e-09 -9.67109e-16 -4.26229e-10 0 4.26231e-10 -2.65836e-09 2.65835e-09 0 -2.95705e-09 4.94347e-10 -8.76998e-11 4.38527e-11 -4.92066e-09 4.94678e-09 -1.61051e-09 2.04809e-09 0 -2.21106e-09 2.08971e-09 -6.55823e-10 -6.97947e-10 -1.57285e-11 2.46237e-09 0 3.18591e-11 3.23103e-10 -1.7113e-09 -8.24623e-11 0 9.17816e-10 -1.20431e-09 0
12754.9 -2.58213e-10 -5.39346e-10 -7.05945e-10 8.22343e-11 1.20835e-09 0 2.59059e-09 -2.42973e-09 -2.46515e-09 0 -5.06638e-11 2.82714e-09 -2.05058e-09 0 -2.02183e-09 -9.76186e-16 -4.25627e-10 0 4.25629e-10 -2.65974e-09 2.65973e-09 0 -2.96194e-09 4.95078e-10 -8.67796e-11 4.33926e-11 -4.92703e-09 4.95163e-09 -1.61059e-09 2.05058e-09 0 -2.21497e-09 2.09337e-09 -6.5793e-10 -6.98095e-10 -1.54432e-11 2.46515e-09 0 3.13954e-11 3.22465e-10 -1.71516e-09 -8.22379e-11 0 9.18784e-10 -1.20835e-09 0
12755.6 -2.57414e-10 -5.39749e-10 -7.06835e-10 8.19995e-11 1.21238e-09 0 2.59458e-09 -2.43234e-09 -2.46788e-09 0 -4.98138e-11 2.82891e-09 -2.05303e-09 0 -2.0236e-09 -9.8529e-16 -4.25009e-10 0 4.25011e-10 -2.66105e-09 2.66105e-09 0 -2.9668e-09 4.95805e-10 -8.58455e-11 4.29256e-11 -4.93332e-09 4.95638e-09 -1.61062e-09 2.05303e-09 0 -2.21886e-09 2.09703e-09 -6.60023e-10 -6.9823e-10 -1.51607e-11 2.46788e-09 0 3.0929e-11 3.21823e-10 -1.71902e-09 -8.20032e-11 0 9.19743e-10 -1.21238e-09 0
12756.2 -2.56607e-10 -5.40149e-10 -7.07703e-10 8.17543e-11 1.21642e-09 0 2.59854e-09 -2.43489e-09 -2.47056e-09 0 -4.89568e-11 2.83063e-09 -2.05544e-09 0 -2.02532e-09 -9.94419e-16 -4.24377e-10 0 4.24379e-10 -2.66231e-09 2.6623e-09 0 -2.97164e-09 4.96528e-10 -8.48974e-11 4.24516e-11 -4.93951e-09 4.96104e-09 -1.61061e-09 2.05545e-09 0 -2.22274e-09 2.10066e-09 -6.62101e-10 -6.98351e-10 -1.48811e-11 2.47056e-09 0 3.04598e-11 3.21176e-10 -1.72286e-09 -8.17579e-11 0 9.20693e-10 -1.21641e-09 0
12756.8 -2.55793e-10 -5.40546e-10 -7.0855e-10 8.14986e-11 1.22045e-09 0 2.60244e-09 -2.4374e-09 -2.47319e-09 0 -4.8093e-11 2.83228e-09 -2.05782e-09 0 -2.02699e-09 -1.00357e-15 -4.23729e-10 0 4.23731e-10 -2.6635e-09 2.66349e-09 0 -2.97644e-09 4.97246e-10 -8.39356e-11 4.19707e-11 -4.94561e-09 4.9656e-09 -1.61055e-09 2.05782e-09 0 -2.2266e-09 2.10427e-09 -6.64164e-10 -6.98459e-10 -1.46047e-11 2.47319e-09 0 2.99878e-11 3.20525e-10 -1.7267e-09 -8.15023e-11 0 9.21633e-10 -1.22044e-09 0
12757.4 -2.54971e-10 -5.4094e-10 -7.09377e-10 8.12326e-11 1.22448e-09 0 2.6063e-09 -2.43986e-09 -2.47578e-09 0 -4.72224e-11 2.83386e-09 -2.06016e-09 0 -2.02863e-09 -1.01273e-15 -4.23067e-10 0 4.23069e-10 -2.66463e-09 2.66462e-09 0 -2.98121e-09 4.9796e-10 -8.29602e-11 4.1483e-11 -4.95163e-09 4.97006e-09 -1.61045e-09 2.06016e-09 0 -2.23044e-09 2.10786e-09 -6.66212e-10 -6.98555e-10 -1.43317e-11 2.47577e-09 0 2.9513e-11 3.19868e-10 -1.73053e-09 -8.12363e-11 0 9.22564e-10 -1.22447e-09 0
12758 -2.54141e-10 -5.41331e-10 -7.10182e-10 8.09564e-11 1.2285e-09 0 2.61012e-09 -2.44227e-09 -2.47831e-09 0 -4.63451e-11 2.83538e-09 -2.06246e-09 0 -2.03022e-09 -1.02191e-15 -4.22391e-10 0 4.22393e-10 -2.66569e-09 2.66569e-09 0 -2.98595e-09 4.9867e-10 -8.19713e-11 4.09886e-11 -4.95755e-09 4.97442e-09 -1.61031e-09 2.06246e-09 0 -2.23427e-09 2.11143e-09 -6.68245e-10 -6.98637e-10 -1.40622e-11 2.47831e-09 0 2.90354e-11 3.19208e-10 -1.73436e-09 -8.09601e-11 0 9.23486e-10 -1.2285e-09 0
12758.7 -2.53305e-10 -5.41719e-10 -7.10966e-10 8.06698e-11 1.23253e-09 0 2.61389e-09 -2.44464e-09 -2.48079e-09 0 -4.54611e-11 2.83683e-09 -2.06472e-09 0 -2.03176e-09 -1.0311e-15 -4.21699e-10 0 4.21702e-10 -2.66669e-09 2.66669e-09 0 -2.99065e-09 4.99375e-10 -8.0969e-11 4.04874e-11 -4.96338e-09 4.97868e-09 -1.61011e-09 2.06472e-09 0 -2.23808e-09 2.11499e-09 -6.70262e-10 -6.98706e-10 -1.37964e-11 2.48079e-09 0 2.85549e-11 3.18543e-10 -1.73817e-09 -8.06735e-11 0 9.24398e-10 -1.23252e-09 0
12759.3 -2.52461e-10 -5.42104e-10 -7.11728e-10 8.03731e-11 1.23655e-09 0 2.61761e-09 -2.44696e-09 -2.48323e-09 0 -4.45706e-11 2.83821e-09 -2.06694e-09 0 -2.03327e-09 -1.04029e-15 -4.20993e-10 0 4.20996e-10 -2.66763e-09 2.66763e-09 0 -2.99533e-09 5.00076e-10 -7.99535e-11 3.99797e-11 -4.96912e-09 4.98285e-09 -1.60988e-09 2.06694e-09 0 -2.24187e-09 2.11852e-09 -6.72264e-10 -6.98763e-10 -1.35346e-11 2.48322e-09 0 2.80717e-11 3.17874e-10 -1.74198e-09 -8.03769e-11 0 9.25302e-10 -1.23654e-09 0
12759.9 -2.51609e-10 -5.42486e-10 -7.12469e-10 8.00663e-11 1.24056e-09 0 2.62129e-09 -2.44923e-09 -2.48561e-09 0 -4.36736e-11 2.83954e-09 -2.06913e-09 0 -2.03473e-09 -1.04949e-15 -4.20273e-10 0 4.20275e-10 -2.66851e-09 2.66851e-09 0 -2.99997e-09 5.00772e-10 -7.89249e-11 3.94654e-11 -4.97476e-09 4.98692e-09 -1.6096e-09 2.06913e-09 0 -2.24564e-09 2.12203e-09 -6.7425e-10 -6.98806e-10 -1.32769e-11 2.48561e-09 0 2.75856e-11 3.172e-10 -1.74577e-09 -8.007e-11 0 9.26196e-10 -1.24056e-09 0
12760.5 -2.50751e-10 -5.42865e-10 -7.13188e-10 7.97494e-11 1.24458e-09 0 2.62491e-09 -2.45145e-09 -2.48795e-09 0 -4.27703e-11 2.84079e-09 -2.07127e-09 0 -2.03614e-09 -1.05868e-15 -4.19538e-10 0 4.1954e-10 -2.66932e-09 2.66932e-09 0 -3.00458e-09 5.01464e-10 -7.78833e-11 3.89446e-11 -4.98032e-09 4.99089e-09 -1.60928e-09 2.07127e-09 0 -2.2494e-09 2.12552e-09 -6.7622e-10 -6.98837e-10 -1.30235e-11 2.48794e-09 0 2.70967e-11 3.16523e-10 -1.74956e-09 -7.97531e-11 0 9.27081e-10 -1.24457e-09 0
12761.2 -2.49886e-10 -5.43241e-10 -7.13886e-10 7.94225e-11 1.24859e-09 0 2.6285e-09 -2.45363e-09 -2.49023e-09 0 -4.18606e-11 2.84198e-09 -2.07338e-09 0 -2.03752e-09 -1.06787e-15 -4.18789e-10 0 4.18791e-10 -2.67008e-09 2.67007e-09 0 -3.00916e-09 5.02151e-10 -7.68289e-11 3.84174e-11 -4.98578e-09 4.99476e-09 -1.60891e-09 2.07338e-09 0 -2.25314e-09 2.129e-09 -6.78173e-10 -6.98855e-10 -1.27746e-11 2.49023e-09 0 2.6605e-11 3.15842e-10 -1.75334e-09 -7.94262e-11 0 9.27957e-10 -1.24858e-09 0
12761.8 -2.49014e-10 -5.43614e-10 -7.14562e-10 7.90856e-11 1.25259e-09 0 2.63203e-09 -2.45575e-09 -2.49246e-09 0 -4.09447e-11 2.84311e-09 -2.07545e-09 0 -2.03885e-09 -1.07705e-15 -4.18026e-10 0 4.18028e-10 -2.67077e-09 2.67076e-09 0 -3.01371e-09 5.02833e-10 -7.57618e-11 3.78839e-11 -4.99115e-09 4.99853e-09 -1.6085e-09 2.07545e-09 0 -2.25686e-09 2.13245e-09 -6.80111e-10 -6.9886e-10 -1.25305e-11 2.49246e-09 0 2.61104e-11 3.15156e-10 -1.75711e-09 -7.90894e-11 0 9.28824e-10 -1.25259e-09 0
12762.4 -2.48135e-10 -5.43984e-10 -7.15217e-10 7.87389e-11 1.25659e-09 0 2.63552e-09 -2.45783e-09 -2.49465e-09 0 -4.00227e-11 2.84417e-09 -2.07748e-09 0 -2.04013e-09 -1.08621e-15 -4.17248e-10 0 4.1725e-10 -2.67139e-09 2.67139e-09 0 -3.01822e-09 5.03511e-10 -7.46822e-11 3.73441e-11 -4.99642e-09 5.0022e-09 -1.60805e-09 2.07748e-09 0 -2.26056e-09 2.13588e-09 -6.82033e-10 -6.98853e-10 -1.22912e-11 2.49465e-09 0 2.56129e-11 3.14467e-10 -1.76087e-09 -7.87427e-11 0 9.29681e-10 -1.25659e-09 0
12763 -2.4725e-10 -5.44351e-10 -7.15849e-10 7.83823e-11 1.26059e-09 0 2.63896e-09 -2.45986e-09 -2.49678e-09 0 -3.90947e-11 2.84516e-09 -2.07947e-09 0 -2.04138e-09 -1.09536e-15 -4.16456e-10 0 4.16458e-10 -2.67196e-09 2.67195e-09 0 -3.0227e-09 5.04185e-10 -7.35902e-11 3.67981e-11 -5.0016e-09 5.00578e-09 -1.60755e-09 2.07947e-09 0 -2.26425e-09 2.13928e-09 -6.83937e-10 -6.98833e-10 -1.20571e-11 2.49678e-09 0 2.51126e-11 3.13775e-10 -1.76462e-09 -7.83862e-11 0 9.3053e-10 -1.26058e-09 0
12763.7 -2.46358e-10 -5.44714e-10 -7.1646e-10 7.80161e-11 1.26458e-09 0 2.64235e-09 -2.46184e-09 -2.49887e-09 0 -3.81607e-11 2.84609e-09 -2.08142e-09 0 -2.04258e-09 -1.10449e-15 -4.1565e-10 0 4.15652e-10 -2.67246e-09 2.67245e-09 0 -3.02714e-09 5.04854e-10 -7.24859e-11 3.6246e-11 -5.00669e-09 5.00925e-09 -1.60701e-09 2.08142e-09 0 -2.26791e-09 2.14267e-09 -6.85825e-10 -6.988e-10 -1.18282e-11 2.49886e-09 0 2.46095e-11 3.13078e-10 -1.76835e-09 -7.80199e-11 0 9.3137e-10 -1.26457e-09 0
12764.3 -2.45459e-10 -5.45075e-10 -7.17049e-10 7.76402e-11 1.26856e-09 0 2.64569e-09 -2.46377e-09 -2.5009e-09 0 -3.72209e-11 2.84695e-09 -2.08333e-09 0 -2.04373e-09 -1.11359e-15 -4.1483e-10 0 4.14832e-10 -2.6729e-09 2.67289e-09 0 -3.03155e-09 5.05518e-10 -7.13696e-11 3.56878e-11 -5.01168e-09 5.01263e-09 -1.60643e-09 2.08333e-09 0 -2.27156e-09 2.14604e-09 -6.87697e-10 -6.98755e-10 -1.16048e-11 2.5009e-09 0 2.41034e-11 3.12378e-10 -1.77208e-09 -7.7644e-11 0 9.32201e-10 -1.26856e-09 0
12764.9 -2.44555e-10 -5.45433e-10 -7.17616e-10 7.72547e-11 1.27254e-09 0 2.64899e-09 -2.46565e-09 -2.50288e-09 0 -3.62752e-11 2.84775e-09 -2.08521e-09 0 -2.04484e-09 -1.12267e-15 -4.13996e-10 0 4.13998e-10 -2.67327e-09 2.67327e-09 0 -3.03593e-09 5.06178e-10 -7.02413e-11 3.51237e-11 -5.01658e-09 5.01591e-09 -1.6058e-09 2.08521e-09 0 -2.27519e-09 2.14938e-09 -6.89551e-10 -6.98697e-10 -1.13871e-11 2.50288e-09 0 2.35945e-11 3.11675e-10 -1.7758e-09 -7.72586e-11 0 9.33023e-10 -1.27253e-09 0
12765.5 -2.43644e-10 -5.45788e-10 -7.18161e-10 7.68597e-11 1.27651e-09 0 2.65223e-09 -2.46749e-09 -2.50482e-09 0 -3.53239e-11 2.84849e-09 -2.08704e-09 0 -2.04591e-09 -1.13171e-15 -4.13148e-10 0 4.1315e-10 -2.67359e-09 2.67358e-09 0 -3.04027e-09 5.06833e-10 -6.91013e-11 3.45537e-11 -5.02138e-09 5.01908e-09 -1.60513e-09 2.08704e-09 0 -2.27879e-09 2.1527e-09 -6.91389e-10 -6.98627e-10 -1.11753e-11 2.50482e-09 0 2.30827e-11 3.10968e-10 -1.7795e-09 -7.68636e-11 0 9.33835e-10 -1.27651e-09 0
12766.1 -2.42726e-10 -5.46139e-10 -7.18684e-10 7.64553e-11 1.28047e-09 0 2.65543e-09 -2.46927e-09 -2.5067e-09 0 -3.4367e-11 2.84915e-09 -2.08884e-09 0 -2.04694e-09 -1.14072e-15 -4.12286e-10 0 4.12288e-10 -2.67384e-09 2.67383e-09 0 -3.04458e-09 5.07483e-10 -6.79497e-11 3.39779e-11 -5.02609e-09 5.02216e-09 -1.60442e-09 2.08884e-09 0 -2.28238e-09 2.15599e-09 -6.93209e-10 -6.98545e-10 -1.09695e-11 2.5067e-09 0 2.25679e-11 3.10258e-10 -1.7832e-09 -7.64592e-11 0 9.34639e-10 -1.28047e-09 0
12766.8 -2.41803e-10 -5.46488e-10 -7.19184e-10 7.60416e-11 1.28443e-09 0 2.65858e-09 -2.471e-09 -2.50853e-09 0 -3.34046e-11 2.84976e-09 -2.09059e-09 0 -2.04792e-09 -1.14969e-15 -4.11411e-10 0 4.11413e-10 -2.67403e-09 2.67402e-09 0 -3.04885e-09 5.08128e-10 -6.67866e-11 3.33964e-11 -5.0307e-09 5.02514e-09 -1.60367e-09 2.09059e-09 0 -2.28595e-09 2.15927e-09 -6.95011e-10 -6.9845e-10 -1.077e-11 2.50853e-09 0 2.20503e-11 3.09544e-10 -1.78688e-09 -7.60455e-11 0 9.35434e-10 -1.28443e-09 0
12767.4 -2.40874e-10 -5.46833e-10 -7.19663e-10 7.56187e-11 1.28838e-09 0 2.66168e-09 -2.47269e-09 -2.51032e-09 0 -3.24368e-11 2.8503e-09 -2.09231e-09 0 -2.04885e-09 -1.15862e-15 -4.10522e-10 0 4.10523e-10 -2.67415e-09 2.67415e-09 0 -3.05309e-09 5.08769e-10 -6.56122e-11 3.28093e-11 -5.03522e-09 5.02802e-09 -1.60288e-09 2.09231e-09 0 -2.2895e-09 2.16252e-09 -6.96796e-10 -6.98343e-10 -1.0577e-11 2.51031e-09 0 2.15298e-11 3.08828e-10 -1.79055e-09 -7.56226e-11 0 9.36219e-10 -1.28838e-09 0
12768 -2.39938e-10 -5.47176e-10 -7.20119e-10 7.51866e-11 1.29233e-09 0 2.66473e-09 -2.47432e-09 -2.51205e-09 0 -3.14636e-11 2.85077e-09 -2.09399e-09 0 -2.04974e-09 -1.1675e-15 -4.09619e-10 0 4.09621e-10 -2.67422e-09 2.67421e-09 0 -3.05729e-09 5.09404e-10 -6.44268e-11 3.22165e-11 -5.03964e-09 5.0308e-09 -1.60204e-09 2.09399e-09 0 -2.29302e-09 2.16575e-09 -6.98564e-10 -6.98224e-10 -1.03905e-11 2.51205e-09 0 2.10063e-11 3.08108e-10 -1.79421e-09 -7.51906e-11 0 9.36996e-10 -1.29232e-09 0
12768.6 -2.38997e-10 -5.47515e-10 -7.20553e-10 7.47455e-11 1.29626e-09 0 2.66773e-09 -2.47591e-09 -2.51373e-09 0 -3.04853e-11 2.85118e-09 -2.09562e-09 0 -2.05059e-09 -1.17633e-15 -4.08702e-10 0 4.08704e-10 -2.67422e-09 2.67422e-09 0 -3.06145e-09 5.10035e-10 -6.32304e-11 3.16184e-11 -5.04396e-09 5.03347e-09 -1.60116e-09 2.09562e-09 0 -2.29653e-09 2.16895e-09 -7.00314e-10 -6.98092e-10 -1.02109e-11 2.51373e-09 0 2.04799e-11 3.07385e-10 -1.79785e-09 -7.47494e-11 0 9.37764e-10 -1.29626e-09 0
12769.3 -2.38051e-10 -5.4785e-10 -7.20964e-10 7.42954e-11 1.30019e-09 0 2.67068e-09 -2.47744e-09 -2.51536e-09 0 -2.95017e-11 2.85152e-09 -2.09722e-09 0 -2.05139e-09 -1.18511e-15 -4.07772e-10 0 4.07774e-10 -2.67416e-09 2.67416e-09 0 -3.06558e-09 5.10661e-10 -6.20232e-11 3.10148e-11 -5.04819e-09 5.03605e-09 -1.60024e-09 2.09722e-09 0 -2.30001e-09 2.17213e-09 -7.02046e-10 -6.97949e-10 -1.00384e-11 2.51536e-09 0 1.99506e-11 3.0666e-10 -1.80148e-09 -7.42994e-11 0 9.38522e-10 -1.30018e-09 0
12769.9 -2.37098e-10 -5.48183e-10 -7.21353e-10 7.38364e-11 1.3041e-09 0 2.67358e-09 -2.47892e-09 -2.51694e-09 0 -2.85132e-11 2.8518e-09 -2.09878e-09 0 -2.05215e-09 -1.19383e-15 -4.06829e-10 0 4.06831e-10 -2.67404e-09 2.67403e-09 0 -3.06967e-09 5.11282e-10 -6.08055e-11 3.04059e-11 -5.05232e-09 5.03853e-09 -1.59928e-09 2.09878e-09 0 -2.30347e-09 2.17529e-09 -7.0376e-10 -6.97793e-10 -9.873e-12 2.51694e-09 0 1.94183e-11 3.05931e-10 -1.8051e-09 -7.38404e-11 0 9.39272e-10 -1.3041e-09 0
12770.5 -2.3614e-10 -5.48512e-10 -7.21719e-10 7.33687e-11 1.30801e-09 0 2.67643e-09 -2.48036e-09 -2.51847e-09 0 -2.75197e-11 2.85202e-09 -2.1003e-09 0 -2.05287e-09 -1.20249e-15 -4.05873e-10 0 4.05874e-10 -2.67385e-09 2.67385e-09 0 -3.07373e-09 5.11898e-10 -5.95773e-11 2.97919e-11 -5.05635e-09 5.04091e-09 -1.59828e-09 2.1003e-09 0 -2.30691e-09 2.17842e-09 -7.05455e-10 -6.97626e-10 -9.71504e-12 2.51847e-09 0 1.88831e-11 3.052e-10 -1.80871e-09 -7.33727e-11 0 9.40012e-10 -1.30801e-09 0
12771.1 -2.35177e-10 -5.48838e-10 -7.22063e-10 7.28924e-11 1.31191e-09 0 2.67923e-09 -2.48174e-09 -2.51995e-09 0 -2.65213e-11 2.85217e-09 -2.10177e-09 0 -2.05354e-09 -1.21108e-15 -4.04903e-10 0 4.04905e-10 -2.67361e-09 2.6736e-09 0 -3.07775e-09 5.12509e-10 -5.83389e-11 2.91727e-11 -5.06029e-09 5.04318e-09 -1.59724e-09 2.10178e-09 0 -2.31033e-09 2.18153e-09 -7.07133e-10 -6.97446e-10 -9.56467e-12 2.51995e-09 0 1.83449e-11 3.04465e-10 -1.8123e-09 -7.28964e-11 0 9.40743e-10 -1.31191e-09 0
12771.7 -2.34208e-10 -5.4916e-10 -7.22384e-10 7.24075e-11 1.3158e-09 0 2.68197e-09 -2.48307e-09 -2.52138e-09 0 -2.55182e-11 2.85226e-09 -2.10321e-09 0 -2.05417e-09 -1.21961e-15 -4.0392e-10 0 4.03922e-10 -2.6733e-09 2.67329e-09 0 -3.08173e-09 5.13115e-10 -5.70905e-11 2.85485e-11 -5.06413e-09 5.04536e-09 -1.59616e-09 2.10321e-09 0 -2.31372e-09 2.18461e-09 -7.08792e-10 -6.97255e-10 -9.42208e-12 2.52137e-09 0 1.78038e-11 3.03729e-10 -1.81588e-09 -7.24115e-11 0 9.41465e-10 -1.31579e-09 0
12772.4 -2.33233e-10 -5.49479e-10 -7.22683e-10 7.19141e-11 1.31968e-09 0 2.68467e-09 -2.48435e-09 -2.52275e-09 0 -2.45104e-11 2.85228e-09 -2.10461e-09 0 -2.05475e-09 -1.22806e-15 -4.02924e-10 0 4.02925e-10 -2.67293e-09 2.67292e-09 0 -3.08567e-09 5.13715e-10 -5.58322e-11 2.79193e-11 -5.06786e-09 5.04743e-09 -1.59504e-09 2.10461e-09 0 -2.31709e-09 2.18766e-09 -7.10433e-10 -6.97051e-10 -9.28746e-12 2.52275e-09 0 1.72596e-11 3.02989e-10 -1.81944e-09 -7.19182e-11 0 9.42178e-10 -1.31967e-09 0
12773 -2.32254e-10 -5.49795e-10 -7.22959e-10 7.14124e-11 1.32354e-09 0 2.68732e-09 -2.48558e-09 -2.52408e-09 0 -2.34981e-11 2.85223e-09 -2.10597e-09 0 -2.05529e-09 -1.23644e-15 -4.01915e-10 0 4.01916e-10 -2.6725e-09 2.67249e-09 0 -3.08957e-09 5.14311e-10 -5.45642e-11 2.72854e-11 -5.0715e-09 5.04941e-09 -1.59388e-09 2.10597e-09 0 -2.32044e-09 2.19069e-09 -7.12055e-10 -6.96836e-10 -9.16099e-12 2.52408e-09 0 1.67125e-11 3.02247e-10 -1.82299e-09 -7.14165e-11 0 9.42882e-10 -1.32354e-09 0
12773.6 -2.31269e-10 -5.50107e-10 -7.23212e-10 7.09025e-11 1.3274e-09 0 2.68991e-09 -2.48676e-09 -2.52536e-09 0 -2.24813e-11 2.85213e-09 -2.10729e-09 0 -2.05578e-09 -1.24474e-15 -4.00893e-10 0 4.00894e-10 -2.672e-09 2.672e-09 0 -3.09344e-09 5.14901e-10 -5.32867e-11 2.66467e-11 -5.07505e-09 5.05128e-09 -1.59268e-09 2.10729e-09 0 -2.32376e-09 2.1937e-09 -7.13658e-10 -6.9661e-10 -9.04288e-12 2.52535e-09 0 1.61624e-11 3.01502e-10 -1.82652e-09 -7.09066e-11 0 9.43576e-10 -1.3274e-09 0
12774.2 -2.3028e-10 -5.50415e-10 -7.23442e-10 7.03845e-11 1.33125e-09 0 2.69245e-09 -2.48789e-09 -2.52658e-09 0 -2.14601e-11 2.85196e-09 -2.10856e-09 0 -2.05623e-09 -1.25296e-15 -3.99858e-10 0 3.99859e-10 -2.67145e-09 2.67144e-09 0 -3.09726e-09 5.15486e-10 -5.2e-11 2.60033e-11 -5.07849e-09 5.05306e-09 -1.59144e-09 2.10856e-09 0 -2.32706e-09 2.19667e-09 -7.15242e-10 -6.96371e-10 -8.9333e-12 2.52658e-09 0 1.56093e-11 3.00755e-10 -1.83004e-09 -7.03886e-11 0 9.44261e-10 -1.33124e-09 0
12774.9 -2.29285e-10 -5.5072e-10 -7.2365e-10 6.98585e-11 1.33508e-09 0 2.69495e-09 -2.48897e-09 -2.52775e-09 0 -2.04347e-11 2.85172e-09 -2.1098e-09 0 -2.05663e-09 -1.26109e-15 -3.9881e-10 0 3.98812e-10 -2.67083e-09 2.67082e-09 0 -3.10105e-09 5.16066e-10 -5.07041e-11 2.53554e-11 -5.08183e-09 5.05473e-09 -1.59016e-09 2.1098e-09 0 -2.33034e-09 2.19962e-09 -7.16808e-10 -6.96121e-10 -8.83244e-12 2.52775e-09 0 1.50532e-11 3.00005e-10 -1.83354e-09 -6.98626e-11 0 9.44937e-10 -1.33508e-09 0
