# t rho_0 rho_1 rho_2 rho_3 rho_4 rho_5 rho_6 rho_7 rho_8 rho_9 rho_10 rho_11 rho_12 rho_13 rho_14 rho_15 rho_16 rho_17 rho_18 rho_19 rho_20 rho_21 rho_22 rho_23 rho_24 rho_25 rho_26 rho_27 rho_28 rho_29 rho_30 rho_31 rho_32 rho_33 rho_34 rho_35 rho_36 rho_37 rho_38 rho_39 rho_40 rho_41 rho_42 rho_43 rho_44 rho_45
9574.29 1.06702 0.985042 1.00468 0.987542 1.0633 0.996254 0.984174 1.07095 0.987665 1.04943 0.984079 1.06586 0.984899 1.01192 0.985001 1.00526 0.980462 1.07486 0.980462 1.09011 0.991228 1.09011 1.06459 0.98558 1.0712 0.983122 1.0052 0.984079 1.06586 0.984899 1.07486 1.01097 0.98558 1.0712 0.984174 1.07095 0.987665 1.01192 1.06459 0.985042 1.00468 0.987542 1.04943 1.06702 0.996254 1.0633
9575.03 1.06705 0.985038 1.00468 0.987537 1.06332 0.99625 0.984173 1.07094 0.987664 1.04945 0.98408 1.06586 0.984903 1.01192 0.985003 1.00526 0.980472 1.07483 0.980472 1.09007 0.991235 1.09007 1.06459 0.985578 1.0712 0.983122 1.0052 0.98408 1.06586 0.984903 1.07483 1.01097 0.985578 1.0712 0.984173 1.07094 0.987664 1.01192 1.06459 0.985038 1.00468 0.987537 1.04945 1.06705 0.99625 1.06332
9575.76 1.06707 0.985033 1.00468 0.987532 1.06334 0.996246 0.984173 1.07094 0.987662 1.04947 0.984082 1.06585 0.984907 1.01192 0.985005 1.00525 0.980481 1.0748 0.980481 1.09003 0.991243 1.09003 1.0646 0.985577 1.07121 0.983121 1.0052 0.984082 1.06585 0.984907 1.0748 1.01097 0.985577 1.07121 0.984173 1.07094 0.987662 1.01192 1.0646 0.985033 1.00468 0.987532 1.04947 1.06707 0.996246 1.06334
9576.5 1.0671 0.985029 1.00468 0.987526 1.06337 0.996242 0.984173 1.07093 0.98766 1.04949 0.984083 1.06585 0.984911 1.01192 0.985007 1.00525 0.980491 1.07477 0.980491 1.08999 0.99125 1.08999 1.06461 0.985576 1.07121 0.98312 1.0052 0.984083 1.06585 0.984911 1.07477 1.01098 0.985576 1.07121 0.984173 1.07093 0.98766 1.01192 1.06461 0.985029 1.00468 0.987526 1.04949 1.0671 0.996242 1.06337
9577.24 1.06713 0.985024 1.00468 0.98752 1.06339 0.996238 0.984173 1.07092 0.987657 1.04951 0.984085 1.06584 0.984915 1.01192 0.985009 1.00525 0.980501 1.07474 0.980501 1.08995 0.991257 1.08995 1.06461 0.985575 1.07122 0.983119 1.0052 0.984085 1.06584 0.984915 1.07474 1.01098 0.985575 1.07122 0.984173 1.07092 0.987657 1.01192 1.06461 0.985024 1.00468 0.98752 1.04951 1.06713 0.996238 1.06339
9577.98 1.06715 0.98502 1.00468 0.987514 1.06341 0.996233 0.984174 1.07091 0.987655 1.04953 0.984086 1.06584 0.984919 1.01191 0.985011 1.00525 0.980511 1.07471 0.980511 1.08991 0.991265 1.08991 1.06462 0.985574 1.07122 0.983119 1.0052 0.984086 1.06584 0.984919 1.07471 1.01098 0.985574 1.07122 0.984174 1.07091 0.987655 1.01191 1.06462 0.98502 1.00468 0.987514 1.04953 1.06715 0.996233 1.06341
9578.72 1.06718 0.985015 1.00468 0.987509 1.06343 0.996229 0.984174 1.07091 0.987653 1.04956 0.984088 1.06583 0.984924 1.01191 0.985013 1.00525 0.980521 1.07468 0.980521 1.08986 0.991272 1.08986 1.06462 0.985573 1.07123 0.983118 1.00519 0.984088 1.06583 0.984924 1.07468 1.01098 0.985573 1.07123 0.984174 1.07091 0.987653 1.01191 1.06462 0.985015 1.00468 0.987509 1.04956 1.06718 0.996229 1.06343
9579.45 1.06721 0.985011 1.00468 0.987503 1.06345 0.996225 0.984174 1.0709 0.987651 1.04958 0.98409 1.06583 0.984928 1.01191 0.985015 1.00525 0.980532 1.07465 0.980532 1.08982 0.99128 1.08982 1.06463 0.985571 1.07123 0.983117 1.00519 0.98409 1.06583 0.984928 1.07465 1.01098 0.985571 1.07123 0.984174 1.0709 0.987651 1.01191 1.06463 0.985011 1.00468 0.987503 1.04958 1.06721 0.996225 1.06345
9580.19 1.06724 0.985006 1.00469 0.987496 1.06347 0.99622 0.984174 1.07089 0.987649 1.0496 0.984091 1.06582 0.984933 1.01191 0.985017 1.00524 0.980542 1.07462 0.980542 1.08978 0.991287 1.08978 1.06464 0.98557 1.07123 0.983117 1.00519 0.984091 1.06582 0.984933 1.07462 1.01098 0.98557 1.07123 0.984174 1.07089 0.987649 1.01191 1.06464 0.985006 1.00469 0.987496 1.0496 1.06724 0.99622 1.06348
9580.93 1.06727 0.985001 1.00469 0.98749 1.0635 0.996216 0.984174 1.07088 0.987647 1.04963 0.984093 1.06582 0.984937 1.01191 0.985019 1.00524 0.980553 1.07459 0.980553 1.08974 0.991295 1.08974 1.06464 0.985569 1.07124 0.983116 1.00519 0.984093 1.06582 0.984937 1.07459 1.01098 0.985569 1.07124 0.984174 1.07088 0.987647 1.01191 1.06464 0.985001 1.00469 0.98749 1.04963 1.06727 0.996216 1.0635
9581.67 1.0673 0.984997 1.00469 0.987484 1.06352 0.996211 0.984174 1.07087 0.987644 1.04965 0.984095 1.06581 0.984942 1.01191 0.985021 1.00524 0.980563 1.07456 0.980563 1.08969 0.991303 1.08969 1.06465 0.985568 1.07124 0.983116 1.00519 0.984095 1.06581 0.984942 1.07456 1.01098 0.985568 1.07124 0.984174 1.07087 0.987644 1.01191 1.06465 0.984997 1.00469 0.987484 1.04965 1.0673 0.996211 1.06352
9582.33 1.06732 0.984992 1.00469 0.987478 1.06354 0.996207 0.984175 1.07086 0.987642 1.04968 0.984097 1.06581 0.984946 1.01191 0.985023 1.00524 0.980573 1.07453 0.980573 1.08965 0.99131 1.08965 1.06465 0.985567 1.07125 0.983115 1.00519 0.984097 1.06581 0.984946 1.07453 1.01098 0.985567 1.07125 0.984175 1.07086 0.987642 1.01191 1.06465 0.984992 1.00469 0.987478 1.04968 1.06732 0.996207 1.06354
9583 1.06735 0.984988 1.00469 0.987472 1.06356 0.996202 0.984175 1.07085 0.98764 1.0497 0.984098 1.0658 0.98495 1.01191 0.985024 1.00524 0.980583 1.0745 0.980583 1.08961 0.991317 1.08961 1.06466 0.985566 1.07125 0.983115 1.00519 0.984098 1.0658 0.98495 1.0745 1.01098 0.985566 1.07125 0.984175 1.07085 0.98764 1.01191 1.06466 0.984988 1.00469 0.987472 1.0497 1.06735 0.996202 1.06356
9583.66 1.06738 0.984984 1.00469 0.987466 1.06359 0.996198 0.984175 1.07084 0.987638 1.04972 0.9841 1.0658 0.984955 1.01191 0.985026 1.00524 0.980592 1.07447 0.980593 1.08957 0.991324 1.08957 1.06466 0.985566 1.07125 0.983114 1.00519 0.9841 1.0658 0.984955 1.07447 1.01098 0.985566 1.07125 0.984175 1.07084 0.987638 1.01191 1.06466 0.984984 1.00469 0.987466 1.04972 1.06738 0.996198 1.06359
9584.32 1.06741 0.984979 1.00469 0.98746 1.06361 0.996194 0.984175 1.07084 0.987636 1.04975 0.984102 1.06579 0.984959 1.01191 0.985028 1.00523 0.980602 1.07444 0.980602 1.08953 0.991331 1.08953 1.06467 0.985565 1.07126 0.983114 1.00519 0.984102 1.06579 0.984959 1.07444 1.01098 0.985565 1.07126 0.984175 1.07083 0.987636 1.01191 1.06467 0.984979 1.00469 0.98746 1.04975 1.06741 0.996193 1.06361
9584.99 1.06743 0.984975 1.00469 0.987454 1.06363 0.996189 0.984176 1.07083 0.987634 1.04977 0.984103 1.06579 0.984963 1.01191 0.98503 1.00523 0.980612 1.07441 0.980612 1.08949 0.991339 1.08949 1.06467 0.985564 1.07126 0.983114 1.00519 0.984103 1.06579 0.984963 1.07441 1.01098 0.985564 1.07126 0.984176 1.07083 0.987634 1.01191 1.06467 0.984975 1.00469 0.987454 1.04977 1.06743 0.996189 1.06363
9585.65 1.06746 0.98497 1.00469 0.987448 1.06365 0.996184 0.984176 1.07082 0.987632 1.04979 0.984105 1.06578 0.984968 1.01191 0.985032 1.00523 0.980623 1.07438 0.980623 1.08945 0.991346 1.08945 1.06468 0.985563 1.07126 0.983113 1.00519 0.984105 1.06578 0.984968 1.07438 1.01099 0.985563 1.07126 0.984176 1.07082 0.987632 1.01191 1.06468 0.98497 1.00469 0.987448 1.04979 1.06746 0.996184 1.06365
9586.32 1.06749 0.984966 1.00469 0.987442 1.06368 0.99618 0.984177 1.07081 0.987629 1.04982 0.984107 1.06578 0.984972 1.01191 0.985034 1.00523 0.980633 1.07435 0.980633 1.08941 0.991353 1.08941 1.06468 0.985562 1.07126 0.983113 1.00519 0.984107 1.06578 0.984972 1.07435 1.01099 0.985562 1.07126 0.984177 1.07081 0.987629 1.01191 1.06468 0.984966 1.00469 0.987442 1.04982 1.06749 0.99618 1.06368
9586.98 1.06752 0.984961 1.00469 0.987435 1.0637 0.996175 0.984177 1.0708 0.987627 1.04984 0.984109 1.06577 0.984977 1.01191 0.985036 1.00523 0.980643 1.07432 0.980643 1.08936 0.991361 1.08936 1.06469 0.985561 1.07127 0.983113 1.00519 0.984109 1.06577 0.984977 1.07432 1.01099 0.985561 1.07127 0.984177 1.0708 0.987627 1.01191 1.06469 0.984961 1.00469 0.987435 1.04984 1.06752 0.996175 1.0637
9587.64 1.06755 0.984957 1.00469 0.987429 1.06373 0.99617 0.984178 1.07079 0.987625 1.04987 0.984111 1.06577 0.984981 1.01191 0.985039 1.00523 0.980653 1.07428 0.980653 1.08932 0.991368 1.08932 1.06469 0.985561 1.07127 0.983113 1.00519 0.984111 1.06577 0.984981 1.07428 1.01099 0.985561 1.07127 0.984178 1.07079 0.987625 1.01191 1.06469 0.984957 1.00469 0.987429 1.04987 1.06755 0.99617 1.06373
9588.31 1.06758 0.984952 1.00469 0.987422 1.06375 0.996165 0.984178 1.07078 0.987623 1.0499 0.984113 1.06576 0.984986 1.01191 0.985041 1.00522 0.980664 1.07425 0.980664 1.08928 0.991376 1.08928 1.0647 0.98556 1.07127 0.983112 1.00519 0.984113 1.06576 0.984986 1.07425 1.01099 0.98556 1.07127 0.984178 1.07078 0.987623 1.01191 1.0647 0.984952 1.00469 0.987422 1.0499 1.06758 0.996165 1.06375
9588.97 1.06761 0.984947 1.00469 0.987415 1.06377 0.996161 0.984178 1.07077 0.98762 1.04992 0.984115 1.06576 0.984991 1.01191 0.985043 1.00522 0.980674 1.07422 0.980674 1.08924 0.991383 1.08924 1.0647 0.985559 1.07128 0.983112 1.00519 0.984115 1.06576 0.984991 1.07422 1.01099 0.985559 1.07128 0.984178 1.07077 0.98762 1.01191 1.0647 0.984947 1.00469 0.987415 1.04992 1.06761 0.996161 1.06377
9589.64 1.06764 0.984943 1.0047 0.987409 1.0638 0.996156 0.984179 1.07076 0.987618 1.04995 0.984117 1.06575 0.984995 1.01191 0.985045 1.00522 0.980685 1.07419 0.980685 1.08919 0.991391 1.08919 1.06471 0.985559 1.07128 0.983112 1.00519 0.984117 1.06575 0.984995 1.07419 1.01099 0.985559 1.07128 0.984179 1.07076 0.987618 1.01191 1.06471 0.984943 1.0047 0.987409 1.04995 1.06764 0.996156 1.0638
9590.3 1.06767 0.984938 1.0047 0.987402 1.06382 0.996151 0.98418 1.07075 0.987615 1.04998 0.984119 1.06575 0.985 1.01191 0.985047 1.00522 0.980696 1.07415 0.980696 1.08915 0.991399 1.08915 1.06471 0.985558 1.07128 0.983112 1.00519 0.984119 1.06575 0.985 1.07415 1.01099 0.985558 1.07128 0.98418 1.07075 0.987615 1.01191 1.06471 0.984938 1.0047 0.987402 1.04998 1.06767 0.996151 1.06382
9590.96 1.0677 0.984933 1.0047 0.987395 1.06385 0.996146 0.98418 1.07073 0.987613 1.05 0.984121 1.06574 0.985005 1.01191 0.985049 1.00522 0.980707 1.07412 0.980707 1.08911 0.991407 1.08911 1.06471 0.985557 1.07128 0.983112 1.00519 0.984121 1.06574 0.985005 1.07412 1.01099 0.985557 1.07128 0.98418 1.07073 0.987613 1.01191 1.06471 0.984933 1.0047 0.987395 1.05 1.0677 0.996146 1.06385
9591.63 1.06773 0.984928 1.0047 0.987388 1.06387 0.99614 0.984181 1.07072 0.98761 1.05003 0.984123 1.06574 0.98501 1.0119 0.985051 1.00522 0.980718 1.07409 0.980718 1.08906 0.991415 1.08906 1.06472 0.985557 1.07129 0.983112 1.00519 0.984123 1.06574 0.98501 1.07409 1.01099 0.985557 1.07129 0.984181 1.07072 0.98761 1.0119 1.06472 0.984928 1.0047 0.987388 1.05003 1.06773 0.99614 1.06387
9592.29 1.06776 0.984924 1.0047 0.987381 1.0639 0.996135 0.984181 1.07071 0.987608 1.05006 0.984125 1.06573 0.985015 1.0119 0.985054 1.00521 0.980729 1.07405 0.980729 1.08902 0.991422 1.08902 1.06472 0.985556 1.07129 0.983112 1.00519 0.984125 1.06573 0.985015 1.07405 1.01099 0.985556 1.07129 0.984181 1.07071 0.987608 1.0119 1.06472 0.984924 1.0047 0.987381 1.05006 1.06776 0.996135 1.0639
9592.96 1.0678 0.984919 1.0047 0.987374 1.06393 0.99613 0.984182 1.0707 0.987605 1.05009 0.984127 1.06573 0.98502 1.0119 0.985056 1.00521 0.98074 1.07402 0.98074 1.08897 0.99143 1.08897 1.06473 0.985555 1.07129 0.983112 1.00519 0.984127 1.06573 0.98502 1.07402 1.01099 0.985555 1.07129 0.984182 1.0707 0.987605 1.0119 1.06473 0.984919 1.0047 0.987374 1.05009 1.0678 0.99613 1.06393
9593.62 1.06783 0.984914 1.0047 0.987366 1.06395 0.996125 0.984183 1.07069 0.987603 1.05012 0.984129 1.06572 0.985025 1.0119 0.985058 1.00521 0.980751 1.07398 0.980751 1.08893 0.991438 1.08893 1.06473 0.985555 1.07129 0.983112 1.00519 0.984129 1.06572 0.985025 1.07398 1.01099 0.985555 1.07129 0.984183 1.07069 0.987603 1.0119 1.06473 0.984914 1.0047 0.987366 1.05012 1.06783 0.996125 1.06395
9594.28 1.06786 0.984909 1.0047 0.987359 1.06398 0.996119 0.984184 1.07068 0.9876 1.05015 0.984132 1.06572 0.98503 1.0119 0.98506 1.00521 0.980762 1.07395 0.980762 1.08888 0.991446 1.08888 1.06473 0.985554 1.0713 0.983112 1.00519 0.984132 1.06572 0.98503 1.07395 1.01099 0.985554 1.0713 0.984184 1.07068 0.9876 1.0119 1.06473 0.984909 1.0047 0.987359 1.05015 1.06786 0.996119 1.06398
9594.95 1.06789 0.984904 1.0047 0.987352 1.06401 0.996114 0.984184 1.07067 0.987598 1.05018 0.984134 1.06571 0.985035 1.0119 0.985063 1.00521 0.980773 1.07391 0.980773 1.08884 0.991455 1.08884 1.06474 0.985554 1.0713 0.983112 1.00519 0.984134 1.06571 0.985035 1.07391 1.01099 0.985554 1.0713 0.984184 1.07067 0.987598 1.0119 1.06474 0.984904 1.0047 0.987352 1.05018 1.06789 0.996114 1.06401
9595.61 1.06793 0.984899 1.0047 0.987344 1.06403 0.996108 0.984185 1.07065 0.987595 1.0502 0.984136 1.06571 0.98504 1.0119 0.985065 1.00521 0.980785 1.07388 0.980785 1.08879 0.991463 1.08879 1.06474 0.985553 1.0713 0.983112 1.00519 0.984136 1.06571 0.98504 1.07388 1.011 0.985553 1.0713 0.984185 1.07065 0.987595 1.0119 1.06474 0.984899 1.0047 0.987344 1.05021 1.06793 0.996108 1.06403
9596.28 1.06796 0.984894 1.0047 0.987337 1.06406 0.996103 0.984186 1.07064 0.987592 1.05024 0.984138 1.0657 0.985045 1.0119 0.985067 1.0052 0.980796 1.07384 0.980796 1.08874 0.991471 1.08874 1.06475 0.985553 1.0713 0.983112 1.00519 0.984138 1.0657 0.985045 1.07384 1.011 0.985553 1.0713 0.984186 1.07064 0.987592 1.0119 1.06475 0.984894 1.0047 0.987337 1.05024 1.06796 0.996103 1.06406
9596.94 1.06799 0.984889 1.0047 0.987329 1.06409 0.996097 0.984187 1.07063 0.98759 1.05027 0.984141 1.06569 0.98505 1.0119 0.98507 1.0052 0.980808 1.07381 0.980808 1.0887 0.991479 1.0887 1.06475 0.985552 1.0713 0.983112 1.00519 0.984141 1.06569 0.98505 1.07381 1.011 0.985552 1.0713 0.984187 1.07063 0.98759 1.0119 1.06475 0.984889 1.0047 0.987329 1.05027 1.06799 0.996097 1.06409
9597.6 1.06803 0.984884 1.0047 0.987321 1.06412 0.996091 0.984188 1.07062 0.987587 1.0503 0.984143 1.06569 0.985056 1.0119 0.985072 1.0052 0.98082 1.07377 0.98082 1.08865 0.991488 1.08865 1.06475 0.985552 1.07131 0.983112 1.00519 0.984143 1.06569 0.985056 1.07377 1.011 0.985552 1.07131 0.984188 1.07062 0.987587 1.0119 1.06475 0.984884 1.0047 0.987321 1.0503 1.06803 0.996091 1.06412
9598.27 1.06806 0.984879 1.00471 0.987313 1.06415 0.996086 0.984188 1.0706 0.987584 1.05033 0.984146 1.06568 0.985061 1.0119 0.985075 1.0052 0.980831 1.07373 0.980831 1.0886 0.991496 1.0886 1.06476 0.985552 1.07131 0.983113 1.00519 0.984146 1.06568 0.985061 1.07373 1.011 0.985552 1.07131 0.984188 1.0706 0.987584 1.0119 1.06476 0.984879 1.00471 0.987313 1.05033 1.06806 0.996086 1.06415
9598.93 1.06809 0.984874 1.00471 0.987305 1.06418 0.99608 0.984189 1.07059 0.987581 1.05036 0.984148 1.06568 0.985066 1.0119 0.985077 1.0052 0.980843 1.07369 0.980843 1.08856 0.991504 1.08856 1.06476 0.985551 1.07131 0.983113 1.00519 0.984148 1.06568 0.985066 1.07369 1.011 0.985551 1.07131 0.984189 1.07059 0.987581 1.0119 1.06476 0.984874 1.00471 0.987305 1.05036 1.06809 0.99608 1.06418
9599.6 1.06813 0.984869 1.00471 0.987297 1.06421 0.996074 0.98419 1.07058 0.987578 1.05039 0.98415 1.06567 0.985072 1.0119 0.98508 1.00519 0.980855 1.07366 0.980855 1.08851 0.991513 1.08851 1.06476 0.985551 1.07131 0.983113 1.00519 0.98415 1.06567 0.985072 1.07366 1.011 0.985551 1.07131 0.98419 1.07058 0.987578 1.0119 1.06476 0.984869 1.00471 0.987297 1.05039 1.06813 0.996074 1.06421
9600.26 1.06816 0.984864 1.00471 0.987289 1.06423 0.996068 0.984191 1.07056 0.987576 1.05042 0.984153 1.06566 0.985077 1.0119 0.985082 1.00519 0.980867 1.07362 0.980867 1.08846 0.991521 1.08846 1.06477 0.985551 1.07131 0.983113 1.00519 0.984153 1.06566 0.985077 1.07362 1.011 0.985551 1.07131 0.984191 1.07056 0.987576 1.0119 1.06477 0.984864 1.00471 0.987289 1.05042 1.06816 0.996068 1.06423
9600.92 1.0682 0.984859 1.00471 0.987281 1.06426 0.996062 0.984192 1.07055 0.987573 1.05046 0.984155 1.06566 0.985083 1.0119 0.985085 1.00519 0.980879 1.07358 0.980879 1.08841 0.99153 1.08841 1.06477 0.98555 1.07131 0.983114 1.00519 0.984155 1.06566 0.985083 1.07358 1.011 0.98555 1.07131 0.984192 1.07055 0.987573 1.0119 1.06477 0.984859 1.00471 0.987281 1.05046 1.0682 0.996062 1.06426
9601.59 1.06823 0.984853 1.00471 0.987273 1.06429 0.996056 0.984193 1.07054 0.98757 1.05049 0.984158 1.06565 0.985088 1.0119 0.985087 1.00519 0.980891 1.07354 0.980891 1.08836 0.991539 1.08836 1.06477 0.98555 1.07131 0.983114 1.00519 0.984158 1.06565 0.985088 1.07354 1.011 0.98555 1.07131 0.984193 1.07054 0.98757 1.0119 1.06477 0.984853 1.00471 0.987273 1.05049 1.06823 0.996056 1.06429
9602.25 1.06827 0.984848 1.00471 0.987264 1.06432 0.99605 0.984194 1.07052 0.987567 1.05052 0.984161 1.06565 0.985094 1.0119 0.98509 1.00519 0.980904 1.0735 0.980904 1.08832 0.991547 1.08832 1.06478 0.98555 1.07132 0.983114 1.00519 0.984161 1.06565 0.985094 1.0735 1.011 0.98555 1.07132 0.984194 1.07052 0.987567 1.0119 1.06478 0.984848 1.00471 0.987264 1.05052 1.06827 0.99605 1.06432
9602.92 1.06831 0.984843 1.00471 0.987256 1.06436 0.996044 0.984195 1.07051 0.987564 1.05056 0.984163 1.06564 0.985099 1.0119 0.985092 1.00518 0.980916 1.07347 0.980916 1.08827 0.991556 1.08827 1.06478 0.985549 1.07132 0.983115 1.00518 0.984163 1.06564 0.985099 1.07347 1.011 0.985549 1.07132 0.984195 1.07051 0.987564 1.0119 1.06478 0.984843 1.00471 0.987256 1.05056 1.06831 0.996044 1.06436
9603.58 1.06834 0.984837 1.00471 0.987248 1.06439 0.996037 0.984196 1.0705 0.987561 1.05059 0.984166 1.06563 0.985105 1.0119 0.985095 1.00518 0.980928 1.07343 0.980928 1.08822 0.991565 1.08822 1.06478 0.985549 1.07132 0.983115 1.00518 0.984166 1.06563 0.985105 1.07343 1.011 0.985549 1.07132 0.984196 1.0705 0.987561 1.0119 1.06478 0.984837 1.00471 0.987248 1.05059 1.06834 0.996037 1.06439
9604.24 1.06838 0.984832 1.00471 0.987239 1.06442 0.996031 0.984197 1.07048 0.987558 1.05062 0.984168 1.06563 0.985111 1.0119 0.985097 1.00518 0.980941 1.07339 0.980941 1.08817 0.991574 1.08817 1.06478 0.985549 1.07132 0.983116 1.00518 0.984168 1.06563 0.985111 1.07339 1.011 0.985549 1.07132 0.984197 1.07048 0.987558 1.0119 1.06478 0.984832 1.00471 0.987239 1.05062 1.06838 0.996031 1.06442
9604.91 1.06842 0.984827 1.00471 0.98723 1.06445 0.996025 0.984199 1.07047 0.987555 1.05066 0.984171 1.06562 0.985117 1.0119 0.9851 1.00518 0.980954 1.07335 0.980954 1.08812 0.991583 1.08812 1.06479 0.985549 1.07132 0.983116 1.00518 0.984171 1.06562 0.985117 1.07335 1.011 0.985549 1.07132 0.984199 1.07047 0.987555 1.0119 1.06479 0.984827 1.00471 0.98723 1.05066 1.06842 0.996025 1.06445
9605.57 1.06845 0.984821 1.00472 0.987222 1.06448 0.996018 0.9842 1.07045 0.987552 1.05069 0.984174 1.06562 0.985122 1.01189 0.985102 1.00518 0.980966 1.07331 0.980966 1.08807 0.991592 1.08807 1.06479 0.985549 1.07132 0.983117 1.00518 0.984174 1.06562 0.985122 1.07331 1.011 0.985549 1.07132 0.9842 1.07045 0.987552 1.01189 1.06479 0.984821 1.00472 0.987222 1.05069 1.06845 0.996018 1.06448
9606.23 1.06849 0.984816 1.00472 0.987213 1.06451 0.996012 0.984201 1.07044 0.987549 1.05073 0.984176 1.06561 0.985128 1.01189 0.985105 1.00517 0.980979 1.07327 0.980979 1.08802 0.991601 1.08802 1.06479 0.985548 1.07132 0.983117 1.00518 0.984176 1.06561 0.985128 1.07327 1.011 0.985548 1.07132 0.984201 1.07044 0.987549 1.01189 1.06479 0.984816 1.00472 0.987213 1.05073 1.06849 0.996012 1.06451
9606.9 1.06853 0.984811 1.00472 0.987204 1.06454 0.996005 0.984202 1.07042 0.987546 1.05077 0.984179 1.0656 0.985134 1.01189 0.985108 1.00517 0.980992 1.07322 0.980992 1.08797 0.99161 1.08797 1.06479 0.985548 1.07132 0.983118 1.00518 0.984179 1.0656 0.985134 1.07322 1.011 0.985548 1.07132 0.984202 1.07042 0.987546 1.01189 1.06479 0.984811 1.00472 0.987204 1.05077 1.06853 0.996005 1.06454
9607.56 1.06857 0.984805 1.00472 0.987195 1.06458 0.995999 0.984203 1.07041 0.987542 1.0508 0.984182 1.0656 0.98514 1.01189 0.98511 1.00517 0.981005 1.07318 0.981005 1.08791 0.991619 1.08791 1.0648 0.985548 1.07132 0.983118 1.00518 0.984182 1.0656 0.98514 1.07318 1.011 0.985548 1.07132 0.984203 1.07041 0.987542 1.01189 1.0648 0.984805 1.00472 0.987195 1.0508 1.06857 0.995999 1.06458
9608.23 1.0686 0.9848 1.00472 0.987186 1.06461 0.995992 0.984205 1.07039 0.987539 1.05084 0.984185 1.06559 0.985146 1.01189 0.985113 1.00517 0.981018 1.07314 0.981018 1.08786 0.991628 1.08786 1.0648 0.985548 1.07132 0.983119 1.00518 0.984185 1.06559 0.985146 1.07314 1.01101 0.985548 1.07132 0.984205 1.07039 0.987539 1.01189 1.0648 0.9848 1.00472 0.987186 1.05084 1.0686 0.995992 1.06461
9608.89 1.06864 0.984794 1.00472 0.987177 1.06464 0.995986 0.984206 1.07038 0.987536 1.05087 0.984188 1.06558 0.985152 1.01189 0.985116 1.00517 0.981031 1.0731 0.981031 1.08781 0.991637 1.08781 1.0648 0.985548 1.07132 0.983119 1.00518 0.984188 1.06558 0.985152 1.0731 1.01101 0.985548 1.07132 0.984206 1.07038 0.987536 1.01189 1.0648 0.984794 1.00472 0.987177 1.05087 1.06864 0.995986 1.06464
9609.55 1.06868 0.984789 1.00472 0.987167 1.06468 0.995979 0.984207 1.07036 0.987533 1.05091 0.98419 1.06558 0.985158 1.01189 0.985119 1.00516 0.981044 1.07306 0.981044 1.08776 0.991647 1.08776 1.0648 0.985548 1.07133 0.98312 1.00518 0.98419 1.06558 0.985158 1.07306 1.01101 0.985548 1.07133 0.984207 1.07036 0.987533 1.01189 1.0648 0.984789 1.00472 0.987167 1.05091 1.06868 0.995979 1.06468
9610.22 1.06872 0.984783 1.00472 0.987158 1.06471 0.995972 0.984208 1.07035 0.987529 1.05095 0.984193 1.06557 0.985164 1.01189 0.985121 1.00516 0.981057 1.07302 0.981057 1.08771 0.991656 1.08771 1.06481 0.985548 1.07133 0.983121 1.00518 0.984193 1.06557 0.985164 1.07302 1.01101 0.985548 1.07133 0.984208 1.07035 0.987529 1.01189 1.06481 0.984783 1.00472 0.987158 1.05095 1.06872 0.995972 1.06471
9610.88 1.06876 0.984777 1.00472 0.987149 1.06474 0.995965 0.98421 1.07033 0.987526 1.05099 0.984196 1.06556 0.98517 1.01189 0.985124 1.00516 0.98107 1.07297 0.98107 1.08766 0.991665 1.08766 1.06481 0.985548 1.07133 0.983121 1.00518 0.984196 1.06556 0.98517 1.07297 1.01101 0.985548 1.07133 0.98421 1.07033 0.987526 1.01189 1.06481 0.984777 1.00472 0.987149 1.05099 1.06876 0.995965 1.06474
9611.55 1.0688 0.984772 1.00472 0.987139 1.06478 0.995958 0.984211 1.07032 0.987523 1.05102 0.984199 1.06556 0.985176 1.01189 0.985127 1.00516 0.981084 1.07293 0.981084 1.0876 0.991675 1.0876 1.06481 0.985548 1.07133 0.983122 1.00518 0.984199 1.06556 0.985176 1.07293 1.01101 0.985548 1.07133 0.984211 1.07032 0.987523 1.01189 1.06481 0.984772 1.00472 0.987139 1.05102 1.0688 0.995958 1.06478
9612.21 1.06884 0.984766 1.00472 0.98713 1.06481 0.995951 0.984213 1.0703 0.987519 1.05106 0.984202 1.06555 0.985183 1.01189 0.98513 1.00515 0.981097 1.07289 0.981097 1.08755 0.991684 1.08755 1.06481 0.985548 1.07133 0.983123 1.00518 0.984202 1.06555 0.985183 1.07289 1.01101 0.985548 1.07133 0.984213 1.0703 0.987519 1.01189 1.06481 0.984766 1.00472 0.98713 1.05106 1.06884 0.995951 1.06481
9612.87 1.06888 0.98476 1.00473 0.98712 1.06485 0.995944 0.984214 1.07028 0.987516 1.0511 0.984205 1.06554 0.985189 1.01189 0.985132 1.00515 0.981111 1.07285 0.981111 1.0875 0.991694 1.0875 1.06481 0.985548 1.07133 0.983124 1.00518 0.984205 1.06554 0.985189 1.07284 1.01101 0.985548 1.07133 0.984214 1.07028 0.987516 1.01189 1.06481 0.98476 1.00473 0.98712 1.0511 1.06888 0.995944 1.06485
