# t  B_z_sc_0  B_z_sc_1  B_z_sc_2  B_z_sc_3  B_z_sc_4  B_z_sc_5  B_z_sc_6  B_z_sc_7  B_z_sc_8  B_z_sc_9  B_z_sc_10  B_z_sc_11  B_z_sc_12  B_z_sc_13  B_z_sc_14  B_z_sc_15  B_z_sc_16  B_z_sc_17  B_z_sc_18  B_z_sc_19  B_z_sc_20  B_z_sc_21  B_z_sc_22  B_z_sc_23  B_z_sc_24  B_z_sc_25  B_z_sc_26  B_z_sc_27  B_z_sc_28  B_z_sc_29  B_z_sc_30  B_z_sc_31  B_z_sc_32  B_z_sc_33  B_z_sc_34  B_z_sc_35  B_z_sc_36  B_z_sc_37  B_z_sc_38  B_z_sc_39  B_z_sc_40  B_z_sc_41  B_z_sc_42  B_z_sc_43  B_z_sc_44  B_z_sc_45
33858.9 3.94718e-17 -2.61696e-17 -3.25859e-17 -5.94392e-18 -5.76422e-17 -2.33649e-18 2.44986e-17 -5.92306e-17 -2.42113e-16 -1.52333e-16 -1.18686e-16 -4.13256e-17 -1.80597e-16 -4.52984e-16 -2.0654e-19 -2.00087e-19 2.0104e-17 -1.28477e-16 -2.03668e-17 9.6916e-17 -6.49208e-20 -9.7075e-17 -2.37808e-17 -6.14348e-17 -1.8052e-17 1.34415e-19 -3.83935e-20 1.18429e-16 4.08769e-17 1.80236e-16 1.28225e-16 2.57282e-19 6.19284e-17 1.84113e-17 -2.44039e-17 5.90605e-17 2.4185e-16 4.52736e-16 2.41643e-17 2.64107e-17 3.26921e-17 5.87239e-18 1.5221e-16 -3.93254e-17 2.38929e-18 5.76491e-17
33861.2 3.85676e-17 -2.51899e-17 -3.36976e-17 -9.17199e-18 -5.83229e-17 -3.32377e-18 2.26616e-17 -6.26165e-17 -2.42883e-16 -1.52871e-16 -1.20368e-16 -4.61452e-17 -1.82231e-16 -4.48442e-16 -3.74782e-18 -3.63318e-18 1.68429e-17 -1.28897e-16 -2.15662e-17 9.37879e-17 -1.17274e-18 -9.66343e-17 -2.07778e-17 -5.64366e-17 -1.55198e-17 2.58928e-18 -6.18819e-19 1.15711e-16 3.78636e-17 1.75657e-16 1.24392e-16 4.84845e-18 6.58446e-17 2.25001e-17 -2.09387e-17 5.92326e-17 2.37753e-16 4.43949e-16 2.80521e-17 2.96084e-17 3.53826e-17 7.38476e-18 1.5038e-16 -3.6052e-17 4.06534e-18 5.81997e-17
33863.5 3.79631e-17 -2.51172e-17 -3.16382e-17 -6.23462e-18 -5.57622e-17 -2.41204e-18 2.33761e-17 -5.77507e-17 -2.33955e-16 -1.47194e-16 -1.14859e-16 -4.05642e-17 -1.74652e-16 -4.3683e-16 -6.62422e-19 -6.44353e-19 1.89636e-17 -1.24168e-16 -1.98e-17 9.31827e-17 -2.07807e-19 -9.36868e-17 -2.25701e-17 -5.86211e-17 -1.7055e-17 4.68982e-19 -1.06667e-19 1.14031e-16 3.9089e-17 1.73478e-16 1.2337e-16 8.82138e-19 6.03223e-17 1.83158e-17 -2.30736e-17 5.71345e-17 2.33024e-16 4.36022e-16 2.38811e-17 2.59033e-17 3.19274e-17 5.89807e-18 1.46737e-16 -3.7518e-17 2.53474e-18 5.5727e-17
33865.7 3.74341e-17 -2.52064e-17 -2.89706e-17 -2.13008e-18 -5.2596e-17 -1.13833e-18 2.45714e-17 -5.1314e-17 -2.23194e-16 -1.40358e-16 -1.08025e-16 -3.31175e-17 -1.65364e-16 -4.23846e-16 3.59707e-18 3.48365e-18 2.20411e-17 -1.18459e-16 -1.75121e-17 9.29896e-17 1.12457e-18 -9.02608e-17 -2.52026e-17 -6.20988e-17 -1.93467e-17 -2.4764e-18 5.95183e-19 1.1249e-16 4.10591e-17 1.71661e-16 1.22776e-16 -4.63093e-18 5.30955e-17 1.26607e-17 -2.62255e-17 5.45561e-17 2.28105e-16 4.2814e-16 1.82367e-17 2.09702e-17 2.73553e-17 3.84439e-18 1.4274e-16 -3.98409e-17 4.26596e-19 5.27096e-17
33868 3.66083e-17 -2.44229e-17 -2.93311e-17 -3.92708e-18 -5.25199e-17 -1.68236e-18 2.33113e-17 -5.27566e-17 -2.21643e-16 -1.39432e-16 -1.08045e-16 -3.56369e-17 -1.64852e-16 -4.17487e-16 1.49989e-18 1.45226e-18 1.99472e-17 -1.17636e-16 -1.80599e-17 9.03394e-17 4.6918e-19 -8.9202e-17 -2.32288e-17 -5.86764e-17 -1.77448e-17 -1.03663e-18 2.4833e-19 1.09912e-16 3.8957e-17 1.6748e-16 1.19434e-16 -1.94429e-18 5.48969e-17 1.49386e-17 -2.39965e-17 5.41286e-17 2.23711e-16 4.1928e-16 2.0306e-17 2.26537e-17 2.86692e-17 4.66449e-18 1.40438e-16 -3.76073e-17 1.39456e-18 5.25778e-17
33870.3 3.56444e-17 -2.32515e-17 -3.09579e-17 -8.21624e-18 -5.37227e-17 -2.99087e-18 2.10277e-17 -5.75204e-17 -2.23923e-16 -1.40937e-16 -1.10912e-16 -4.2281e-17 -1.67968e-16 -4.13834e-16 -3.24903e-18 -3.14808e-18 1.57155e-17 -1.18849e-16 -1.98081e-17 8.66668e-17 -1.01569e-18 -8.91326e-17 -1.93251e-17 -5.23341e-17 -1.4466e-17 2.24267e-18 -5.36794e-19 1.06877e-16 3.51061e-17 1.62272e-16 1.14944e-16 4.1936e-18 6.04743e-17 2.0508e-17 -1.95313e-17 5.45993e-17 2.19487e-16 4.09942e-16 2.5621e-17 2.708e-17 3.24235e-17 6.6767e-18 1.38784e-16 -3.34619e-17 3.63775e-18 5.36192e-17
33872.5 3.49397e-17 -2.28502e-17 -2.98267e-17 -7.16301e-18 -5.2104e-17 -2.65095e-18 2.09704e-17 -5.51322e-17 -2.17779e-16 -1.37028e-16 -1.07533e-16 -3.9881e-17 -1.63069e-16 -4.04024e-16 -2.25472e-18 -2.18291e-18 1.61662e-17 -1.1559e-16 -1.90044e-17 8.51827e-17 -7.04687e-19 -8.68935e-17 -1.95693e-17 -5.21954e-17 -1.4681e-17 1.56121e-18 -3.75795e-19 1.04722e-16 3.48902e-17 1.5911e-16 1.1288e-16 2.93218e-18 5.78774e-17 1.88931e-17 -1.99389e-17 5.30836e-17 2.14678e-16 4.01311e-16 2.39626e-17 2.55111e-17 3.08331e-17 6.07265e-18 1.35517e-16 -3.3425e-17 3.0922e-18 5.2019e-17
33874.8 3.44042e-17 -2.30262e-17 -2.6816e-17 -2.41744e-18 -4.85603e-17 -1.18095e-18 2.2413e-17 -4.78019e-17 -2.05845e-16 -1.29437e-16 -9.98546e-17 -3.12811e-17 -1.52685e-16 -3.9001e-16 2.72762e-18 2.64324e-18 1.98144e-17 -1.0926e-16 -1.63791e-17 8.52129e-17 8.53089e-19 -8.31435e-17 -2.27135e-17 -5.64064e-17 -1.73906e-17 -1.87611e-18 4.48114e-19 1.03232e-16 3.72966e-17 1.57456e-16 1.12533e-16 -3.49798e-18 4.9597e-17 1.23282e-17 -2.36728e-17 5.0249e-17 2.09558e-16 3.93258e-16 1.74435e-17 1.98141e-17 2.5585e-17 3.7062e-18 1.31233e-16 -3.62292e-17 6.3798e-19 4.86394e-17
33877 3.36243e-17 -2.25736e-17 -2.61477e-17 -2.18991e-18 -4.73978e-17 -1.11136e-18 2.1944e-17 -4.65058e-17 -2.00979e-16 -1.26406e-16 -9.7419e-17 -3.03099e-17 -1.49042e-16 -3.81109e-16 2.8909e-18 2.79668e-18 1.94961e-17 -1.06685e-16 -1.58602e-17 8.33869e-17 9.03337e-19 -8.11957e-17 -2.23859e-17 -5.54118e-17 -1.71904e-17 -1.98906e-18 4.82771e-19 1.01016e-16 3.66989e-17 1.54103e-16 1.10153e-16 -3.72753e-18 4.81629e-17 1.18088e-17 -2.32687e-17 4.91255e-17 2.04938e-16 3.84563e-16 1.67743e-17 1.91632e-17 2.48549e-17 3.58e-18 1.28329e-16 -3.55595e-17 5.43316e-19 4.7495e-17
33879.3 3.26205e-17 -2.13815e-17 -2.78719e-17 -6.67441e-18 -4.86817e-17 -2.48405e-18 1.95475e-17 -5.14976e-17 -2.03439e-16 -1.28044e-16 -1.00448e-16 -3.7275e-17 -1.52365e-16 -3.77441e-16 -2.05574e-18 -1.99772e-18 1.50686e-17 -1.07996e-16 -1.76639e-17 7.95839e-17 -6.44227e-19 -8.11466e-17 -1.83376e-17 -4.88402e-17 -1.38085e-17 1.42284e-18 -3.32659e-19 9.79059e-17 3.27413e-17 1.48759e-16 1.05523e-16 2.65013e-18 5.39826e-17 1.76286e-17 -1.85944e-17 4.96611e-17 2.00641e-16 3.74979e-16 2.23109e-17 2.38002e-17 2.8805e-17 5.71156e-18 1.26691e-16 -3.12402e-17 2.89574e-18 4.86214e-17
33881.6 3.18156e-17 -2.06251e-17 -2.77691e-17 -7.6946e-18 -4.81137e-17 -2.77334e-18 1.86407e-17 -5.18449e-17 -2.00406e-16 -1.26117e-16 -9.94402e-17 -3.84016e-17 -1.50462e-16 -3.69698e-16 -3.36926e-18 -3.26515e-18 1.36741e-17 -1.06381e-16 -1.79178e-17 7.71467e-17 -1.05469e-18 -7.97039e-17 -1.68805e-17 -4.61601e-17 -1.25824e-17 2.32387e-18 -5.61317e-19 9.52469e-17 3.09556e-17 1.44552e-16 1.02334e-16 4.35901e-18 5.46175e-17 1.8854e-17 -1.70956e-17 4.87989e-17 1.95795e-16 3.65657e-16 2.34215e-17 2.45995e-17 2.92853e-17 6.08874e-18 1.23879e-16 -2.9552e-17 3.44084e-18 4.80027e-17
33883.8 3.12628e-17 -2.07131e-17 -2.48609e-17 -3.21767e-18 -4.46688e-17 -1.37751e-18 1.99854e-17 -4.48376e-17 -1.88743e-16 -1.1868e-16 -9.20149e-17 -3.02395e-17 -1.40356e-16 -3.55695e-16 1.27373e-18 1.23744e-18 1.70811e-17 -1.00188e-16 -1.54728e-17 7.69875e-17 3.98231e-19 -7.60194e-17 -1.97474e-17 -4.99509e-17 -1.50398e-17 -8.81494e-19 1.99168e-19 9.35761e-17 3.30418e-17 1.42581e-16 1.01717e-16 -1.62451e-18 4.67823e-17 1.26749e-17 -2.05826e-17 4.59662e-17 1.9047e-16 3.57204e-16 1.72985e-17 1.92194e-17 2.42858e-17 3.81543e-18 1.19512e-16 -3.21092e-17 1.1244e-18 4.47026e-17
33886.1 3.05404e-17 -2.05762e-17 -2.31643e-17 -9.78131e-19 -4.24262e-17 -6.94588e-19 2.03165e-17 -4.08214e-17 -1.80591e-16 -1.13554e-16 -8.71491e-17 -2.57972e-17 -1.33599e-16 -3.44282e-16 3.66709e-18 3.55212e-18 1.85383e-17 -9.58706e-17 -1.39202e-17 7.59793e-17 1.1471e-18 -7.31961e-17 -2.1036e-17 -5.13454e-17 -1.62065e-17 -2.52423e-18 6.07333e-19 9.17015e-17 3.38932e-17 1.40019e-16 1.00273e-16 -4.72325e-18 4.21625e-17 9.38859e-18 -2.20016e-17 4.413e-17 1.85601e-16 3.48661e-16 1.39322e-17 1.62558e-17 2.15174e-17 2.72599e-18 1.15982e-16 -3.29945e-17 -3.11636e-20 4.25404e-17
33888.3 2.95184e-17 -1.95387e-17 -2.45474e-17 -4.7528e-18 -4.33267e-17 -1.8611e-18 1.8156e-17 -4.48386e-17 -1.81831e-16 -1.14442e-16 -8.92691e-17 -3.15008e-17 -1.35782e-16 -3.39633e-16 -4.20777e-19 -4.13706e-19 1.47358e-17 -9.65396e-17 -1.52721e-17 7.24719e-17 -1.31689e-19 -7.27933e-17 -1.7628e-17 -4.56982e-17 -1.33866e-17 3.034e-19 -5.54129e-20 8.87637e-17 3.05757e-17 1.35039e-16 9.60299e-17 5.42044e-19 4.67483e-17 1.41768e-17 -1.79481e-17 4.44805e-17 1.81264e-16 3.39127e-16 1.84349e-17 2.00295e-17 2.4742e-17 4.56204e-18 1.14169e-16 -2.92366e-17 1.94506e-18 4.33132e-17
33890.6 2.86068e-17 -1.84947e-17 -2.5389e-17 -7.63955e-18 -4.37149e-17 -2.72407e-18 1.64637e-17 -4.76516e-17 -1.81617e-16 -1.14325e-16 -9.03885e-17 -3.57854e-17 -1.36589e-16 -3.33799e-16 -3.76534e-18 -3.64937e-18 1.16855e-17 -9.64181e-17 -1.64296e-17 6.92023e-17 -1.1776e-18 -7.20604e-17 -1.46888e-17 -4.07932e-17 -1.09157e-17 2.60127e-18 -6.1988e-19 8.57132e-17 2.74686e-17 1.29986e-16 9.18924e-17 4.86462e-18 5.0235e-17 1.79239e-17 -1.47286e-17 4.42616e-17 1.76471e-16 3.29287e-16 2.19895e-17 2.29306e-17 2.70844e-17 5.85037e-18 1.11829e-16 -2.60801e-17 3.47004e-18 4.35923e-17
33892.9 2.80154e-17 -1.83422e-17 -2.3011e-17 -4.29436e-18 -4.08224e-17 -1.66265e-18 1.73764e-17 -4.21238e-17 -1.71604e-16 -1.07915e-16 -8.42542e-17 -2.95703e-17 -1.28081e-16 -3.20815e-16 -4.53606e-19 -4.33151e-19 1.40737e-17 -9.10904e-17 -1.46393e-17 6.84677e-17 -1.41683e-19 -6.88102e-17 -1.65488e-17 -4.30898e-17 -1.25052e-17 3.03684e-19 -9.11897e-20 8.36657e-17 2.85595e-17 1.27283e-16 9.05441e-17 6.02964e-19 4.42458e-17 1.33444e-17 -1.71822e-17 4.16952e-17 1.70974e-16 3.20258e-16 1.74461e-17 1.88823e-17 2.32139e-17 4.07496e-18 1.07605e-16 -2.77032e-17 1.75331e-18 4.08041e-17
33895.1 2.73612e-17 -1.84176e-17 -2.04625e-17 -4.36822e-19 -3.76992e-17 -4.78258e-19 1.83833e-17 -3.59162e-17 -1.60798e-16 -1.01075e-16 -7.74499e-17 -2.23715e-17 -1.18816e-16 -3.07342e-16 3.66201e-18 3.54975e-18 1.69433e-17 -8.53627e-17 -1.23296e-17 6.80776e-17 1.14468e-18 -6.52987e-17 -1.90637e-17 -4.63125e-17 -1.4698e-17 -2.52673e-18 5.97978e-19 8.19836e-17 3.04523e-17 1.25226e-16 8.97583e-17 -4.70879e-18 3.71533e-17 7.888e-18 -2.0074e-17 3.92067e-17 1.65795e-16 3.11709e-16 1.19801e-17 1.41062e-17 1.88154e-17 2.17771e-18 1.03496e-16 -2.98106e-17 -2.47567e-19 3.78126e-17
33897.4 2.63549e-17 -1.7662e-17 -2.11127e-17 -2.71897e-18 -3.78106e-17 -1.20069e-18 1.67792e-17 -3.79187e-17 -1.59608e-16 -1.00438e-16 -7.77459e-17 -2.5467e-17 -1.18698e-16 -3.00865e-16 1.30559e-18 1.25536e-18 1.44649e-17 -8.47518e-17 -1.28292e-17 6.52211e-17 4.06822e-19 -6.42338e-17 -1.69355e-17 -4.25426e-17 -1.29759e-17 -8.82454e-19 2.33222e-19 7.93867e-17 2.83525e-17 1.20975e-16 8.63154e-17 -1.67961e-18 3.9277e-17 1.05645e-17 -1.73641e-17 3.9112e-17 1.61393e-16 3.02423e-16 1.44039e-17 1.61205e-17 2.05272e-17 3.34231e-18 1.01305e-16 -2.72322e-17 9.38405e-19 3.78487e-17
33899.6 2.53384e-17 -1.64683e-17 -2.26415e-17 -6.90248e-18 -3.88718e-17 -2.47232e-18 1.44986e-17 -4.24478e-17 -1.61349e-16 -1.01602e-16 -8.03126e-17 -3.18969e-17 -1.21382e-16 -2.96376e-16 -3.35928e-18 -3.26294e-18 1.02794e-17 -8.56744e-17 -1.45184e-17 6.14219e-17 -1.05162e-18 -6.39742e-17 -1.30608e-17 -3.62098e-17 -9.73021e-18 2.32937e-18 -5.40844e-19 7.61584e-17 2.44814e-17 1.15488e-16 8.16361e-17 4.33436e-18 4.4627e-17 1.59891e-17 -1.29407e-17 3.94352e-17 1.56762e-16 2.92355e-16 1.95684e-17 2.04248e-17 2.4155e-17 5.30847e-18 9.93787e-17 -2.30864e-17 3.13597e-18 3.87634e-17
33901.9 2.46794e-17 -1.59874e-17 -2.11412e-17 -5.35151e-18 -3.68881e-17 -1.94847e-18 1.4697e-17 -3.92935e-17 -1.54057e-16 -9.69124e-17 -7.62571e-17 -2.87606e-17 -1.15487e-16 -2.85221e-16 -2.08715e-18 -2.01668e-18 1.10668e-17 -8.17798e-17 -1.36918e-17 5.98481e-17 -6.52383e-19 -6.1431e-17 -1.3411e-17 -3.62608e-17 -1.00331e-17 1.42596e-18 -3.60311e-19 7.36451e-17 2.41471e-17 1.1183e-16 7.92721e-17 2.69906e-18 4.14927e-17 1.38998e-17 -1.37502e-17 3.74005e-17 1.51204e-16 2.82716e-16 1.74645e-17 1.84531e-17 2.20832e-17 4.36464e-18 9.55266e-17 -2.32695e-17 2.36673e-18 3.68242e-17
33904.2 2.40953e-17 -1.61188e-17 -1.8079e-17 -5.96128e-19 -3.32574e-17 -4.70999e-19 1.61215e-17 -3.18572e-17 -1.41742e-16 -8.9072e-17 -6.83954e-17 -2.00833e-17 -1.04803e-16 -2.70504e-16 2.87516e-18 2.79441e-18 1.47008e-17 -7.52378e-17 -1.1073e-17 5.97271e-17 8.99841e-19 -5.75435e-17 -1.64933e-17 -4.03512e-17 -1.26882e-17 -1.99796e-18 4.5449e-19 7.1937e-17 2.64248e-17 1.09841e-16 7.86898e-17 -3.69551e-18 3.31587e-17 7.32582e-18 -1.74617e-17 3.44296e-17 1.45665e-16 2.73931e-16 1.09365e-17 1.27389e-17 1.67886e-17 1.9671e-18 9.09705e-17 -2.60111e-17 -9.40427e-20 3.33496e-17
33906.4 2.31461e-17 -1.5696e-17 -1.77197e-17 -8.78326e-19 -3.23121e-17 -5.87925e-19 1.53104e-17 -3.11662e-17 -1.37335e-16 -8.63913e-17 -6.62947e-17 -1.97276e-17 -1.0163e-16 -2.61635e-16 2.75676e-18 2.6659e-18 1.39929e-17 -7.2924e-17 -1.05262e-17 5.77141e-17 8.61522e-19 -5.56246e-17 -1.59949e-17 -3.89925e-17 -1.23507e-17 -1.88539e-18 4.6686e-19 6.97272e-17 2.58123e-17 1.0645e-16 7.623e-17 -3.54238e-18 3.21052e-17 7.24411e-18 -1.65681e-17 3.36568e-17 1.41096e-16 2.64924e-16 1.06618e-17 1.24476e-17 1.64805e-17 2.18525e-18 8.82128e-17 -2.49951e-17 3.73069e-20 3.23921e-17
33908.7 2.20362e-17 -1.45265e-17 -1.95376e-17 -5.52347e-18 -3.36236e-17 -2.02392e-18 1.27593e-17 -3.63005e-17 -1.39742e-16 -8.80282e-17 -6.93155e-17 -2.68339e-17 -1.04953e-16 -2.57615e-16 -2.23411e-18 -2.17692e-18 9.43214e-18 -7.42134e-17 -1.22576e-17 5.37929e-17 -6.99782e-19 -5.54927e-17 -1.19268e-17 -3.23207e-17 -8.96223e-18 1.56826e-18 -3.43056e-19 6.65697e-17 2.19015e-17 1.01025e-16 7.1524e-17 2.89015e-18 3.79331e-17 1.31489e-17 -1.17084e-17 3.43074e-17 1.36687e-16 2.54939e-16 1.62574e-17 1.71534e-17 2.0543e-17 4.45593e-18 8.65469e-17 -2.05456e-17 2.45936e-18 3.35435e-17
33911 2.12698e-17 -1.3716e-17 -1.91136e-17 -6.0938e-18 -3.27359e-17 -2.15025e-18 1.20775e-17 -3.59663e-17 -1.35716e-16 -8.54285e-17 -6.77101e-17 -2.72979e-17 -1.02186e-16 -2.48746e-16 -3.27602e-18 -3.17379e-18 8.34485e-18 -7.20497e-17 -1.24712e-17 5.12991e-17 -1.02445e-18 -5.37853e-17 -1.05944e-17 -2.9852e-17 -7.84206e-18 2.25597e-18 -5.46312e-19 6.36345e-17 2.00621e-17 9.64423e-17 6.8113e-17 4.23057e-18 3.80605e-17 1.39279e-17 -1.05736e-17 3.3014e-17 1.31243e-16 2.4482e-16 1.69448e-17 1.75762e-17 2.05907e-17 4.54171e-18 8.3259e-17 -1.90692e-17 2.80205e-18 3.26328e-17
33913.2 2.074e-17 -1.37324e-17 -1.59874e-17 -1.35276e-18 -2.90729e-17 -6.52445e-19 1.35692e-17 -2.85273e-17 -1.23351e-16 -7.75061e-17 -5.98918e-17 -1.87449e-17 -9.14796e-17 -2.33845e-16 1.47391e-18 1.43915e-18 1.19187e-17 -6.54637e-17 -1.00533e-17 5.10362e-17 4.61549e-19 -4.99154e-17 -1.34646e-17 -3.3667e-17 -1.0297e-17 -1.04154e-18 2.13536e-19 6.16835e-17 2.19934e-17 9.40654e-17 6.72345e-17 -1.89246e-18 2.99742e-17 7.52463e-18 -1.42722e-17 2.9835e-17 1.25366e-16 2.35595e-16 1.0618e-17 1.20028e-17 1.5329e-17 2.06417e-18 7.84805e-17 -2.17134e-17 3.69494e-19 2.91259e-17
33915.5 1.98982e-17 -1.35986e-17 -1.45163e-17 4.96097e-19 -2.6991e-17 -1.08681e-19 1.36529e-17 -2.49711e-17 -1.15538e-16 -7.26315e-17 -5.52853e-17 -1.47844e-17 -8.50719e-17 -2.22424e-16 3.62029e-18 3.50727e-18 1.30704e-17 -6.13387e-17 -8.51271e-18 4.98663e-17 1.13109e-18 -4.7122e-17 -1.45864e-17 -3.47386e-17 -1.13255e-17 -2.49319e-18 5.95864e-19 5.97738e-17 2.27737e-17 9.14093e-17 6.56836e-17 -4.65469e-18 2.56864e-17 4.5996e-18 -1.53209e-17 2.82275e-17 1.20477e-16 2.26743e-16 7.58415e-18 9.33746e-18 1.28882e-17 1.22283e-18 7.50228e-17 -2.23194e-17 -6.09257e-19 2.71017e-17
33917.7 1.87357e-17 -1.26103e-17 -1.61459e-17 -3.65744e-18 -2.80596e-17 -1.41826e-18 1.12172e-17 -2.94427e-17 -1.17133e-16 -7.38009e-17 -5.76437e-17 -2.09261e-17 -8.76159e-17 -2.17836e-16 -6.31372e-19 -6.27861e-19 8.98328e-18 -6.22161e-17 -9.79559e-18 4.6249e-17 -2.00257e-19 -4.67372e-17 -1.1104e-17 -2.8887e-17 -8.45239e-18 4.71121e-19 -7.08833e-20 5.68971e-17 1.95326e-17 8.64939e-17 6.14501e-17 8.28053e-19 3.0495e-17 9.67276e-18 -1.08994e-17 2.88933e-17 1.16261e-16 2.17077e-16 1.23351e-17 1.33523e-17 1.64281e-17 3.34475e-18 7.33756e-17 -1.83192e-17 1.53366e-18 2.80266e-17
33920 1.78259e-17 -1.15554e-17 -1.68012e-17 -6.26857e-18 -2.82473e-17 -2.1847e-18 9.63747e-18 -3.18312e-17 -1.16276e-16 -7.32619e-17 -5.83649e-17 -2.47782e-17 -8.78681e-17 -2.11258e-16 -3.76698e-18 -3.658e-18 6.12523e-18 -6.17443e-17 -1.08796e-17 4.2953e-17 -1.17957e-18 -4.5817e-17 -8.28695e-18 -2.41617e-17 -6.08732e-18 2.61002e-18 -6.08927e-19 5.37044e-17 1.64632e-17 8.12601e-17 5.72143e-17 4.86272e-18 3.3604e-17 1.31052e-17 -7.89276e-18 2.84497e-17 1.11132e-16 2.06749e-16 1.55862e-17 1.59937e-17 1.85006e-17 4.4802e-18 7.07667e-17 -1.52999e-17 2.93149e-18 2.81261e-17
33922.3 1.73039e-17 -1.13271e-17 -1.41016e-17 -2.48795e-18 -2.50569e-17 -9.58543e-19 1.08004e-17 -2.56596e-17 -1.05372e-16 -6.62309e-17 -5.1706e-17 -1.79581e-17 -7.85764e-17 -1.97303e-16 -2.44034e-19 -2.25182e-19 8.81227e-18 -5.59161e-17 -9.1109e-18 4.21669e-17 -7.51484e-20 -4.23491e-17 -1.02189e-17 -2.6613e-17 -7.73174e-18 1.37282e-19 -7.18479e-20 5.13669e-17 1.74185e-17 7.81545e-17 5.56223e-17 3.15505e-19 2.7211e-17 8.14267e-18 -1.07131e-17 2.54249e-17 1.05049e-16 1.97002e-16 1.0693e-17 1.16214e-17 1.42222e-17 2.39186e-18 6.60732e-17 -1.71244e-17 1.0211e-18 2.50611e-17
33924.5 1.6603e-17 -1.13698e-17 -1.16263e-17 1.19894e-18 -2.19825e-17 1.71352e-19 1.1715e-17 -1.96286e-17 -9.46281e-17 -5.94336e-17 -4.49921e-17 -1.09778e-17 -6.93954e-17 -1.83651e-16 3.71103e-18 3.60425e-18 1.15394e-17 -5.02162e-17 -6.85766e-18 4.1646e-17 1.16133e-18 -3.88273e-17 -1.25957e-17 -2.96051e-17 -9.80728e-18 -2.57677e-18 5.89957e-19 4.95687e-17 1.91661e-17 7.58971e-17 5.46723e-17 -4.775e-18 2.03148e-17 2.88533e-18 -1.34406e-17 2.2955e-17 9.96964e-17 1.88076e-16 5.41711e-18 7.00366e-18 9.96112e-18 5.71495e-19 6.18883e-17 -1.90795e-17 -9.00735e-19 2.21019e-17
33926.8 1.54528e-17 -1.06657e-17 -1.25945e-17 -1.5717e-18 -2.23386e-17 -7.33581e-19 9.7926e-18 -2.22481e-17 -9.40269e-17 -5.92305e-17 -4.56763e-17 -1.46761e-17 -6.98382e-17 -1.77492e-16 1.10751e-18 1.06059e-18 8.70313e-18 -4.99381e-17 -7.31984e-18 3.86814e-17 3.44501e-19 -3.78467e-17 -1.03377e-17 -2.55488e-17 -7.98456e-18 -7.2957e-19 2.10387e-19 4.70763e-17 1.71153e-17 7.17602e-17 5.12617e-17 -1.40759e-18 2.28114e-17 5.97405e-18 -1.02789e-17 2.32549e-17 9.55227e-17 1.78807e-16 8.20925e-18 9.35926e-18 1.20901e-17 2.07811e-18 5.99528e-17 -1.62026e-17 5.00529e-19 2.23549e-17
33929 1.43852e-17 -9.50785e-18 -1.41189e-17 -5.72589e-18 -2.33596e-17 -2.00461e-18 7.4761e-18 -2.67044e-17 -9.55828e-17 -6.02954e-17 -4.81131e-17 -2.09973e-17 -7.23739e-17 -1.72728e-16 -3.45294e-18 -3.36111e-18 4.54275e-18 -5.07685e-17 -8.90809e-18 3.48744e-17 -1.0825e-18 -3.75034e-17 -6.55302e-18 -1.93117e-17 -4.81902e-18 2.41644e-18 -5.37053e-19 4.38612e-17 1.33718e-17 6.6307e-17 4.66136e-17 4.46455e-18 2.7985e-17 1.12859e-17 -5.85844e-18 2.36137e-17 9.08568e-17 1.68592e-16 1.32499e-17 1.3572e-17 1.56693e-17 4.07228e-18 5.8004e-17 -1.20778e-17 2.67822e-18 2.32362e-17
33931.3 1.38055e-17 -8.97045e-18 -1.22848e-17 -3.69256e-18 -2.10699e-17 -1.30354e-18 7.94604e-18 -2.28651e-17 -8.741e-17 -5.49932e-17 -4.35133e-17 -1.71978e-17 -6.56964e-17 -1.60704e-16 -1.9093e-18 -1.84407e-18 5.66646e-18 -4.63848e-17 -8.07011e-18 3.3302e-17 -5.97573e-19 -3.47533e-17 -7.03407e-18 -1.96088e-17 -5.22499e-18 1.29662e-18 -3.3354e-19 4.1123e-17 1.29839e-17 6.23549e-17 4.40885e-17 2.45821e-18 2.43742e-17 8.7436e-18 -7.08048e-18 2.1143e-17 8.48141e-17 1.58414e-16 1.07282e-17 1.12229e-17 1.3153e-17 2.80576e-18 5.3737e-17 -1.25123e-17 1.69386e-18 2.10206e-17
33933.6 1.32532e-17 -9.03181e-18 -9.11865e-18 1.15518e-18 -1.73491e-17 2.19165e-19 9.45301e-18 -1.52685e-17 -7.48232e-17 -4.69475e-17 -3.55273e-17 -8.42461e-18 -5.47869e-17 -1.45598e-16 3.01029e-18 2.93142e-18 9.34056e-18 -3.96833e-17 -5.53935e-18 3.30925e-17 9.42003e-19 -3.08067e-17 -1.0033e-17 -2.3603e-17 -7.80337e-18 -2.11251e-18 4.591e-19 3.92206e-17 1.50698e-17 6.00703e-17 4.3298e-17 -3.88174e-18 1.60465e-17 2.1555e-18 -1.08686e-17 1.79615e-17 7.89452e-17 1.49188e-16 4.20322e-18 5.49358e-18 7.77367e-18 2.97888e-19 4.89455e-17 -1.52515e-17 -7.99991e-19 1.74586e-17
