# t  B_z_sc_0  B_z_sc_1  B_z_sc_2  B_z_sc_3  B_z_sc_4  B_z_sc_5  B_z_sc_6  B_z_sc_7  B_z_sc_8  B_z_sc_9  B_z_sc_10  B_z_sc_11  B_z_sc_12  B_z_sc_13  B_z_sc_14  B_z_sc_15  B_z_sc_16  B_z_sc_17  B_z_sc_18  B_z_sc_19  B_z_sc_20  B_z_sc_21  B_z_sc_22  B_z_sc_23  B_z_sc_24  B_z_sc_25  B_z_sc_26  B_z_sc_27  B_z_sc_28  B_z_sc_29  B_z_sc_30  B_z_sc_31  B_z_sc_32  B_z_sc_33  B_z_sc_34  B_z_sc_35  B_z_sc_36  B_z_sc_37  B_z_sc_38  B_z_sc_39  B_z_sc_40  B_z_sc_41  B_z_sc_42  B_z_sc_43  B_z_sc_44  B_z_sc_45
11077.5 5.32372e-10 -5.07471e-10 -6.85666e-10 -1.8243e-10 -8.08014e-10 -3.39933e-11 2.7328e-10 -1.16339e-09 -3.89573e-09 -2.24895e-09 -1.99674e-09 -7.11709e-10 -2.82184e-09 -7.02161e-09 2.11529e-15 1.57482e-15 3.64967e-10 -1.88458e-09 -3.64967e-10 1.48809e-09 -1.19963e-15 -1.48809e-09 -3.84227e-10 -9.36744e-10 -2.95668e-10 2.06483e-15 -1.1473e-15 1.99673e-09 7.11707e-10 2.82185e-09 1.88458e-09 7.05918e-15 9.36747e-10 2.95666e-10 -2.73284e-10 1.16339e-09 3.89573e-09 7.0216e-09 3.8423e-10 5.07468e-10 6.85661e-10 1.82427e-10 2.24894e-09 -5.32369e-10 3.3993e-11 8.08011e-10
11078.1 5.34262e-10 -5.06108e-10 -6.85115e-10 -1.81908e-10 -8.08236e-10 -3.34393e-11 2.73552e-10 -1.162e-09 -3.89508e-09 -2.24993e-09 -1.99556e-09 -7.12952e-10 -2.8228e-09 -7.02065e-09 2.10897e-15 1.56479e-15 3.64544e-10 -1.88426e-09 -3.64543e-10 1.48636e-09 -1.2016e-15 -1.48637e-09 -3.83544e-10 -9.37278e-10 -2.95653e-10 2.07289e-15 -1.14096e-15 1.99555e-09 7.12951e-10 2.8228e-09 1.88427e-09 7.07964e-15 9.37281e-10 2.95651e-10 -2.73556e-10 1.162e-09 3.89508e-09 7.02065e-09 3.83548e-10 5.06106e-10 6.8511e-10 1.81904e-10 2.24992e-09 -5.34259e-10 3.3439e-11 8.08233e-10
11078.7 5.36149e-10 -5.04731e-10 -6.84541e-10 -1.81374e-10 -8.08444e-10 -3.28835e-11 2.73824e-10 -1.16058e-09 -3.89435e-09 -2.25086e-09 -1.99434e-09 -7.14182e-10 -2.8237e-09 -7.01956e-09 2.10275e-15 1.55495e-15 3.64113e-10 -1.88392e-09 -3.64112e-10 1.48461e-09 -1.20348e-15 -1.48461e-09 -3.8285e-10 -9.37795e-10 -2.95634e-10 2.08101e-15 -1.13445e-15 1.99433e-09 7.1418e-10 2.8237e-09 1.88392e-09 7.09991e-15 9.37798e-10 2.95633e-10 -2.73829e-10 1.16057e-09 3.89434e-09 7.01955e-09 3.82853e-10 5.04728e-10 6.84537e-10 1.81371e-10 2.25086e-09 -5.36146e-10 3.28832e-11 8.08441e-10
11079.3 5.38032e-10 -5.03339e-10 -6.83946e-10 -1.80829e-10 -8.08639e-10 -3.2326e-11 2.74097e-10 -1.15912e-09 -3.89353e-09 -2.25175e-09 -1.99308e-09 -7.15396e-10 -2.82454e-09 -7.01834e-09 2.09664e-15 1.54529e-15 3.63674e-10 -1.88353e-09 -3.63674e-10 1.48283e-09 -1.20524e-15 -1.48283e-09 -3.82144e-10 -9.38295e-10 -2.95613e-10 2.08917e-15 -1.12775e-15 1.99307e-09 7.15395e-10 2.82454e-09 1.88353e-09 7.11998e-15 9.38298e-10 2.95611e-10 -2.74101e-10 1.15912e-09 3.89352e-09 7.01833e-09 3.82147e-10 5.03336e-10 6.83941e-10 1.80826e-10 2.25175e-09 -5.38029e-10 3.23257e-11 8.08636e-10
11080 5.39911e-10 -5.01932e-10 -6.83329e-10 -1.80273e-10 -8.0882e-10 -3.17667e-11 2.7437e-10 -1.15763e-09 -3.89263e-09 -2.2526e-09 -1.99178e-09 -7.16596e-10 -2.82533e-09 -7.01698e-09 2.09063e-15 1.53584e-15 3.63228e-10 -1.88311e-09 -3.63227e-10 1.48101e-09 -1.20691e-15 -1.48101e-09 -3.81426e-10 -9.38777e-10 -2.95588e-10 2.09739e-15 -1.12088e-15 1.99177e-09 7.16595e-10 2.82533e-09 1.88312e-09 7.13984e-15 9.3878e-10 2.95586e-10 -2.74374e-10 1.15763e-09 3.89262e-09 7.01698e-09 3.8143e-10 5.0193e-10 6.83324e-10 1.8027e-10 2.25259e-09 -5.39908e-10 3.17664e-11 8.08817e-10
11080.6 5.41786e-10 -5.00511e-10 -6.82689e-10 -1.79706e-10 -8.08988e-10 -3.12057e-11 2.74643e-10 -1.15611e-09 -3.89164e-09 -2.2534e-09 -1.99044e-09 -7.17782e-10 -2.82607e-09 -7.0155e-09 2.08473e-15 1.52658e-15 3.62774e-10 -1.88266e-09 -3.62774e-10 1.47917e-09 -1.20847e-15 -1.47917e-09 -3.80697e-10 -9.39241e-10 -2.95559e-10 2.10565e-15 -1.11383e-15 1.99044e-09 7.1778e-10 2.82607e-09 1.88266e-09 7.15951e-15 9.39245e-10 2.95558e-10 -2.74647e-10 1.15611e-09 3.89164e-09 7.01549e-09 3.807e-10 5.00508e-10 6.82685e-10 1.79702e-10 2.25339e-09 -5.41784e-10 3.12054e-11 8.08984e-10
11081.2 5.43657e-10 -4.99075e-10 -6.82027e-10 -1.79127e-10 -8.09141e-10 -3.06429e-11 2.74916e-10 -1.15456e-09 -3.89057e-09 -2.25415e-09 -1.98906e-09 -7.18952e-10 -2.82675e-09 -7.01388e-09 2.07895e-15 1.51752e-15 3.62312e-10 -1.88217e-09 -3.62312e-10 1.47729e-09 -1.20993e-15 -1.4773e-09 -3.79956e-10 -9.39688e-10 -2.95528e-10 2.11396e-15 -1.1066e-15 1.98906e-09 7.1895e-10 2.82675e-09 1.88217e-09 7.17897e-15 9.39691e-10 2.95526e-10 -2.74921e-10 1.15456e-09 3.89057e-09 7.01387e-09 3.79959e-10 4.99072e-10 6.82023e-10 1.79123e-10 2.25414e-09 -5.43655e-10 3.06426e-11 8.09138e-10
11081.8 5.45525e-10 -4.97624e-10 -6.81343e-10 -1.78537e-10 -8.09281e-10 -3.00784e-11 2.7519e-10 -1.15297e-09 -3.88942e-09 -2.25486e-09 -1.98765e-09 -7.20107e-10 -2.82738e-09 -7.01212e-09 2.07327e-15 1.50866e-15 3.61843e-10 -1.88165e-09 -3.61843e-10 1.47539e-09 -1.21128e-15 -1.47539e-09 -3.79203e-10 -9.40117e-10 -2.95492e-10 2.12232e-15 -1.09919e-15 1.98764e-09 7.20105e-10 2.82738e-09 1.88165e-09 7.19824e-15 9.4012e-10 2.95491e-10 -2.75195e-10 1.15297e-09 3.88942e-09 7.01212e-09 3.79207e-10 4.97621e-10 6.81339e-10 1.78533e-10 2.25485e-09 -5.45522e-10 3.00781e-11 8.09277e-10
11082.4 5.47387e-10 -4.96158e-10 -6.80637e-10 -1.77935e-10 -8.09406e-10 -2.95121e-11 2.75465e-10 -1.15136e-09 -3.88818e-09 -2.25552e-09 -1.98619e-09 -7.21246e-10 -2.82795e-09 -7.01024e-09 2.06771e-15 1.50001e-15 3.61367e-10 -1.88109e-09 -3.61367e-10 1.47345e-09 -1.21252e-15 -1.47346e-09 -3.78439e-10 -9.40528e-10 -2.95454e-10 2.13072e-15 -1.09161e-15 1.98619e-09 7.21245e-10 2.82795e-09 1.88109e-09 7.2173e-15 9.40531e-10 2.95452e-10 -2.75469e-10 1.15136e-09 3.88818e-09 7.01023e-09 3.78442e-10 4.96156e-10 6.80632e-10 1.77932e-10 2.25551e-09 -5.47385e-10 2.95118e-11 8.09402e-10
11083 5.49246e-10 -4.94678e-10 -6.79907e-10 -1.77322e-10 -8.09516e-10 -2.89441e-11 2.7574e-10 -1.14971e-09 -3.88686e-09 -2.25614e-09 -1.9847e-09 -7.2237e-10 -2.82847e-09 -7.00822e-09 2.06226e-15 1.49156e-15 3.60883e-10 -1.88049e-09 -3.60883e-10 1.47149e-09 -1.21367e-15 -1.47149e-09 -3.77663e-10 -9.40921e-10 -2.95411e-10 2.13917e-15 -1.08385e-15 1.98469e-09 7.22369e-10 2.82847e-09 1.8805e-09 7.23617e-15 9.40924e-10 2.95409e-10 -2.75744e-10 1.14971e-09 3.88686e-09 7.00821e-09 3.77666e-10 4.94675e-10 6.79903e-10 1.77318e-10 2.25613e-09 -5.49243e-10 2.89438e-11 8.09513e-10
11083.6 5.511e-10 -4.93183e-10 -6.79156e-10 -1.76697e-10 -8.09613e-10 -2.83743e-11 2.76015e-10 -1.14803e-09 -3.88546e-09 -2.25671e-09 -1.98317e-09 -7.23478e-10 -2.82893e-09 -7.00606e-09 2.05692e-15 1.48332e-15 3.60392e-10 -1.87986e-09 -3.60392e-10 1.4695e-09 -1.2147e-15 -1.4695e-09 -3.76875e-10 -9.41295e-10 -2.95365e-10 2.14767e-15 -1.07591e-15 1.98316e-09 7.23477e-10 2.82893e-09 1.87987e-09 7.25483e-15 9.41299e-10 2.95363e-10 -2.76019e-10 1.14803e-09 3.88545e-09 7.00606e-09 3.76878e-10 4.9318e-10 6.79151e-10 1.76694e-10 2.2567e-09 -5.51097e-10 2.8374e-11 8.09609e-10
11084.2 5.52948e-10 -4.91672e-10 -6.78381e-10 -1.76061e-10 -8.09694e-10 -2.78027e-11 2.76291e-10 -1.14632e-09 -3.88397e-09 -2.25723e-09 -1.98159e-09 -7.2457e-10 -2.82933e-09 -7.00378e-09 2.05171e-15 1.4753e-15 3.59893e-10 -1.8792e-09 -3.59893e-10 1.46747e-09 -1.21563e-15 -1.46748e-09 -3.76075e-10 -9.41651e-10 -2.95315e-10 2.15621e-15 -1.0678e-15 1.98159e-09 7.24569e-10 2.82933e-09 1.8792e-09 7.2733e-15 9.41654e-10 2.95313e-10 -2.76295e-10 1.14632e-09 3.88396e-09 7.00377e-09 3.76079e-10 4.9167e-10 6.78376e-10 1.76057e-10 2.25722e-09 -5.52946e-10 2.78024e-11 8.0969e-10
11084.8 5.54792e-10 -4.90148e-10 -6.77583e-10 -1.75413e-10 -8.09761e-10 -2.72294e-11 2.76567e-10 -1.14457e-09 -3.88239e-09 -2.2577e-09 -1.97998e-09 -7.25646e-10 -2.82968e-09 -7.00135e-09 2.04661e-15 1.46748e-15 3.59387e-10 -1.8785e-09 -3.59387e-10 1.46542e-09 -1.21645e-15 -1.46543e-09 -3.75264e-10 -9.41988e-10 -2.95261e-10 2.16479e-15 -1.05951e-15 1.97998e-09 7.25644e-10 2.82968e-09 1.8785e-09 7.29156e-15 9.41992e-10 2.95259e-10 -2.76571e-10 1.14457e-09 3.88239e-09 7.00135e-09 3.75267e-10 4.90145e-10 6.77579e-10 1.75409e-10 2.2577e-09 -5.5479e-10 2.72291e-11 8.09757e-10
11085.4 5.56631e-10 -4.88608e-10 -6.76763e-10 -1.74753e-10 -8.09812e-10 -2.66543e-11 2.76844e-10 -1.1428e-09 -3.88073e-09 -2.25813e-09 -1.97833e-09 -7.26705e-10 -2.82998e-09 -6.9988e-09 2.04163e-15 1.45989e-15 3.58874e-10 -1.87776e-09 -3.58874e-10 1.46334e-09 -1.21717e-15 -1.46334e-09 -3.7444e-10 -9.42307e-10 -2.95203e-10 2.17341e-15 -1.05105e-15 1.97833e-09 7.26704e-10 2.82998e-09 1.87777e-09 7.30963e-15 9.4231e-10 2.95201e-10 -2.76849e-10 1.14279e-09 3.88073e-09 6.99879e-09 3.74444e-10 4.88605e-10 6.76759e-10 1.7475e-10 2.25813e-09 -5.56629e-10 2.6654e-11 8.09809e-10
11086 5.58465e-10 -4.87053e-10 -6.7592e-10 -1.74082e-10 -8.09849e-10 -2.60775e-11 2.77122e-10 -1.14099e-09 -3.87899e-09 -2.25851e-09 -1.97665e-09 -7.27748e-10 -2.83021e-09 -6.99611e-09 2.03676e-15 1.45251e-15 3.58354e-10 -1.87699e-09 -3.58354e-10 1.46123e-09 -1.21778e-15 -1.46123e-09 -3.73605e-10 -9.42606e-10 -2.95141e-10 2.18208e-15 -1.04242e-15 1.97664e-09 7.27747e-10 2.83022e-09 1.87699e-09 7.32749e-15 9.42609e-10 2.9514e-10 -2.77126e-10 1.14099e-09 3.87898e-09 6.9961e-09 3.73609e-10 4.87051e-10 6.75915e-10 1.74078e-10 2.25851e-09 -5.58462e-10 2.60772e-11 8.09845e-10
11086.6 5.60293e-10 -4.85484e-10 -6.75053e-10 -1.73399e-10 -8.0987e-10 -2.54989e-11 2.77401e-10 -1.13915e-09 -3.87716e-09 -2.25885e-09 -1.97492e-09 -7.28774e-10 -2.83039e-09 -6.99329e-09 2.03203e-15 1.44534e-15 3.57826e-10 -1.87618e-09 -3.57826e-10 1.45909e-09 -1.21828e-15 -1.45909e-09 -3.72758e-10 -9.42887e-10 -2.95075e-10 2.19079e-15 -1.03361e-15 1.97491e-09 7.28773e-10 2.8304e-09 1.87619e-09 7.34516e-15 9.4289e-10 2.95073e-10 -2.77405e-10 1.13915e-09 3.87715e-09 6.99328e-09 3.72762e-10 4.85481e-10 6.75049e-10 1.73395e-10 2.25884e-09 -5.60291e-10 2.54986e-11 8.09866e-10
11087.2 5.62116e-10 -4.839e-10 -6.74164e-10 -1.72704e-10 -8.09876e-10 -2.49185e-11 2.7768e-10 -1.13728e-09 -3.87524e-09 -2.25913e-09 -1.97315e-09 -7.29783e-10 -2.83052e-09 -6.99033e-09 2.02741e-15 1.4384e-15 3.57292e-10 -1.87534e-09 -3.57292e-10 1.45692e-09 -1.21867e-15 -1.45692e-09 -3.71899e-10 -9.43148e-10 -2.95005e-10 2.19953e-15 -1.02463e-15 1.97315e-09 7.29782e-10 2.83052e-09 1.87534e-09 7.36262e-15 9.43151e-10 2.95003e-10 -2.77684e-10 1.13728e-09 3.87524e-09 6.99032e-09 3.71903e-10 4.83897e-10 6.74159e-10 1.727e-10 2.25913e-09 -5.62113e-10 2.49182e-11 8.09872e-10
11087.8 5.63933e-10 -4.82301e-10 -6.73251e-10 -1.71997e-10 -8.09866e-10 -2.43364e-11 2.7796e-10 -1.13537e-09 -3.87324e-09 -2.25937e-09 -1.97135e-09 -7.30775e-10 -2.83058e-09 -6.98723e-09 2.02292e-15 1.43168e-15 3.5675e-10 -1.87446e-09 -3.5675e-10 1.45472e-09 -1.21896e-15 -1.45472e-09 -3.71029e-10 -9.43389e-10 -2.9493e-10 2.20832e-15 -1.01548e-15 1.97134e-09 7.30774e-10 2.83059e-09 1.87447e-09 7.37989e-15 9.43392e-10 2.94929e-10 -2.77964e-10 1.13537e-09 3.87324e-09 6.98723e-09 3.71032e-10 4.82298e-10 6.73247e-10 1.71993e-10 2.25936e-09 -5.6393e-10 2.43361e-11 8.09862e-10
11088.4 5.65744e-10 -4.80687e-10 -6.72315e-10 -1.71278e-10 -8.0984e-10 -2.37526e-11 2.7824e-10 -1.13344e-09 -3.87116e-09 -2.25956e-09 -1.9695e-09 -7.3175e-10 -2.83059e-09 -6.984e-09 2.01855e-15 1.42519e-15 3.56201e-10 -1.87355e-09 -3.56201e-10 1.45249e-09 -1.21914e-15 -1.4525e-09 -3.70146e-10 -9.43611e-10 -2.94851e-10 2.21715e-15 -1.00616e-15 1.9695e-09 7.31748e-10 2.83059e-09 1.87355e-09 7.39695e-15 9.43614e-10 2.9485e-10 -2.78245e-10 1.13344e-09 3.87115e-09 6.984e-09 3.7015e-10 4.80684e-10 6.72311e-10 1.71275e-10 2.25955e-09 -5.65741e-10 2.37522e-11 8.09837e-10
11089 5.67549e-10 -4.79058e-10 -6.71356e-10 -1.70548e-10 -8.09799e-10 -2.31669e-11 2.78522e-10 -1.13147e-09 -3.86899e-09 -2.2597e-09 -1.96762e-09 -7.32707e-10 -2.83054e-09 -6.98064e-09 2.0143e-15 1.41892e-15 3.55645e-10 -1.8726e-09 -3.55645e-10 1.45024e-09 -1.21921e-15 -1.45024e-09 -3.69251e-10 -9.43814e-10 -2.94768e-10 2.22601e-15 -9.96669e-16 1.96762e-09 7.32705e-10 2.83055e-09 1.8726e-09 7.41382e-15 9.43817e-10 2.94766e-10 -2.78526e-10 1.13147e-09 3.86898e-09 6.98063e-09 3.69255e-10 4.79055e-10 6.71351e-10 1.70544e-10 2.25969e-09 -5.67546e-10 2.31666e-11 8.09795e-10
11089.6 5.69347e-10 -4.77414e-10 -6.70373e-10 -1.69805e-10 -8.09741e-10 -2.25795e-11 2.78805e-10 -1.12947e-09 -3.86673e-09 -2.25979e-09 -1.9657e-09 -7.33646e-10 -2.83044e-09 -6.97714e-09 2.01018e-15 1.41287e-15 3.55083e-10 -1.87161e-09 -3.55083e-10 1.44795e-09 -1.21917e-15 -1.44796e-09 -3.68345e-10 -9.43996e-10 -2.9468e-10 2.23491e-15 -9.8701e-16 1.9657e-09 7.33645e-10 2.83044e-09 1.87161e-09 7.43049e-15 9.43999e-10 2.94678e-10 -2.78809e-10 1.12947e-09 3.86673e-09 6.97713e-09 3.68349e-10 4.77412e-10 6.70368e-10 1.69801e-10 2.25978e-09 -5.69345e-10 2.25792e-11 8.09738e-10
11090.2 5.7114e-10 -4.75756e-10 -6.69367e-10 -1.6905e-10 -8.09668e-10 -2.19904e-11 2.79088e-10 -1.12745e-09 -3.86439e-09 -2.25983e-09 -1.96374e-09 -7.34568e-10 -2.83027e-09 -6.9735e-09 2.00619e-15 1.40706e-15 3.54513e-10 -1.87059e-09 -3.54513e-10 1.44564e-09 -1.21903e-15 -1.44564e-09 -3.67427e-10 -9.44158e-10 -2.94588e-10 2.24385e-15 -9.77182e-16 1.96374e-09 7.34566e-10 2.83027e-09 1.87059e-09 7.44696e-15 9.44162e-10 2.94586e-10 -2.79092e-10 1.12744e-09 3.86438e-09 6.97349e-09 3.6743e-10 4.75753e-10 6.69362e-10 1.69047e-10 2.25982e-09 -5.71137e-10 2.199e-11 8.09664e-10
11090.8 5.72926e-10 -4.74083e-10 -6.68337e-10 -1.68284e-10 -8.09578e-10 -2.13994e-11 2.79372e-10 -1.12538e-09 -3.86196e-09 -2.25982e-09 -1.96174e-09 -7.35471e-10 -2.83005e-09 -6.96973e-09 2.00233e-15 1.40147e-15 3.53937e-10 -1.86953e-09 -3.53937e-10 1.4433e-09 -1.21877e-15 -1.4433e-09 -3.66496e-10 -9.44301e-10 -2.9449e-10 2.25283e-15 -9.67186e-16 1.96174e-09 7.3547e-10 2.83005e-09 1.86953e-09 7.46323e-15 9.44304e-10 2.94489e-10 -2.79376e-10 1.12538e-09 3.86196e-09 6.96972e-09 3.665e-10 4.7408e-10 6.68332e-10 1.6828e-10 2.25982e-09 -5.72923e-10 2.13991e-11 8.09574e-10
11091.4 5.74705e-10 -4.72395e-10 -6.67283e-10 -1.67505e-10 -8.09471e-10 -2.08067e-11 2.79657e-10 -1.12329e-09 -3.85945e-09 -2.25977e-09 -1.9597e-09 -7.36357e-10 -2.82977e-09 -6.96582e-09 1.9986e-15 1.39612e-15 3.53354e-10 -1.86843e-09 -3.53354e-10 1.44093e-09 -1.21841e-15 -1.44093e-09 -3.65554e-10 -9.44423e-10 -2.94388e-10 2.26184e-15 -9.57023e-16 1.9597e-09 7.36355e-10 2.82977e-09 1.86844e-09 7.4793e-15 9.44426e-10 2.94387e-10 -2.79662e-10 1.12329e-09 3.85944e-09 6.96581e-09 3.65558e-10 4.72392e-10 6.67279e-10 1.67501e-10 2.25976e-09 -5.74702e-10 2.08064e-11 8.09468e-10
11092 5.76477e-10 -4.70692e-10 -6.66206e-10 -1.66714e-10 -8.09348e-10 -2.02123e-11 2.79944e-10 -1.12117e-09 -3.85684e-09 -2.25966e-09 -1.95763e-09 -7.37224e-10 -2.82943e-09 -6.96177e-09 1.99499e-15 1.39099e-15 3.52764e-10 -1.8673e-09 -3.52764e-10 1.43853e-09 -1.21794e-15 -1.43853e-09 -3.646e-10 -9.44524e-10 -2.94281e-10 2.27088e-15 -9.46695e-16 1.95762e-09 7.37222e-10 2.82943e-09 1.86731e-09 7.49517e-15 9.44527e-10 2.9428e-10 -2.79948e-10 1.12117e-09 3.85684e-09 6.96176e-09 3.64603e-10 4.70689e-10 6.66201e-10 1.66711e-10 2.25965e-09 -5.76475e-10 2.02119e-11 8.09345e-10
11092.6 5.78242e-10 -4.68974e-10 -6.65105e-10 -1.65911e-10 -8.09208e-10 -1.96161e-11 2.80231e-10 -1.11902e-09 -3.85416e-09 -2.2595e-09 -1.95551e-09 -7.38072e-10 -2.82903e-09 -6.95759e-09 1.99151e-15 1.3861e-15 3.52167e-10 -1.86613e-09 -3.52167e-10 1.4361e-09 -1.21736e-15 -1.4361e-09 -3.63634e-10 -9.44605e-10 -2.9417e-10 2.27996e-15 -9.36202e-16 1.95551e-09 7.3807e-10 2.82903e-09 1.86614e-09 7.51084e-15 9.44608e-10 2.94168e-10 -2.80235e-10 1.11901e-09 3.85415e-09 6.95758e-09 3.63637e-10 4.68971e-10 6.651e-10 1.65908e-10 2.2595e-09 -5.7824e-10 1.96157e-11 8.09205e-10
11093.2 5.80001e-10 -4.67241e-10 -6.6398e-10 -1.65096e-10 -8.09052e-10 -1.90181e-11 2.80519e-10 -1.11683e-09 -3.85138e-09 -2.2593e-09 -1.95336e-09 -7.38901e-10 -2.82857e-09 -6.95327e-09 1.98817e-15 1.38145e-15 3.51564e-10 -1.86493e-09 -3.51564e-10 1.43365e-09 -1.21668e-15 -1.43365e-09 -3.62656e-10 -9.44665e-10 -2.94053e-10 2.28906e-15 -9.25546e-16 1.95336e-09 7.38899e-10 2.82857e-09 1.86493e-09 7.52632e-15 9.44668e-10 2.94051e-10 -2.80523e-10 1.11683e-09 3.85138e-09 6.95326e-09 3.62659e-10 4.67238e-10 6.63975e-10 1.65092e-10 2.25929e-09 -5.79998e-10 1.90177e-11 8.09048e-10
11093.8 5.81751e-10 -4.65494e-10 -6.62831e-10 -1.64268e-10 -8.08878e-10 -1.84184e-11 2.80808e-10 -1.11461e-09 -3.84852e-09 -2.25904e-09 -1.95117e-09 -7.39712e-10 -2.82805e-09 -6.94881e-09 1.98495e-15 1.37702e-15 3.50954e-10 -1.86369e-09 -3.50954e-10 1.43116e-09 -1.21588e-15 -1.43117e-09 -3.61665e-10 -9.44704e-10 -2.93931e-10 2.2982e-15 -9.14726e-16 1.95117e-09 7.3971e-10 2.82805e-09 1.86369e-09 7.5416e-15 9.44707e-10 2.93929e-10 -2.80813e-10 1.11461e-09 3.84852e-09 6.9488e-09 3.61669e-10 4.65491e-10 6.62827e-10 1.64265e-10 2.25903e-09 -5.81749e-10 1.8418e-11 8.08874e-10
11094.4 5.83495e-10 -4.63731e-10 -6.61659e-10 -1.63429e-10 -8.08687e-10 -1.78169e-11 2.81099e-10 -1.11237e-09 -3.84558e-09 -2.25873e-09 -1.94894e-09 -7.40503e-10 -2.82747e-09 -6.94422e-09 1.98187e-15 1.37283e-15 3.50337e-10 -1.86241e-09 -3.50337e-10 1.42865e-09 -1.21498e-15 -1.42865e-09 -3.60663e-10 -9.44722e-10 -2.93804e-10 2.30737e-15 -9.03744e-16 1.94894e-09 7.40501e-10 2.82747e-09 1.86242e-09 7.55668e-15 9.44725e-10 2.93803e-10 -2.81103e-10 1.11237e-09 3.84557e-09 6.94421e-09 3.60667e-10 4.63729e-10 6.61654e-10 1.63425e-10 2.25872e-09 -5.83492e-10 1.78165e-11 8.08683e-10
11095.1 5.8523e-10 -4.61954e-10 -6.60462e-10 -1.62577e-10 -8.08478e-10 -1.72136e-11 2.8139e-10 -1.11009e-09 -3.84254e-09 -2.25837e-09 -1.94667e-09 -7.41275e-10 -2.82683e-09 -6.93948e-09 1.97892e-15 1.36888e-15 3.49714e-10 -1.8611e-09 -3.49714e-10 1.42611e-09 -1.21397e-15 -1.42611e-09 -3.59649e-10 -9.44719e-10 -2.93672e-10 2.31657e-15 -8.92602e-16 1.94667e-09 7.41273e-10 2.82683e-09 1.8611e-09 7.57157e-15 9.44722e-10 2.9367e-10 -2.81394e-10 1.11009e-09 3.84254e-09 6.93948e-09 3.59653e-10 4.61951e-10 6.60457e-10 1.62574e-10 2.25836e-09 -5.85228e-10 1.72133e-11 8.08475e-10
11095.7 5.86958e-10 -4.60162e-10 -6.59241e-10 -1.61713e-10 -8.08253e-10 -1.66086e-11 2.81683e-10 -1.10778e-09 -3.83942e-09 -2.25796e-09 -1.94437e-09 -7.42027e-10 -2.82613e-09 -6.93462e-09 1.9761e-15 1.36517e-15 3.49084e-10 -1.85975e-09 -3.49085e-10 1.42354e-09 -1.21285e-15 -1.42355e-09 -3.58623e-10 -9.44694e-10 -2.93535e-10 2.3258e-15 -8.813e-16 1.94436e-09 7.42026e-10 2.82613e-09 1.85975e-09 7.58626e-15 9.44698e-10 2.93533e-10 -2.81687e-10 1.10778e-09 3.83942e-09 6.93461e-09 3.58627e-10 4.6016e-10 6.59237e-10 1.6171e-10 2.25795e-09 -5.86956e-10 1.66082e-11 8.08249e-10
11096.3 5.88678e-10 -4.58356e-10 -6.57996e-10 -1.60837e-10 -8.08009e-10 -1.60018e-11 2.81976e-10 -1.10544e-09 -3.83622e-09 -2.2575e-09 -1.94202e-09 -7.4276e-10 -2.82537e-09 -6.92961e-09 1.97341e-15 1.36169e-15 3.48448e-10 -1.85836e-09 -3.48448e-10 1.42095e-09 -1.21162e-15 -1.42095e-09 -3.57585e-10 -9.44648e-10 -2.93392e-10 2.33506e-15 -8.6984e-16 1.94202e-09 7.42758e-10 2.82537e-09 1.85836e-09 7.60075e-15 9.44652e-10 2.9339e-10 -2.81981e-10 1.10544e-09 3.83621e-09 6.9296e-09 3.57589e-10 4.58353e-10 6.57992e-10 1.60833e-10 2.25749e-09 -5.88675e-10 1.60015e-11 8.08005e-10
11096.9 5.90389e-10 -4.56534e-10 -6.56727e-10 -1.59948e-10 -8.07748e-10 -1.53933e-11 2.82271e-10 -1.10307e-09 -3.83292e-09 -2.25698e-09 -1.93964e-09 -7.43473e-10 -2.82455e-09 -6.92446e-09 1.97086e-15 1.35845e-15 3.47806e-10 -1.85694e-09 -3.47806e-10 1.41833e-09 -1.21029e-15 -1.41833e-09 -3.56535e-10 -9.44581e-10 -2.93243e-10 2.34434e-15 -8.58222e-16 1.93963e-09 7.43471e-10 2.82455e-09 1.85694e-09 7.61505e-15 9.44584e-10 2.93242e-10 -2.82276e-10 1.10307e-09 3.83292e-09 6.92446e-09 3.56539e-10 4.56531e-10 6.56723e-10 1.59945e-10 2.25698e-09 -5.90387e-10 1.5393e-11 8.07744e-10
11097.5 5.92093e-10 -4.54698e-10 -6.55434e-10 -1.59047e-10 -8.07468e-10 -1.47831e-11 2.82567e-10 -1.10067e-09 -3.82954e-09 -2.25642e-09 -1.93721e-09 -7.44166e-10 -2.82367e-09 -6.91918e-09 1.96843e-15 1.35545e-15 3.47157e-10 -1.85548e-09 -3.47157e-10 1.41568e-09 -1.20885e-15 -1.41568e-09 -3.55473e-10 -9.44491e-10 -2.9309e-10 2.35365e-15 -8.46448e-16 1.93721e-09 7.44164e-10 2.82367e-09 1.85548e-09 7.62915e-15 9.44495e-10 2.93088e-10 -2.82572e-10 1.10067e-09 3.82954e-09 6.91917e-09 3.55477e-10 4.54695e-10 6.55429e-10 1.59044e-10 2.25641e-09 -5.9209e-10 1.47827e-11 8.07465e-10
