# t  B_z_curl_0  B_z_curl_1  B_z_curl_2  B_z_curl_3  B_z_curl_4  B_z_curl_5  B_z_curl_6  B_z_curl_7  B_z_curl_8  B_z_curl_9  B_z_curl_10  B_z_curl_11  B_z_curl_12  B_z_curl_13  B_z_curl_14  B_z_curl_15  B_z_curl_16  B_z_curl_17  B_z_curl_18  B_z_curl_19  B_z_curl_20  B_z_curl_21  B_z_curl_22  B_z_curl_23  B_z_curl_24  B_z_curl_25  B_z_curl_26  B_z_curl_27  B_z_curl_28  B_z_curl_29  B_z_curl_30  B_z_curl_31  B_z_curl_32  B_z_curl_33  B_z_curl_34  B_z_curl_35  B_z_curl_36  B_z_curl_37  B_z_curl_38  B_z_curl_39  B_z_curl_40  B_z_curl_41  B_z_curl_42  B_z_curl_43  B_z_curl_44  B_z_curl_45
9129.98 1.70576e-10 -5.88513e-11 -1.31071e-10 -1.23179e-10 7.28668e-10 0 7.22993e-10 -6.90293e-10 -2.95202e-10 0 7.10991e-11 3.73447e-10 -3.18388e-10 0 -4.55601e-10 -1.31984e-15 -8.97918e-11 0 8.9793e-11 -4.9597e-10 4.95966e-10 0 -5.63829e-10 4.26915e-11 3.14558e-10 -1.57281e-10 -1.19127e-09 9.05419e-10 1.64316e-10 3.18388e-10 0 -6.1604e-10 5.47239e-10 -2.23931e-10 -1.3105e-10 6.18817e-10 2.95201e-10 0 1.58904e-10 -8.78116e-11 -6.97812e-10 1.23182e-10 0 -2.06716e-10 -7.28668e-10 0
9130.78 1.67406e-10 -6.25025e-11 -1.33699e-10 -1.22053e-10 7.31923e-10 0 7.35461e-10 -7.02424e-10 -3.09494e-10 0 6.99614e-11 3.90496e-10 -3.30025e-10 0 -4.6651e-10 -1.33958e-15 -9.27587e-11 0 9.276e-11 -5.11513e-10 5.11509e-10 0 -5.79815e-10 4.58418e-11 3.11936e-10 -1.5597e-10 -1.21665e-09 9.33641e-10 1.52035e-10 3.30024e-10 0 -6.27219e-10 5.57672e-10 -2.25535e-10 -1.36105e-10 6.14295e-10 3.09493e-10 0 1.58571e-10 -8.43783e-11 -7.0578e-10 1.22055e-10 0 -1.99607e-10 -7.31923e-10 0
9131.57 1.64224e-10 -6.61529e-11 -1.36332e-10 -1.20927e-10 7.35148e-10 0 7.47907e-10 -7.1454e-10 -3.23783e-10 0 6.8816e-11 4.07547e-10 -3.41654e-10 0 -4.77414e-10 -1.35906e-15 -9.57286e-11 0 9.57298e-11 -5.27055e-10 5.27052e-10 0 -5.95788e-10 4.89908e-11 3.09304e-10 -1.54654e-10 -1.24201e-09 9.61844e-10 1.39739e-10 3.41653e-10 0 -6.38383e-10 5.68091e-10 -2.27134e-10 -1.41149e-10 6.09765e-10 3.23782e-10 0 1.58235e-10 -8.09384e-11 -7.13717e-10 1.2093e-10 0 -1.92487e-10 -7.35148e-10 0
9132.36 1.61032e-10 -6.98023e-11 -1.3897e-10 -1.19802e-10 7.38345e-10 0 7.60329e-10 -7.2664e-10 -3.38067e-10 0 6.76629e-11 4.24601e-10 -3.53274e-10 0 -4.88312e-10 -1.37826e-15 -9.87012e-11 0 9.87024e-11 -5.42598e-10 5.42594e-10 0 -6.11747e-10 5.21386e-11 3.06662e-10 -1.53333e-10 -1.26733e-09 9.90029e-10 1.27429e-10 3.53274e-10 0 -6.4953e-10 5.78496e-10 -2.28727e-10 -1.46183e-10 6.05228e-10 3.38066e-10 0 1.57896e-10 -7.74921e-11 -7.21624e-10 1.19804e-10 0 -1.85358e-10 -7.38345e-10 0
9133.15 1.5783e-10 -7.34504e-11 -1.41615e-10 -1.18677e-10 7.41514e-10 0 7.72728e-10 -7.38726e-10 -3.52347e-10 0 6.65024e-11 4.41655e-10 -3.64886e-10 0 -4.99204e-10 -1.3972e-15 -1.01676e-10 0 1.01678e-10 -5.5814e-10 5.58136e-10 0 -6.27691e-10 5.52848e-11 3.04011e-10 -1.52007e-10 -1.29262e-09 1.01819e-09 1.15105e-10 3.64886e-10 0 -6.60661e-10 5.88887e-10 -2.30315e-10 -1.51205e-10 6.00685e-10 3.52346e-10 0 1.57554e-10 -7.40398e-11 -7.29501e-10 1.1868e-10 0 -1.78219e-10 -7.41514e-10 0
9133.95 1.54617e-10 -7.70969e-11 -1.44266e-10 -1.17553e-10 7.44656e-10 0 7.85104e-10 -7.50795e-10 -3.66621e-10 0 6.53345e-11 4.58709e-10 -3.76489e-10 0 -5.1009e-10 -1.41585e-15 -1.04654e-10 0 1.04655e-10 -5.73681e-10 5.73677e-10 0 -6.43619e-10 5.84293e-11 3.01351e-10 -1.50677e-10 -1.31789e-09 1.04633e-09 1.02768e-10 3.76489e-10 0 -6.71776e-10 5.99264e-10 -2.31898e-10 -1.56216e-10 5.96137e-10 3.6662e-10 0 1.5721e-10 -7.05821e-11 -7.37346e-10 1.17556e-10 0 -1.71072e-10 -7.44655e-10 0
9134.74 1.51395e-10 -8.07417e-11 -1.46922e-10 -1.16431e-10 7.47769e-10 0 7.97457e-10 -7.62849e-10 -3.80889e-10 0 6.41594e-11 4.75764e-10 -3.88083e-10 0 -5.2097e-10 -1.43423e-15 -1.07634e-10 0 1.07636e-10 -5.89221e-10 5.89217e-10 0 -6.59533e-10 6.1572e-11 2.98681e-10 -1.49342e-10 -1.34312e-09 1.07446e-09 9.04187e-11 3.88083e-10 0 -6.82873e-10 6.09627e-10 -2.33476e-10 -1.61216e-10 5.91584e-10 3.80889e-10 0 1.56863e-10 -6.71191e-11 -7.45161e-10 1.16433e-10 0 -1.63916e-10 -7.47769e-10 0
9135.53 1.48163e-10 -8.43845e-11 -1.49585e-10 -1.15309e-10 7.50856e-10 0 8.09786e-10 -7.74888e-10 -3.95152e-10 0 6.29771e-11 4.92818e-10 -3.99667e-10 0 -5.31844e-10 -1.45233e-15 -1.10617e-10 0 1.10618e-10 -6.04758e-10 6.04754e-10 0 -6.7543e-10 6.47127e-11 2.96003e-10 -1.48003e-10 -1.36831e-09 1.10255e-09 7.80575e-11 3.99667e-10 0 -6.93953e-10 6.19975e-10 -2.35051e-10 -1.66203e-10 5.87026e-10 3.95151e-10 0 1.56513e-10 -6.36514e-11 -7.52945e-10 1.15311e-10 0 -1.56753e-10 -7.50856e-10 0
9136.33 1.44923e-10 -8.8025e-11 -1.52255e-10 -1.14187e-10 7.53916e-10 0 8.22092e-10 -7.8691e-10 -4.09407e-10 0 6.17878e-11 5.09871e-10 -4.11241e-10 0 -5.42711e-10 -1.47015e-15 -1.13602e-10 0 1.13603e-10 -6.20294e-10 6.2029e-10 0 -6.9131e-10 6.78512e-11 2.93317e-10 -1.4666e-10 -1.39348e-09 1.13063e-09 6.56852e-11 4.11241e-10 0 -7.05016e-10 6.30308e-10 -2.36621e-10 -1.71177e-10 5.82466e-10 4.09406e-10 0 1.56161e-10 -6.01792e-11 -7.60698e-10 1.1419e-10 0 -1.49583e-10 -7.53915e-10 0
9137.12 1.41674e-10 -9.1663e-11 -1.54931e-10 -1.13067e-10 7.56949e-10 0 8.34375e-10 -7.98916e-10 -4.23656e-10 0 6.05916e-11 5.26923e-10 -4.22805e-10 0 -5.53571e-10 -1.48769e-15 -1.16588e-10 0 1.1659e-10 -6.35826e-10 6.35822e-10 0 -7.07174e-10 7.09874e-11 2.90623e-10 -1.45313e-10 -1.41861e-09 1.15868e-09 5.33025e-11 4.22805e-10 0 -7.16061e-10 6.40626e-10 -2.38188e-10 -1.76139e-10 5.77903e-10 4.23655e-10 0 1.55806e-10 -5.6703e-11 -7.6842e-10 1.1307e-10 0 -1.42407e-10 -7.56949e-10 0
9137.91 1.38417e-10 -9.52982e-11 -1.57614e-10 -1.11948e-10 7.59957e-10 0 8.46634e-10 -8.10907e-10 -4.37897e-10 0 5.93887e-11 5.43972e-10 -4.34359e-10 0 -5.64424e-10 -1.50494e-15 -1.19577e-10 0 1.19578e-10 -6.51356e-10 6.51352e-10 0 -7.2302e-10 7.4121e-11 2.87921e-10 -1.43962e-10 -1.44371e-09 1.1867e-09 4.09101e-11 4.34359e-10 0 -7.27088e-10 6.50929e-10 -2.39752e-10 -1.81088e-10 5.73338e-10 4.37896e-10 0 1.55449e-10 -5.32232e-11 -7.7611e-10 1.11951e-10 0 -1.35225e-10 -7.59956e-10 0
9138.7 1.35152e-10 -9.89304e-11 -1.60304e-10 -1.1083e-10 7.62939e-10 0 8.5887e-10 -8.22881e-10 -4.5213e-10 0 5.81792e-11 5.61019e-10 -4.45901e-10 0 -5.75269e-10 -1.52191e-15 -1.22567e-10 0 1.22569e-10 -6.66881e-10 6.66877e-10 0 -7.38847e-10 7.7252e-11 2.85212e-10 -1.42607e-10 -1.46877e-09 1.2147e-09 2.85085e-11 4.45901e-10 0 -7.38096e-10 6.61216e-10 -2.41312e-10 -1.86024e-10 5.68773e-10 4.52129e-10 0 1.55089e-10 -4.97401e-11 -7.8377e-10 1.10832e-10 0 -1.28038e-10 -7.62938e-10 0
9139.5 1.31879e-10 -1.02559e-10 -1.63002e-10 -1.09713e-10 7.65895e-10 0 8.71082e-10 -8.34838e-10 -4.66355e-10 0 5.69631e-11 5.78062e-10 -4.57432e-10 0 -5.86108e-10 -1.53859e-15 -1.2556e-10 0 1.25561e-10 -6.82403e-10 6.82399e-10 0 -7.54657e-10 8.03802e-11 2.82495e-10 -1.41249e-10 -1.4938e-09 1.24267e-09 1.60985e-11 4.57432e-10 0 -7.49087e-10 6.71488e-10 -2.4287e-10 -1.90946e-10 5.64207e-10 4.66354e-10 0 1.54728e-10 -4.62541e-11 -7.91397e-10 1.09715e-10 0 -1.20845e-10 -7.65894e-10 0
9140.29 1.286e-10 -1.06185e-10 -1.65706e-10 -1.08597e-10 7.68827e-10 0 8.8327e-10 -8.46779e-10 -4.80571e-10 0 5.57406e-11 5.95101e-10 -4.68952e-10 0 -5.96938e-10 -1.55498e-15 -1.28553e-10 0 1.28555e-10 -6.9792e-10 6.97916e-10 0 -7.70447e-10 8.35053e-11 2.79772e-10 -1.39888e-10 -1.51879e-09 1.27061e-09 3.68083e-12 4.68952e-10 0 -7.60058e-10 6.81743e-10 -2.44426e-10 -1.95854e-10 5.59641e-10 4.8057e-10 0 1.54364e-10 -4.27656e-11 -7.98994e-10 1.08599e-10 0 -1.13649e-10 -7.68826e-10 0
9141.08 1.25314e-10 -1.09806e-10 -1.68418e-10 -1.07482e-10 7.71734e-10 0 8.95435e-10 -8.58703e-10 -4.94778e-10 0 5.4512e-11 6.12136e-10 -4.8046e-10 0 -6.0776e-10 -1.57108e-15 -1.31548e-10 0 1.3155e-10 -7.13432e-10 7.13428e-10 0 -7.86218e-10 8.66273e-11 2.77043e-10 -1.38523e-10 -1.54375e-09 1.29853e-09 -8.74394e-12 4.80459e-10 0 -7.7101e-10 6.91983e-10 -2.45979e-10 -2.00747e-10 5.55076e-10 4.94777e-10 0 1.53998e-10 -3.9275e-11 -8.06559e-10 1.07484e-10 0 -1.06449e-10 -7.71733e-10 0
9141.87 1.22022e-10 -1.13424e-10 -1.71138e-10 -1.06368e-10 7.74617e-10 0 9.07577e-10 -8.7061e-10 -5.08975e-10 0 5.32772e-11 6.29166e-10 -4.91955e-10 0 -6.18575e-10 -1.58689e-15 -1.34545e-10 0 1.34546e-10 -7.28938e-10 7.28934e-10 0 -8.0197e-10 8.9746e-11 2.74308e-10 -1.37155e-10 -1.56868e-09 1.32641e-09 -2.11751e-11 4.91955e-10 0 -7.81943e-10 7.02206e-10 -2.47531e-10 -2.05626e-10 5.50514e-10 5.08974e-10 0 1.5363e-10 -3.57826e-11 -8.14092e-10 1.0637e-10 0 -9.9246e-11 -7.74616e-10 0
9142.67 1.18724e-10 -1.17037e-10 -1.73865e-10 -1.05255e-10 7.77476e-10 0 9.19694e-10 -8.82501e-10 -5.23163e-10 0 5.20364e-11 6.4619e-10 -5.03438e-10 0 -6.2938e-10 -1.60241e-15 -1.37542e-10 0 1.37544e-10 -7.44439e-10 7.44435e-10 0 -8.177e-10 9.28611e-11 2.71566e-10 -1.35784e-10 -1.59356e-09 1.35427e-09 -3.36119e-11 5.03438e-10 0 -7.92856e-10 7.12413e-10 -2.49082e-10 -2.10491e-10 5.45953e-10 5.23162e-10 0 1.5326e-10 -3.22889e-11 -8.21594e-10 1.05258e-10 0 -9.20404e-11 -7.77476e-10 0
9143.46 1.1542e-10 -1.20646e-10 -1.766e-10 -1.04144e-10 7.80312e-10 0 9.31788e-10 -8.94374e-10 -5.37339e-10 0 5.07899e-11 6.63208e-10 -5.14908e-10 0 -6.40178e-10 -1.61763e-15 -1.40541e-10 0 1.40542e-10 -7.59933e-10 7.59929e-10 0 -8.3341e-10 9.59726e-11 2.68819e-10 -1.34411e-10 -1.61842e-09 1.38209e-09 -4.60537e-11 5.14908e-10 0 -8.0375e-10 7.22603e-10 -2.50631e-10 -2.1534e-10 5.41397e-10 5.37338e-10 0 1.52888e-10 -2.87943e-11 -8.29064e-10 1.04147e-10 0 -8.48328e-11 -7.80311e-10 0
9144.25 1.12111e-10 -1.2425e-10 -1.79344e-10 -1.03034e-10 7.83125e-10 0 9.43858e-10 -9.06229e-10 -5.51505e-10 0 4.95376e-11 6.80219e-10 -5.26364e-10 0 -6.50966e-10 -1.63256e-15 -1.4354e-10 0 1.43542e-10 -7.7542e-10 7.75416e-10 0 -8.49099e-10 9.90803e-11 2.66067e-10 -1.33035e-10 -1.64323e-09 1.40988e-09 -5.84998e-11 5.26364e-10 0 -8.14623e-10 7.32776e-10 -2.52179e-10 -2.20173e-10 5.36844e-10 5.51504e-10 0 1.52514e-10 -2.52991e-11 -8.36502e-10 1.03037e-10 0 -7.76237e-11 -7.83124e-10 0
9145.04 1.08798e-10 -1.27849e-10 -1.82095e-10 -1.01926e-10 7.85916e-10 0 9.55905e-10 -9.18068e-10 -5.65659e-10 0 4.82798e-11 6.97223e-10 -5.37808e-10 0 -6.61745e-10 -1.6472e-15 -1.4654e-10 0 1.46542e-10 -7.909e-10 7.90895e-10 0 -8.64765e-10 1.02184e-10 2.6331e-10 -1.31656e-10 -1.66801e-09 1.43764e-09 -7.09495e-11 5.37808e-10 0 -8.25475e-10 7.42932e-10 -2.53727e-10 -2.24991e-10 5.32295e-10 5.65658e-10 0 1.52138e-10 -2.18037e-11 -8.43908e-10 1.01928e-10 0 -7.04139e-11 -7.85915e-10 0
9145.84 1.0548e-10 -1.31443e-10 -1.84855e-10 -1.00818e-10 7.88684e-10 0 9.67927e-10 -9.29889e-10 -5.79802e-10 0 4.70167e-11 7.14219e-10 -5.49237e-10 0 -6.72515e-10 -1.66155e-15 -1.49541e-10 0 1.49542e-10 -8.06372e-10 8.06367e-10 0 -8.8041e-10 1.05284e-10 2.60549e-10 -1.30276e-10 -1.69275e-09 1.46537e-09 -8.34021e-11 5.49237e-10 0 -8.36307e-10 7.53071e-10 -2.55275e-10 -2.29793e-10 5.27752e-10 5.79801e-10 0 1.51761e-10 -1.83085e-11 -8.51283e-10 1.00821e-10 0 -6.32036e-11 -7.88683e-10 0
9146.63 1.02158e-10 -1.35031e-10 -1.87623e-10 -9.97126e-11 7.9143e-10 0 9.79926e-10 -9.41692e-10 -5.93932e-10 0 4.57483e-11 7.31207e-10 -5.60652e-10 0 -6.83275e-10 -1.6756e-15 -1.52542e-10 0 1.52544e-10 -8.21835e-10 8.21831e-10 0 -8.96031e-10 1.08379e-10 2.57783e-10 -1.28893e-10 -1.71745e-09 1.49306e-09 -9.58568e-11 5.60652e-10 0 -8.47119e-10 7.63192e-10 -2.56823e-10 -2.34579e-10 5.23215e-10 5.93931e-10 0 1.51382e-10 -1.4814e-11 -8.58625e-10 9.97149e-11 0 -5.59937e-11 -7.91429e-10 0
9147.42 9.88323e-11 -1.38614e-10 -1.90399e-10 -9.86082e-11 7.94155e-10 0 9.91901e-10 -9.53477e-10 -6.08049e-10 0 4.44748e-11 7.48185e-10 -5.72053e-10 0 -6.94025e-10 -1.68935e-15 -1.55544e-10 0 1.55545e-10 -8.3729e-10 8.37285e-10 0 -9.1163e-10 1.1147e-10 2.55013e-10 -1.27508e-10 -1.74211e-09 1.52072e-09 -1.08313e-10 5.72053e-10 0 -8.57908e-10 7.73296e-10 -2.58371e-10 -2.39348e-10 5.18685e-10 6.08048e-10 0 1.51002e-10 -1.13203e-11 -8.65936e-10 9.86105e-11 0 -4.87845e-11 -7.94154e-10 0
9148.22 9.55036e-11 -1.4219e-10 -1.93184e-10 -9.75053e-11 7.9686e-10 0 1.00385e-09 -9.65245e-10 -6.22154e-10 0 4.31964e-11 7.65154e-10 -5.83439e-10 0 -7.04765e-10 -1.70281e-15 -1.58545e-10 0 1.58547e-10 -8.52735e-10 8.52731e-10 0 -9.27205e-10 1.14556e-10 2.5224e-10 -1.26121e-10 -1.76674e-09 1.54834e-09 -1.2077e-10 5.83439e-10 0 -8.68677e-10 7.83381e-10 -2.5992e-10 -2.441e-10 5.14162e-10 6.22153e-10 0 1.5062e-10 -7.82812e-12 -8.73214e-10 9.75075e-11 0 -4.15766e-11 -7.96858e-10 0
9149.01 9.21721e-11 -1.4576e-10 -1.95978e-10 -9.64038e-11 7.99543e-10 0 1.01578e-09 -9.76994e-10 -6.36244e-10 0 4.19132e-11 7.82112e-10 -5.94809e-10 0 -7.15495e-10 -1.71597e-15 -1.61547e-10 0 1.61548e-10 -8.68171e-10 8.68166e-10 0 -9.42755e-10 1.17637e-10 2.49463e-10 -1.24733e-10 -1.79133e-09 1.57592e-09 -1.33227e-10 5.94809e-10 0 -8.79423e-10 7.93448e-10 -2.6147e-10 -2.48835e-10 5.09648e-10 6.36243e-10 0 1.50236e-10 -4.33764e-12 -8.80461e-10 9.6406e-11 0 -3.43706e-11 -7.99542e-10 0
9149.8 8.88381e-11 -1.49324e-10 -1.98781e-10 -9.53038e-11 8.02206e-10 0 1.02768e-09 -9.88725e-10 -6.50321e-10 0 4.06255e-11 7.9906e-10 -6.06164e-10 0 -7.26214e-10 -1.72884e-15 -1.64548e-10 0 1.6455e-10 -8.83596e-10 8.83591e-10 0 -9.58281e-10 1.20714e-10 2.46683e-10 -1.23343e-10 -1.81588e-09 1.60347e-09 -1.45683e-10 6.06164e-10 0 -8.90148e-10 8.03497e-10 -2.63021e-10 -2.53553e-10 5.05142e-10 6.5032e-10 0 1.49851e-10 -8.49292e-13 -8.87675e-10 9.5306e-11 0 -2.7167e-11 -8.02205e-10 0
9150.59 8.55021e-11 -1.52881e-10 -2.01593e-10 -9.42054e-11 8.0485e-10 0 1.03956e-09 -1.00044e-09 -6.64384e-10 0 3.93332e-11 8.15996e-10 -6.17504e-10 0 -7.36923e-10 -1.74141e-15 -1.67549e-10 0 1.67551e-10 -8.9901e-10 8.99005e-10 0 -9.73782e-10 1.23785e-10 2.43901e-10 -1.21951e-10 -1.84038e-09 1.63097e-09 -1.58138e-10 6.17504e-10 0 -9.0085e-10 8.13527e-10 -2.64574e-10 -2.58253e-10 5.00645e-10 6.64383e-10 0 1.49465e-10 2.63653e-12 -8.94857e-10 9.42075e-11 0 -1.99663e-11 -8.04848e-10 0
9151.39 8.21644e-11 -1.56431e-10 -2.04413e-10 -9.31085e-11 8.07474e-10 0 1.05142e-09 -1.01213e-09 -6.78431e-10 0 3.80367e-11 8.32919e-10 -6.28827e-10 0 -7.4762e-10 -1.75368e-15 -1.7055e-10 0 1.70551e-10 -9.14413e-10 9.14408e-10 0 -9.89258e-10 1.26851e-10 2.41115e-10 -1.20559e-10 -1.86485e-09 1.65844e-09 -1.70591e-10 6.28827e-10 0 -9.1153e-10 8.23539e-10 -2.66129e-10 -2.62935e-10 4.96159e-10 6.7843e-10 0 1.49077e-10 6.11944e-12 -9.02008e-10 9.31106e-11 0 -1.27692e-11 -8.07472e-10 0
9152.18 7.88253e-11 -1.59974e-10 -2.07243e-10 -9.20133e-11 8.10079e-10 0 1.06325e-09 -1.02381e-09 -6.92463e-10 0 3.6736e-11 8.4983e-10 -6.40134e-10 0 -7.58306e-10 -1.76565e-15 -1.7355e-10 0 1.73551e-10 -9.29804e-10 9.29799e-10 0 -1.00471e-09 1.29912e-10 2.38328e-10 -1.19165e-10 -1.88928e-09 1.68587e-09 -1.8304e-10 6.40134e-10 0 -9.22187e-10 8.33531e-10 -2.67686e-10 -2.67599e-10 4.91683e-10 6.92462e-10 0 1.48688e-10 9.59907e-12 -9.09126e-10 9.20153e-11 0 -5.57609e-12 -8.10078e-10 0
9152.97 7.54853e-11 -1.63509e-10 -2.10083e-10 -9.09196e-11 8.12666e-10 0 1.07506e-09 -1.03546e-09 -7.0648e-10 0 3.54313e-11 8.66728e-10 -6.51424e-10 0 -7.6898e-10 -1.77733e-15 -1.76549e-10 0 1.7655e-10 -9.45183e-10 9.45178e-10 0 -1.02013e-09 1.32968e-10 2.35539e-10 -1.1777e-10 -1.91367e-09 1.71326e-09 -1.95487e-10 6.51424e-10 0 -9.32822e-10 8.43504e-10 -2.69245e-10 -2.72245e-10 4.87218e-10 7.06479e-10 0 1.48298e-10 1.3075e-11 -9.16212e-10 9.09217e-11 0 1.61244e-12 -8.12664e-10 0
9153.76 7.21448e-11 -1.67036e-10 -2.12931e-10 -8.98277e-11 8.15234e-10 0 1.08684e-09 -1.0471e-09 -7.20481e-10 0 3.41229e-11 8.83611e-10 -6.62697e-10 0 -7.79643e-10 -1.78871e-15 -1.79547e-10 0 1.79548e-10 -9.60548e-10 9.60543e-10 0 -1.03553e-09 1.36017e-10 2.32748e-10 -1.16375e-10 -1.93801e-09 1.7406e-09 -2.07928e-10 6.62697e-10 0 -9.43432e-10 8.53458e-10 -2.70808e-10 -2.76872e-10 4.82766e-10 7.2048e-10 0 1.47906e-10 1.65469e-11 -9.23266e-10 8.98297e-11 0 8.79586e-12 -8.15233e-10 0
9154.56 6.88042e-11 -1.70556e-10 -2.15789e-10 -8.87374e-11 8.17785e-10 0 1.0986e-09 -1.05872e-09 -7.34464e-10 0 3.28107e-11 9.0048e-10 -6.73953e-10 0 -7.90294e-10 -1.79978e-15 -1.82544e-10 0 1.82545e-10 -9.75901e-10 9.75896e-10 0 -1.05089e-09 1.39061e-10 2.29956e-10 -1.14979e-10 -1.96232e-09 1.7679e-09 -2.20365e-10 6.73953e-10 0 -9.5402e-10 8.63392e-10 -2.72373e-10 -2.8148e-10 4.78326e-10 7.34463e-10 0 1.47514e-10 2.00144e-11 -9.30287e-10 8.87394e-11 0 1.59736e-11 -8.17783e-10 0
9155.35 6.54637e-11 -1.74067e-10 -2.18657e-10 -8.76488e-11 8.20319e-10 0 1.11034e-09 -1.07032e-09 -7.48431e-10 0 3.14952e-11 9.17334e-10 -6.85191e-10 0 -8.00932e-10 -1.81057e-15 -1.8554e-10 0 1.85541e-10 -9.91239e-10 9.91234e-10 0 -1.06624e-09 1.42099e-10 2.27164e-10 -1.13583e-10 -1.98658e-09 1.79516e-09 -2.32796e-10 6.85191e-10 0 -9.64583e-10 8.73307e-10 -2.73942e-10 -2.86069e-10 4.739e-10 7.4843e-10 0 1.4712e-10 2.34771e-11 -9.37277e-10 8.76508e-11 0 2.31452e-11 -8.20317e-10 0
9156.14 6.21238e-11 -1.7757e-10 -2.21534e-10 -8.6562e-11 8.22835e-10 0 1.12205e-09 -1.0819e-09 -7.62381e-10 0 3.01763e-11 9.34172e-10 -6.96411e-10 0 -8.11558e-10 -1.82105e-15 -1.88534e-10 0 1.88535e-10 -1.00656e-09 1.00656e-09 0 -1.08155e-09 1.4513e-10 2.2437e-10 -1.12186e-10 -2.0108e-09 1.82238e-09 -2.4522e-10 6.96411e-10 0 -9.75123e-10 8.83202e-10 -2.75515e-10 -2.90639e-10 4.69487e-10 7.6238e-10 0 1.46726e-10 2.69345e-11 -9.44235e-10 8.65639e-11 0 3.03102e-11 -8.22833e-10 0
9156.93 5.87849e-11 -1.81064e-10 -2.2442e-10 -8.54769e-11 8.25335e-10 0 1.13374e-09 -1.09346e-09 -7.76313e-10 0 2.88543e-11 9.50993e-10 -7.07613e-10 0 -8.2217e-10 -1.83124e-15 -1.91527e-10 0 1.91528e-10 -1.02187e-09 1.02187e-09 0 -1.09683e-09 1.48156e-10 2.21576e-10 -1.10789e-10 -2.03498e-09 1.84955e-09 -2.57637e-10 7.07613e-10 0 -9.85639e-10 8.93076e-10 -2.77091e-10 -2.95189e-10 4.65089e-10 7.76312e-10 0 1.4633e-10 3.03865e-11 -9.5116e-10 8.54788e-11 0 3.74678e-11 -8.25333e-10 0
9157.73 5.54474e-11 -1.84549e-10 -2.27317e-10 -8.43936e-11 8.27819e-10 0 1.1454e-09 -1.105e-09 -7.90226e-10 0 2.75293e-11 9.67797e-10 -7.18796e-10 0 -8.3277e-10 -1.84113e-15 -1.94517e-10 0 1.94519e-10 -1.03716e-09 1.03716e-09 0 -1.11209e-09 1.51175e-10 2.18782e-10 -1.09392e-10 -2.05911e-09 1.87667e-09 -2.70046e-10 7.18796e-10 0 -9.96129e-10 9.0293e-10 -2.78672e-10 -2.99719e-10 4.60706e-10 7.90225e-10 0 1.45933e-10 3.38324e-11 -9.58054e-10 8.43955e-11 0 4.46178e-11 -8.27817e-10 0
9158.52 5.21116e-11 -1.88025e-10 -2.30223e-10 -8.33122e-11 8.30287e-10 0 1.15704e-09 -1.11652e-09 -8.04121e-10 0 2.62015e-11 9.84584e-10 -7.2996e-10 0 -8.43356e-10 -1.85072e-15 -1.97506e-10 0 1.97507e-10 -1.05244e-09 1.05244e-09 0 -1.12731e-09 1.54187e-10 2.15989e-10 -1.07995e-10 -2.0832e-09 1.90375e-09 -2.82446e-10 7.29961e-10 0 -1.0066e-09 9.12764e-10 -2.80257e-10 -3.0423e-10 4.56338e-10 8.0412e-10 0 1.45536e-10 3.72721e-11 -9.64915e-10 8.3314e-11 0 5.17595e-11 -8.30285e-10 0
9159.31 4.87779e-11 -1.91492e-10 -2.33139e-10 -8.22326e-11 8.3274e-10 0 1.16866e-09 -1.12802e-09 -8.17997e-10 0 2.48712e-11 1.00135e-09 -7.41106e-10 0 -8.53929e-10 -1.86002e-15 -2.00493e-10 0 2.00494e-10 -1.0677e-09 1.0677e-09 0 -1.14251e-09 1.57193e-10 2.13195e-10 -1.06598e-10 -2.10725e-09 1.93078e-09 -2.94836e-10 7.41106e-10 0 -1.01704e-09 9.22577e-10 -2.81847e-10 -3.0872e-10 4.51987e-10 8.17995e-10 0 1.45138e-10 4.07051e-11 -9.71745e-10 8.22344e-11 0 5.88924e-11 -8.32738e-10 0
9160.11 4.54467e-11 -1.94949e-10 -2.36065e-10 -8.11548e-11 8.35178e-10 0 1.18025e-09 -1.13951e-09 -8.31853e-10 0 2.35384e-11 1.0181e-09 -7.52231e-10 0 -8.64488e-10 -1.86903e-15 -2.03477e-10 0 2.03478e-10 -1.08294e-09 1.08294e-09 0 -1.15767e-09 1.60191e-10 2.10403e-10 -1.05202e-10 -2.13125e-09 1.95777e-09 -3.07216e-10 7.52231e-10 0 -1.02745e-09 9.32369e-10 -2.83443e-10 -3.13189e-10 4.47653e-10 8.31852e-10 0 1.44739e-10 4.4131e-11 -9.78542e-10 8.11566e-11 0 6.6016e-11 -8.35176e-10 0
9160.82 4.24542e-11 -1.98048e-10 -2.38704e-10 -8.01875e-11 8.37358e-10 0 1.19065e-09 -1.14981e-09 -8.44292e-10 0 2.23383e-11 1.03314e-09 -7.62216e-10 0 -8.73968e-10 -1.87688e-15 -2.06157e-10 0 2.06159e-10 -1.09663e-09 1.09663e-09 0 -1.17128e-09 1.62881e-10 2.07894e-10 -1.03947e-10 -2.1528e-09 1.98198e-09 -3.18336e-10 7.62216e-10 0 -1.0368e-09 9.41154e-10 -2.84881e-10 -3.1719e-10 4.43772e-10 8.44291e-10 0 1.44379e-10 4.72047e-11 -9.84626e-10 8.01892e-11 0 7.2412e-11 -8.37356e-10 0
