# t rho_0 rho_1 rho_2 rho_3 rho_4 rho_5 rho_6 rho_7 rho_8 rho_9 rho_10 rho_11 rho_12 rho_13 rho_14 rho_15 rho_16 rho_17 rho_18 rho_19 rho_20 rho_21 rho_22 rho_23 rho_24 rho_25 rho_26 rho_27 rho_28 rho_29 rho_30 rho_31 rho_32 rho_33 rho_34 rho_35 rho_36 rho_37 rho_38 rho_39 rho_40 rho_41 rho_42 rho_43 rho_44 rho_45
9780.89 1.0755 0.983749 1.0048 0.985082 1.07184 0.994679 0.983914 1.07007 0.986561 1.0594 0.983874 1.06748 0.986354 1.01088 0.984924 1.0047 0.984479 1.06271 0.984479 1.07304 0.994531 1.07304 1.06564 0.985303 1.07297 0.982778 1.00524 0.983874 1.06748 0.986354 1.06271 1.01115 0.985303 1.07297 0.983914 1.07007 0.986561 1.01088 1.06564 0.983749 1.0048 0.985082 1.0594 1.0755 0.994679 1.07184
9781.34 1.07549 0.983754 1.0048 0.985077 1.07185 0.994678 0.983916 1.07007 0.986558 1.05943 0.983871 1.0675 0.986352 1.01088 0.984919 1.0047 0.984479 1.06271 0.984479 1.07304 0.994532 1.07304 1.06562 0.985309 1.07295 0.982782 1.00524 0.983871 1.0675 0.986352 1.0627 1.01115 0.985309 1.07295 0.983916 1.07007 0.986558 1.01088 1.06562 0.983754 1.0048 0.985077 1.05943 1.07549 0.994678 1.07185
9781.8 1.07548 0.983758 1.0048 0.985072 1.07186 0.994678 0.983918 1.07007 0.986554 1.05946 0.983869 1.06752 0.986351 1.01088 0.984915 1.0047 0.98448 1.0627 0.98448 1.07304 0.994534 1.07304 1.0656 0.985314 1.07294 0.982787 1.00524 0.983869 1.06752 0.986351 1.0627 1.01115 0.985314 1.07294 0.983918 1.07007 0.986554 1.01088 1.0656 0.983758 1.0048 0.985072 1.05946 1.07548 0.994678 1.07186
9782.26 1.07546 0.983763 1.0048 0.985067 1.07187 0.994677 0.98392 1.07007 0.98655 1.05948 0.983866 1.06754 0.986349 1.01088 0.98491 1.0047 0.98448 1.0627 0.98448 1.07304 0.994535 1.07304 1.06557 0.985319 1.07292 0.982791 1.00524 0.983866 1.06754 0.986349 1.0627 1.01115 0.985319 1.07292 0.98392 1.07007 0.98655 1.01088 1.06557 0.983763 1.0048 0.985067 1.05948 1.07546 0.994677 1.07187
9782.72 1.07545 0.983768 1.0048 0.985062 1.07188 0.994677 0.983922 1.07007 0.986546 1.05951 0.983864 1.06756 0.986348 1.01089 0.984906 1.00471 0.984481 1.06269 0.984481 1.07304 0.994536 1.07304 1.06555 0.985324 1.0729 0.982796 1.00524 0.983864 1.06756 0.986348 1.06269 1.01114 0.985324 1.0729 0.983922 1.07007 0.986546 1.01089 1.06555 0.983768 1.0048 0.985062 1.05951 1.07545 0.994677 1.07188
9783.17 1.07544 0.983773 1.0048 0.985057 1.07189 0.994676 0.983924 1.07007 0.986542 1.05954 0.983861 1.06757 0.986346 1.01089 0.984901 1.00471 0.984481 1.06269 0.984481 1.07304 0.994537 1.07304 1.06553 0.98533 1.07288 0.9828 1.00524 0.983861 1.06757 0.986346 1.06269 1.01114 0.98533 1.07288 0.983924 1.07007 0.986542 1.01089 1.06553 0.983773 1.0048 0.985057 1.05954 1.07544 0.994676 1.07189
9783.63 1.07543 0.983778 1.0048 0.985052 1.07191 0.994675 0.983926 1.07007 0.986538 1.05956 0.983859 1.06759 0.986345 1.01089 0.984896 1.00471 0.984482 1.06268 0.984482 1.07304 0.994539 1.07304 1.0655 0.985335 1.07287 0.982805 1.00524 0.983859 1.06759 0.986345 1.06268 1.01114 0.985335 1.07287 0.983926 1.07007 0.986538 1.01089 1.0655 0.983778 1.0048 0.985052 1.05956 1.07543 0.994675 1.07191
9784.09 1.07541 0.983782 1.0048 0.985046 1.07192 0.994675 0.983929 1.07007 0.986534 1.05959 0.983856 1.06761 0.986343 1.01089 0.984892 1.00471 0.984482 1.06268 0.984482 1.07304 0.99454 1.07304 1.06548 0.985341 1.07285 0.98281 1.00524 0.983856 1.06761 0.986343 1.06268 1.01114 0.985341 1.07285 0.983929 1.07007 0.986534 1.01089 1.06548 0.983782 1.0048 0.985046 1.05959 1.07541 0.994675 1.07192
9784.54 1.0754 0.983787 1.0048 0.985041 1.07193 0.994674 0.983931 1.07007 0.98653 1.05962 0.983854 1.06763 0.986341 1.01089 0.984887 1.00471 0.984483 1.06267 0.984483 1.07304 0.994541 1.07304 1.06546 0.985346 1.07283 0.982814 1.00524 0.983854 1.06763 0.986341 1.06267 1.01114 0.985346 1.07283 0.983931 1.07007 0.98653 1.01089 1.06546 0.983787 1.0048 0.985041 1.05962 1.0754 0.994674 1.07193
9785 1.07538 0.983792 1.0048 0.985036 1.07194 0.994673 0.983933 1.07007 0.986526 1.05964 0.983851 1.06765 0.98634 1.01089 0.984882 1.00471 0.984484 1.06267 0.984484 1.07304 0.994543 1.07304 1.06543 0.985352 1.07281 0.982819 1.00524 0.983851 1.06765 0.98634 1.06267 1.01113 0.985352 1.07281 0.983933 1.07007 0.986526 1.01089 1.06543 0.983792 1.0048 0.985036 1.05964 1.07538 0.994673 1.07194
9785.46 1.07537 0.983797 1.0048 0.98503 1.07196 0.994673 0.983935 1.07007 0.986522 1.05967 0.983848 1.06767 0.986338 1.01089 0.984877 1.00471 0.984484 1.06267 0.984484 1.07304 0.994544 1.07304 1.06541 0.985358 1.0728 0.982824 1.00524 0.983848 1.06767 0.986338 1.06267 1.01113 0.985358 1.0728 0.983935 1.07007 0.986522 1.01089 1.06541 0.983797 1.0048 0.98503 1.05967 1.07537 0.994673 1.07196
9785.92 1.07536 0.983802 1.0048 0.985025 1.07197 0.994672 0.983937 1.07007 0.986518 1.0597 0.983846 1.06769 0.986337 1.01089 0.984872 1.00471 0.984485 1.06266 0.984485 1.07304 0.994545 1.07304 1.06539 0.985363 1.07278 0.982829 1.00524 0.983846 1.06769 0.986337 1.06266 1.01113 0.985363 1.07278 0.983937 1.07007 0.986518 1.01089 1.06539 0.983802 1.0048 0.985025 1.0597 1.07536 0.994672 1.07197
9786.37 1.07534 0.983808 1.0048 0.985019 1.07198 0.994671 0.98394 1.07007 0.986514 1.05973 0.983843 1.06771 0.986335 1.01089 0.984868 1.00471 0.984485 1.06266 0.984485 1.07304 0.994547 1.07304 1.06536 0.985369 1.07276 0.982834 1.00524 0.983843 1.06771 0.986335 1.06266 1.01113 0.985369 1.07276 0.98394 1.07007 0.986514 1.01089 1.06536 0.983808 1.0048 0.985019 1.05973 1.07534 0.994671 1.07198
9786.83 1.07533 0.983813 1.0048 0.985014 1.072 0.994671 0.983942 1.07007 0.98651 1.05976 0.98384 1.06773 0.986333 1.01089 0.984863 1.00471 0.984486 1.06265 0.984486 1.07304 0.994548 1.07304 1.06534 0.985375 1.07274 0.982838 1.00524 0.98384 1.06773 0.986333 1.06265 1.01113 0.985375 1.07274 0.983942 1.07007 0.98651 1.01089 1.06534 0.983813 1.0048 0.985014 1.05976 1.07533 0.994671 1.072
9787.29 1.07531 0.983818 1.0048 0.985008 1.07201 0.99467 0.983944 1.07007 0.986506 1.05979 0.983838 1.06775 0.986332 1.01089 0.984858 1.00471 0.984486 1.06265 0.984486 1.07305 0.99455 1.07305 1.06531 0.985381 1.07272 0.982843 1.00524 0.983838 1.06775 0.986332 1.06265 1.01112 0.985381 1.07272 0.983944 1.07007 0.986506 1.01089 1.06531 0.983818 1.0048 0.985008 1.05979 1.07531 0.99467 1.07201
9787.75 1.0753 0.983823 1.0048 0.985002 1.07202 0.994669 0.983947 1.07007 0.986501 1.05981 0.983835 1.06777 0.98633 1.0109 0.984852 1.00471 0.984487 1.06264 0.984487 1.07305 0.994551 1.07305 1.06529 0.985387 1.0727 0.982848 1.00524 0.983835 1.06777 0.98633 1.06264 1.01112 0.985387 1.0727 0.983947 1.07007 0.986501 1.0109 1.06529 0.983823 1.0048 0.985002 1.05981 1.0753 0.994669 1.07202
9788.2 1.07529 0.983828 1.0048 0.984997 1.07204 0.994669 0.983949 1.07007 0.986497 1.05984 0.983832 1.06779 0.986328 1.0109 0.984847 1.00471 0.984487 1.06264 0.984487 1.07305 0.994552 1.07305 1.06526 0.985393 1.07268 0.982854 1.00524 0.983832 1.06779 0.986328 1.06264 1.01112 0.985393 1.07268 0.983949 1.07007 0.986497 1.0109 1.06526 0.983828 1.0048 0.984997 1.05984 1.07529 0.994669 1.07204
9788.66 1.07527 0.983834 1.0048 0.984991 1.07205 0.994668 0.983951 1.07007 0.986493 1.05987 0.983829 1.06781 0.986327 1.0109 0.984842 1.00471 0.984488 1.06263 0.984488 1.07305 0.994554 1.07305 1.06524 0.985399 1.07266 0.982859 1.00524 0.983829 1.06781 0.986327 1.06263 1.01112 0.985399 1.07266 0.983951 1.07007 0.986493 1.0109 1.06524 0.983834 1.0048 0.984991 1.05987 1.07527 0.994668 1.07205
9789.12 1.07526 0.983839 1.0048 0.984985 1.07206 0.994667 0.983954 1.07007 0.986488 1.0599 0.983827 1.06784 0.986325 1.0109 0.984837 1.00471 0.984488 1.06263 0.984488 1.07305 0.994555 1.07305 1.06521 0.985405 1.07264 0.982864 1.00524 0.983827 1.06784 0.986325 1.06263 1.01112 0.985405 1.07264 0.983954 1.07007 0.986488 1.0109 1.06521 0.983839 1.0048 0.984985 1.0599 1.07526 0.994667 1.07206
9789.57 1.07524 0.983845 1.0048 0.98498 1.07208 0.994666 0.983956 1.07007 0.986484 1.05993 0.983824 1.06786 0.986323 1.0109 0.984832 1.00471 0.984489 1.06263 0.984489 1.07305 0.994556 1.07305 1.06519 0.985411 1.07262 0.982869 1.00524 0.983824 1.06786 0.986323 1.06263 1.01111 0.985411 1.07262 0.983956 1.07007 0.986484 1.0109 1.06519 0.983845 1.0048 0.98498 1.05993 1.07524 0.994666 1.07208
9790.03 1.07523 0.98385 1.0048 0.984974 1.07209 0.994666 0.983959 1.07007 0.98648 1.05996 0.983821 1.06788 0.986321 1.0109 0.984827 1.00471 0.984489 1.06262 0.984489 1.07305 0.994558 1.07305 1.06516 0.985417 1.0726 0.982874 1.00524 0.983821 1.06788 0.986321 1.06262 1.01111 0.985417 1.0726 0.983959 1.07007 0.98648 1.0109 1.06516 0.98385 1.0048 0.984974 1.05996 1.07523 0.994666 1.07209
9790.49 1.07521 0.983855 1.0048 0.984968 1.0721 0.994665 0.983961 1.07007 0.986475 1.05999 0.983818 1.0679 0.986319 1.0109 0.984821 1.00471 0.98449 1.06262 0.98449 1.07305 0.994559 1.07305 1.06514 0.985423 1.07258 0.98288 1.00524 0.983818 1.0679 0.986319 1.06262 1.01111 0.985423 1.07258 0.983961 1.07007 0.986475 1.0109 1.06514 0.983855 1.0048 0.984968 1.05999 1.07521 0.994665 1.0721
9790.95 1.0752 0.983861 1.0048 0.984962 1.07212 0.994664 0.983964 1.07007 0.986471 1.06002 0.983815 1.06792 0.986318 1.0109 0.984816 1.00471 0.98449 1.06261 0.98449 1.07305 0.994561 1.07305 1.06511 0.98543 1.07256 0.982885 1.00524 0.983815 1.06792 0.986318 1.06261 1.01111 0.98543 1.07256 0.983964 1.07007 0.986471 1.0109 1.06511 0.983861 1.0048 0.984962 1.06002 1.0752 0.994664 1.07212
9791.4 1.07518 0.983867 1.0048 0.984956 1.07213 0.994664 0.983966 1.07007 0.986466 1.06005 0.983812 1.06794 0.986316 1.0109 0.98481 1.00471 0.984491 1.06261 0.984491 1.07305 0.994562 1.07305 1.06508 0.985436 1.07254 0.98289 1.00524 0.983812 1.06794 0.986316 1.06261 1.01111 0.985436 1.07254 0.983966 1.07007 0.986466 1.0109 1.06508 0.983867 1.0048 0.984956 1.06005 1.07518 0.994664 1.07213
9791.86 1.07516 0.983872 1.0048 0.98495 1.07215 0.994663 0.983969 1.07007 0.986462 1.06008 0.983809 1.06797 0.986314 1.0109 0.984805 1.00471 0.984491 1.0626 0.984491 1.07305 0.994563 1.07305 1.06506 0.985442 1.07252 0.982896 1.00524 0.983809 1.06797 0.986314 1.0626 1.0111 0.985442 1.07252 0.983969 1.07007 0.986462 1.0109 1.06506 0.983872 1.0048 0.98495 1.06008 1.07516 0.994663 1.07215
9792.32 1.07515 0.983878 1.0048 0.984944 1.07216 0.994662 0.983971 1.07007 0.986457 1.06011 0.983806 1.06799 0.986312 1.0109 0.9848 1.00471 0.984492 1.0626 0.984492 1.07306 0.994565 1.07305 1.06503 0.985449 1.0725 0.982901 1.00524 0.983806 1.06799 0.986312 1.0626 1.0111 0.985449 1.0725 0.983971 1.07007 0.986457 1.0109 1.06503 0.983878 1.0048 0.984944 1.06011 1.07515 0.994662 1.07216
9792.78 1.07513 0.983884 1.0048 0.984938 1.07217 0.994662 0.983974 1.07007 0.986453 1.06014 0.983803 1.06801 0.98631 1.01091 0.984794 1.00471 0.984492 1.06259 0.984492 1.07306 0.994566 1.07306 1.065 0.985455 1.07248 0.982907 1.00524 0.983803 1.06801 0.98631 1.06259 1.0111 0.985455 1.07248 0.983974 1.07007 0.986453 1.01091 1.065 0.983884 1.0048 0.984938 1.06014 1.07513 0.994662 1.07217
9793.23 1.07512 0.983889 1.0048 0.984932 1.07219 0.994661 0.983976 1.07007 0.986448 1.06018 0.9838 1.06803 0.986308 1.01091 0.984789 1.00471 0.984493 1.06259 0.984493 1.07306 0.994568 1.07306 1.06498 0.985462 1.07246 0.982912 1.00524 0.9838 1.06803 0.986308 1.06259 1.0111 0.985462 1.07246 0.983976 1.07007 0.986448 1.01091 1.06498 0.983889 1.0048 0.984932 1.06018 1.07512 0.994661 1.07219
9793.69 1.0751 0.983895 1.0048 0.984926 1.0722 0.99466 0.983979 1.07007 0.986444 1.06021 0.983797 1.06806 0.986306 1.01091 0.984783 1.00471 0.984493 1.06258 0.984493 1.07306 0.994569 1.07306 1.06495 0.985468 1.07243 0.982918 1.00524 0.983797 1.06806 0.986306 1.06258 1.0111 0.985468 1.07243 0.983979 1.07007 0.986444 1.01091 1.06495 0.983895 1.0048 0.984926 1.06021 1.0751 0.99466 1.0722
9794.15 1.07508 0.983901 1.0048 0.98492 1.07222 0.994659 0.983982 1.07007 0.986439 1.06024 0.983794 1.06808 0.986304 1.01091 0.984777 1.00472 0.984494 1.06258 0.984494 1.07306 0.994571 1.07306 1.06492 0.985475 1.07241 0.982924 1.00524 0.983794 1.06808 0.986304 1.06258 1.01109 0.985475 1.07241 0.983982 1.07007 0.986439 1.01091 1.06492 0.983901 1.0048 0.98492 1.06024 1.07508 0.994659 1.07222
9794.62 1.07507 0.983907 1.0048 0.984913 1.07223 0.994659 0.983984 1.07007 0.986434 1.06027 0.983791 1.0681 0.986302 1.01091 0.984771 1.00472 0.984494 1.06257 0.984494 1.07306 0.994572 1.07306 1.06489 0.985481 1.07239 0.98293 1.00524 0.983791 1.0681 0.986302 1.06257 1.01109 0.985481 1.07239 0.983984 1.07007 0.986434 1.01091 1.06489 0.983907 1.0048 0.984913 1.06027 1.07507 0.994659 1.07223
9795.09 1.07505 0.983913 1.0048 0.984907 1.07225 0.994658 0.983987 1.07007 0.986429 1.0603 0.983788 1.06813 0.9863 1.01091 0.984766 1.00472 0.984495 1.06257 0.984495 1.07306 0.994573 1.07306 1.06486 0.985488 1.07237 0.982936 1.00524 0.983788 1.06813 0.9863 1.06257 1.01109 0.985488 1.07237 0.983987 1.07007 0.986429 1.01091 1.06486 0.983913 1.0048 0.984907 1.0603 1.07505 0.994658 1.07225
9795.57 1.07503 0.983919 1.0048 0.9849 1.07226 0.994657 0.98399 1.07007 0.986424 1.06034 0.983785 1.06815 0.986298 1.01091 0.98476 1.00472 0.984495 1.06257 0.984495 1.07306 0.994575 1.07306 1.06484 0.985495 1.07234 0.982942 1.00524 0.983785 1.06815 0.986298 1.06257 1.01109 0.985495 1.07234 0.98399 1.07007 0.986424 1.01091 1.06484 0.983919 1.0048 0.9849 1.06034 1.07503 0.994657 1.07226
9796.04 1.07502 0.983925 1.0048 0.984894 1.07228 0.994656 0.983993 1.07007 0.98642 1.06037 0.983782 1.06818 0.986296 1.01091 0.984754 1.00472 0.984496 1.06256 0.984496 1.07306 0.994576 1.07306 1.06481 0.985502 1.07232 0.982948 1.00524 0.983782 1.06818 0.986296 1.06256 1.01108 0.985502 1.07232 0.983993 1.07007 0.98642 1.01091 1.06481 0.983925 1.0048 0.984894 1.06037 1.07502 0.994656 1.07228
9796.51 1.075 0.983931 1.0048 0.984887 1.07229 0.994656 0.983996 1.07007 0.986415 1.0604 0.983778 1.0682 0.986294 1.01091 0.984748 1.00472 0.984496 1.06256 0.984496 1.07307 0.994578 1.07307 1.06478 0.985509 1.0723 0.982954 1.00524 0.983778 1.0682 0.986294 1.06256 1.01108 0.985509 1.0723 0.983996 1.07007 0.986415 1.01091 1.06478 0.983931 1.0048 0.984887 1.0604 1.075 0.994656 1.07229
9796.99 1.07498 0.983938 1.0048 0.984881 1.07231 0.994655 0.983999 1.07007 0.98641 1.06044 0.983775 1.06822 0.986292 1.01092 0.984741 1.00472 0.984497 1.06255 0.984497 1.07307 0.994579 1.07307 1.06475 0.985516 1.07228 0.98296 1.00524 0.983775 1.06822 0.986292 1.06255 1.01108 0.985516 1.07228 0.983999 1.07007 0.98641 1.01092 1.06475 0.983938 1.0048 0.984881 1.06044 1.07498 0.994655 1.07231
9797.46 1.07496 0.983944 1.0048 0.984874 1.07233 0.994654 0.984001 1.07007 0.986405 1.06047 0.983772 1.06825 0.98629 1.01092 0.984735 1.00472 0.984497 1.06255 0.984497 1.07307 0.994581 1.07307 1.06472 0.985523 1.07225 0.982966 1.00524 0.983772 1.06825 0.98629 1.06255 1.01108 0.985523 1.07225 0.984001 1.07007 0.986405 1.01092 1.06472 0.983944 1.0048 0.984874 1.06047 1.07496 0.994654 1.07233
9797.93 1.07495 0.98395 1.0048 0.984867 1.07234 0.994653 0.984004 1.07007 0.9864 1.06051 0.983769 1.06827 0.986288 1.01092 0.984729 1.00472 0.984498 1.06254 0.984498 1.07307 0.994582 1.07307 1.06469 0.985531 1.07223 0.982972 1.00524 0.983769 1.06827 0.986288 1.06254 1.01108 0.985531 1.07223 0.984004 1.07007 0.9864 1.01092 1.06469 0.98395 1.0048 0.984867 1.06051 1.07495 0.994653 1.07234
9798.41 1.07493 0.983957 1.0048 0.984861 1.07236 0.994653 0.984007 1.07007 0.986395 1.06054 0.983765 1.0683 0.986286 1.01092 0.984723 1.00472 0.984498 1.06254 0.984498 1.07307 0.994584 1.07307 1.06466 0.985538 1.0722 0.982978 1.00524 0.983765 1.0683 0.986286 1.06254 1.01107 0.985538 1.0722 0.984007 1.07007 0.986395 1.01092 1.06466 0.983957 1.0048 0.984861 1.06054 1.07493 0.994653 1.07236
9798.88 1.07491 0.983963 1.0048 0.984854 1.07237 0.994652 0.98401 1.07007 0.98639 1.06057 0.983762 1.06832 0.986284 1.01092 0.984717 1.00472 0.984499 1.06253 0.984499 1.07307 0.994586 1.07307 1.06463 0.985545 1.07218 0.982985 1.00524 0.983762 1.06832 0.986284 1.06253 1.01107 0.985545 1.07218 0.98401 1.07007 0.98639 1.01092 1.06463 0.983963 1.0048 0.984854 1.06057 1.07491 0.994652 1.07237
9799.35 1.07489 0.983969 1.0048 0.984847 1.07239 0.994651 0.984013 1.07007 0.986385 1.06061 0.983759 1.06835 0.986281 1.01092 0.984711 1.00472 0.984499 1.06253 0.984499 1.07307 0.994587 1.07307 1.0646 0.985552 1.07216 0.982991 1.00524 0.983759 1.06835 0.986281 1.06253 1.01107 0.985552 1.07216 0.984013 1.07007 0.986385 1.01092 1.0646 0.983969 1.0048 0.984847 1.06061 1.07489 0.994651 1.07239
9799.84 1.07487 0.983976 1.0048 0.98484 1.07241 0.99465 0.984016 1.07007 0.986379 1.06064 0.983755 1.06838 0.986279 1.01092 0.984704 1.00472 0.9845 1.06252 0.9845 1.07308 0.994589 1.07308 1.06457 0.98556 1.07213 0.982998 1.00524 0.983755 1.06838 0.986279 1.06252 1.01107 0.98556 1.07213 0.984016 1.07007 0.986379 1.01092 1.06457 0.983976 1.0048 0.98484 1.06064 1.07487 0.99465 1.07241
9800.33 1.07486 0.983983 1.0048 0.984833 1.07242 0.994649 0.98402 1.07007 0.986374 1.06068 0.983752 1.0684 0.986277 1.01092 0.984697 1.00472 0.9845 1.06252 0.9845 1.07308 0.99459 1.07308 1.06454 0.985568 1.0721 0.983004 1.00524 0.983752 1.0684 0.986277 1.06252 1.01106 0.985568 1.0721 0.984019 1.07007 0.986374 1.01092 1.06454 0.983983 1.0048 0.984833 1.06068 1.07486 0.994649 1.07242
9800.82 1.07484 0.983989 1.0048 0.984826 1.07244 0.994649 0.984023 1.07007 0.986369 1.06072 0.983748 1.06843 0.986274 1.01092 0.984691 1.00472 0.984501 1.06251 0.984501 1.07308 0.994592 1.07308 1.06451 0.985575 1.07208 0.983011 1.00524 0.983748 1.06843 0.986274 1.06251 1.01106 0.985575 1.07208 0.984023 1.07007 0.986369 1.01092 1.06451 0.983989 1.0048 0.984826 1.06072 1.07484 0.994649 1.07244
9801.32 1.07482 0.983996 1.0048 0.984819 1.07246 0.994648 0.984026 1.07007 0.986363 1.06075 0.983745 1.06846 0.986272 1.01093 0.984684 1.00472 0.984501 1.06251 0.984501 1.07308 0.994593 1.07308 1.06447 0.985583 1.07205 0.983018 1.00524 0.983745 1.06846 0.986272 1.06251 1.01106 0.985583 1.07205 0.984026 1.07007 0.986363 1.01093 1.06447 0.983996 1.0048 0.984819 1.06075 1.07482 0.994648 1.07246
9801.81 1.0748 0.984003 1.0048 0.984811 1.07247 0.994647 0.984029 1.07007 0.986358 1.06079 0.983741 1.06848 0.98627 1.01093 0.984678 1.00472 0.984501 1.0625 0.984502 1.07308 0.994595 1.07308 1.06444 0.985591 1.07203 0.983025 1.00524 0.983741 1.06848 0.98627 1.0625 1.01106 0.985591 1.07203 0.984029 1.07007 0.986358 1.01093 1.06444 0.984003 1.0048 0.984811 1.06079 1.0748 0.994647 1.07247
9802.3 1.07478 0.98401 1.0048 0.984804 1.07249 0.994646 0.984032 1.07007 0.986352 1.06083 0.983737 1.06851 0.986267 1.01093 0.984671 1.00472 0.984502 1.0625 0.984502 1.07308 0.994597 1.07308 1.06441 0.985598 1.072 0.983031 1.00524 0.983737 1.06851 0.986267 1.0625 1.01105 0.985598 1.072 0.984032 1.07007 0.986352 1.01093 1.06441 0.98401 1.0048 0.984804 1.06083 1.07478 0.994646 1.07249
9802.79 1.07476 0.984017 1.00479 0.984797 1.07251 0.994645 0.984035 1.07007 0.986347 1.06086 0.983734 1.06854 0.986265 1.01093 0.984664 1.00472 0.984502 1.06249 0.984502 1.07309 0.994598 1.07309 1.06438 0.985606 1.07198 0.983038 1.00524 0.983734 1.06854 0.986265 1.06249 1.01105 0.985606 1.07198 0.984035 1.07007 0.986347 1.01093 1.06438 0.984017 1.00479 0.984797 1.06086 1.07476 0.994645 1.07251
9803.28 1.07474 0.984024 1.00479 0.98479 1.07253 0.994644 0.984039 1.07007 0.986341 1.0609 0.98373 1.06857 0.986263 1.01093 0.984657 1.00473 0.984503 1.06249 0.984503 1.07309 0.9946 1.07309 1.06435 0.985614 1.07195 0.983045 1.00524 0.98373 1.06857 0.986263 1.06249 1.01105 0.985614 1.07195 0.984039 1.07007 0.986341 1.01093 1.06435 0.984024 1.00479 0.98479 1.0609 1.07474 0.994644 1.07253
9803.79 1.07472 0.984031 1.00479 0.984782 1.07254 0.994644 0.984042 1.07007 0.986336 1.06094 0.983727 1.06859 0.98626 1.01093 0.98465 1.00473 0.984503 1.06248 0.984503 1.07309 0.994601 1.07309 1.06431 0.985622 1.07192 0.983052 1.00524 0.983727 1.06859 0.98626 1.06248 1.01105 0.985622 1.07192 0.984042 1.07007 0.986336 1.01093 1.06431 0.984031 1.00479 0.984782 1.06094 1.07472 0.994644 1.07254
9804.29 1.0747 0.984038 1.00479 0.984774 1.07256 0.994643 0.984046 1.07007 0.98633 1.06098 0.983723 1.06862 0.986258 1.01093 0.984643 1.00473 0.984504 1.06248 0.984504 1.07309 0.994603 1.07309 1.06428 0.98563 1.07189 0.98306 1.00524 0.983723 1.06862 0.986258 1.06248 1.01104 0.98563 1.07189 0.984046 1.07007 0.98633 1.01093 1.06428 0.984038 1.00479 0.984774 1.06098 1.0747 0.994643 1.07256
9804.8 1.07468 0.984045 1.00479 0.984767 1.07258 0.994642 0.984049 1.07007 0.986324 1.06102 0.983719 1.06865 0.986255 1.01094 0.984636 1.00473 0.984504 1.06247 0.984504 1.07309 0.994605 1.07309 1.06424 0.985639 1.07187 0.983067 1.00524 0.983719 1.06865 0.986255 1.06247 1.01104 0.985639 1.07187 0.984049 1.07007 0.986324 1.01094 1.06424 0.984045 1.00479 0.984767 1.06102 1.07468 0.994642 1.07258
9805.31 1.07466 0.984053 1.00479 0.984759 1.0726 0.994641 0.984052 1.07007 0.986319 1.06106 0.983715 1.06868 0.986253 1.01094 0.984629 1.00473 0.984505 1.06246 0.984505 1.07309 0.994606 1.07309 1.06421 0.985647 1.07184 0.983074 1.00524 0.983715 1.06868 0.986253 1.06246 1.01104 0.985647 1.07184 0.984052 1.07007 0.986319 1.01094 1.06421 0.984053 1.00479 0.984759 1.06106 1.07466 0.994641 1.0726
9805.82 1.07464 0.98406 1.00479 0.984751 1.07262 0.99464 0.984056 1.07007 0.986313 1.06109 0.983711 1.06871 0.98625 1.01094 0.984622 1.00473 0.984505 1.06246 0.984505 1.0731 0.994608 1.0731 1.06418 0.985655 1.07181 0.983081 1.00524 0.983711 1.06871 0.98625 1.06246 1.01103 0.985655 1.07181 0.984056 1.07007 0.986313 1.01094 1.06418 0.98406 1.00479 0.984751 1.06109 1.07464 0.99464 1.07262
9806.32 1.07462 0.984067 1.00479 0.984744 1.07264 0.994639 0.984059 1.07007 0.986307 1.06113 0.983708 1.06874 0.986248 1.01094 0.984615 1.00473 0.984506 1.06245 0.984506 1.0731 0.99461 1.0731 1.06414 0.985664 1.07178 0.983089 1.00524 0.983708 1.06874 0.986248 1.06245 1.01103 0.985664 1.07178 0.984059 1.07007 0.986307 1.01094 1.06414 0.984067 1.00479 0.984744 1.06113 1.07462 0.994639 1.07264
9806.83 1.0746 0.984075 1.00479 0.984736 1.07265 0.994639 0.984063 1.07007 0.986301 1.06117 0.983704 1.06877 0.986245 1.01094 0.984607 1.00473 0.984506 1.06245 0.984506 1.0731 0.994611 1.0731 1.06411 0.985672 1.07175 0.983096 1.00524 0.983704 1.06877 0.986245 1.06245 1.01103 0.985672 1.07175 0.984063 1.07007 0.986301 1.01094 1.06411 0.984075 1.00479 0.984736 1.06117 1.0746 0.994639 1.07265
9807.36 1.07458 0.984082 1.00479 0.984728 1.07267 0.994638 0.984067 1.07006 0.986295 1.06121 0.9837 1.0688 0.986242 1.01094 0.9846 1.00473 0.984507 1.06244 0.984507 1.0731 0.994613 1.0731 1.06407 0.985681 1.07172 0.983104 1.00524 0.9837 1.0688 0.986242 1.06244 1.01103 0.985681 1.07172 0.984067 1.07006 0.986295 1.01094 1.06407 0.984082 1.00479 0.984728 1.06121 1.07458 0.994638 1.07267
9807.89 1.07455 0.98409 1.00479 0.98472 1.07269 0.994637 0.98407 1.07006 0.986289 1.06126 0.983696 1.06883 0.98624 1.01094 0.984592 1.00473 0.984507 1.06244 0.984507 1.0731 0.994615 1.0731 1.06404 0.98569 1.07169 0.983112 1.00524 0.983696 1.06883 0.98624 1.06244 1.01102 0.98569 1.07169 0.98407 1.07006 0.986289 1.01094 1.06404 0.98409 1.00479 0.98472 1.06126 1.07455 0.994637 1.07269
