# t rho_0 rho_1 rho_2 rho_3 rho_4 rho_5 rho_6 rho_7 rho_8 rho_9 rho_10 rho_11 rho_12 rho_13 rho_14 rho_15 rho_16 rho_17 rho_18 rho_19 rho_20 rho_21 rho_22 rho_23 rho_24 rho_25 rho_26 rho_27 rho_28 rho_29 rho_30 rho_31 rho_32 rho_33 rho_34 rho_35 rho_36 rho_37 rho_38 rho_39 rho_40 rho_41 rho_42 rho_43 rho_44 rho_45
8627.83 1.06749 0.985137 1.00464 0.987033 1.06493 0.995976 0.984289 1.07066 0.987418 1.05171 0.983966 1.0669 0.985014 1.01163 0.984782 1.00522 0.98084 1.07335 0.98084 1.08896 0.991564 1.08896 1.06332 0.985863 1.07039 0.983353 1.00519 0.983966 1.0669 0.985014 1.07335 1.01085 0.985863 1.07039 0.984289 1.07066 0.987418 1.01163 1.06332 0.985137 1.00464 0.987032 1.05171 1.06749 0.995976 1.06493
8628.57 1.06748 0.985137 1.00464 0.987038 1.06491 0.99598 0.984287 1.07067 0.98742 1.05169 0.983964 1.0669 0.985012 1.01163 0.984782 1.00522 0.980836 1.07337 0.980836 1.08897 0.991562 1.08897 1.06333 0.98586 1.0704 0.98335 1.00519 0.983964 1.0669 0.985012 1.07337 1.01085 0.98586 1.0704 0.984287 1.07067 0.98742 1.01163 1.06333 0.985137 1.00464 0.987038 1.05169 1.06748 0.99598 1.06491
8629.32 1.06747 0.985137 1.00464 0.987043 1.0649 0.995983 0.984285 1.07068 0.987422 1.05166 0.983963 1.0669 0.98501 1.01163 0.984782 1.00522 0.980833 1.07339 0.980833 1.08898 0.991559 1.08898 1.06334 0.985858 1.07041 0.983348 1.00519 0.983963 1.0669 0.98501 1.07339 1.01085 0.985858 1.07041 0.984285 1.07068 0.987422 1.01163 1.06334 0.985137 1.00464 0.987043 1.05166 1.06747 0.995983 1.0649
8630.06 1.06746 0.985137 1.00464 0.987049 1.06488 0.995986 0.984283 1.07069 0.987425 1.05164 0.983962 1.0669 0.985008 1.01163 0.984782 1.00522 0.980829 1.0734 0.980829 1.08898 0.991557 1.08898 1.06335 0.985855 1.07042 0.983345 1.00519 0.983962 1.0669 0.985008 1.0734 1.01085 0.985855 1.07042 0.984283 1.07069 0.987425 1.01163 1.06335 0.985137 1.00464 0.987049 1.05164 1.06746 0.995986 1.06488
8630.81 1.06745 0.985137 1.00464 0.987054 1.06486 0.99599 0.984281 1.0707 0.987427 1.05162 0.98396 1.0669 0.985006 1.01163 0.984781 1.00522 0.980826 1.07342 0.980826 1.08899 0.991555 1.08899 1.06336 0.985852 1.07043 0.983342 1.0052 0.98396 1.0669 0.985006 1.07342 1.01085 0.985852 1.07043 0.984281 1.0707 0.987427 1.01163 1.06336 0.985137 1.00464 0.987054 1.05162 1.06745 0.99599 1.06486
8631.55 1.06744 0.985137 1.00464 0.987059 1.06485 0.995993 0.984279 1.07071 0.987429 1.05159 0.983959 1.0669 0.985004 1.01163 0.984781 1.00523 0.980822 1.07343 0.980822 1.089 0.991553 1.089 1.06337 0.98585 1.07044 0.98334 1.0052 0.983959 1.0669 0.985004 1.07343 1.01085 0.98585 1.07044 0.984279 1.07071 0.987429 1.01163 1.06337 0.985137 1.00464 0.987059 1.05159 1.06744 0.995993 1.06485
8632.29 1.06743 0.985137 1.00464 0.987064 1.06483 0.995996 0.984276 1.07072 0.987431 1.05157 0.983958 1.0669 0.985002 1.01163 0.984781 1.00523 0.980819 1.07345 0.980819 1.08901 0.991551 1.08901 1.06338 0.985847 1.07044 0.983337 1.0052 0.983958 1.0669 0.985002 1.07345 1.01085 0.985847 1.07044 0.984276 1.07072 0.987431 1.01163 1.06338 0.985137 1.00464 0.987064 1.05157 1.06743 0.995996 1.06483
8633.04 1.06742 0.985137 1.00464 0.987069 1.06482 0.995999 0.984274 1.07073 0.987433 1.05155 0.983956 1.0669 0.985 1.01163 0.984781 1.00523 0.980816 1.07346 0.980816 1.08902 0.991549 1.08902 1.06339 0.985844 1.07045 0.983334 1.0052 0.983956 1.0669 0.985 1.07346 1.01085 0.985844 1.07045 0.984274 1.07073 0.987433 1.01163 1.06339 0.985137 1.00464 0.987069 1.05155 1.06742 0.995999 1.06482
8633.78 1.06741 0.985137 1.00464 0.987074 1.0648 0.996002 0.984272 1.07074 0.987435 1.05153 0.983955 1.0669 0.984999 1.01163 0.98478 1.00523 0.980813 1.07347 0.980813 1.08902 0.991547 1.08902 1.06341 0.985842 1.07046 0.983332 1.0052 0.983955 1.0669 0.984999 1.07347 1.01086 0.985842 1.07046 0.984272 1.07074 0.987435 1.01163 1.06341 0.985137 1.00464 0.987074 1.05153 1.06741 0.996002 1.0648
8634.53 1.0674 0.985137 1.00464 0.987079 1.06478 0.996005 0.98427 1.07075 0.987437 1.0515 0.983954 1.06689 0.984997 1.01163 0.98478 1.00523 0.98081 1.07349 0.98081 1.08903 0.991545 1.08903 1.06342 0.985839 1.07047 0.983329 1.0052 0.983954 1.06689 0.984997 1.07349 1.01086 0.985839 1.07047 0.98427 1.07075 0.987437 1.01163 1.06342 0.985137 1.00464 0.987079 1.0515 1.0674 0.996005 1.06478
8635.27 1.06739 0.985137 1.00464 0.987083 1.06477 0.996008 0.984268 1.07076 0.987439 1.05148 0.983952 1.06689 0.984995 1.01162 0.98478 1.00523 0.980807 1.0735 0.980807 1.08903 0.991544 1.08903 1.06343 0.985837 1.07048 0.983326 1.0052 0.983952 1.06689 0.984995 1.0735 1.01086 0.985836 1.07048 0.984268 1.07076 0.987439 1.01162 1.06343 0.985137 1.00464 0.987083 1.05148 1.06739 0.996008 1.06477
8636.01 1.06738 0.985137 1.00464 0.987088 1.06476 0.996011 0.984266 1.07077 0.98744 1.05146 0.983951 1.06689 0.984994 1.01162 0.98478 1.00523 0.980805 1.07351 0.980805 1.08904 0.991542 1.08904 1.06344 0.985834 1.07049 0.983324 1.0052 0.983951 1.06689 0.984994 1.07351 1.01086 0.985834 1.07049 0.984266 1.07077 0.98744 1.01162 1.06344 0.985137 1.00464 0.987088 1.05146 1.06738 0.996011 1.06476
8636.76 1.06738 0.985137 1.00464 0.987093 1.06474 0.996014 0.984264 1.07078 0.987442 1.05144 0.98395 1.06689 0.984992 1.01162 0.984779 1.00523 0.980802 1.07352 0.980802 1.08905 0.99154 1.08905 1.06345 0.985831 1.0705 0.983321 1.0052 0.98395 1.06689 0.984992 1.07352 1.01086 0.985831 1.0705 0.984264 1.07078 0.987442 1.01162 1.06345 0.985137 1.00464 0.987093 1.05144 1.06738 0.996014 1.06474
8637.53 1.06737 0.985136 1.00464 0.987097 1.06473 0.996017 0.984262 1.07079 0.987444 1.05142 0.983949 1.06689 0.984991 1.01162 0.984779 1.00523 0.9808 1.07354 0.9808 1.08905 0.991539 1.08905 1.06346 0.985829 1.07051 0.983318 1.0052 0.983949 1.06689 0.984991 1.07354 1.01086 0.985829 1.07051 0.984262 1.07079 0.987444 1.01162 1.06346 0.985136 1.00464 0.987097 1.05142 1.06737 0.996017 1.06473
8638.3 1.06736 0.985136 1.00464 0.987102 1.06471 0.99602 0.98426 1.0708 0.987446 1.0514 0.983947 1.06689 0.984989 1.01162 0.984779 1.00523 0.980797 1.07355 0.980797 1.08905 0.991538 1.08905 1.06347 0.985826 1.07051 0.983316 1.0052 0.983947 1.06689 0.984989 1.07355 1.01086 0.985826 1.07051 0.98426 1.0708 0.987446 1.01162 1.06347 0.985136 1.00464 0.987102 1.0514 1.06736 0.99602 1.06471
8639.07 1.06735 0.985136 1.00464 0.987106 1.0647 0.996023 0.984258 1.07081 0.987448 1.05138 0.983946 1.06689 0.984988 1.01162 0.984779 1.00523 0.980795 1.07356 0.980795 1.08906 0.991536 1.08906 1.06348 0.985823 1.07052 0.983313 1.0052 0.983946 1.06689 0.984988 1.07356 1.01086 0.985823 1.07052 0.984258 1.07081 0.987448 1.01162 1.06348 0.985136 1.00464 0.987106 1.05138 1.06735 0.996023 1.0647
8639.84 1.06734 0.985135 1.00464 0.987111 1.06468 0.996025 0.984256 1.07082 0.987449 1.05136 0.983945 1.06689 0.984986 1.01162 0.984779 1.00523 0.980793 1.07357 0.980793 1.08906 0.991535 1.08906 1.06349 0.985821 1.07053 0.98331 1.0052 0.983945 1.06689 0.984986 1.07357 1.01087 0.985821 1.07053 0.984256 1.07082 0.987449 1.01162 1.06349 0.985135 1.00464 0.987111 1.05136 1.06734 0.996025 1.06468
8640.61 1.06734 0.985135 1.00464 0.987115 1.06467 0.996028 0.984254 1.07083 0.987451 1.05134 0.983944 1.06689 0.984985 1.01162 0.984779 1.00523 0.980791 1.07358 0.980791 1.08906 0.991534 1.08906 1.0635 0.985818 1.07054 0.983308 1.0052 0.983944 1.06689 0.984985 1.07358 1.01087 0.985818 1.07054 0.984254 1.07083 0.987451 1.01162 1.0635 0.985135 1.00464 0.987115 1.05134 1.06734 0.996028 1.06467
8641.38 1.06733 0.985135 1.00464 0.987119 1.06466 0.996031 0.984252 1.07084 0.987453 1.05132 0.983942 1.06689 0.984983 1.01162 0.984779 1.00523 0.980789 1.07359 0.980789 1.08907 0.991533 1.08907 1.06352 0.985815 1.07055 0.983305 1.0052 0.983942 1.06689 0.984983 1.07359 1.01087 0.985815 1.07055 0.984252 1.07084 0.987453 1.01162 1.06352 0.985135 1.00464 0.987119 1.05132 1.06733 0.996031 1.06466
8642.16 1.06732 0.985134 1.00464 0.987123 1.06465 0.996033 0.98425 1.07085 0.987454 1.0513 0.983941 1.06689 0.984982 1.01162 0.984778 1.00523 0.980787 1.0736 0.980787 1.08907 0.991532 1.08907 1.06353 0.985813 1.07056 0.983303 1.0052 0.983941 1.06689 0.984982 1.0736 1.01087 0.985813 1.07056 0.98425 1.07085 0.987454 1.01162 1.06353 0.985134 1.00464 0.987123 1.0513 1.06732 0.996033 1.06465
8642.93 1.06732 0.985134 1.00464 0.987127 1.06463 0.996036 0.984248 1.07086 0.987456 1.05128 0.98394 1.06689 0.984981 1.01162 0.984778 1.00523 0.980785 1.07361 0.980785 1.08907 0.991531 1.08907 1.06354 0.98581 1.07057 0.9833 1.0052 0.98394 1.06689 0.984981 1.07361 1.01087 0.98581 1.07057 0.984248 1.07086 0.987456 1.01162 1.06354 0.985134 1.00464 0.987127 1.05128 1.06732 0.996036 1.06463
8643.7 1.06731 0.985133 1.00464 0.987131 1.06462 0.996038 0.984246 1.07087 0.987457 1.05126 0.983939 1.06689 0.98498 1.01162 0.984778 1.00523 0.980784 1.07362 0.980784 1.08907 0.991531 1.08907 1.06355 0.985808 1.07058 0.983297 1.0052 0.983939 1.06689 0.98498 1.07362 1.01087 0.985808 1.07058 0.984246 1.07087 0.987457 1.01162 1.06355 0.985133 1.00464 0.987131 1.05126 1.06731 0.996038 1.06462
8644.47 1.06731 0.985133 1.00464 0.987135 1.06461 0.996041 0.984244 1.07087 0.987459 1.05125 0.983938 1.06689 0.984979 1.01162 0.984778 1.00523 0.980782 1.07363 0.980782 1.08907 0.99153 1.08907 1.06356 0.985805 1.07058 0.983295 1.0052 0.983938 1.06689 0.984979 1.07363 1.01087 0.985805 1.07058 0.984244 1.07087 0.987459 1.01162 1.06356 0.985133 1.00464 0.987135 1.05125 1.06731 0.996041 1.06461
8645.27 1.0673 0.985132 1.00464 0.987138 1.0646 0.996043 0.984241 1.07088 0.98746 1.05123 0.983937 1.06688 0.984978 1.01162 0.984778 1.00523 0.980781 1.07364 0.980781 1.08907 0.991529 1.08907 1.06357 0.985802 1.07059 0.983292 1.0052 0.983937 1.06688 0.984978 1.07364 1.01087 0.985802 1.07059 0.984241 1.07088 0.98746 1.01162 1.06357 0.985132 1.00464 0.987138 1.05123 1.0673 0.996043 1.0646
8646.06 1.0673 0.985131 1.00464 0.987142 1.06459 0.996045 0.984239 1.07089 0.987462 1.05121 0.983935 1.06688 0.984976 1.01162 0.984778 1.00523 0.98078 1.07365 0.98078 1.08907 0.991529 1.08907 1.06358 0.9858 1.0706 0.983289 1.0052 0.983935 1.06688 0.984976 1.07365 1.01088 0.9858 1.0706 0.984239 1.07089 0.987462 1.01162 1.06358 0.985131 1.00464 0.987142 1.05121 1.0673 0.996045 1.06459
8646.86 1.06729 0.985131 1.00464 0.987146 1.06458 0.996048 0.984237 1.0709 0.987463 1.0512 0.983934 1.06688 0.984975 1.01162 0.984778 1.00523 0.980779 1.07366 0.980779 1.08907 0.991529 1.08907 1.06359 0.985797 1.07061 0.983287 1.0052 0.983934 1.06688 0.984975 1.07366 1.01088 0.985797 1.07061 0.984237 1.0709 0.987463 1.01162 1.06359 0.985131 1.00464 0.987146 1.0512 1.06729 0.996048 1.06458
8647.66 1.06729 0.98513 1.00464 0.987149 1.06456 0.99605 0.984235 1.07091 0.987465 1.05118 0.983933 1.06688 0.984975 1.01162 0.984778 1.00523 0.980778 1.07366 0.980778 1.08907 0.991528 1.08907 1.0636 0.985794 1.07062 0.983284 1.0052 0.983933 1.06688 0.984975 1.07366 1.01088 0.985794 1.07062 0.984235 1.07091 0.987465 1.01162 1.0636 0.98513 1.00464 0.987149 1.05118 1.06729 0.99605 1.06456
8648.46 1.06728 0.985129 1.00464 0.987153 1.06455 0.996052 0.984233 1.07092 0.987466 1.05116 0.983932 1.06688 0.984974 1.01162 0.984778 1.00523 0.980777 1.07367 0.980777 1.08907 0.991528 1.08907 1.06362 0.985792 1.07063 0.983282 1.0052 0.983932 1.06688 0.984974 1.07367 1.01088 0.985792 1.07063 0.984233 1.07092 0.987466 1.01162 1.06362 0.985129 1.00464 0.987153 1.05116 1.06728 0.996052 1.06455
8649.26 1.06728 0.985128 1.00464 0.987156 1.06454 0.996054 0.984231 1.07092 0.987467 1.05115 0.983931 1.06688 0.984973 1.01162 0.984778 1.00523 0.980776 1.07368 0.980776 1.08906 0.991528 1.08906 1.06363 0.985789 1.07064 0.983279 1.0052 0.983931 1.06688 0.984973 1.07368 1.01088 0.985789 1.07064 0.984231 1.07092 0.987467 1.01162 1.06363 0.985128 1.00464 0.987156 1.05115 1.06728 0.996054 1.06454
8650.05 1.06728 0.985127 1.00464 0.987159 1.06454 0.996056 0.98423 1.07093 0.987468 1.05113 0.98393 1.06688 0.984972 1.01162 0.984778 1.00523 0.980776 1.07368 0.980776 1.08906 0.991528 1.08906 1.06364 0.985786 1.07065 0.983276 1.0052 0.98393 1.06688 0.984972 1.07368 1.01088 0.985786 1.07065 0.98423 1.07093 0.987468 1.01162 1.06364 0.985127 1.00464 0.987159 1.05113 1.06728 0.996056 1.06454
8650.85 1.06727 0.985126 1.00464 0.987162 1.06453 0.996058 0.984228 1.07094 0.98747 1.05112 0.983929 1.06688 0.984971 1.01162 0.984778 1.00523 0.980775 1.07369 0.980775 1.08906 0.991528 1.08906 1.06365 0.985784 1.07065 0.983274 1.0052 0.983929 1.06688 0.984971 1.07369 1.01088 0.985784 1.07065 0.984228 1.07094 0.98747 1.01162 1.06365 0.985126 1.00464 0.987162 1.05112 1.06727 0.996058 1.06453
8651.65 1.06727 0.985125 1.00464 0.987165 1.06452 0.99606 0.984226 1.07095 0.987471 1.0511 0.983928 1.06688 0.984971 1.01162 0.984778 1.00523 0.980775 1.07369 0.980775 1.08905 0.991528 1.08905 1.06366 0.985781 1.07066 0.983271 1.0052 0.983928 1.06688 0.984971 1.07369 1.01088 0.985781 1.07066 0.984226 1.07095 0.987471 1.01162 1.06366 0.985125 1.00464 0.987165 1.0511 1.06727 0.99606 1.06452
8652.45 1.06727 0.985124 1.00464 0.987168 1.06451 0.996062 0.984224 1.07096 0.987472 1.05109 0.983927 1.06688 0.98497 1.01162 0.984778 1.00523 0.980775 1.0737 0.980775 1.08905 0.991529 1.08905 1.06367 0.985779 1.07067 0.983269 1.0052 0.983927 1.06688 0.98497 1.0737 1.01089 0.985779 1.07067 0.984224 1.07096 0.987472 1.01162 1.06367 0.985124 1.00464 0.987168 1.05109 1.06727 0.996062 1.06451
8653.25 1.06727 0.985123 1.00464 0.987171 1.0645 0.996063 0.984222 1.07096 0.987473 1.05108 0.983926 1.06688 0.98497 1.01162 0.984778 1.00523 0.980775 1.0737 0.980775 1.08904 0.991529 1.08904 1.06368 0.985776 1.07068 0.983266 1.00521 0.983926 1.06688 0.98497 1.0737 1.01089 0.985776 1.07068 0.984222 1.07096 0.987473 1.01162 1.06368 0.985123 1.00464 0.987171 1.05108 1.06727 0.996063 1.0645
8654.04 1.06726 0.985122 1.00464 0.987173 1.06449 0.996065 0.98422 1.07097 0.987474 1.05106 0.983925 1.06687 0.984969 1.01162 0.984778 1.00523 0.980775 1.07371 0.980775 1.08904 0.99153 1.08904 1.06369 0.985774 1.07069 0.983264 1.00521 0.983925 1.06687 0.984969 1.07371 1.01089 0.985774 1.07069 0.98422 1.07097 0.987474 1.01162 1.06369 0.985122 1.00464 0.987173 1.05106 1.06726 0.996065 1.06449
8654.84 1.06726 0.985121 1.00464 0.987176 1.06448 0.996067 0.984218 1.07098 0.987475 1.05105 0.983924 1.06687 0.984969 1.01162 0.984779 1.00523 0.980775 1.07371 0.980775 1.08903 0.99153 1.08903 1.0637 0.985771 1.0707 0.983261 1.00521 0.983924 1.06687 0.984969 1.07371 1.01089 0.985771 1.0707 0.984218 1.07098 0.987475 1.01162 1.0637 0.985121 1.00464 0.987176 1.05105 1.06726 0.996067 1.06448
8655.64 1.06726 0.98512 1.00464 0.987178 1.06448 0.996068 0.984216 1.07098 0.987476 1.05104 0.983923 1.06687 0.984968 1.01162 0.984779 1.00523 0.980775 1.07371 0.980775 1.08902 0.991531 1.08902 1.06371 0.985769 1.07071 0.983259 1.00521 0.983923 1.06687 0.984968 1.07371 1.01089 0.985769 1.07071 0.984216 1.07098 0.987476 1.01162 1.06371 0.98512 1.00464 0.987178 1.05104 1.06726 0.996068 1.06448
8656.44 1.06726 0.985119 1.00464 0.987181 1.06447 0.99607 0.984214 1.07099 0.987477 1.05103 0.983922 1.06687 0.984968 1.01162 0.984779 1.00523 0.980776 1.07372 0.980776 1.08902 0.991532 1.08902 1.06373 0.985766 1.07072 0.983256 1.00521 0.983922 1.06687 0.984968 1.07372 1.01089 0.985766 1.07072 0.984214 1.07099 0.987477 1.01162 1.06373 0.985119 1.00464 0.987181 1.05103 1.06726 0.99607 1.06447
8657.23 1.06726 0.985118 1.00464 0.987183 1.06446 0.996071 0.984213 1.071 0.987478 1.05102 0.983922 1.06687 0.984968 1.01162 0.984779 1.00523 0.980777 1.07372 0.980777 1.08901 0.991532 1.08901 1.06374 0.985764 1.07072 0.983254 1.00521 0.983922 1.06687 0.984968 1.07372 1.01089 0.985764 1.07072 0.984213 1.071 0.987478 1.01162 1.06374 0.985118 1.00464 0.987183 1.05102 1.06726 0.996071 1.06446
8658.03 1.06726 0.985116 1.00464 0.987185 1.06446 0.996072 0.984211 1.071 0.987478 1.05101 0.983921 1.06687 0.984968 1.01162 0.984779 1.00523 0.980777 1.07372 0.980777 1.089 0.991533 1.089 1.06375 0.985761 1.07073 0.983252 1.00521 0.983921 1.06687 0.984968 1.07372 1.01089 0.985761 1.07073 0.984211 1.071 0.987478 1.01162 1.06375 0.985116 1.00464 0.987185 1.05101 1.06726 0.996072 1.06446
8658.83 1.06726 0.985115 1.00464 0.987187 1.06445 0.996073 0.984209 1.07101 0.987479 1.051 0.98392 1.06687 0.984967 1.01162 0.984779 1.00523 0.980778 1.07372 0.980778 1.08899 0.991534 1.08899 1.06376 0.985759 1.07074 0.983249 1.00521 0.98392 1.06687 0.984967 1.07372 1.0109 0.985759 1.07074 0.984209 1.07101 0.987479 1.01162 1.06376 0.985115 1.00464 0.987187 1.051 1.06726 0.996073 1.06445
8659.63 1.06726 0.985114 1.00464 0.987189 1.06445 0.996075 0.984207 1.07102 0.98748 1.05099 0.983919 1.06687 0.984967 1.01162 0.98478 1.00523 0.980779 1.07372 0.980779 1.08898 0.991536 1.08898 1.06377 0.985756 1.07075 0.983247 1.00521 0.983919 1.06687 0.984967 1.07372 1.0109 0.985756 1.07075 0.984207 1.07102 0.98748 1.01162 1.06377 0.985114 1.00464 0.987189 1.05099 1.06726 0.996075 1.06445
8660.43 1.06726 0.985112 1.00464 0.987191 1.06444 0.996076 0.984206 1.07102 0.987481 1.05098 0.983919 1.06687 0.984967 1.01162 0.98478 1.00523 0.98078 1.07372 0.98078 1.08897 0.991537 1.08897 1.06378 0.985754 1.07076 0.983244 1.00521 0.983919 1.06687 0.984967 1.07372 1.0109 0.985754 1.07076 0.984206 1.07102 0.987481 1.01162 1.06378 0.985112 1.00464 0.987191 1.05098 1.06726 0.996076 1.06444
8661.22 1.06726 0.985111 1.00464 0.987193 1.06444 0.996077 0.984204 1.07103 0.987481 1.05097 0.983918 1.06686 0.984967 1.01162 0.98478 1.00523 0.980782 1.07372 0.980782 1.08896 0.991538 1.08896 1.06379 0.985751 1.07077 0.983242 1.00521 0.983918 1.06686 0.984967 1.07372 1.0109 0.985751 1.07077 0.984204 1.07103 0.987481 1.01162 1.06379 0.985111 1.00464 0.987192 1.05097 1.06726 0.996077 1.06444
8662.02 1.06726 0.985109 1.00464 0.987194 1.06443 0.996078 0.984202 1.07103 0.987482 1.05096 0.983917 1.06686 0.984967 1.01162 0.984781 1.00523 0.980783 1.07372 0.980783 1.08895 0.99154 1.08895 1.0638 0.985749 1.07077 0.98324 1.00521 0.983917 1.06686 0.984967 1.07372 1.0109 0.985749 1.07077 0.984202 1.07103 0.987482 1.01162 1.0638 0.985109 1.00464 0.987194 1.05096 1.06726 0.996078 1.06443
8662.82 1.06727 0.985108 1.00464 0.987196 1.06443 0.996079 0.984201 1.07104 0.987482 1.05095 0.983916 1.06686 0.984968 1.01162 0.984781 1.00523 0.980785 1.07372 0.980785 1.08894 0.991541 1.08894 1.06381 0.985746 1.07078 0.983238 1.00521 0.983916 1.06686 0.984968 1.07372 1.0109 0.985746 1.07078 0.984201 1.07104 0.987482 1.01162 1.06381 0.985108 1.00464 0.987196 1.05095 1.06727 0.996079 1.06443
8663.62 1.06727 0.985106 1.00464 0.987197 1.06443 0.996079 0.984199 1.07105 0.987483 1.05094 0.983916 1.06686 0.984968 1.01162 0.984781 1.00523 0.980786 1.07372 0.980786 1.08893 0.991543 1.08893 1.06382 0.985744 1.07079 0.983235 1.00521 0.983916 1.06686 0.984968 1.07372 1.0109 0.985744 1.07079 0.984199 1.07105 0.987483 1.01162 1.06382 0.985106 1.00464 0.987197 1.05094 1.06727 0.996079 1.06443
8664.42 1.06727 0.985104 1.00464 0.987198 1.06442 0.99608 0.984197 1.07105 0.987483 1.05094 0.983915 1.06686 0.984968 1.01162 0.984781 1.00523 0.980788 1.07372 0.980788 1.08892 0.991545 1.08892 1.06383 0.985742 1.0708 0.983233 1.00521 0.983915 1.06686 0.984968 1.07372 1.0109 0.985742 1.0708 0.984197 1.07105 0.987483 1.01162 1.06383 0.985104 1.00464 0.987198 1.05094 1.06727 0.99608 1.06442
8665.21 1.06728 0.985103 1.00464 0.987199 1.06442 0.996081 0.984196 1.07106 0.987484 1.05093 0.983915 1.06686 0.984968 1.01162 0.984782 1.00523 0.98079 1.07372 0.98079 1.08891 0.991546 1.08891 1.06384 0.985739 1.07081 0.983231 1.00521 0.983915 1.06686 0.984968 1.07372 1.01091 0.985739 1.07081 0.984196 1.07106 0.987484 1.01162 1.06384 0.985103 1.00464 0.987199 1.05093 1.06728 0.996081 1.06442
8666.01 1.06728 0.985101 1.00464 0.987201 1.06442 0.996081 0.984194 1.07106 0.987484 1.05092 0.983914 1.06686 0.984969 1.01162 0.984782 1.00523 0.980792 1.07372 0.980792 1.08889 0.991548 1.08889 1.06385 0.985737 1.07081 0.983229 1.00521 0.983914 1.06686 0.984969 1.07372 1.01091 0.985737 1.07081 0.984194 1.07106 0.987484 1.01162 1.06385 0.985101 1.00464 0.987201 1.05092 1.06728 0.996081 1.06442
8666.81 1.06728 0.985099 1.00464 0.987201 1.06442 0.996082 0.984192 1.07107 0.987484 1.05092 0.983914 1.06686 0.984969 1.01162 0.984783 1.00523 0.980794 1.07371 0.980794 1.08888 0.99155 1.08888 1.06386 0.985735 1.07082 0.983226 1.00521 0.983914 1.06686 0.984969 1.07371 1.01091 0.985735 1.07082 0.984192 1.07107 0.987485 1.01162 1.06386 0.985099 1.00464 0.987201 1.05092 1.06728 0.996082 1.06442
8667.61 1.06729 0.985097 1.00464 0.987202 1.06442 0.996082 0.984191 1.07107 0.987485 1.05091 0.983913 1.06685 0.98497 1.01162 0.984783 1.00523 0.980796 1.07371 0.980796 1.08887 0.991552 1.08887 1.06387 0.985732 1.07083 0.983224 1.00521 0.983913 1.06685 0.98497 1.07371 1.01091 0.985732 1.07083 0.984191 1.07107 0.987485 1.01162 1.06387 0.985097 1.00464 0.987202 1.05091 1.06729 0.996082 1.06442
8668.41 1.06729 0.985096 1.00464 0.987203 1.06441 0.996083 0.984189 1.07107 0.987485 1.05091 0.983913 1.06685 0.98497 1.01162 0.984784 1.00523 0.980799 1.07371 0.980799 1.08885 0.991554 1.08885 1.06388 0.98573 1.07084 0.983222 1.00521 0.983913 1.06685 0.98497 1.07371 1.01091 0.98573 1.07084 0.984189 1.07107 0.987485 1.01162 1.06388 0.985096 1.00464 0.987203 1.05091 1.06729 0.996083 1.06441
8669.2 1.0673 0.985094 1.00464 0.987204 1.06441 0.996083 0.984188 1.07108 0.987485 1.0509 0.983912 1.06685 0.984971 1.01162 0.984784 1.00523 0.980801 1.0737 0.980801 1.08884 0.991557 1.08884 1.06389 0.985728 1.07085 0.98322 1.00521 0.983912 1.06685 0.984971 1.0737 1.01091 0.985728 1.07085 0.984188 1.07108 0.987485 1.01162 1.06389 0.985094 1.00464 0.987204 1.0509 1.0673 0.996083 1.06441
8670 1.0673 0.985092 1.00464 0.987204 1.06441 0.996083 0.984186 1.07108 0.987485 1.0509 0.983912 1.06685 0.984972 1.01162 0.984785 1.00523 0.980804 1.0737 0.980804 1.08882 0.991559 1.08882 1.0639 0.985725 1.07085 0.983218 1.00521 0.983912 1.06685 0.984972 1.0737 1.01091 0.985725 1.07085 0.984186 1.07108 0.987486 1.01162 1.0639 0.985092 1.00464 0.987204 1.0509 1.0673 0.996083 1.06441
8670.8 1.06731 0.98509 1.00465 0.987205 1.06441 0.996084 0.984185 1.07109 0.987486 1.05089 0.983911 1.06685 0.984972 1.01162 0.984785 1.00523 0.980807 1.07369 0.980807 1.08881 0.991562 1.08881 1.06391 0.985723 1.07086 0.983216 1.00521 0.983911 1.06685 0.984972 1.07369 1.01091 0.985723 1.07086 0.984185 1.07109 0.987486 1.01162 1.06391 0.98509 1.00465 0.987205 1.05089 1.06731 0.996083 1.06441
8671.6 1.06731 0.985088 1.00465 0.987205 1.06441 0.996084 0.984183 1.07109 0.987486 1.05089 0.983911 1.06685 0.984973 1.01162 0.984786 1.00523 0.98081 1.07369 0.98081 1.08879 0.991564 1.08879 1.06392 0.985721 1.07087 0.983214 1.00521 0.983911 1.06685 0.984973 1.07369 1.01092 0.985721 1.07087 0.984183 1.07109 0.987486 1.01162 1.06392 0.985088 1.00465 0.987205 1.05089 1.06731 0.996084 1.06441
8672.4 1.06732 0.985086 1.00465 0.987205 1.06441 0.996084 0.984182 1.07109 0.987486 1.05089 0.983911 1.06684 0.984974 1.01162 0.984786 1.00523 0.980813 1.07368 0.980813 1.08877 0.991567 1.08877 1.06393 0.985719 1.07088 0.983211 1.00521 0.983911 1.06684 0.984974 1.07368 1.01092 0.985719 1.07088 0.984182 1.07109 0.987486 1.01162 1.06393 0.985086 1.00465 0.987205 1.05089 1.06732 0.996084 1.06441
