# t  B_z_sc_0  B_z_sc_1  B_z_sc_2  B_z_sc_3  B_z_sc_4  B_z_sc_5  B_z_sc_6  B_z_sc_7  B_z_sc_8  B_z_sc_9  B_z_sc_10  B_z_sc_11  B_z_sc_12  B_z_sc_13  B_z_sc_14  B_z_sc_15  B_z_sc_16  B_z_sc_17  B_z_sc_18  B_z_sc_19  B_z_sc_20  B_z_sc_21  B_z_sc_22  B_z_sc_23  B_z_sc_24  B_z_sc_25  B_z_sc_26  B_z_sc_27  B_z_sc_28  B_z_sc_29  B_z_sc_30  B_z_sc_31  B_z_sc_32  B_z_sc_33  B_z_sc_34  B_z_sc_35  B_z_sc_36  B_z_sc_37  B_z_sc_38  B_z_sc_39  B_z_sc_40  B_z_sc_41  B_z_sc_42  B_z_sc_43  B_z_sc_44  B_z_sc_45
26793.4 2.13886e-14 -1.57889e-14 -1.96287e-14 -4.55639e-15 -3.32594e-14 -1.99934e-15 1.21457e-14 -3.44784e-14 -1.36577e-13 -8.68358e-14 -6.7127e-14 -2.48342e-14 -1.02424e-13 -2.53689e-13 2.88938e-19 -1.43725e-19 9.9648e-15 -7.23578e-14 -9.96496e-15 5.40542e-14 -4.87524e-20 -5.40544e-14 -1.35098e-14 -3.47852e-14 -1.12951e-14 8.68495e-19 4.24336e-20 6.71262e-14 2.48337e-14 1.02422e-13 7.23568e-14 3.33426e-18 3.47881e-14 1.12955e-14 -1.2146e-14 3.44783e-14 1.36576e-13 2.53686e-13 1.35117e-14 1.57885e-14 1.96287e-14 4.55652e-15 8.6835e-14 -2.13876e-14 1.99926e-15 3.32582e-14
26795.7 2.19611e-14 -1.47485e-14 -1.7132e-14 -1.81723e-15 -3.10875e-14 -9.42442e-16 1.3925e-14 -2.99794e-14 -1.29408e-13 -8.19516e-14 -6.34137e-14 -2.23461e-14 -9.68597e-14 -2.43882e-13 2.23743e-19 -2.04222e-19 1.07549e-14 -6.81341e-14 -1.07551e-14 5.20452e-14 -7.79233e-20 -5.20454e-14 -1.22141e-14 -3.36483e-14 -1.04545e-14 9.24918e-19 4.25667e-20 6.34129e-14 2.23455e-14 9.68577e-14 6.8133e-14 3.42778e-18 3.36513e-14 1.04551e-14 -1.39253e-14 2.99792e-14 1.29407e-13 2.43878e-13 1.22162e-14 1.47482e-14 1.71321e-14 1.81734e-15 8.19507e-14 -2.196e-14 9.42391e-16 3.10863e-14
26798 2.1284e-14 -1.30712e-14 -1.60283e-14 -1.98288e-15 -2.93589e-14 -5.80237e-16 1.42733e-14 -2.94056e-14 -1.25437e-13 -7.82029e-14 -6.11235e-14 -1.97439e-14 -9.2837e-14 -2.36551e-13 1.54629e-19 -2.65068e-19 1.19263e-14 -6.63619e-14 -1.19267e-14 5.10024e-14 -1.07975e-19 -5.10028e-14 -1.23495e-14 -3.21473e-14 -8.59284e-15 9.86357e-19 4.31717e-20 6.11226e-14 1.97432e-14 9.28348e-14 6.63606e-14 3.51955e-18 3.21506e-14 8.59365e-15 -1.42736e-14 2.94054e-14 1.25436e-13 2.36547e-13 1.23517e-14 1.3071e-14 1.60284e-14 1.98298e-15 7.8202e-14 -2.12829e-14 5.80215e-16 2.93578e-14
26800.3 1.96253e-14 -1.30775e-14 -1.7455e-14 -4.58199e-15 -2.9722e-14 -1.47881e-15 1.20271e-14 -3.2296e-14 -1.25822e-13 -7.85109e-14 -6.14239e-14 -2.05925e-14 -9.30803e-14 -2.33741e-13 1.95696e-19 -2.2129e-19 1.09559e-14 -6.70576e-14 -1.09562e-14 5.04388e-14 -8.6075e-20 -5.04391e-14 -1.30949e-14 -3.14523e-14 -8.54324e-15 9.35563e-19 4.30377e-20 6.14231e-14 2.05918e-14 9.30782e-14 6.70565e-14 3.41828e-18 3.14554e-14 8.54393e-15 -1.20273e-14 3.22958e-14 1.25821e-13 2.33738e-13 1.3097e-14 1.30772e-14 1.7455e-14 4.5821e-15 7.851e-14 -1.96243e-14 1.47876e-15 2.97208e-14
26802.5 1.89093e-14 -1.41853e-14 -1.82289e-14 -5.0192e-15 -3.02374e-14 -2.05382e-15 1.04437e-14 -3.23089e-14 -1.24271e-13 -7.88387e-14 -6.10486e-14 -2.25325e-14 -9.30006e-14 -2.29724e-13 2.73079e-19 -1.47116e-19 8.99636e-15 -6.60304e-14 -8.99654e-15 4.90482e-14 -4.88448e-20 -4.90484e-14 -1.26043e-14 -3.13358e-14 -1.00112e-14 8.47221e-19 4.2966e-20 6.10479e-14 2.25321e-14 9.29987e-14 6.60294e-14 3.26147e-18 3.13386e-14 1.00117e-14 -1.04441e-14 3.23087e-14 1.2427e-13 2.29721e-13 1.26062e-14 1.41849e-14 1.82288e-14 5.01931e-15 7.88379e-14 -1.89083e-14 2.05374e-15 3.02362e-14
26804.8 1.94095e-14 -1.38473e-14 -1.6276e-14 -2.4689e-15 -2.86616e-14 -1.27294e-15 1.16459e-14 -2.81111e-14 -1.17808e-13 -7.50394e-14 -5.78694e-14 -2.1233e-14 -8.84956e-14 -2.20771e-13 2.50518e-19 -1.68942e-19 8.96606e-15 -6.20702e-14 -8.96628e-15 4.69593e-14 -5.89299e-20 -4.69596e-14 -1.11943e-14 -3.05325e-14 -1.00055e-14 8.60558e-19 4.37352e-20 5.78687e-14 2.12326e-14 8.84937e-14 6.20691e-14 3.27983e-18 3.05354e-14 1.0006e-14 -1.16462e-14 2.81109e-14 1.17807e-13 2.20768e-13 1.11962e-14 1.38469e-14 1.6276e-14 2.46901e-15 7.50386e-14 -1.94085e-14 1.27286e-15 2.86604e-14
26807.1 1.93245e-14 -1.1984e-14 -1.4166e-14 -1.19003e-15 -2.63119e-14 -4.15023e-16 1.30044e-14 -2.55314e-14 -1.11795e-13 -6.99882e-14 -5.45239e-14 -1.7891e-14 -8.29892e-14 -2.11512e-13 1.61129e-19 -2.50287e-19 1.04836e-14 -5.89464e-14 -1.04839e-14 4.54755e-14 -9.84764e-20 -4.54758e-14 -1.07402e-14 -2.89435e-14 -8.05448e-15 9.41331e-19 4.47255e-20 5.45231e-14 1.78903e-14 8.29871e-14 5.89452e-14 3.40287e-18 2.89466e-14 8.05523e-15 -1.30047e-14 2.55312e-14 1.11794e-13 2.11509e-13 1.07423e-14 1.19838e-14 1.4166e-14 1.19012e-15 6.99873e-14 -1.93234e-14 4.14988e-16 2.63108e-14
26809.4 1.78859e-14 -1.11959e-14 -1.47282e-14 -3.1838e-15 -2.58538e-14 -8.88304e-16 1.16241e-14 -2.75184e-14 -1.1075e-13 -6.87314e-14 -5.39162e-14 -1.72879e-14 -8.16307e-14 -2.07038e-13 1.51996e-19 -2.53141e-19 1.04424e-14 -5.89246e-14 -1.04428e-14 4.48171e-14 -9.88926e-20 -4.48174e-14 -1.14237e-14 -2.78445e-14 -7.10892e-15 9.39595e-19 4.52601e-20 5.39154e-14 1.72872e-14 8.16287e-14 5.89234e-14 3.37948e-18 2.78476e-14 7.10967e-15 -1.16244e-14 2.75182e-14 1.10749e-13 2.07035e-13 1.14258e-14 1.11957e-14 1.47282e-14 3.18389e-15 6.87306e-14 -1.78848e-14 8.88269e-16 2.58527e-14
26811.7 1.66355e-14 -1.22579e-14 -1.62289e-14 -4.85516e-15 -2.67246e-14 -1.82982e-15 9.27894e-15 -2.92083e-14 -1.10682e-13 -6.98344e-14 -5.42672e-14 -1.95456e-14 -8.24807e-14 -2.04228e-13 2.32763e-19 -1.73139e-19 8.37951e-15 -5.89559e-14 -8.37973e-15 4.37795e-14 -5.80418e-20 -4.37797e-14 -1.14742e-14 -2.76744e-14 -8.41817e-15 8.45618e-19 4.52032e-20 5.42664e-14 1.95451e-14 8.24788e-14 5.89548e-14 3.20656e-18 2.76772e-14 8.41869e-15 -9.27925e-15 2.92081e-14 1.10681e-13 2.04225e-13 1.14761e-14 1.22575e-14 1.62289e-14 4.85526e-15 6.98336e-14 -1.66345e-14 1.82974e-15 2.67235e-14
26813.9 1.67528e-14 -1.27048e-14 -1.53305e-14 -3.24067e-15 -2.60528e-14 -1.57829e-15 9.38463e-15 -2.63452e-14 -1.05952e-13 -6.77667e-14 -5.21518e-14 -1.97996e-14 -7.97745e-14 -1.97075e-13 2.60145e-19 -1.46379e-19 7.35767e-15 -5.59457e-14 -7.35784e-15 4.1831e-14 -4.39969e-20 -4.18311e-14 -1.02552e-14 -2.7239e-14 -9.27953e-15 8.06088e-19 4.53653e-20 5.21511e-14 1.97992e-14 7.97726e-14 5.59447e-14 3.13491e-18 2.72417e-14 9.27997e-15 -9.38499e-15 2.6345e-14 1.05951e-13 1.97072e-13 1.0257e-14 1.27044e-14 1.53305e-14 3.24077e-15 6.77659e-14 -1.67519e-14 1.5782e-15 2.60517e-14
26816.2 1.70666e-14 -1.10847e-14 -1.27823e-14 -1.01111e-15 -2.35769e-14 -5.06644e-16 1.11752e-14 -2.24733e-14 -9.88645e-14 -6.23675e-14 -4.83398e-14 -1.65577e-14 -7.37782e-14 -1.86935e-13 1.82944e-19 -2.16908e-19 8.69365e-15 -5.19965e-14 -8.69394e-15 3.99978e-14 -7.88954e-20 -3.99981e-14 -9.31454e-15 -2.57732e-14 -7.71104e-15 8.74019e-19 4.60091e-20 4.8339e-14 1.65572e-14 7.37763e-14 5.19954e-14 3.24145e-18 2.57761e-14 7.71168e-15 -1.11755e-14 2.24731e-14 9.88636e-14 1.86932e-13 9.31651e-15 1.10844e-14 1.27824e-14 1.01119e-15 6.23667e-14 -1.70657e-14 5.06586e-16 2.35759e-14
26818.5 1.6102e-14 -9.5397e-15 -1.21403e-14 -1.80778e-15 -2.21378e-14 -3.8467e-16 1.10122e-14 -2.27521e-14 -9.56776e-14 -5.91911e-14 -4.64807e-14 -1.43788e-14 -7.03867e-14 -1.8021e-13 1.29503e-19 -2.62587e-19 9.60849e-15 -5.07459e-14 -9.60885e-15 3.90661e-14 -1.01822e-19 -3.90664e-14 -9.66997e-15 -2.43003e-14 -5.96678e-15 9.18222e-19 4.62926e-20 4.64799e-14 1.43782e-14 7.03846e-14 5.07447e-14 3.29842e-18 2.43034e-14 5.96754e-15 -1.10124e-14 2.27519e-14 9.56767e-14 1.80207e-13 9.67204e-15 9.53952e-15 1.21404e-14 1.80786e-15 5.91903e-14 -1.6101e-14 3.84635e-16 2.21367e-14
26820.8 1.45842e-14 -1.01288e-14 -1.37033e-14 -4.05789e-15 -2.2823e-14 -1.36106e-15 8.58916e-15 -2.51905e-14 -9.59477e-14 -6.00191e-14 -4.68814e-14 -1.60673e-14 -7.10594e-14 -1.77435e-13 1.87395e-19 -2.0406e-19 7.99122e-15 -5.11816e-14 -7.99148e-15 3.82529e-14 -7.23774e-20 -3.82531e-14 -1.00911e-14 -2.38748e-14 -6.66118e-15 8.48211e-19 4.61768e-20 4.68807e-14 1.60668e-14 7.10575e-14 5.11805e-14 3.16249e-18 2.38776e-14 6.66177e-15 -8.58942e-15 2.51903e-14 9.59468e-14 1.77432e-13 1.00931e-14 1.01285e-14 1.37033e-14 4.05798e-15 6.00183e-14 -1.45833e-14 1.361e-15 2.2822e-14
26823 1.41506e-14 -1.12061e-14 -1.40065e-14 -3.77182e-15 -2.30646e-14 -1.71126e-15 7.45154e-15 -2.41912e-14 -9.3349e-14 -5.97488e-14 -4.59864e-14 -1.77498e-14 -7.02797e-14 -1.72374e-13 2.53523e-19 -1.40585e-19 6.109e-15 -4.94496e-14 -6.10917e-15 3.65931e-14 -3.98505e-20 -3.65933e-14 -9.27717e-15 -2.37273e-14 -8.16785e-15 7.68653e-19 4.62347e-20 4.59857e-14 1.77494e-14 7.02779e-14 4.94487e-14 3.01828e-18 2.37298e-14 8.16826e-15 -7.45189e-15 2.41911e-14 9.33483e-14 1.72371e-13 9.27889e-15 1.12057e-14 1.40065e-14 3.77191e-15 5.9748e-14 -1.41497e-14 1.71116e-15 2.30635e-14
26825.3 1.45575e-14 -1.02264e-14 -1.1731e-14 -1.34927e-15 -2.1018e-14 -7.78735e-16 8.95012e-15 -2.00997e-14 -8.64653e-14 -5.5096e-14 -4.24425e-14 -1.5479e-14 -6.49634e-14 -1.62657e-13 2.0947e-19 -1.80584e-19 6.7424e-15 -4.54296e-14 -6.74263e-15 3.45874e-14 -5.87004e-20 -3.45876e-14 -8.07655e-15 -2.25764e-14 -7.39143e-15 8.00953e-19 4.75099e-20 4.24418e-14 1.54785e-14 6.49616e-14 4.54286e-14 3.06212e-18 2.25791e-14 7.39194e-15 -8.95044e-15 2.00995e-14 8.64645e-14 1.62654e-13 8.07836e-15 1.02261e-14 1.1731e-14 1.34935e-15 5.50953e-14 -1.45566e-14 7.78656e-16 2.1017e-14
26827.6 1.41475e-14 -8.19595e-15 -9.95055e-15 -7.83274e-16 -1.87569e-14 -9.33795e-17 9.94039e-15 -1.84678e-14 -8.11444e-14 -5.02709e-14 -3.94049e-14 -1.21062e-14 -5.97735e-14 -1.53822e-13 1.24412e-19 -2.56128e-19 8.33384e-15 -4.28604e-14 -8.33419e-15 3.32978e-14 -9.54634e-20 -3.32981e-14 -7.96145e-15 -2.08712e-14 -5.18887e-15 8.75258e-19 4.91732e-20 3.94041e-14 1.21056e-14 5.97715e-14 4.28592e-14 3.16796e-18 2.08741e-14 5.18959e-15 -9.9406e-15 1.84676e-14 8.11435e-14 1.53819e-13 7.96344e-15 8.19575e-15 9.9506e-15 7.83339e-16 5.02701e-14 -1.41466e-14 9.33359e-17 1.87559e-14
26829.9 1.26896e-14 -7.98423e-15 -1.08888e-14 -2.82116e-15 -1.87487e-14 -7.6184e-16 8.14643e-15 -2.05478e-14 -8.05107e-14 -4.98169e-14 -3.91557e-14 -1.24543e-14 -5.91817e-14 -1.49871e-13 1.37543e-19 -2.38412e-19 7.61671e-15 -4.29437e-14 -7.61703e-15 3.25244e-14 -8.60466e-20 -3.25247e-14 -8.49733e-15 -2.00398e-14 -4.9436e-15 8.49339e-19 4.9963e-20 3.91549e-14 1.24537e-14 5.91798e-14 4.29426e-14 3.10248e-18 2.00427e-14 4.94426e-15 -8.14664e-15 2.05476e-14 8.05099e-14 1.49868e-13 8.49925e-15 7.984e-15 1.08889e-14 2.82123e-15 4.98162e-14 -1.26886e-14 7.61787e-16 1.87477e-14
26832.2 1.17248e-14 -9.32694e-15 -1.21296e-14 -3.7974e-15 -1.96013e-14 -1.58137e-15 6.03995e-15 -2.1296e-14 -7.96962e-14 -5.07934e-14 -3.9215e-14 -1.49604e-14 -5.97929e-14 -1.46451e-13 2.20626e-19 -1.5704e-19 5.28968e-15 -4.2371e-14 -5.28987e-15 3.11944e-14 -4.47539e-20 -3.11946e-14 -8.15832e-15 -2.00013e-14 -6.66153e-15 7.51383e-19 4.97607e-20 3.92144e-14 1.496e-14 5.97912e-14 4.23701e-14 2.92374e-18 2.00038e-14 6.66196e-15 -6.04027e-15 2.12958e-14 7.96955e-14 1.46448e-13 8.16001e-15 9.32656e-15 1.21295e-14 3.79748e-15 5.07927e-14 -1.17239e-14 1.58127e-15 1.96002e-14
26834.4 1.19139e-14 -9.2249e-15 -1.07393e-14 -1.93984e-15 -1.84153e-14 -1.09194e-15 6.62335e-15 -1.80453e-14 -7.41746e-14 -4.77574e-14 -3.6573e-14 -1.42753e-14 -5.61121e-14 -1.38286e-13 2.26606e-19 -1.48986e-19 4.87701e-15 -3.90057e-14 -4.87719e-15 2.92169e-14 -4.01995e-20 -2.92171e-14 -6.96713e-15 -1.92769e-14 -6.89401e-15 7.32335e-19 4.97879e-20 3.65724e-14 1.42749e-14 5.61104e-14 3.90047e-14 2.88231e-18 1.92794e-14 6.89441e-15 -6.62369e-15 1.80452e-14 7.41739e-14 1.38283e-13 6.96878e-15 9.22453e-15 1.07392e-14 1.93992e-15 4.77568e-14 -1.19131e-14 1.09184e-15 1.84143e-14
26836.7 1.19532e-14 -7.15054e-15 -8.26895e-15 -2.97884e-16 -1.57695e-14 -6.54224e-17 8.31135e-15 -1.49331e-14 -6.74315e-14 -4.21094e-14 -3.2822e-14 -1.05032e-14 -4.99617e-14 -1.28172e-13 1.40992e-19 -2.25459e-19 6.62721e-15 -3.54616e-14 -6.62751e-15 2.75966e-14 -7.83414e-20 -2.75969e-14 -6.39124e-15 -1.75598e-14 -4.73761e-15 8.07241e-19 5.02731e-20 3.28212e-14 1.05027e-14 4.99598e-14 3.54606e-14 2.99315e-18 1.75625e-14 4.73822e-15 -8.31159e-15 1.49328e-14 6.74307e-14 1.28169e-13 6.39308e-15 7.1503e-15 8.26896e-15 2.97941e-16 4.21086e-14 -1.19523e-14 6.53612e-17 1.57685e-14
26839 1.08327e-14 -6.02139e-15 -8.10675e-15 -1.46488e-15 -1.47662e-14 -1.88161e-16 7.63702e-15 -1.57453e-14 -6.49796e-14 -3.97547e-14 -3.14393e-14 -9.11828e-15 -4.74099e-14 -1.2221e-13 1.05856e-19 -2.53467e-19 7.01614e-15 -3.45919e-14 -7.01649e-15 2.66868e-14 -9.26598e-20 -2.66871e-14 -6.7875e-15 -1.62764e-14 -3.47005e-15 8.30364e-19 5.03546e-20 3.14386e-14 9.11766e-15 4.7408e-14 3.45908e-14 3.01057e-18 1.62792e-14 3.47074e-15 -7.63721e-15 1.57451e-14 6.49787e-14 1.22208e-13 6.78939e-15 6.0212e-15 8.10679e-15 1.46493e-15 3.97539e-14 -1.08318e-14 1.88113e-16 1.47652e-14
26841.3 9.52469e-15 -7.15069e-15 -9.70121e-15 -3.23121e-15 -1.57079e-14 -1.18553e-15 5.16327e-15 -1.75586e-14 -6.49986e-14 -4.09828e-14 -3.18589e-14 -1.15342e-14 -4.83864e-14 -1.19406e-13 1.76506e-19 -1.83171e-19 4.83123e-15 -3.46768e-14 -4.83146e-15 2.56212e-14 -5.71654e-20 -2.56214e-14 -6.84641e-15 -1.61164e-14 -4.86457e-15 7.45001e-19 5.0411e-20 3.18583e-14 1.15337e-14 4.83846e-14 3.46758e-14 2.84746e-18 1.6119e-14 4.86506e-15 -5.16354e-15 1.75584e-14 6.49979e-14 1.19403e-13 6.8481e-15 7.15037e-15 9.70118e-15 3.23127e-15 4.09822e-14 -9.52388e-15 1.18545e-15 1.5707e-14
26843.6 9.28311e-15 -7.91692e-15 -9.50439e-15 -2.44783e-15 -1.5542e-14 -1.29156e-15 4.52039e-15 -1.58487e-14 -6.14936e-14 -3.99138e-14 -3.04398e-14 -1.25772e-14 -4.67592e-14 -1.13371e-13 2.26766e-19 -1.33061e-19 3.33026e-15 -3.24247e-14 -3.33042e-15 2.38344e-14 -3.13621e-20 -2.38345e-14 -5.89101e-15 -1.58097e-14 -6.04822e-15 6.79821e-19 5.10588e-20 3.04392e-14 1.25769e-14 4.67576e-14 3.24239e-14 2.72253e-18 1.5812e-14 6.04856e-15 -4.52073e-15 1.58486e-14 6.1493e-14 1.13369e-13 5.89254e-15 7.91652e-15 9.5043e-15 2.4479e-15 3.99131e-14 -9.28236e-15 1.29145e-15 1.55411e-14
26845.8 9.52912e-15 -6.28745e-15 -7.02275e-15 -3.43789e-16 -1.3091e-14 -2.60627e-16 6.21529e-15 -1.21386e-14 -5.44927e-14 -3.45636e-14 -2.66763e-14 -9.37757e-15 -4.08207e-14 -1.03224e-13 1.6477e-19 -1.87084e-19 4.63299e-15 -2.85495e-14 -4.63324e-15 2.20029e-14 -5.75599e-20 -2.20031e-14 -4.99435e-15 -1.43202e-14 -4.46977e-15 7.29643e-19 5.24704e-20 2.66756e-14 9.37712e-15 4.0819e-14 2.85485e-14 2.78808e-18 1.43227e-14 4.47026e-15 -6.21556e-15 1.21384e-14 5.44919e-14 1.03222e-13 4.99601e-15 6.28715e-15 7.02271e-15 3.43837e-16 3.45629e-14 -9.52832e-15 2.60542e-16 1.30901e-14
26848.1 8.88709e-15 -4.38884e-15 -5.65672e-15 -3.22703e-16 -1.11066e-14 2.14831e-16 6.76976e-15 -1.12623e-14 -4.99424e-14 -3.02987e-14 -2.40586e-14 -6.39607e-15 -3.62511e-14 -9.50886e-14 8.99506e-20 -2.51714e-19 6.00299e-15 -2.64782e-14 -6.00334e-15 2.08442e-14 -8.94004e-20 -2.08445e-14 -5.07549e-15 -1.26665e-14 -2.38471e-15 7.92324e-19 5.34959e-20 2.40579e-14 6.39547e-15 3.62492e-14 2.64771e-14 2.86997e-18 1.26692e-14 2.38538e-15 -6.76994e-15 1.12621e-14 4.99415e-14 9.5086e-14 5.0773e-15 4.38865e-15 5.65675e-15 3.22739e-16 3.0298e-14 -8.88624e-15 -2.14884e-16 1.11057e-14
26850.4 7.51832e-15 -4.85216e-15 -6.90132e-15 -2.18574e-15 -1.15642e-14 -6.09151e-16 4.65286e-15 -1.3157e-14 -4.95817e-14 -3.06646e-14 -2.41209e-14 -7.78046e-15 -3.64174e-14 -9.16549e-14 1.2429e-19 -2.1448e-19 4.54291e-15 -2.65263e-14 -4.5432e-15 1.99064e-14 -7.04638e-20 -1.99066e-14 -5.35187e-15 -1.21708e-14 -2.97226e-15 7.43499e-19 5.34814e-20 2.41203e-14 7.77994e-15 3.64157e-14 2.65253e-14 2.7665e-18 1.21734e-14 2.97281e-15 -4.65307e-15 1.31568e-14 4.95809e-14 9.16524e-14 5.35356e-15 4.85191e-15 6.90131e-15 2.18578e-15 3.06639e-14 -7.51752e-15 6.09079e-16 1.15632e-14
26852.7 6.7948e-15 -6.21593e-15 -7.79904e-15 -2.5848e-15 -1.22456e-14 -1.26042e-15 2.88942e-15 -1.31174e-14 -4.80392e-14 -3.12654e-14 -2.38278e-14 -1.01509e-14 -3.65785e-14 -8.75976e-14 2.03521e-19 -1.36199e-19 2.24575e-15 -2.54409e-14 -2.24592e-15 1.839e-14 -3.11801e-20 -1.83902e-14 -4.75299e-15 -1.21475e-14 -4.77094e-15 6.4843e-19 5.30701e-20 2.38273e-14 1.01506e-14 3.6577e-14 2.544e-14 2.5916e-18 1.21497e-14 4.77128e-15 -2.88973e-15 1.31172e-14 4.80386e-14 8.75953e-14 4.75445e-15 6.21555e-15 7.79895e-15 2.58485e-15 3.12648e-14 -6.79409e-15 1.26031e-15 1.22446e-14
26854.9 6.95991e-15 -5.42104e-15 -5.98517e-15 -7.32224e-16 -1.05243e-14 -5.61993e-16 3.90037e-15 -9.82061e-15 -4.19965e-14 -2.72649e-14 -2.07531e-14 -8.36768e-15 -3.19744e-14 -7.86627e-14 1.87443e-19 -1.46912e-19 2.59367e-15 -2.19488e-14 -2.59386e-15 1.65121e-14 -3.63915e-20 -1.65122e-14 -3.74531e-15 -1.1074e-14 -4.17414e-15 6.50579e-19 5.29864e-20 2.07525e-14 8.36732e-15 3.19729e-14 2.19479e-14 2.57986e-18 1.10763e-14 4.1745e-15 -3.90067e-15 9.82043e-15 4.19959e-14 7.86604e-14 3.74679e-15 5.42069e-15 5.9851e-15 7.32266e-16 2.72643e-14 -6.9592e-15 5.61888e-16 1.05233e-14
26857.2 6.76494e-15 -3.13897e-15 -3.71917e-15 3.69735e-16 -7.89422e-15 3.61518e-16 5.37613e-15 -7.43537e-15 -3.57881e-14 -2.17109e-14 -1.72163e-14 -4.4388e-15 -2.60001e-14 -6.89224e-14 9.87597e-20 -2.24946e-19 4.50891e-15 -1.8849e-14 -4.50922e-15 1.50854e-14 -7.54351e-20 -1.50857e-14 -3.45793e-15 -9.24509e-15 -1.72447e-15 7.26167e-19 5.30246e-20 1.72157e-14 4.43826e-15 2.59984e-14 1.8848e-14 2.68557e-18 9.24757e-15 1.72505e-15 -5.37633e-15 7.43515e-15 3.57874e-14 6.892e-14 3.4596e-15 3.13875e-15 3.71917e-15 -3.69709e-16 2.17102e-14 -6.76417e-15 -3.61585e-16 7.89332e-15
26859.5 5.61081e-15 -2.65079e-15 -4.02997e-15 -9.24518e-16 -7.43254e-15 2.63029e-18 4.21728e-15 -8.47868e-15 -3.39955e-14 -2.03533e-14 -1.63263e-14 -4.12595e-15 -2.44272e-14 -6.38303e-14 8.40961e-20 -2.34485e-19 4.16832e-15 -1.82209e-14 -4.16864e-15 1.41219e-14 -8.03841e-20 -1.41221e-14 -3.73934e-15 -8.28283e-15 -1.21955e-15 7.26142e-19 5.28205e-20 1.63256e-14 4.1254e-15 2.44255e-14 1.82199e-14 2.66217e-18 8.2853e-15 1.22015e-15 -4.21746e-15 8.47847e-15 3.39947e-14 6.38279e-14 3.74101e-15 2.65059e-15 4.02998e-15 9.24541e-16 2.03526e-14 -5.61004e-15 -2.69271e-18 7.43165e-15
26861.8 4.52141e-15 -4.14656e-15 -5.55198e-15 -2.20509e-15 -8.50501e-15 -9.58789e-16 1.81898e-15 -9.66238e-15 -3.36921e-14 -2.17669e-14 -1.66809e-14 -6.98362e-15 -2.55095e-14 -6.09261e-14 1.62888e-19 -1.57467e-19 1.62867e-15 -1.79545e-14 -1.62887e-15 1.28605e-14 -4.1584e-20 -1.28607e-14 -3.49083e-15 -8.31658e-15 -3.09934e-15 6.31168e-19 5.31491e-20 1.66804e-14 6.98325e-15 2.5508e-14 1.79536e-14 2.4824e-18 8.31875e-15 3.09972e-15 -1.81925e-15 9.66221e-15 3.36915e-14 6.09239e-14 3.49227e-15 4.14622e-15 5.55191e-15 2.20512e-15 2.17663e-14 -4.52074e-15 9.58687e-16 8.50412e-15
26864.1 4.37429e-15 -4.35266e-15 -4.85631e-15 -1.16867e-15 -7.82717e-15 -8.16019e-16 1.68958e-15 -7.5686e-15 -2.94653e-14 -1.97509e-14 -1.47614e-14 -7.05717e-15 -2.29395e-14 -5.40378e-14 1.94492e-19 -1.23999e-19 7.78496e-16 -1.53862e-14 -7.78644e-16 1.10892e-14 -2.42327e-20 -1.10893e-14 -2.57599e-15 -7.73758e-15 -3.63287e-15 5.84483e-19 5.40903e-20 1.4761e-14 7.05688e-15 2.29381e-14 1.53854e-14 2.38508e-18 7.73961e-15 3.63314e-15 -1.6899e-15 7.56843e-15 2.94648e-14 5.40357e-14 2.57732e-15 4.35227e-15 4.85621e-15 1.16871e-15 1.97504e-14 -4.37366e-15 8.159e-16 7.82629e-15
26866.3 4.44718e-15 -2.20883e-15 -2.29819e-15 5.4819e-16 -5.10833e-15 2.54087e-16 3.46827e-15 -4.35648e-15 -2.25988e-14 -1.39701e-14 -1.09335e-14 -3.15882e-15 -1.66539e-14 -4.38091e-14 1.18725e-19 -1.89075e-19 2.61282e-15 -1.17759e-14 -2.61307e-15 9.46414e-15 -5.61843e-20 -9.46434e-15 -1.98715e-15 -5.99137e-15 -1.40262e-15 6.46771e-19 5.50702e-20 1.09329e-14 3.15839e-15 1.66523e-14 1.1775e-14 2.4674e-18 5.9936e-15 1.40308e-15 -3.4685e-15 4.35628e-15 2.25982e-14 4.38069e-14 1.98863e-15 2.20856e-15 2.29816e-15 -5.48174e-16 1.39696e-14 -4.44651e-15 -2.54174e-16 5.10747e-15
26868.6 3.68354e-15 -7.47591e-16 -1.40937e-15 2.34456e-16 -3.57875e-15 4.93698e-16 3.5428e-15 -3.98414e-15 -1.88443e-14 -1.05749e-14 -8.82208e-15 -9.8412e-16 -1.29766e-14 -3.6601e-14 5.88505e-20 -2.3922e-19 3.46568e-15 -1.01065e-14 -3.46601e-15 8.35863e-15 -8.09584e-20 -8.35888e-15 -2.10202e-15 -4.56042e-15 1.85897e-16 6.92134e-19 5.5058e-20 8.82149e-15 9.83576e-16 1.2975e-14 1.01055e-14 2.51954e-18 4.56279e-15 -1.85296e-16 -3.54295e-15 3.98392e-15 1.88436e-14 3.65987e-14 2.10362e-15 7.47409e-16 1.40939e-15 -2.34449e-16 1.05743e-14 -3.68282e-15 -4.9376e-16 3.57792e-15
