# t  B_z_curl_0  B_z_curl_1  B_z_curl_2  B_z_curl_3  B_z_curl_4  B_z_curl_5  B_z_curl_6  B_z_curl_7  B_z_curl_8  B_z_curl_9  B_z_curl_10  B_z_curl_11  B_z_curl_12  B_z_curl_13  B_z_curl_14  B_z_curl_15  B_z_curl_16  B_z_curl_17  B_z_curl_18  B_z_curl_19  B_z_curl_20  B_z_curl_21  B_z_curl_22  B_z_curl_23  B_z_curl_24  B_z_curl_25  B_z_curl_26  B_z_curl_27  B_z_curl_28  B_z_curl_29  B_z_curl_30  B_z_curl_31  B_z_curl_32  B_z_curl_33  B_z_curl_34  B_z_curl_35  B_z_curl_36  B_z_curl_37  B_z_curl_38  B_z_curl_39  B_z_curl_40  B_z_curl_41  B_z_curl_42  B_z_curl_43  B_z_curl_44  B_z_curl_45
25902.4 -1.07767e-14 -5.29423e-14 -7.0345e-14 5.33932e-15 1.88517e-13 0 2.87741e-13 -2.57994e-13 -2.44716e-13 0 1.46067e-14 2.80621e-13 -2.19918e-13 0 -1.93529e-13 5.37186e-19 -4.61089e-14 0 4.61091e-14 -2.58481e-13 2.58481e-13 0 -3.2591e-13 5.27926e-14 3.36395e-14 -1.68166e-14 -5.23816e-13 5.02083e-13 -1.74182e-13 2.19916e-13 0 -2.45984e-13 2.33158e-13 -5.67147e-14 -8.40033e-14 6.42192e-15 2.44714e-13 0 1.50587e-14 1.03054e-14 -2.10069e-13 -5.34066e-15 0 9.17565e-14 -1.88513e-13 0
25904.7 -1.03923e-14 -5.29721e-14 -6.57473e-14 -2.37032e-16 1.80798e-13 0 2.81883e-13 -2.47333e-13 -2.45045e-13 0 1.09545e-14 2.76287e-13 -2.13819e-13 0 -1.96349e-13 5.4135e-19 -3.92932e-14 0 3.92935e-14 -2.59141e-13 2.59142e-13 0 -3.24947e-13 5.35557e-14 1.82544e-14 -9.12412e-15 -5.17061e-13 4.95334e-13 -1.59874e-13 2.13817e-13 0 -2.50887e-13 2.34365e-13 -7.11542e-14 -7.24122e-14 -8.51158e-16 2.45043e-13 0 5.997e-15 1.70325e-14 -2.16291e-13 2.35627e-16 0 8.66548e-14 -1.80794e-13 0
25907 -7.88441e-15 -5.48095e-14 -5.1657e-14 -1.08845e-14 1.67808e-13 0 2.75742e-13 -2.25101e-13 -2.47564e-13 0 1.2413e-15 2.76315e-13 -2.03533e-13 0 -2.0762e-13 5.4656e-19 -2.75622e-14 0 2.75626e-14 -2.63758e-13 2.63759e-13 0 -3.29853e-13 5.62336e-14 -5.99774e-15 3.00187e-15 -5.08108e-13 4.86634e-13 -1.37389e-13 2.03531e-13 0 -2.6926e-13 2.43326e-13 -1.01994e-13 -5.33505e-14 -1.74432e-14 2.47562e-13 0 -1.63614e-14 3.28066e-14 -2.39472e-13 1.0883e-14 0 7.61238e-14 -1.67804e-13 0
25909.3 -7.3745e-15 -5.30177e-14 -5.06311e-14 -7.76052e-15 1.65207e-13 0 2.68648e-13 -2.20845e-13 -2.3785e-13 0 2.34313e-15 2.69197e-13 -1.98617e-13 0 -1.99242e-13 5.44904e-19 -3.00879e-14 0 3.00882e-14 -2.5359e-13 2.53591e-13 0 -3.18628e-13 5.38815e-14 2.96598e-15 -1.47998e-15 -4.9185e-13 4.71284e-13 -1.39909e-13 1.98614e-13 0 -2.58143e-13 2.34508e-13 -9.15661e-14 -5.75491e-14 -1.37172e-14 2.37848e-13 0 -1.24185e-14 2.89005e-14 -2.29368e-13 7.75906e-15 0 7.53899e-14 -1.65203e-13 0
25911.5 -9.35052e-15 -4.85728e-14 -6.18329e-14 3.74939e-15 1.7021e-13 0 2.61479e-13 -2.32006e-13 -2.22743e-13 0 1.19349e-14 2.56071e-13 -1.98939e-13 0 -1.77733e-13 5.39859e-19 -4.09765e-14 0 4.09767e-14 -2.35715e-13 2.35716e-13 0 -2.97555e-13 4.83916e-14 2.90735e-14 -1.45337e-14 -4.75495e-13 4.55788e-13 -1.56675e-13 1.98936e-13 0 -2.26605e-13 2.13692e-13 -5.48846e-14 -7.4889e-14 4.05741e-15 2.22741e-13 0 1.08538e-14 1.1355e-14 -1.94628e-13 -3.75073e-15 0 8.2271e-14 -1.70206e-13 0
25913.8 -9.91051e-15 -4.71194e-14 -6.28325e-14 3.46976e-15 1.66569e-13 0 2.55163e-13 -2.2875e-13 -2.18525e-13 0 1.27137e-14 2.48605e-13 -1.95067e-13 0 -1.72719e-13 5.4019e-19 -3.95729e-14 0 3.9573e-14 -2.30734e-13 2.30735e-13 0 -2.9019e-13 4.7172e-14 2.60241e-14 -1.3009e-14 -4.66283e-13 4.46766e-13 -1.51772e-13 1.95064e-13 0 -2.19658e-13 2.07756e-13 -5.32469e-14 -7.20559e-14 4.82095e-15 2.18524e-13 0 1.23916e-14 1.0263e-14 -1.87301e-13 -3.4711e-15 0 8.11305e-14 -1.66565e-13 0
25916.1 -7.75545e-15 -4.89871e-14 -4.95105e-14 -8.04181e-15 1.53305e-13 0 2.49103e-13 -2.06942e-13 -2.22449e-13 0 3.04235e-15 2.48291e-13 -1.85066e-13 0 -1.84661e-13 5.44386e-19 -2.68027e-14 0 2.6803e-14 -2.3662e-13 2.36621e-13 0 -2.95902e-13 5.01025e-14 -1.48881e-15 7.4735e-16 -4.59145e-13 4.39676e-13 -1.27258e-13 1.85064e-13 0 -2.38789e-13 2.17247e-13 -8.62005e-14 -5.1103e-14 -1.24116e-14 2.22447e-13 0 -1.03522e-14 2.66301e-14 -2.10776e-13 8.04037e-15 0 7.05651e-14 -1.53301e-13 0
25918.4 -6.40863e-15 -4.86242e-14 -4.31014e-14 -1.04358e-14 1.4639e-13 0 2.42198e-13 -1.95218e-13 -2.17419e-13 0 -2.49043e-16 2.43893e-13 -1.77809e-13 0 -1.84056e-13 5.43692e-19 -2.36058e-14 0 2.36061e-14 -2.32169e-13 2.32169e-13 0 -2.90941e-13 4.97387e-14 -5.76492e-15 2.88537e-15 -4.45347e-13 4.26563e-13 -1.19673e-13 1.77806e-13 0 -2.394e-13 2.15436e-13 -9.22843e-14 -4.59657e-14 -1.68473e-14 2.17418e-13 0 -1.70426e-14 3.06442e-14 -2.13976e-13 1.04343e-14 0 6.58078e-14 -1.46386e-13 0
25920.7 -7.86942e-15 -4.44226e-14 -5.23335e-14 6.11951e-16 1.50491e-13 0 2.34725e-13 -2.04076e-13 -2.01856e-13 0 8.30253e-15 2.3142e-13 -1.77137e-13 0 -1.635e-13 5.3781e-19 -3.41113e-14 0 3.41115e-14 -2.1418e-13 2.14181e-13 0 -2.70242e-13 4.44187e-14 2.02963e-14 -1.01452e-14 -4.27392e-13 4.09628e-13 -1.3584e-13 1.77135e-13 0 -2.09582e-13 1.95497e-13 -5.73363e-14 -6.28454e-14 -3.19636e-16 2.01854e-13 0 4.17501e-15 1.43328e-14 -1.81755e-13 -6.13299e-16 0 7.17317e-14 -1.50487e-13 0
25922.9 -9.11951e-15 -4.15498e-14 -5.81371e-14 5.75335e-15 1.50764e-13 0 2.27866e-13 -2.07458e-13 -1.92563e-13 0 1.31989e-14 2.21135e-13 -1.75139e-13 0 -1.50744e-13 5.35039e-19 -3.83218e-14 0 3.83219e-14 -2.03168e-13 2.03169e-13 0 -2.56374e-13 4.11969e-14 3.05364e-14 -1.52652e-14 -4.14762e-13 3.97482e-13 -1.4078e-13 1.75136e-13 0 -1.91083e-13 1.82536e-13 -3.95028e-14 -6.92067e-14 8.31251e-15 1.92562e-13 0 1.58284e-14 5.60415e-15 -1.61539e-13 -5.75463e-15 0 7.42904e-14 -1.5076e-13 0
25925.2 -7.58791e-15 -4.28011e-14 -4.77177e-14 -3.98635e-15 1.3913e-13 0 2.21696e-13 -1.89149e-13 -1.95412e-13 0 5.47889e-15 2.19298e-13 -1.6631e-13 0 -1.59728e-13 5.3943e-19 -2.72664e-14 0 2.72666e-14 -2.07423e-13 2.07424e-13 0 -2.5984e-13 4.34257e-14 6.38593e-15 -3.19008e-15 -4.07754e-13 3.90467e-13 -1.19139e-13 1.66308e-13 0 -2.05564e-13 1.8928e-13 -6.67876e-14 -5.09076e-14 -5.84163e-15 1.9541e-13 0 -2.54944e-15 1.8941e-14 -1.79352e-13 3.98499e-15 0 6.54338e-14 -1.39126e-13 0
25927.5 -5.69451e-15 -4.36647e-14 -3.71504e-14 -1.13822e-14 1.28533e-13 0 2.15063e-13 -1.71414e-13 -1.95e-13 0 -1.46921e-15 2.17115e-13 -1.57278e-13 0 -1.6599e-13 5.42285e-19 -1.88226e-14 0 1.88229e-14 -2.08397e-13 2.08398e-13 0 -2.60564e-13 4.48494e-14 -1.04146e-14 5.21013e-15 -3.96978e-13 3.8008e-13 -1.02249e-13 1.57275e-13 0 -2.16396e-13 1.93634e-13 -8.76619e-14 -3.71337e-14 -1.7419e-14 1.94998e-13 0 -1.83127e-14 2.9853e-14 -1.93894e-13 1.13808e-14 0 5.73135e-14 -1.28529e-13 0
25929.8 -6.44315e-15 -4.03123e-14 -4.25973e-14 -3.31147e-15 1.30019e-13 0 2.07554e-13 -1.75302e-13 -1.81507e-13 0 4.31712e-15 2.06402e-13 -1.5491e-13 0 -1.49837e-13 5.3793e-19 -2.63027e-14 0 2.63029e-14 -1.93188e-13 1.93188e-13 0 -2.43213e-13 4.06159e-14 9.11977e-15 -4.55706e-15 -3.79371e-13 3.63481e-13 -1.13128e-13 1.54908e-13 0 -1.93384e-13 1.77686e-13 -6.18463e-14 -4.91755e-14 -5.62374e-15 1.81506e-13 0 -3.52091e-15 1.81536e-14 -1.69713e-13 3.31011e-15 0 6.0713e-14 -1.30015e-13 0
25932 -8.07346e-15 -3.63663e-14 -5.16479e-14 6.12765e-15 1.33223e-13 0 2.002e-13 -1.83364e-13 -1.67916e-13 0 1.22213e-14 1.94087e-13 -1.54136e-13 0 -1.31096e-13 5.3262e-19 -3.50099e-14 0 3.501e-14 -1.77216e-13 1.77217e-13 0 -2.24203e-13 3.5824e-14 3.02901e-14 -1.51422e-14 -3.63429e-13 3.48333e-13 -1.25983e-13 1.54133e-13 0 -1.66064e-13 1.59313e-13 -3.13242e-14 -6.29618e-14 9.04562e-15 1.67914e-13 0 1.57012e-14 3.59299e-15 -1.39855e-13 -6.1289e-15 0 6.5981e-14 -1.3322e-13 0
25934.3 -7.28959e-15 -3.64835e-14 -4.55934e-14 4.11112e-16 1.24738e-13 0 1.93723e-13 -1.70813e-13 -1.67396e-13 0 7.91827e-15 1.89858e-13 -1.47071e-13 0 -1.34122e-13 5.3395e-19 -2.80535e-14 0 2.80536e-14 -1.7725e-13 1.77251e-13 0 -2.22833e-13 3.65487e-14 1.54173e-14 -7.70583e-15 -3.54729e-13 3.39748e-13 -1.11471e-13 1.47069e-13 0 -1.71501e-13 1.60622e-13 -4.63885e-14 -5.12889e-14 1.02154e-15 1.67394e-13 0 5.45688e-15 1.09492e-14 -1.47292e-13 -4.12385e-16 0 6.01797e-14 -1.24734e-13 0
25936.6 -5.15981e-15 -3.81194e-14 -3.26931e-14 -1.03132e-14 1.11817e-13 0 1.87307e-13 -1.49515e-13 -1.70268e-13 0 -1.26142e-15 1.88975e-13 -1.37054e-13 0 -1.44827e-13 5.38011e-19 -1.6073e-14 0 1.60732e-14 -1.81969e-13 1.8197e-13 0 -2.27309e-13 3.91438e-14 -1.00409e-14 5.02317e-15 -3.46425e-13 3.31573e-13 -8.82952e-14 1.37052e-13 0 -1.88851e-13 1.6894e-13 -7.69958e-14 -3.16514e-14 -1.51693e-14 1.70267e-13 0 -1.59927e-14 2.62751e-14 -1.68927e-13 1.03118e-14 0 4.99893e-14 -1.11813e-13 0
25938.9 -5.13396e-15 -3.60373e-14 -3.33022e-14 -7.06707e-15 1.0952e-13 0 1.79996e-13 -1.46764e-13 -1.60853e-13 0 6.22037e-16 1.80745e-13 -1.32612e-13 0 -1.35547e-13 5.3619e-19 -1.85603e-14 0 1.85605e-14 -1.71763e-13 1.71764e-13 0 -2.1549e-13 3.66611e-14 -1.99566e-15 1.00052e-15 -3.30922e-13 3.16891e-13 -9.03942e-14 1.3261e-13 0 -1.76217e-13 1.59196e-13 -6.56803e-14 -3.55699e-14 -1.05786e-14 1.60852e-13 0 -1.06111e-14 2.15576e-14 -1.56565e-13 7.0657e-15 0 4.9827e-14 -1.09517e-13 0
25941.2 -6.84313e-15 -3.15742e-14 -4.36122e-14 4.54862e-15 1.14076e-13 0 1.72326e-13 -1.56785e-13 -1.44874e-13 0 9.87131e-15 1.67511e-13 -1.3226e-13 0 -1.13858e-13 5.30023e-19 -2.9574e-14 0 2.95741e-14 -1.53132e-13 1.53133e-13 0 -1.9386e-13 3.10853e-14 2.4967e-14 -1.24808e-14 -3.12833e-13 2.99818e-13 -1.07306e-13 1.32258e-13 0 -1.44642e-13 1.3817e-13 -2.88309e-14 -5.32017e-14 7.02256e-15 1.44873e-13 0 1.21303e-14 4.19452e-15 -1.22192e-13 -4.54987e-15 0 5.63043e-14 -1.14072e-13 0
25943.4 -6.81442e-15 -3.02707e-14 -4.25686e-14 4.1947e-15 1.09579e-13 0 1.65413e-13 -1.51116e-13 -1.39516e-13 0 9.7511e-15 1.60461e-13 -1.27215e-13 0 -1.09209e-13 5.28228e-19 -2.81591e-14 0 2.81591e-14 -1.47339e-13 1.4734e-13 0 -1.86138e-13 2.98411e-14 2.30515e-14 -1.1523e-14 -3.01123e-13 2.88488e-13 -1.02504e-13 1.27212e-13 0 -1.38576e-13 1.32519e-13 -2.78391e-14 -5.05793e-14 6.87517e-15 1.39514e-13 0 1.20732e-14 3.90763e-15 -1.16689e-13 -4.1959e-15 0 5.42709e-14 -1.09575e-13 0
25945.7 -4.73073e-15 -3.20668e-14 -2.94238e-14 -7.40704e-15 9.6136e-14 0 1.59052e-13 -1.29228e-13 -1.43418e-13 0 1.61259e-16 1.59744e-13 -1.17086e-13 0 -1.20957e-13 5.31746e-19 -1.51963e-14 0 1.51965e-14 -1.53138e-13 1.53139e-13 0 -1.91533e-13 3.27201e-14 -4.97929e-15 2.49228e-15 -2.93831e-13 2.81194e-13 -7.75732e-14 1.17084e-13 0 -1.57363e-13 1.41731e-13 -6.09149e-14 -2.92814e-14 -1.04266e-14 1.43416e-13 0 -1.05663e-14 2.02395e-14 -1.39776e-13 7.40575e-15 0 4.36713e-14 -9.61327e-14 0
25948 -3.96555e-15 -3.14112e-14 -2.498e-14 -9.73079e-15 8.96627e-14 0 1.52074e-13 -1.19388e-13 -1.39015e-13 0 -2.21828e-15 1.54234e-13 -1.1053e-13 0 -1.19504e-13 5.31529e-19 -1.18766e-14 0 1.18768e-14 -1.48924e-13 1.48925e-13 0 -1.86136e-13 3.22487e-14 -1.05736e-14 5.28935e-15 -2.81415e-13 2.69304e-13 -6.94591e-14 1.10528e-13 0 -1.56429e-13 1.39037e-13 -6.62202e-14 -2.3701e-14 -1.3983e-14 1.39013e-13 0 -1.56268e-14 2.33761e-14 -1.40563e-13 9.72945e-15 0 3.96169e-14 -8.96596e-14 0
25950.3 -5.49131e-15 -2.70858e-14 -3.44596e-14 1.42947e-15 9.37191e-14 0 1.44342e-13 -1.28371e-13 -1.23201e-13 0 6.48742e-15 1.41314e-13 -1.09776e-13 0 -9.85304e-14 5.2465e-19 -2.2444e-14 0 2.24441e-14 -1.30602e-13 1.30603e-13 0 -1.64996e-13 2.68491e-14 1.55376e-14 -7.76623e-15 -2.63026e-13 2.51984e-13 -8.55676e-14 1.09774e-13 0 -1.26026e-13 1.18665e-13 -3.08358e-14 -4.06405e-14 2.82253e-15 1.23199e-13 0 5.9165e-15 6.81757e-15 -1.07646e-13 -1.43071e-15 0 4.55917e-14 -9.3716e-14 0
25952.6 -6.14687e-15 -2.43619e-14 -3.82415e-14 6.54882e-15 9.3222e-14 0 1.36985e-13 -1.29454e-13 -1.12781e-13 0 1.04968e-14 1.3152e-13 -1.06676e-13 0 -8.61501e-14 5.18265e-19 -2.67185e-14 0 2.67186e-14 -1.18791e-13 1.18792e-13 0 -1.50844e-13 2.36168e-14 2.70541e-14 -1.35244e-14 -2.47961e-13 2.37624e-13 -9.074e-14 1.06674e-13 0 -1.08438e-13 1.06028e-13 -1.3544e-14 -4.73385e-14 1.06261e-14 1.1278e-13 0 1.60089e-14 -1.14705e-15 -8.92651e-14 -6.54997e-15 0 4.72922e-14 -9.32187e-14 0
25954.8 -4.3494e-15 -2.56723e-14 -2.68926e-14 -3.26752e-15 8.1142e-14 0 1.30478e-13 -1.09971e-13 -1.15143e-13 0 2.36766e-15 1.2981e-13 -9.72762e-14 0 -9.53021e-14 5.19014e-19 -1.55731e-14 0 1.55731e-14 -1.22695e-13 1.22696e-13 0 -1.5409e-13 2.58257e-14 3.2263e-15 -1.6106e-15 -2.39826e-13 2.29538e-13 -6.90162e-14 9.7274e-14 0 -1.23283e-13 1.12864e-13 -4.12515e-14 -2.90062e-14 -4.04577e-15 1.15141e-13 0 -3.12467e-15 1.25815e-14 -1.07905e-13 3.26633e-15 0 3.79945e-14 -8.11389e-14 0
25957.1 -2.94372e-15 -2.63051e-14 -1.79849e-14 -1.06254e-14 7.09428e-14 0 1.23833e-13 -9.38385e-14 -1.1535e-13 0 -3.81139e-15 1.26756e-13 -8.88765e-14 0 -1.00917e-13 5.2176e-19 -6.98956e-15 0 6.98969e-15 -1.23962e-13 1.23963e-13 0 -1.54509e-13 2.71659e-14 -1.47688e-14 7.38685e-15 -2.30388e-13 2.20324e-13 -5.16781e-14 8.88744e-14 0 -1.32869e-13 1.16526e-13 -6.15669e-14 -1.4815e-14 -1.49623e-14 1.15349e-13 0 -1.75319e-14 2.27737e-14 -1.20497e-13 1.06241e-14 0 3.04714e-14 -7.09398e-14 0
25959.4 -4.0654e-15 -2.2741e-14 -2.47322e-14 -2.45337e-15 7.27554e-14 0 1.16292e-13 -9.90085e-14 -1.02219e-13 0 2.58802e-15 1.15305e-13 -8.69823e-14 0 -8.41567e-14 5.18096e-19 -1.44474e-14 0 1.44475e-14 -1.08849e-13 1.0885e-13 0 -1.36839e-13 2.28575e-14 4.02235e-15 -2.00875e-15 -2.13618e-13 2.04488e-13 -6.22958e-14 8.69802e-14 0 -1.08784e-13 9.99574e-14 -3.51187e-14 -2.66655e-14 -2.51874e-15 1.02218e-13 0 -1.62875e-15 1.04438e-14 -9.46682e-14 2.45213e-15 0 3.43434e-14 -7.27525e-14 0
25961.7 -5.28132e-15 -1.88848e-14 -3.23961e-14 6.99151e-15 7.54492e-14 0 1.0862e-13 -1.0552e-13 -8.78438e-14 0 9.88112e-15 1.03327e-13 -8.54621e-14 0 -6.56633e-14 5.11438e-19 -2.32221e-14 0 2.32221e-14 -9.23107e-14 9.23117e-14 0 -1.17644e-13 1.80666e-14 2.60969e-14 -1.3046e-14 -1.95971e-13 1.87815e-13 -7.53282e-14 8.54599e-14 0 -8.20914e-14 8.18048e-14 -4.93886e-15 -4.07217e-14 1.16168e-14 8.78424e-14 0 1.6516e-14 -3.6061e-15 -6.60642e-14 -6.99263e-15 0 3.90182e-14 -7.54461e-14 0
25963.9 -3.97308e-15 -1.91594e-14 -2.45681e-14 1.21718e-15 6.63279e-14 0 1.01802e-13 -9.09872e-14 -8.64793e-14 0 4.78979e-15 9.96422e-14 -7.75003e-14 0 -6.91387e-14 5.08712e-19 -1.6274e-14 0 1.6274e-14 -9.17926e-14 9.17935e-14 0 -1.16158e-13 1.88047e-14 1.22174e-14 -6.10626e-15 -1.85394e-13 1.77511e-13 -6.10068e-14 7.74981e-14 0 -8.84586e-14 8.35069e-14 -2.06365e-14 -2.92821e-14 2.76522e-15 8.6478e-14 0 4.85218e-15 4.46711e-15 -7.52656e-14 -1.21828e-15 0 3.24685e-14 -6.6325e-14 0
25966.2 -2.07512e-15 -2.06767e-14 -1.24835e-14 -9.47982e-15 5.36068e-14 0 9.53671e-14 -7.04578e-14 -8.96687e-14 0 -3.99772e-15 9.8329e-14 -6.77957e-14 0 -7.95174e-14 5.09803e-19 -4.20567e-15 0 4.20574e-15 -9.66601e-14 9.6661e-14 0 -1.20442e-13 2.13453e-14 -1.3852e-14 6.92832e-15 -1.77783e-13 1.69923e-13 -3.7623e-14 6.77937e-14 0 -1.05145e-13 9.14512e-14 -5.09801e-14 -9.42749e-15 -1.31546e-14 8.96674e-14 0 -1.59129e-14 1.94197e-14 -9.59303e-14 9.47863e-15 0 2.2567e-14 -5.36041e-14 0
25968.5 -2.60639e-15 -1.83425e-14 -1.503e-14 -6.14139e-15 5.18864e-14 0 8.81972e-14 -6.97046e-14 -8.10273e-14 0 -1.22e-15 8.92332e-14 -6.41918e-14 0 -6.95481e-14 5.07109e-19 -6.61538e-15 0 6.61547e-15 -8.68565e-14 8.68574e-14 0 -1.08413e-13 1.87915e-14 -7.02953e-15 3.51704e-15 -1.63983e-13 1.56778e-13 -3.937e-14 6.41899e-14 0 -9.11689e-14 8.10026e-14 -3.89364e-14 -1.30043e-14 -7.72415e-15 8.10261e-14 0 -8.94044e-15 1.38423e-14 -8.13879e-14 6.14017e-15 0 2.31435e-14 -5.18837e-14 0
25970.8 -4.20925e-15 -1.38742e-14 -2.50098e-14 5.48858e-15 5.63098e-14 0 8.04365e-14 -7.93496e-14 -6.48398e-14 0 7.87917e-15 7.60311e-14 -6.36458e-14 0 -4.7889e-14 4.99875e-19 -1.76433e-14 0 1.76433e-14 -6.80511e-14 6.8052e-14 0 -8.67094e-14 1.32214e-14 2.01073e-14 -1.00514e-14 -1.45401e-13 1.39288e-13 -5.62842e-14 6.36438e-14 0 -5.97152e-14 5.99941e-14 -2.1712e-15 -3.06986e-14 9.76451e-15 6.48385e-14 0 1.3524e-14 -3.41075e-15 -4.72837e-14 -5.48968e-15 0 2.94545e-14 -5.63071e-14 0
25973.1 -3.56031e-15 -1.27712e-14 -2.18864e-14 5.08329e-15 5.1142e-14 0 7.3247e-14 -7.14534e-14 -5.85496e-14 0 6.82137e-15 6.97349e-14 -5.76232e-14 0 -4.38393e-14 4.95733e-19 -1.62875e-14 0 1.62874e-14 -6.16786e-14 6.16795e-14 0 -7.89935e-14 1.20236e-14 1.94339e-14 -9.71463e-15 -1.3161e-13 1.26089e-13 -5.17914e-14 5.76211e-14 0 -5.48658e-14 5.49095e-14 -1.91178e-15 -2.84281e-14 8.6937e-15 5.85484e-14 0 1.17801e-14 -2.84738e-15 -4.3952e-14 -5.08431e-15 0 2.65681e-14 -5.11392e-14 0
25975.3 -1.37335e-15 -1.45834e-14 -8.4462e-15 -6.49251e-15 3.76213e-14 0 6.68294e-14 -4.92318e-14 -6.23134e-14 0 -2.87471e-15 6.91175e-14 -4.73603e-14 0 -5.56369e-14 4.97498e-19 -3.32807e-15 0 3.32805e-15 -6.7377e-14 6.73779e-14 0 -8.43106e-14 1.4885e-14 -8.39785e-15 4.20115e-15 -1.24042e-13 1.18523e-13 -2.69613e-14 4.73584e-14 0 -7.37233e-14 6.41352e-14 -3.50554e-14 -7.20241e-15 -8.79292e-15 6.23122e-14 0 -1.10543e-14 1.35565e-14 -6.73046e-14 6.49143e-15 0 1.58452e-14 -3.76186e-14 0
25977.6 -1.16592e-15 -1.36977e-14 -5.96413e-15 -8.71874e-15 3.1795e-14 0 6.00854e-14 -4.14683e-14 -5.87772e-14 0 -4.34378e-15 6.28485e-14 -4.17218e-14 0 -5.356e-14 4.97776e-19 6.31426e-17 0 -6.30866e-17 -6.36639e-14 6.36649e-14 0 -7.87938e-14 1.43494e-14 -1.52013e-14 7.60276e-15 -1.13552e-13 1.08359e-13 -1.8577e-14 4.172e-14 0 -7.15029e-14 6.08018e-14 -3.96522e-14 -1.30473e-15 -1.15429e-14 5.87761e-14 0 -1.44986e-14 1.58252e-14 -6.59792e-14 8.71758e-15 0 1.25657e-14 -3.17926e-14 0
25979.9 -2.92174e-15 -9.26852e-15 -1.62639e-14 2.46105e-15 3.61267e-14 0 5.24952e-14 -5.1339e-14 -4.33855e-14 0 4.72007e-15 4.96275e-14 -4.13713e-14 0 -3.23771e-14 4.91061e-19 -1.04494e-14 0 1.04495e-14 -4.56001e-14 4.5601e-14 0 -5.76804e-14 8.95186e-15 1.0284e-14 -5.13986e-15 -9.60089e-14 9.1831e-14 -3.45009e-14 4.13694e-14 0 -4.06495e-14 4.02161e-14 -4.07605e-15 -1.80672e-14 5.5832e-15 4.33843e-14 0 7.653e-15 -1.06224e-15 -3.22506e-14 -2.46214e-15 0 1.88425e-14 -3.61242e-14 0
25982.2 -3.05475e-15 -6.72683e-15 -1.83004e-14 7.51752e-15 3.51076e-14 0 4.50059e-14 -5.06106e-14 -3.22791e-14 0 7.92099e-15 4.05555e-14 -3.75094e-14 0 -2.0593e-14 4.82833e-19 -1.47675e-14 0 1.47674e-14 -3.34007e-14 3.34016e-14 0 -4.3675e-14 5.79255e-15 2.27792e-14 -1.13874e-14 -7.93432e-14 7.60618e-14 -3.99252e-14 3.75075e-14 0 -2.42244e-14 2.81603e-14 1.25055e-14 -2.50489e-14 1.2597e-14 3.22779e-14 0 1.62715e-14 -8.27365e-15 -1.58175e-14 -7.51849e-15 0 1.98298e-14 -3.51051e-14 0
25984.5 -8.48597e-16 -8.17688e-15 -5.63516e-15 -2.28325e-15 2.26912e-14 0 3.84177e-14 -2.97908e-14 -3.40907e-14 0 -7.82548e-16 3.94342e-14 -2.75654e-14 0 -3.01541e-14 4.80653e-19 -3.7086e-15 0 3.70852e-15 -3.69829e-14 3.69838e-14 0 -4.69774e-14 8.02876e-15 -1.26938e-16 6.55793e-17 -7.00356e-14 6.69222e-14 -1.85604e-14 2.75635e-14 0 -3.98514e-14 3.53888e-14 -1.5595e-14 -7.04571e-15 -2.66379e-15 3.40896e-14 0 -3.88709e-15 5.95144e-15 -3.58774e-14 2.28228e-15 0 1.0026e-14 -2.26887e-14 0
25986.7 1.81243e-16 -8.66146e-15 1.89933e-15 -9.52644e-15 1.30276e-14 0 3.20229e-14 -1.51796e-14 -3.4938e-14 0 -6.30557e-15 3.59532e-14 -1.98773e-14 0 -3.53574e-14 4.81066e-19 4.8758e-15 0 -4.87579e-15 -3.86391e-14 3.86401e-14 0 -4.73583e-14 9.32085e-15 -1.88311e-14 9.41754e-15 -6.20782e-14 5.90319e-14 -1.19165e-15 1.98756e-14 0 -4.85445e-14 3.86334e-14 -3.53402e-14 7.2636e-15 -1.30166e-14 3.49369e-14 0 -1.71189e-14 1.54955e-14 -4.703e-14 9.52537e-15 0 3.07909e-15 -1.30254e-14 0
25989 -1.42694e-15 -4.92381e-15 -6.55511e-15 -1.31563e-15 1.54505e-14 0 2.48176e-14 -2.2224e-14 -2.27145e-14 0 8.53798e-16 2.397e-14 -1.88613e-14 0 -1.82015e-14 4.77112e-19 -2.49033e-15 0 2.49034e-15 -2.41208e-14 2.41218e-14 0 -2.97904e-14 5.0045e-15 -1.22417e-15 6.1403e-16 -4.722e-14 4.49394e-14 -1.15371e-14 1.88597e-14 0 -2.35533e-14 2.16701e-14 -8.44973e-15 -4.25906e-15 8.05693e-17 2.27135e-14 0 1.00974e-16 2.48159e-15 -1.95558e-14 1.31457e-15 0 7.62823e-15 -1.54483e-14 0
25991.3 -2.37957e-15 -1.18158e-15 -1.33464e-14 8.04603e-15 1.79307e-14 0 1.72169e-14 -2.78933e-14 -8.17087e-15 0 7.70825e-15 1.24844e-14 -1.70441e-14 0 -1.66357e-16 4.68352e-19 -1.124e-14 0 1.12399e-14 -7.5662e-15 7.56711e-15 0 -1.08811e-14 3.01384e-16 2.1157e-14 -1.05765e-14 -2.9034e-14 2.78282e-14 -2.46365e-14 1.70423e-14 0 2.33663e-15 3.97382e-15 2.11611e-14 -1.83827e-14 1.37463e-14 8.16984e-15 0 1.74042e-14 -1.11156e-14 7.86446e-15 -8.04697e-15 0 1.19405e-14 -1.79285e-14 0
