# mu freq sigma_base sigma_full diff
2.52 0.0323394 1.05288 1.05111 0.00177
2.52 0.0327069 1.10336 1.10152 0.00184
2.52 0.0330744 1.15086 1.14893 0.00193
2.52 0.0334419 1.14264 1.14073 0.00191
2.52 0.0338094 1.15133 1.14939 0.00194
2.52 0.0341769 1.1418 1.13986 0.00194
2.52 0.0345444 1.16495 1.16297 0.00198
2.52 0.0349119 1.17573 1.17372 0.00201
2.52 0.0352794 1.18438 1.18235 0.00203
2.52 0.0356468 1.21486 1.21277 0.00209
2.52 0.0360143 1.24561 1.24348 0.00213
2.52 0.0363818 1.3123 1.31005 0.00225
2.52 0.0367493 1.33634 1.33404 0.0023
2.52 0.0371168 1.40094 1.39854 0.0024
2.52 0.0374843 1.4651 1.46259 0.00251
2.52 0.0378518 1.56472 1.56207 0.00265
2.52 0.0382193 1.66533 1.66251 0.00282
2.52 0.0385868 1.71239 1.70951 0.00288
2.52 0.0389543 1.74292 1.73997 0.00295
2.52 0.0393218 1.73918 1.73624 0.00294
2.52 0.0396893 1.82309 1.82001 0.00308
2.52 0.0400568 1.90712 1.90392 0.0032
2.52 0.0404243 2.01085 2.0075 0.00335
2.52 0.0407918 2.04983 2.0464 0.00343
2.52 0.0411592 2.04996 2.04654 0.00342
2.52 0.0415267 2.08465 2.08116 0.00349
2.52 0.0418942 2.10478 2.10126 0.00352
2.52 0.0422617 2.16661 2.16299 0.00362
2.52 0.0426292 2.17071 2.16708 0.00363
2.52 0.0429967 2.24636 2.24261 0.00375
2.52 0.0433642 2.32121 2.31733 0.00388
2.52 0.0437317 2.42612 2.4221 0.00402
2.52 0.0440992 2.54965 2.54544 0.00421
2.52 0.0444667 2.64391 2.63956 0.00435
2.52 0.0448342 2.80513 2.80055 0.00458
2.52 0.0452017 2.93016 2.9254 0.00476
2.52 0.0455692 3.1048 3.09978 0.00502
2.52 0.0459367 3.20348 3.19831 0.00517
2.52 0.0463042 3.32565 3.3203 0.00535
2.52 0.0466716 3.41189 3.40638 0.00551
2.52 0.0470391 3.44221 3.43665 0.00556
2.52 0.0474066 3.49744 3.49177 0.00567
2.52 0.0477741 3.51103 3.50533 0.0057
2.52 0.0481416 3.65309 3.64716 0.00593
2.52 0.0485091 3.77284 3.76672 0.00612
2.52 0.0488766 3.96789 3.96147 0.00642
2.52 0.0492441 4.11701 4.11035 0.00666
2.52 0.0496116 4.31142 4.30447 0.00695
2.52 0.0499791 4.59511 4.58775 0.00736
2.52 0.0503466 4.75862 4.75103 0.00759
2.52 0.0507141 4.87239 4.8646 0.00779
2.52 0.0510816 4.87653 4.86871 0.00782
2.52 0.0514491 5.0561 5.048 0.0081
2.52 0.0518165 5.25081 5.24239 0.00842
2.52 0.052184 5.54421 5.53535 0.00886
2.52 0.0525515 5.90084 5.89145 0.00939
2.52 0.052919 6.30437 6.29439 0.00998
2.52 0.0532865 6.88582 6.87499 0.01083
2.52 0.053654 7.41023 7.39867 0.01156
2.52 0.0540215 8.02183 8.0094 0.01243
2.52 0.054389 8.5424 8.52924 0.01316
2.52 0.0547565 9.1726 9.15857 0.01403
2.52 0.055124 9.53061 9.51606 0.01455
2.52 0.0554915 9.61724 9.60253 0.01471
2.52 0.055859 9.78529 9.77026 0.01503
2.52 0.0562265 9.98465 9.96928 0.01537
2.52 0.056594 10.4746 10.4585 0.0161
2.52 0.0569615 10.8997 10.8829 0.0168
2.52 0.0573289 11.4798 11.4621 0.0177
2.52 0.0576964 12.0469 12.0283 0.0186
2.52 0.0580639 12.8956 12.8758 0.0198
2.52 0.0584314 14.0569 14.0354 0.0215
2.52 0.0587989 15.2238 15.2006 0.0232
2.52 0.0591664 16.5255 16.5004 0.0251
2.52 0.0595339 17.7208 17.6939 0.0269
2.52 0.0599014 19.0573 19.0285 0.0288
2.52 0.0602689 19.8272 19.7972 0.03
2.52 0.0606364 20.6005 20.5692 0.0313
2.52 0.0610039 21.6718 21.6388 0.033
2.52 0.0613714 23.2272 23.1918 0.0354
2.52 0.0617389 25.555 25.5162 0.0388
2.52 0.0621064 28.2138 28.1711 0.0427
2.52 0.0624739 31.3896 31.3422 0.0474
2.52 0.0628413 34.0274 33.976 0.0514
2.52 0.0632088 36.9857 36.9297 0.056
2.52 0.0635763 40.5364 40.475 0.0614
2.52 0.0639438 45.0631 44.9949 0.0682
2.52 0.0643113 50.6839 50.6072 0.0767
2.52 0.0646788 57.3532 57.2665 0.0867
2.52 0.0650463 66.2821 66.1821 0.1
2.52 0.0654138 77.032 76.916 0.116
2.52 0.0657813 90.6505 90.5142 0.1363
2.52 0.0661488 106.455 106.295 0.16
2.52 0.0665163 125.967 125.778 0.189
2.52 0.0668838 150.749 150.522 0.227
2.52 0.0672513 184.495 184.218 0.277
2.52 0.0676188 231.775 231.428 0.347
2.52 0.0679863 295.335 294.893 0.442
2.52 0.0683537 386.608 386.033 0.575
2.52 0.0687212 523.227 522.455 0.772
2.52 0.0690887 734.693 733.622 1.071
2.52 0.0694562 1037.53 1036.03 1.5
2.52 0.0698237 1399.66 1397.69 1.97
2.52 0.0701912 1638.41 1636.15 2.26
2.52 0.0705587 1525.28 1523.21 2.07
2.52 0.0709262 1166.82 1165.28 1.54
2.52 0.0712937 837.891 836.8 1.091
2.52 0.0716612 614.142 613.352 0.79
2.52 0.0720287 469.228 468.63 0.598
2.52 0.0723962 366.952 366.487 0.465
2.52 0.0727637 281.481 281.127 0.354
2.52 0.0731312 214.838 214.57 0.268
2.52 0.0734987 166.518 166.311 0.207
2.52 0.0738661 133.538 133.373 0.165
2.52 0.0742336 109.879 109.743 0.136
2.52 0.0746011 93.2386 93.1233 0.1153
2.52 0.0749686 80.9759 80.8757 0.1002
2.52 0.0753361 71.2981 71.2098 0.0883
2.52 0.0757036 63.023 62.9451 0.0779
2.52 0.0760711 54.6764 54.609 0.0674
2.52 0.0764386 47.7093 47.6505 0.0588
2.52 0.0768061 41.4832 41.4322 0.051
2.52 0.0771736 36.9648 36.9191 0.0457
2.52 0.0775411 33.2038 33.1628 0.041
2.52 0.0779086 30.1214 30.0841 0.0373
2.52 0.0782761 27.6845 27.6502 0.0343
2.52 0.0786436 25.5294 25.4978 0.0316
2.52 0.0790111 23.9574 23.9279 0.0295
2.52 0.0793785 21.9146 21.8877 0.0269
2.52 0.079746 20.3052 20.2803 0.0249
2.52 0.0801135 18.6397 18.6171 0.0226
2.52 0.080481 17.2556 17.2346 0.021
2.52 0.0808485 15.9216 15.9024 0.0192
2.52 0.081216 14.6082 14.5907 0.0175
2.52 0.0815835 13.7407 13.7242 0.0165
2.52 0.081951 12.8421 12.8267 0.0154
2.52 0.0823185 12.4257 12.4108 0.0149
2.52 0.082686 11.7531 11.739 0.0141
2.52 0.0830535 11.193 11.1796 0.0134
2.52 0.083421 10.4766 10.4641 0.0125
2.52 0.0837885 9.79481 9.78312 0.01169
2.52 0.084156 9.31798 9.30689 0.01109
2.52 0.0845234 8.72437 8.71395 0.01042
2.52 0.0848909 8.42671 8.41662 0.01009
2.52 0.0852584 7.9319 7.9224 0.0095
2.52 0.0856259 7.64179 7.63263 0.00916
2.52 0.0859934 7.1568 7.14831 0.00849
2.52 0.0863609 6.78328 6.77524 0.00804
2.52 0.0867284 6.51241 6.50475 0.00766
2.52 0.0870959 6.20817 6.20083 0.00734
2.52 0.0874634 6.14168 6.1344 0.00728
2.52 0.0878309 5.9195 5.91243 0.00707
2.52 0.0881984 5.9896 5.98235 0.00725
2.52 0.0885659 5.89493 5.88774 0.00719
2.52 0.0889334 5.81395 5.80676 0.00719
2.52 0.0893009 5.55884 5.55197 0.00687
2.52 0.0896684 5.23726 5.23074 0.00652
2.52 0.0900358 5.05581 5.04952 0.00629
2.52 0.0904033 4.76058 4.75462 0.00596
2.52 0.0907708 4.73323 4.72728 0.00595
2.52 0.0911383 4.56845 4.56268 0.00577
2.52 0.0915058 4.58082 4.57496 0.00586
2.52 0.0918733 4.52158 4.51581 0.00577
2.52 0.0922408 4.53516 4.52932 0.00584
2.52 0.0926083 4.65142 4.64545 0.00597
2.52 0.0929758 4.67226 4.66623 0.00603
2.52 0.0933433 4.84538 4.83915 0.00623
2.52 0.0937108 4.79421 4.78806 0.00615
2.52 0.0940783 4.80182 4.79568 0.00614
2.52 0.0944458 4.60836 4.60253 0.00583
2.52 0.0948133 4.49802 4.49231 0.00571
2.52 0.0951808 4.42585 4.42028 0.00557
2.52 0.0955482 4.35939 4.35385 0.00554
2.52 0.0959157 4.41083 4.40525 0.00558
2.52 0.0962832 4.21282 4.20747 0.00535
2.52 0.0966507 4.13946 4.1342 0.00526
2.52 0.0970182 3.99116 3.98607 0.00509
2.52 0.0973857 4.03186 4.02664 0.00522
2.52 0.0977532 4.08258 4.07728 0.0053
2.52 0.0981207 4.15344 4.14795 0.00549
2.52 0.0984882 4.32719 4.32147 0.00572
2.52 0.0988557 4.39319 4.38732 0.00587
2.52 0.0992232 4.55465 4.54854 0.00611
2.52 0.0995907 4.57416 4.56799 0.00617
2.52 0.0999582 4.78427 4.77776 0.00651
2.52 0.100326 5.02065 5.01382 0.00683
2.52 0.100693 5.43794 5.43044 0.0075
2.52 0.101061 6.03989 6.03154 0.00835
2.52 0.101428 6.57976 6.57057 0.00919
2.52 0.101796 7.03647 7.02661 0.00986
2.52 0.102163 7.3112 7.30085 0.01035
2.52 0.102531 7.93276 7.92141 0.01135
2.52 0.102898 8.79551 8.78283 0.01268
2.52 0.103266 10.105 10.0903 0.0147
2.52 0.103633 11.8763 11.859 0.0173
2.52 0.104001 14.2284 14.2076 0.0208
2.52 0.104368 17.4603 17.4348 0.0255
2.52 0.104736 21.7648 21.7331 0.0317
2.52 0.105103 28.2477 28.2067 0.041
2.52 0.105471 38.1211 38.0664 0.0547
2.52 0.105838 52.7001 52.6263 0.0738
2.52 0.106206 70.1691 70.0735 0.0956
2.52 0.106573 84.4006 84.2871 0.1135
2.52 0.106941 94.1679 94.0416 0.1263
2.52 0.107308 100.787 100.652 0.135
2.52 0.107676 95.0218 94.8956 0.1262
2.52 0.108043 75.8666 75.7671 0.0995
2.52 0.108411 57.7811 57.706 0.0751
2.52 0.108778 45.4332 45.3745 0.0587
2.52 0.109145 35.7109 35.6649 0.046
2.52 0.109513 27.3144 27.2795 0.0349
2.52 0.10988 20.7314 20.7049 0.0265
2.52 0.110248 16.3573 16.3364 0.0209
2.52 0.110615 13.303 13.286 0.017
2.52 0.110983 11.4833 11.4684 0.0149
2.52 0.11135 10.1269 10.1138 0.0131
2.52 0.111718 9.14927 9.13724 0.01203
2.52 0.112085 8.23337 8.22246 0.01091
2.52 0.112453 7.43074 7.4207 0.01004
2.52 0.11282 6.93667 6.92717 0.0095
2.52 0.113188 6.5596 6.55039 0.00921
2.52 0.113555 6.58026 6.57089 0.00937
2.52 0.113923 6.55355 6.54412 0.00943
2.52 0.11429 6.76572 6.7559 0.00982
2.52 0.114658 6.88864 6.87864 0.01
2.52 0.115025 7.01552 7.00525 0.01027
2.52 0.115393 7.22073 7.21015 0.01058
2.52 0.11576 7.2406 7.22988 0.01072
2.52 0.116128 7.22096 7.21019 0.01077
2.52 0.116495 7.15006 7.13922 0.01084
2.52 0.116863 7.58357 7.57192 0.01165
2.52 0.11723 8.33418 8.32128 0.0129
2.52 0.117598 9.71268 9.69763 0.01505
2.52 0.117965 11.6839 11.6662 0.0177
2.52 0.118333 14.6255 14.604 0.0215
2.52 0.1187 19.1645 19.1373 0.0272
2.52 0.119068 25.5505 25.5153 0.0352
2.52 0.119435 33.2634 33.2186 0.0448
2.52 0.119803 41.3479 41.2929 0.055
2.52 0.12017 49.3013 49.2364 0.0649
2.52 0.120538 50.1006 50.0355 0.0651
2.52 0.120905 41.3754 41.3224 0.053
2.52 0.121273 31.4127 31.3728 0.0399
2.52 0.12164 24.7135 24.6821 0.0314
2.52 0.122008 20.4853 20.4593 0.026
2.52 0.122375 16.7362 16.715 0.0212
2.52 0.122743 13.3211 13.3043 0.0168
2.52 0.12311 10.8559 10.8423 0.0136
2.52 0.123478 9.33843 9.32653 0.0119
2.52 0.123845 8.28786 8.27732 0.01054
2.52 0.124213 7.14867 7.13961 0.00906
2.52 0.12458 6.21328 6.20557 0.00771
2.52 0.124948 5.35198 5.34546 0.00652
2.52 0.125315 4.76075 4.75503 0.00572
2.52 0.125683 4.33955 4.3344 0.00515
2.52 0.12605 4.16698 4.16198 0.005
2.52 0.126418 4.18163 4.17663 0.005
2.52 0.126785 4.29563 4.29042 0.00521
2.52 0.127153 4.643 4.6374 0.0056
2.52 0.12752 4.97466 4.96861 0.00605
2.52 0.127888 5.49196 5.48526 0.0067
2.52 0.128255 5.75072 5.74373 0.00699
2.53 0 0 0 0
2.53 0.000367493 0.000839119 0.000836464 2.655e-06
2.53 0.000734987 0.00301604 0.00300676 9.28e-06
2.53 0.00110248 0.00781883 0.00779433 2.45e-05
2.53 0.00146997 0.0135407 0.0134992 4.15e-05
2.53 0.00183747 0.0242163 0.0241412 7.51e-05
2.53 0.00220496 0.0364525 0.0363406 0.0001119
2.53 0.00257245 0.049591 0.0494383 0.0001527
2.53 0.00293995 0.054069 0.0539018 0.0001672
2.53 0.00330744 0.0508916 0.050733 0.0001586
2.53 0.00367493 0.0495716 0.0494144 0.0001572
2.53 0.00404243 0.0468569 0.046708 0.0001489
2.53 0.00440992 0.0536655 0.0534921 0.0001734
2.53 0.00477741 0.0602272 0.060034 0.0001932
2.53 0.00514491 0.0771622 0.0769139 0.0002483
2.53 0.0055124 0.0989426 0.098627 0.0003156
2.53 0.00587989 0.133198 0.132776 0.000422
2.53 0.00624739 0.185178 0.184595 0.000583
2.53 0.00661488 0.232687 0.231959 0.000728
2.53 0.00698237 0.252658 0.251863 0.000795
2.53 0.00734987 0.226045 0.225331 0.000714
2.53 0.00771736 0.21035 0.209676 0.000674
2.53 0.00808485 0.205713 0.205052 0.000661
2.53 0.00845234 0.223168 0.22245 0.000718
2.53 0.00881984 0.263046 0.262203 0.000843
2.53 0.00918733 0.320563 0.319544 0.001019
2.53 0.00955482 0.395498 0.394245 0.001253
2.53 0.00992232 0.408368 0.407078 0.00129
2.53 0.0102898 0.375338 0.37414 0.001198
2.53 0.0106573 0.329731 0.328672 0.001059
2.53 0.0110248 0.322268 0.321224 0.001044
2.53 0.0113923 0.349641 0.348511 0.00113
2.53 0.0117598 0.415881 0.414548 0.001333
2.53 0.0121273 0.525719 0.524047 0.001672
2.53 0.0124948 0.58648 0.584629 0.001851
2.53 0.0128623 0.568643 0.566838 0.001805
2.53 0.0132298 0.497441 0.495853 0.001588
2.53 0.0135973 0.471394 0.469873 0.001521
2.53 0.0139647 0.487243 0.485669 0.001574
2.53 0.0143322 0.564957 0.563138 0.001819
2.53 0.0146997 0.713067 0.71079 0.002277
2.53 0.0150672 0.863458 0.860725 0.002733
2.53 0.0154347 0.925313 0.922384 0.002929
2.53 0.0158022 0.82286 0.820247 0.002613
2.53 0.0161697 0.718944 0.716633 0.002311
2.53 0.0165372 0.663434 0.661289 0.002145
2.53 0.0169047 0.677094 0.674896 0.002198
2.53 0.0172722 0.714308 0.711991 0.002317
2.53 0.0176397 0.720528 0.71819 0.002338
2.53 0.0180072 0.732745 0.730357 0.002388
2.53 0.0183747 0.729567 0.727189 0.002378
2.53 0.0187422 0.794406 0.791815 0.002591
2.53 0.0191096 0.876391 0.873556 0.002835
2.53 0.0194771 1.00448 1.00125 0.00323
2.53 0.0198446 1.10954 1.10601 0.00353
2.53 0.0202121 1.07893 1.07549 0.00344
2.53 0.0205796 0.984281 0.981113 0.003168
2.53 0.0209471 0.89289 0.889991 0.002899
2.53 0.0213146 0.860613 0.857785 0.002828
2.53 0.0216821 0.796892 0.79425 0.002642
2.53 0.0220496 0.770326 0.767739 0.002587
2.53 0.0224171 0.774472 0.771865 0.002607
2.53 0.0227846 0.80395 0.801239 0.002711
2.53 0.0231521 0.824517 0.821732 0.002785
2.53 0.0235196 0.784363 0.781695 0.002668
2.53 0.0238871 0.77692 0.774253 0.002667
2.53 0.0242546 0.752763 0.750167 0.002596
2.53 0.024622 0.773061 0.770378 0.002683
2.53 0.0249895 0.752557 0.749933 0.002624
2.53 0.025357 0.713409 0.710886 0.002523
2.53 0.0257245 0.677741 0.675314 0.002427
2.53 0.026092 0.636819 0.634505 0.002314
2.53 0.0264595 0.657503 0.655104 0.002399
2.53 0.026827 0.65526 0.652866 0.002394
2.53 0.0271945 0.711393 0.708801 0.002592
2.53 0.027562 0.743085 0.740396 0.002689
2.53 0.0279295 0.795247 0.792376 0.002871
2.53 0.028297 0.837079 0.834075 0.003004
2.53 0.0286645 0.841757 0.838724 0.003033
2.53 0.029032 0.860214 0.857103 0.003111
2.53 0.0293995 0.832434 0.829398 0.003036
2.53 0.029767 0.85998 0.856827 0.003153
2.53 0.0301344 0.848121 0.844999 0.003122
2.53 0.0305019 0.891594 0.888308 0.003286
2.53 0.0308694 0.928415 0.925013 0.003402
2.53 0.0312369 0.945437 0.941964 0.003473
2.53 0.0316044 0.980908 0.977311 0.003597
2.53 0.0319719 0.990058 0.986424 0.003634
2.53 0.0323394 1.07549 1.07156 0.00393
2.53 0.0327069 1.10552 1.10151 0.00401
2.53 0.0330744 1.17029 1.16605 0.00424
2.53 0.0334419 1.16707 1.16283 0.00424
2.53 0.0338094 1.15579 1.15156 0.00423
2.53 0.0341769 1.16564 1.16135 0.00429
2.53 0.0345444 1.1471 1.14285 0.00425
2.53 0.0349119 1.19208 1.18766 0.00442
2.53 0.0352794 1.16632 1.16197 0.00435
2.53 0.0356468 1.2192 1.21465 0.00455
2.53 0.0360143 1.24117 1.23655 0.00462
2.53 0.0363818 1.29798 1.29314 0.00484
2.53 0.0367493 1.345 1.34001 0.00499
2.53 0.0371168 1.37244 1.36732 0.00512
2.53 0.0374843 1.48014 1.47468 0.00546
2.53 0.0378518 1.5296 1.52397 0.00563
2.53 0.0382193 1.65256 1.64651 0.00605
2.53 0.0385868 1.66455 1.65846 0.00609
2.53 0.0389543 1.69519 1.68896 0.00623
2.53 0.0393218 1.7126 1.7063 0.0063
2.53 0.0396893 1.76409 1.7576 0.00649
2.53 0.0400568 1.89628 1.88936 0.00692
2.53 0.0404243 1.94167 1.93459 0.00708
2.53 0.0407918 2.02715 2.01978 0.00737
2.53 0.0411592 1.98985 1.98258 0.00727
2.53 0.0415267 2.049 2.0415 0.0075
2.53 0.0418942 2.08116 2.07356 0.0076
2.53 0.0422617 2.12246 2.11469 0.00777
2.53 0.0426292 2.17949 2.17153 0.00796
2.53 0.0429967 2.19167 2.18363 0.00804
2.53 0.0433642 2.32859 2.32009 0.0085
2.53 0.0437317 2.37118 2.36254 0.00864
2.53 0.0440992 2.53105 2.52186 0.00919
2.53 0.0444667 2.61117 2.60174 0.00943
2.53 0.0448342 2.75726 2.74734 0.00992
2.53 0.0452017 2.91994 2.9095 0.01044
2.53 0.0455692 3.01239 3.00163 0.01076
2.53 0.0459367 3.17261 3.16132 0.01129
2.53 0.0463042 3.20578 3.19437 0.01141
2.53 0.0466716 3.35355 3.34163 0.01192
2.53 0.0470391 3.34965 3.33772 0.01193
2.53 0.0474066 3.41595 3.40375 0.0122
2.53 0.0477741 3.46263 3.45026 0.01237
2.53 0.0481416 3.53983 3.52715 0.01268
2.53 0.0485091 3.74319 3.72984 0.01335
2.53 0.0488766 3.84148 3.82777 0.01371
2.53 0.0492441 4.10219 4.08761 0.01458
2.53 0.0496116 4.26258 4.24749 0.01509
2.53 0.0499791 4.62373 4.60747 0.01626
2.53 0.0503466 4.81373 4.79688 0.01685
2.53 0.0507141 4.85157 4.83452 0.01705
2.53 0.0510816 4.90736 4.89009 0.01727
2.53 0.0514491 4.94202 4.92455 0.01747
2.53 0.0518165 5.23651 5.21806 0.01845
2.53 0.052184 5.40516 5.38614 0.01902
2.53 0.0525515 5.82358 5.80318 0.0204
2.53 0.052919 6.19441 6.17284 0.02157
2.53 0.0532865 6.75288 6.72951 0.02337
2.53 0.053654 7.36034 7.3351 0.02524
2.53 0.0540215 7.83491 7.80816 0.02675
2.53 0.054389 8.48002 8.45127 0.02875
2.53 0.0547565 8.88523 8.85521 0.03002
2.53 0.055124 9.24704 9.21583 0.03121
2.53 0.0554915 9.18921 9.1581 0.03111
2.53 0.055859 9.39292 9.36102 0.0319
2.53 0.0562265 9.6821 9.64921 0.03289
2.53 0.056594 10.0681 10.0339 0.0342
2.53 0.0569615 10.6555 10.6194 0.0361
2.53 0.0573289 10.9977 10.9603 0.0374
2.53 0.0576964 11.7185 11.6788 0.0397
2.53 0.0580639 12.3858 12.344 0.0418
2.53 0.0584314 13.605 13.5592 0.0458
2.53 0.0587989 14.741 14.6917 0.0493
2.53 0.0591664 15.891 15.838 0.053
2.53 0.0595339 17.2148 17.1576 0.0572
2.53 0.0599014 18.193 18.1327 0.0603
2.53 0.0602689 19.0659 19.0027 0.0632
2.53 0.0606364 19.4083 19.3437 0.0646
2.53 0.0610039 20.4719 20.4037 0.0682
2.53 0.0613714 21.7029 21.6307 0.0722
2.53 0.0617389 23.6912 23.6125 0.0787
2.53 0.0621064 26.1742 26.0876 0.0866
2.53 0.0624739 28.7497 28.6549 0.0948
2.53 0.0628413 31.5742 31.4703 0.1039
2.53 0.0632088 33.9331 33.8216 0.1115
2.53 0.0635763 37.4932 37.3703 0.1229
2.53 0.0639438 41.2779 41.1429 0.135
2.53 0.0643113 46.3152 46.164 0.1512
2.53 0.0646788 52.1031 51.9335 0.1696
2.53 0.0650463 59.3443 59.1515 0.1928
2.53 0.0654138 68.8714 68.6485 0.2229
2.53 0.0657813 79.7377 79.4804 0.2573
2.53 0.0661488 93.533 93.2322 0.3008
2.53 0.0665163 108.87 108.52 0.35
2.53 0.0668838 129.193 128.779 0.414
2.53 0.0672513 155.585 155.088 0.497
2.53 0.0676188 192.033 191.421 0.612
2.53 0.0679863 240.539 239.774 0.765
2.53 0.0683537 306.266 305.295 0.971
2.53 0.0687212 404.314 403.039 1.275
2.53 0.0690887 549.911 548.188 1.723
2.53 0.0694562 768.777 766.387 2.39
2.53 0.0698237 1071.2 1067.9 3.3
2.53 0.0701912 1425.62 1421.28 4.34
2.53 0.0705587 1623.81 1618.92 4.89
2.53 0.0709262 1458.71 1454.37 4.34
2.53 0.0712937 1109.29 1106.03 3.26
2.53 0.0716612 824.043 821.643 2.4
2.53 0.0720287 632.988 631.156 1.832
2.53 0.0723962 501.038 499.596 1.442
2.53 0.0727637 385.734 384.632 1.102
2.53 0.0731312 287.316 286.502 0.814
2.53 0.0734987 217.324 216.713 0.611
2.53 0.0738661 168.336 167.865 0.471
2.53 0.0742336 136.246 135.866 0.38
2.53 0.0746011 112.725 112.412 0.313
2.53 0.0749686 96.903 96.6347 0.2683
2.53 0.0753361 84.3792 84.1462 0.233
2.53 0.0757036 73.935 73.7315 0.2035
2.53 0.0760711 64.3367 64.1605 0.1762
2.53 0.0764386 55.167 55.0168 0.1502
2.53 0.0768061 48.1406 48.01 0.1306
2.53 0.0771736 41.8922 41.7791 0.1131
2.53 0.0775411 37.7687 37.667 0.1017
2.53 0.0779086 33.7611 33.6706 0.0905
2.53 0.0782761 30.8738 30.7913 0.0825
2.53 0.0786436 28.4617 28.3859 0.0758
2.53 0.0790111 26.2563 26.1867 0.0696
2.53 0.0793785 24.3808 24.3165 0.0643
2.53 0.079746 22.0928 22.0351 0.0577
2.53 0.0801135 20.6604 20.6066 0.0538
2.53 0.080481 18.7469 18.6985 0.0484
2.53 0.0808485 17.3962 17.3515 0.0447
2.53 0.081216 15.9106 15.8701 0.0405
2.53 0.0815835 14.7927 14.7552 0.0375
2.53 0.081951 14.1052 14.0695 0.0357
2.53 0.0823185 13.2818 13.2483 0.0335
2.53 0.082686 12.8885 12.856 0.0325
2.53 0.0830535 11.8951 11.8653 0.0298
2.53 0.083421 11.3242 11.296 0.0282
2.53 0.0837885 10.4375 10.4117 0.0258
2.53 0.084156 9.85572 9.83152 0.0242
2.53 0.0845234 9.35161 9.32871 0.0229
2.53 0.0848909 8.77026 8.7489 0.02136
2.53 0.0852584 8.55504 8.53414 0.0209
2.53 0.0856259 7.93407 7.91487 0.0192
2.53 0.0859934 7.68431 7.66576 0.01855
2.53 0.0863609 7.09892 7.08199 0.01693
2.53 0.0867284 6.87051 6.85417 0.01634
2.53 0.0870959 6.59967 6.58401 0.01566
2.53 0.0874634 6.37613 6.36102 0.01511
2.53 0.0878309 6.39137 6.37608 0.01529
2.53 0.0881984 6.19488 6.18004 0.01484
2.53 0.0885659 6.35516 6.33973 0.01543
2.53 0.0889334 6.02804 6.01347 0.01457
2.53 0.0893009 5.86959 5.85543 0.01416
2.53 0.0896684 5.48584 5.47272 0.01312
2.53 0.0900358 5.21055 5.19818 0.01237
2.53 0.0904033 5.05098 5.03898 0.012
2.53 0.0907708 4.78224 4.77095 0.01129
2.53 0.0911383 4.84646 4.83489 0.01157
2.53 0.0915058 4.62543 4.61442 0.01101
2.53 0.0918733 4.74317 4.73175 0.01142
2.53 0.0922408 4.6593 4.64805 0.01125
2.53 0.0926083 4.77609 4.76448 0.01161
2.53 0.0929758 4.87418 4.86222 0.01196
2.53 0.0933433 4.88011 4.86811 0.012
2.53 0.0937108 5.03435 5.02188 0.01247
2.53 0.0940783 4.8189 4.80705 0.01185
2.53 0.0944458 4.81822 4.80637 0.01185
2.53 0.0948133 4.56118 4.55002 0.01116
2.53 0.0951808 4.56263 4.55143 0.0112
2.53 0.0955482 4.53506 4.52384 0.01122
2.53 0.0959157 4.55051 4.53921 0.0113
2.53 0.0962832 4.56032 4.54893 0.01139
2.53 0.0966507 4.24192 4.23143 0.01049
2.53 0.0970182 4.18602 4.17563 0.01039
2.53 0.0973857 3.95271 3.94292 0.00979
2.53 0.0977532 4.04491 4.03479 0.01012
2.53 0.0981207 4.02799 4.01781 0.01018
2.53 0.0984882 4.13934 4.12877 0.01057
2.53 0.0988557 4.30109 4.28995 0.01114
2.53 0.0992232 4.31134 4.30012 0.01122
2.53 0.0995907 4.51214 4.50025 0.01189
2.53 0.0999582 4.5099 4.49794 0.01196
2.53 0.100326 4.81504 4.8021 0.01294
2.53 0.100693 5.03736 5.02362 0.01374
2.53 0.101061 5.553 5.53762 0.01538
2.53 0.101428 6.03562 6.01867 0.01695
2.53 0.101796 6.27941 6.26164 0.01777
2.53 0.102163 6.53846 6.51976 0.0187
2.53 0.102531 6.76118 6.74161 0.01957
2.53 0.102898 7.46368 7.44181 0.02187
2.53 0.103266 8.23188 8.20745 0.02443
2.53 0.103633 9.48722 9.4588 0.02842
2.53 0.104001 10.9724 10.9392 0.0332
2.53 0.104368 12.9004 12.8612 0.0392
2.53 0.104736 15.4042 15.3571 0.0471
2.53 0.105103 18.7979 18.7401 0.0578
2.53 0.105471 24.0817 24.0076 0.0741
2.53 0.105838 31.7708 31.6732 0.0976
2.53 0.106206 42.5453 42.4159 0.1294
2.53 0.106573 54.2846 54.1208 0.1638
2.53 0.106941 65.5896 65.3927 0.1969
2.53 0.107308 79.2419 79.0046 0.2373
2.53 0.107676 95.5133 95.2286 0.2847
2.53 0.108043 101.137 100.838 0.299
2.53 0.108411 90.152 89.8881 0.2639
2.53 0.108778 76.3454 76.1239 0.2215
2.53 0.109145 63.9249 63.741 0.1839
2.53 0.109513 50.0744 49.9318 0.1426
2.53 0.10988 37.0827 36.9783 0.1044
2.53 0.110248 27.3152 27.2392 0.076
2.53 0.110615 21.0841 21.0259 0.0582
2.53 0.110983 16.9687 16.9222 0.0465
2.53 0.11135 14.4648 14.4252 0.0396
2.53 0.111718 12.4322 12.3984 0.0338
2.53 0.112085 10.8133 10.784 0.0293
2.53 0.112453 9.43484 9.40925 0.02559
2.53 0.11282 8.29775 8.27529 0.02246
2.53 0.113188 7.61605 7.59531 0.02074
