# mu freq sigma_base sigma_full diff
2.76 0.1187 2.80554 2.8005 0.00504
2.76 0.119068 3.20078 3.19505 0.00573
2.76 0.119435 3.69975 3.69324 0.00651
2.76 0.119803 4.11106 4.10396 0.0071
2.76 0.12017 4.24302 4.23563 0.00739
2.76 0.120538 4.40458 4.39704 0.00754
2.76 0.120905 4.57809 4.57014 0.00795
2.76 0.121273 4.76358 4.75543 0.00815
2.76 0.12164 4.8919 4.88341 0.00849
2.76 0.122008 5.22084 5.21183 0.00901
2.76 0.122375 5.79743 5.78747 0.00996
2.76 0.122743 6.67532 6.66391 0.01141
2.76 0.12311 8.07019 8.05673 0.01346
2.76 0.123478 10.1286 10.1118 0.0168
2.76 0.123845 13.3244 13.3028 0.0216
2.76 0.124213 17.445 17.417 0.028
2.76 0.12458 20.4643 20.432 0.0323
2.76 0.124948 19.6075 19.5766 0.0309
2.76 0.125315 16.6639 16.6376 0.0263
2.76 0.125683 14.6932 14.6697 0.0235
2.76 0.12605 14.0392 14.0165 0.0227
2.76 0.126418 14.8664 14.8424 0.024
2.76 0.126785 16.843 16.8157 0.0273
2.76 0.127153 20.4281 20.3952 0.0329
2.76 0.12752 25.1359 25.0956 0.0403
2.76 0.127888 29.0791 29.0328 0.0463
2.76 0.128255 30.8982 30.8492 0.049
2.77 0 0 0 0
2.77 0.000367493 3.36602e-06 3.30382e-06 6.22e-08
2.77 0.000734987 3.30857e-05 3.30202e-05 6.55e-08
2.77 0.00110248 3.49986e-05 3.45597e-05 4.389e-07
2.77 0.00146997 0.000121194 0.000120938 2.56e-07
2.77 0.00183747 0.000119057 0.000118093 9.64e-07
2.77 0.00220496 0.000241655 0.000240815 8.4e-07
2.77 0.00257245 0.000278888 0.000277369 1.519e-06
2.77 0.00293995 0.000382978 0.00038118 1.798e-06
2.77 0.00330744 0.000518252 0.000516382 1.87e-06
2.77 0.00367493 0.000561566 0.000558542 3.024e-06
2.77 0.00404243 0.000815233 0.000812607 2.626e-06
2.77 0.00440992 0.000817047 0.000812543 4.504e-06
2.77 0.00477741 0.00113812 0.00113413 3.99e-06
2.77 0.00514491 0.00118765 0.00118189 5.76e-06
2.77 0.0055124 0.00147571 0.00146972 5.99e-06
2.77 0.00587989 0.00168323 0.00167647 6.76e-06
2.77 0.00624739 0.00185811 0.00184967 8.44e-06
2.77 0.00661488 0.00227806 0.00226997 8.09e-06
2.77 0.00698237 0.00235295 0.00234205 1.09e-05
2.77 0.00734987 0.00293286 0.00292305 9.81e-06
2.77 0.00771736 0.00303462 0.00302175 1.287e-05
2.77 0.00808485 0.00363689 0.00362393 1.296e-05
2.77 0.00845234 0.00394991 0.00393459 1.532e-05
2.77 0.00881984 0.00444313 0.00442554 1.759e-05
2.77 0.00918733 0.00510549 0.00508713 1.836e-05
2.77 0.00955482 0.00547657 0.00545371 2.286e-05
2.77 0.00992232 0.00649851 0.00647579 2.272e-05
2.77 0.0102898 0.00691224 0.00688379 2.845e-05
2.77 0.0106573 0.00818423 0.00815479 2.944e-05
2.77 0.0110248 0.00895245 0.00891759 3.486e-05
2.77 0.0113923 0.0103629 0.0103241 3.88e-05
2.77 0.0117598 0.0118492 0.0118063 4.29e-05
2.77 0.0121273 0.0134773 0.0134263 5.1e-05
2.77 0.0124948 0.0160392 0.0159838 5.54e-05
2.77 0.0128623 0.0183737 0.0183055 6.82e-05
2.77 0.0132298 0.0224962 0.0224196 7.66e-05
2.77 0.0135973 0.02673 0.0266353 9.47e-05
2.77 0.0139647 0.0336102 0.033496 0.0001142
2.77 0.0143322 0.0424113 0.0422683 0.000143
2.77 0.0146997 0.0557278 0.0555405 0.0001873
2.77 0.0150672 0.0760498 0.0758015 0.0002483
2.77 0.0154347 0.107579 0.107225 0.000354
2.77 0.0158022 0.159584 0.159072 0.000512
2.77 0.0161697 0.236966 0.236205 0.000761
2.77 0.0165372 0.324317 0.323289 0.001028
2.77 0.0169047 0.347014 0.345917 0.001097
2.77 0.0172722 0.282779 0.281888 0.000891
2.77 0.0176397 0.201111 0.20048 0.000631
2.77 0.0180072 0.141772 0.141321 0.000451
2.77 0.0183747 0.104052 0.103725 0.000327
2.77 0.0187422 0.0798256 0.0795642 0.0002614
2.77 0.0191096 0.0645541 0.0643448 0.0002093
2.77 0.0194771 0.0539523 0.0537683 0.000184
2.77 0.0198446 0.0469948 0.0468325 0.0001623
2.77 0.0202121 0.0421956 0.0420466 0.000149
2.77 0.0205796 0.0386918 0.0385482 0.0001436
2.77 0.0209471 0.0370441 0.0369104 0.0001337
2.77 0.0213146 0.0355576 0.0354187 0.0001389
2.77 0.0216821 0.0362494 0.0361154 0.000134
2.77 0.0220496 0.0372141 0.0370683 0.0001458
2.77 0.0224171 0.0406424 0.04049 0.0001524
2.77 0.0227846 0.0442675 0.0441009 0.0001666
2.77 0.0231521 0.0454303 0.0452574 0.0001729
2.77 0.0235196 0.0431492 0.0429873 0.0001619
2.77 0.0238871 0.0394187 0.0392595 0.0001592
2.77 0.0242546 0.0382045 0.038058 0.0001465
2.77 0.024622 0.0369508 0.0367984 0.0001524
2.77 0.0249895 0.0381016 0.0379533 0.0001483
2.77 0.025357 0.039053 0.0388961 0.0001569
2.77 0.0257245 0.0416051 0.0414411 0.000164
2.77 0.026092 0.0451456 0.0449731 0.0001725
2.77 0.0264595 0.0497682 0.0495743 0.0001939
2.77 0.026827 0.0576186 0.0574095 0.0002091
2.77 0.0271945 0.0676486 0.0673971 0.0002515
2.77 0.027562 0.0844106 0.084117 0.0002936
2.77 0.0279295 0.107529 0.107154 0.000375
2.77 0.028297 0.14367 0.143187 0.000483
2.77 0.0286645 0.1939 0.193259 0.000641
2.77 0.029032 0.236173 0.235395 0.000778
2.77 0.0293995 0.228104 0.227355 0.000749
2.77 0.029767 0.178911 0.178303 0.000608
2.77 0.0301344 0.135215 0.134755 0.00046
2.77 0.0305019 0.10426 0.103885 0.000375
2.77 0.0308694 0.0868042 0.0864897 0.0003145
2.77 0.0312369 0.0750689 0.0747855 0.0002834
2.77 0.0316044 0.0683031 0.0680382 0.0002649
2.77 0.0319719 0.0646322 0.0643824 0.0002498
2.77 0.0323394 0.0616295 0.0613773 0.0002522
2.77 0.0327069 0.0620755 0.0618337 0.0002418
2.77 0.0330744 0.0613393 0.0610856 0.0002537
2.77 0.0334419 0.0646244 0.0643698 0.0002546
2.77 0.0338094 0.0673475 0.0670737 0.0002738
2.77 0.0341769 0.0738522 0.0735592 0.000293
2.77 0.0345444 0.0801571 0.0798453 0.0003118
2.77 0.0349119 0.0820602 0.0817339 0.0003263
2.77 0.0352794 0.0804141 0.0801037 0.0003104
2.77 0.0356468 0.0763034 0.0759903 0.0003131
2.77 0.0360143 0.0767479 0.0764455 0.0003024
2.77 0.0363818 0.0756095 0.0752964 0.0003131
2.77 0.0367493 0.0783215 0.0780053 0.0003162
2.77 0.0371168 0.0796514 0.0793266 0.0003248
2.77 0.0374843 0.0822622 0.0819225 0.0003397
2.77 0.0378518 0.0857936 0.0854491 0.0003445
2.77 0.0382193 0.0886279 0.0882574 0.0003705
2.77 0.0385868 0.0949938 0.0946156 0.0003782
2.77 0.0389543 0.0989682 0.0985596 0.0004086
2.77 0.0393218 0.107637 0.10721 0.000427
2.77 0.0396893 0.114289 0.113832 0.000457
2.77 0.0400568 0.125039 0.124548 0.000491
2.77 0.0404243 0.136546 0.136023 0.000523
2.77 0.0407918 0.150415 0.149833 0.000582
2.77 0.0411592 0.169574 0.168945 0.000629
2.77 0.0415267 0.190143 0.18943 0.000713
2.77 0.0418942 0.221561 0.220761 0.0008
2.77 0.0422617 0.257339 0.256411 0.000928
2.77 0.0426292 0.311615 0.310518 0.001097
2.77 0.0429967 0.382545 0.381225 0.00132
2.77 0.0433642 0.489161 0.487499 0.001662
2.77 0.0437317 0.648671 0.646528 0.002143
2.77 0.0440992 0.897675 0.894749 0.002926
2.77 0.0444667 1.29917 1.29502 0.00415
2.77 0.0448342 1.89619 1.89019 0.006
2.77 0.0452017 2.56242 2.55439 0.00803
2.77 0.0455692 2.72798 2.71943 0.00855
2.77 0.0459367 2.20813 2.20117 0.00696
2.77 0.0463042 1.55094 1.54603 0.00491
2.77 0.0466716 1.08032 1.07686 0.00346
2.77 0.0470391 0.779873 0.777364 0.002509
2.77 0.0474066 0.593641 0.591693 0.001948
2.77 0.0477741 0.472638 0.47108 0.001558
2.77 0.0481416 0.393586 0.392259 0.001327
2.77 0.0485091 0.340137 0.338974 0.001163
2.77 0.0488766 0.304744 0.30369 0.001054
2.77 0.0492441 0.282097 0.281094 0.001003
2.77 0.0496116 0.270753 0.269798 0.000955
2.77 0.0499791 0.269081 0.268105 0.000976
2.77 0.0503466 0.280631 0.279635 0.000996
2.77 0.0507141 0.307715 0.306614 0.001101
2.77 0.0510816 0.36095 0.359687 0.001263
2.77 0.0514491 0.44589 0.444359 0.001531
2.77 0.0518165 0.544443 0.542601 0.001842
2.77 0.052184 0.571255 0.569352 0.001903
2.77 0.0525515 0.489456 0.487791 0.001665
2.77 0.052919 0.385889 0.384566 0.001323
2.77 0.0532865 0.309308 0.308196 0.001112
2.77 0.053654 0.261982 0.261027 0.000955
2.77 0.0540215 0.231773 0.230898 0.000875
2.77 0.054389 0.212892 0.212069 0.000823
2.77 0.0547565 0.201278 0.200496 0.000782
2.77 0.055124 0.192647 0.191867 0.00078
2.77 0.0554915 0.189176 0.188421 0.000755
2.77 0.055859 0.185034 0.184262 0.000772
2.77 0.0562265 0.185485 0.184726 0.000759
2.77 0.056594 0.184386 0.18361 0.000776
2.77 0.0569615 0.186507 0.185724 0.000783
2.77 0.0573289 0.188399 0.187608 0.000791
2.77 0.0576964 0.191068 0.190251 0.000817
2.77 0.0580639 0.196024 0.195208 0.000816
2.77 0.0584314 0.199273 0.19842 0.000853
2.77 0.0587989 0.206996 0.206139 0.000857
2.77 0.0591664 0.212007 0.211109 0.000898
2.77 0.0595339 0.222047 0.221126 0.000921
2.77 0.0599014 0.23093 0.229973 0.000957
2.77 0.0602689 0.24359 0.242584 0.001006
2.77 0.0606364 0.25928 0.258237 0.001043
2.77 0.0610039 0.277241 0.276116 0.001125
2.77 0.0613714 0.30454 0.303351 0.001189
2.77 0.0617389 0.336056 0.334739 0.001317
2.77 0.0621064 0.386531 0.385073 0.001458
2.77 0.0624739 0.454441 0.452756 0.001685
2.77 0.0628413 0.563541 0.561515 0.002026
2.77 0.0632088 0.731981 0.729441 0.00254
2.77 0.0635763 0.984267 0.980931 0.003336
2.77 0.0639438 1.2738 1.26961 0.00419
2.77 0.0643113 1.36473 1.36024 0.00449
2.77 0.0646788 1.16268 1.15885 0.00383
2.77 0.0650463 0.88329 0.880293 0.002997
2.77 0.0654138 0.687898 0.685504 0.002394
2.77 0.0657813 0.560696 0.558686 0.00201
2.77 0.0661488 0.488823 0.487012 0.001811
2.77 0.0665163 0.442585 0.440929 0.001656
2.77 0.0668838 0.415529 0.413922 0.001607
2.77 0.0672513 0.40172 0.400179 0.001541
2.77 0.0676188 0.391232 0.389692 0.00154
2.77 0.0679863 0.392504 0.39097 0.001534
2.77 0.0683537 0.390297 0.388755 0.001542
2.77 0.0687212 0.398454 0.396872 0.001582
2.77 0.0690887 0.403206 0.401616 0.00159
2.77 0.0694562 0.414155 0.412498 0.001657
2.77 0.0698237 0.426596 0.424918 0.001678
2.77 0.0701912 0.438942 0.437183 0.001759
2.77 0.0705587 0.459512 0.4577 0.001812
2.77 0.0709262 0.47506 0.47317 0.00189
2.77 0.0712937 0.502634 0.500651 0.001983
2.77 0.0716612 0.520702 0.518658 0.002044
2.77 0.0720287 0.544917 0.542766 0.002151
2.77 0.0723962 0.565085 0.562886 0.002199
2.77 0.0727637 0.59047 0.588151 0.002319
2.77 0.0731312 0.622982 0.620583 0.002399
2.77 0.0734987 0.652764 0.650238 0.002526
2.77 0.0738661 0.697931 0.695267 0.002664
2.77 0.0742336 0.735553 0.732754 0.002799
2.77 0.0746011 0.792892 0.789886 0.003006
2.77 0.0749686 0.846115 0.842948 0.003167
2.77 0.0753361 0.917549 0.914113 0.003436
2.77 0.0757036 0.998045 0.994374 0.003671
2.77 0.0760711 1.08923 1.08522 0.00401
2.77 0.0764386 1.19857 1.19421 0.00436
2.77 0.0768061 1.2983 1.29357 0.00473
2.77 0.0771736 1.43509 1.42987 0.00522
2.77 0.0775411 1.58312 1.57741 0.00571
2.77 0.0779086 1.79547 1.78903 0.00644
2.77 0.0782761 2.05166 2.04441 0.00725
2.77 0.0786436 2.40207 2.39364 0.00843
2.77 0.0790111 2.87481 2.86489 0.00992
2.77 0.0793785 3.49457 3.48267 0.0119
2.77 0.079746 4.2889 4.27453 0.01437
2.77 0.0801135 5.24905 5.23172 0.01733
2.77 0.080481 6.71207 6.69022 0.02185
2.77 0.0808485 8.88318 8.85469 0.02849
2.77 0.081216 11.5324 11.4958 0.0366
2.77 0.0815835 12.9129 12.8721 0.0408
2.77 0.081951 12.2041 12.1654 0.0387
2.77 0.0823185 11.2505 11.2147 0.0358
2.77 0.082686 11.3709 11.3346 0.0363
2.77 0.0830535 12.9784 12.9371 0.0413
2.77 0.083421 16.2937 16.2421 0.0516
2.77 0.0837885 22.2554 22.1855 0.0699
2.77 0.084156 31.9238 31.8243 0.0995
2.77 0.0845234 45.7241 45.5823 0.1418
2.77 0.0848909 57.0542 56.8779 0.1763
2.77 0.0852584 54.0181 53.8516 0.1665
2.77 0.0856259 39.9798 39.8569 0.1229
2.77 0.0859934 27.1164 27.0333 0.0831
2.77 0.0863609 18.4652 18.4087 0.0565
2.77 0.0867284 13.0606 13.0207 0.0399
2.77 0.0870959 9.63166 9.60228 0.02938
2.77 0.0874634 7.33152 7.30917 0.02235
2.77 0.0878309 5.80915 5.79135 0.0178
2.77 0.0881984 4.66253 4.64819 0.01434
2.77 0.0885659 3.89056 3.87854 0.01202
2.77 0.0889334 3.24896 3.23885 0.01011
2.77 0.0893009 2.80453 2.79578 0.00875
2.77 0.0896684 2.42547 2.41783 0.00764
2.77 0.0900358 2.13435 2.12765 0.0067
2.77 0.0904033 1.90835 1.90232 0.00603
2.77 0.0907708 1.6971 1.69175 0.00535
2.77 0.0911383 1.56113 1.55621 0.00492
2.77 0.0915058 1.40259 1.39816 0.00443
2.77 0.0918733 1.3138 1.30966 0.00414
2.77 0.0922408 1.20079 1.19696 0.00383
2.77 0.0926083 1.13049 1.12691 0.00358
2.77 0.0929758 1.05936 1.05593 0.00343
2.77 0.0933433 0.993156 0.989949 0.003207
2.77 0.0937108 0.955731 0.952593 0.003138
2.77 0.0940783 0.892494 0.889536 0.002958
2.77 0.0944458 0.874898 0.871985 0.002913
2.77 0.0948133 0.822004 0.819211 0.002793
2.77 0.0951808 0.808839 0.806105 0.002734
2.77 0.0955482 0.774835 0.772143 0.002692
2.77 0.0959157 0.755375 0.752762 0.002613
2.77 0.0962832 0.74341 0.74078 0.00263
2.77 0.0966507 0.715985 0.713439 0.002546
2.77 0.0970182 0.721262 0.718683 0.002579
2.77 0.0973857 0.693352 0.690832 0.00252
2.77 0.0977532 0.706073 0.703533 0.00254
2.77 0.0981207 0.690431 0.687885 0.002546
2.77 0.0984882 0.701358 0.69881 0.002548
2.77 0.0988557 0.702222 0.699621 0.002601
2.77 0.0992232 0.691545 0.688995 0.00255
2.77 0.0995907 0.696015 0.693419 0.002596
2.77 0.0999582 0.674103 0.671555 0.002548
2.77 0.100326 0.691841 0.689243 0.002598
2.77 0.100693 0.677173 0.674569 0.002604
2.77 0.101061 0.697021 0.694386 0.002635
2.77 0.101428 0.698878 0.69618 0.002698
2.77 0.101796 0.712702 0.709989 0.002713
2.77 0.102163 0.737667 0.734832 0.002835
2.77 0.102531 0.748562 0.745685 0.002877
2.77 0.102898 0.797328 0.794288 0.00304
2.77 0.103266 0.817396 0.814251 0.003145
2.77 0.103633 0.887876 0.884531 0.003345
2.77 0.104001 0.95181 0.9482 0.00361
2.77 0.104368 1.07904 1.07506 0.00398
2.77 0.104736 1.26548 1.26087 0.00461
2.77 0.105103 1.52606 1.52065 0.00541
2.77 0.105471 1.8107 1.8044 0.0063
2.77 0.105838 1.84501 1.83859 0.00642
2.77 0.106206 1.69634 1.69042 0.00592
2.77 0.106573 1.50366 1.49828 0.00538
2.77 0.106941 1.37281 1.36788 0.00493
2.77 0.107308 1.22511 1.22057 0.00454
2.77 0.107676 1.11483 1.11065 0.00418
2.77 0.108043 1.05686 1.05282 0.00404
2.77 0.108411 1.007 1.00308 0.00392
2.77 0.108778 1.01295 1.00901 0.00394
2.77 0.109145 0.993799 0.989859 0.00394
2.77 0.109513 1.02468 1.02067 0.00401
2.77 0.10988 1.03468 1.03055 0.00413
2.77 0.110248 1.07468 1.07045 0.00423
2.77 0.110615 1.12701 1.12256 0.00445
2.77 0.110983 1.18563 1.18098 0.00465
2.77 0.11135 1.29667 1.29167 0.005
2.77 0.111718 1.36479 1.35954 0.00525
2.77 0.112085 1.41709 1.4117 0.00539
2.77 0.112453 1.37514 1.36981 0.00533
2.77 0.11282 1.37445 1.36914 0.00531
2.77 0.113188 1.38515 1.37972 0.00543
2.77 0.113555 1.42445 1.41889 0.00556
2.77 0.113923 1.51283 1.50695 0.00588
2.77 0.11429 1.59686 1.59067 0.00619
2.77 0.114658 1.74575 1.73909 0.00666
2.77 0.115025 1.80052 1.79362 0.0069
2.77 0.115393 1.83076 1.82379 0.00697
2.77 0.11576 1.81491 1.8079 0.00701
2.77 0.116128 1.84574 1.83863 0.00711
2.77 0.116495 1.91223 1.90484 0.00739
2.77 0.116863 1.97911 1.97145 0.00766
2.77 0.11723 2.11531 2.10719 0.00812
2.77 0.117598 2.2226 2.21405 0.00855
2.77 0.117965 2.42359 2.41441 0.00918
2.77 0.118333 2.61991 2.61002 0.00989
2.77 0.1187 2.9247 2.91386 0.01084
2.77 0.119068 3.3248 3.31261 0.01219
2.77 0.119435 3.85759 3.8437 0.01389
2.77 0.119803 4.50503 4.48906 0.01597
2.77 0.12017 4.85504 4.83795 0.01709
2.77 0.120538 4.92368 4.90639 0.01729
2.77 0.120905 4.91953 4.90212 0.01741
2.77 0.121273 5.15422 5.13604 0.01818
2.77 0.12164 5.42479 5.4056 0.01919
2.77 0.122008 5.75096 5.73066 0.0203
2.77 0.122375 6.28233 6.26022 0.02211
2.77 0.122743 7.04831 7.02365 0.02466
2.77 0.12311 8.29172 8.26305 0.02867
2.77 0.123478 10.0176 9.98335 0.03425
2.77 0.123845 12.7465 12.7036 0.0429
2.77 0.124213 16.8598 16.8039 0.0559
2.77 0.12458 22.9915 22.9165 0.075
2.77 0.124948 30.0787 29.9816 0.0971
2.77 0.125315 32.9485 32.8432 0.1053
2.77 0.125683 29.2177 29.1247 0.093
2.77 0.12605 23.936 23.8594 0.0766
2.77 0.126418 21.0842 21.0161 0.0681
2.77 0.126785 20.5451 20.4782 0.0669
2.77 0.127153 22.4162 22.343 0.0732
2.77 0.12752 25.8538 25.7695 0.0843
2.77 0.127888 29.3815 29.2861 0.0954
2.77 0.128255 31.4302 31.3283 0.1019
2.78 0 0 0 0
2.78 0.000367493 2.33498e-06 2.33167e-06 3.31e-09
2.78 0.000734987 3.52508e-05 3.48918e-05 3.59e-07
2.78 0.00110248 2.75603e-05 2.75045e-05 5.58e-08
2.78 0.00146997 0.00012553 0.000124393 1.137e-06
2.78 0.00183747 0.000106382 0.000105889 4.93e-07
2.78 0.00220496 0.000239756 0.000237842 1.914e-06
2.78 0.00257245 0.000268895 0.000267116 1.779e-06
2.78 0.00293995 0.000363657 0.000361182 2.475e-06
2.78 0.00330744 0.000516358 0.000512583 3.775e-06
2.78 0.00367493 0.000521784 0.000518856 2.928e-06
2.78 0.00404243 0.000814239 0.000808295 5.944e-06
2.78 0.00440992 0.000767813 0.000763653 4.16e-06
2.78 0.00477741 0.00111906 0.00111126 7.8e-06
2.78 0.00514491 0.00114767 0.00114095 6.72e-06
2.78 0.0055124 0.00142053 0.00141152 9.01e-06
2.78 0.00587989 0.00166251 0.00165189 1.062e-05
2.78 0.00624739 0.00176701 0.00175659 1.042e-05
2.78 0.00661488 0.00226508 0.00224988 1.52e-05
2.78 0.00698237 0.00225093 0.00223826 1.267e-05
2.78 0.00734987 0.00289834 0.00287932 1.902e-05
2.78 0.00771736 0.0029599 0.00294291 1.699e-05
2.78 0.00808485 0.0035562 0.00353403 2.217e-05
2.78 0.00845234 0.00392973 0.00390621 2.352e-05
2.78 0.00881984 0.0043262 0.00430109 2.511e-05
2.78 0.00918733 0.00514026 0.00510875 3.151e-05
2.78 0.00955482 0.00538391 0.00535399 2.992e-05
2.78 0.00992232 0.00657252 0.00653242 4.01e-05
2.78 0.0102898 0.00694958 0.0069114 3.818e-05
2.78 0.0106573 0.00831507 0.00826665 4.842e-05
2.78 0.0110248 0.00925932 0.00920815 5.117e-05
2.78 0.0113923 0.0106833 0.0106242 5.91e-05
2.78 0.0117598 0.0126266 0.012556 7.06e-05
2.78 0.0121273 0.0143554 0.0142791 7.63e-05
2.78 0.0124948 0.0177045 0.0176068 9.77e-05
2.78 0.0128623 0.0206599 0.0205528 0.0001071
2.78 0.0132298 0.0261716 0.0260327 0.0001389
2.78 0.0135973 0.0325004 0.0323348 0.0001656
2.78 0.0139647 0.0426238 0.0424075 0.0002163
2.78 0.0143322 0.0575972 0.0573091 0.0002881
2.78 0.0146997 0.0806755 0.0802799 0.0003956
2.78 0.0150672 0.119198 0.118615 0.000583
2.78 0.0154347 0.176884 0.176033 0.000851
2.78 0.0158022 0.2488 0.247602 0.001198
2.78 0.0161697 0.278954 0.277621 0.001333
2.78 0.0165372 0.237035 0.235898 0.001137
2.78 0.0169047 0.170564 0.169744 0.00082
2.78 0.0172722 0.120406 0.119825 0.000581
2.78 0.0176397 0.0880336 0.0876007 0.0004329
2.78 0.0180072 0.0671276 0.0667986 0.000329
2.78 0.0183747 0.0544531 0.0541749 0.0002782
2.78 0.0187422 0.0450075 0.0447798 0.0002277
2.78 0.0191096 0.039572 0.0393618 0.0002102
2.78 0.0194771 0.0350434 0.0348566 0.0001868
2.78 0.0198446 0.0322729 0.0320959 0.000177
2.78 0.0202121 0.0305452 0.0303718 0.0001734
2.78 0.0205796 0.0288342 0.0286724 0.0001618
2.78 0.0209471 0.0289704 0.0287983 0.0001721
2.78 0.0213146 0.02819 0.0280283 0.0001617
2.78 0.0216821 0.0296991 0.0295195 0.0001796
2.78 0.0220496 0.0308053 0.030625 0.0001803
2.78 0.0224171 0.0340976 0.0338962 0.0002014
2.78 0.0227846 0.0386527 0.0384281 0.0002246
2.78 0.0231521 0.0422845 0.042045 0.0002395
2.78 0.0235196 0.0431802 0.0429275 0.0002527
2.78 0.0238871 0.0390941 0.0388684 0.0002257
2.78 0.0242546 0.0373177 0.0370889 0.0002288
2.78 0.024622 0.0351506 0.0349401 0.0002105
2.78 0.0249895 0.0357686 0.0355479 0.0002207
2.78 0.025357 0.0367417 0.0365187 0.000223
2.78 0.0257245 0.0386427 0.0384117 0.000231
2.78 0.026092 0.0428105 0.0425537 0.0002568
2.78 0.0264595 0.0468956 0.0466283 0.0002673
2.78 0.026827 0.0558626 0.0555414 0.0003212
2.78 0.0271945 0.0664381 0.0660771 0.000361
2.78 0.027562 0.0854023 0.0849412 0.0004611
2.78 0.0279295 0.111709 0.111129 0.00058
2.78 0.028297 0.149227 0.148468 0.000759
2.78 0.0286645 0.182954 0.18203 0.000924
2.78 0.029032 0.178204 0.177308 0.000896
2.78 0.0293995 0.143831 0.143084 0.000747
2.78 0.029767 0.108261 0.107692 0.000569
2.78 0.0301344 0.0863506 0.0858707 0.0004799
2.78 0.0305019 0.0713141 0.0709125 0.0004016
2.78 0.0308694 0.0630893 0.0627187 0.0003706
2.78 0.0312369 0.0579338 0.0575856 0.0003482
2.78 0.0316044 0.0541164 0.0537887 0.0003277
2.78 0.0319719 0.0534437 0.053107 0.0003367
2.78 0.0323394 0.0513622 0.0510458 0.0003164
2.78 0.0327069 0.0527999 0.052461 0.0003389
2.78 0.0330744 0.0524985 0.0521715 0.000327
2.78 0.0334419 0.0549234 0.0545729 0.0003505
2.78 0.0338094 0.0576336 0.0572716 0.000362
2.78 0.0341769 0.061537 0.0611554 0.0003816
2.78 0.0345444 0.0682872 0.0678644 0.0004228
2.78 0.0349119 0.0710323 0.0706061 0.0004262
2.78 0.0352794 0.0721598 0.071711 0.0004488
2.78 0.0356468 0.0680031 0.0675855 0.0004176
2.78 0.0360143 0.0675899 0.0671586 0.0004313
2.78 0.0363818 0.0667144 0.0662932 0.0004212
2.78 0.0367493 0.0669912 0.0665626 0.0004286
2.78 0.0371168 0.0688351 0.0683904 0.0004447
2.78 0.0374843 0.0690375 0.0685977 0.0004398
2.78 0.0378518 0.0729635 0.0724878 0.0004757
2.78 0.0382193 0.0737916 0.0733246 0.000467
2.78 0.0385868 0.078514 0.0780053 0.0005087
2.78 0.0389543 0.081135 0.0806231 0.0005119
2.78 0.0393218 0.0856032 0.08506 0.0005432
2.78 0.0396893 0.090973 0.090403 0.00057
2.78 0.0400568 0.0951786 0.0945924 0.0005862
2.78 0.0404243 0.103502 0.102862 0.00064
2.78 0.0407918 0.108814 0.108161 0.000653
2.78 0.0411592 0.119711 0.118984 0.000727
2.78 0.0415267 0.128664 0.127908 0.000756
2.78 0.0418942 0.142185 0.141348 0.000837
2.78 0.0422617 0.158064 0.157153 0.000911
2.78 0.0426292 0.176388 0.175387 0.001001
2.78 0.0429967 0.203557 0.202414 0.001143
2.78 0.0433642 0.2335 0.232227 0.001273
2.78 0.0437317 0.280331 0.278815 0.001516
2.78 0.0440992 0.338659 0.336884 0.001775
2.78 0.0444667 0.427803 0.425587 0.002216
2.78 0.0448342 0.558067 0.555243 0.002824
2.78 0.0452017 0.759848 0.756062 0.003786
2.78 0.0455692 1.08634 1.08101 0.00533
2.78 0.0459367 1.58086 1.57322 0.00764
2.78 0.0463042 2.20285 2.1923 0.01055
2.78 0.0466716 2.49997 2.48808 0.01189
2.78 0.0470391 2.14597 2.13577 0.0102
2.78 0.0474066 1.53768 1.53036 0.00732
2.78 0.0477741 1.07584 1.07066 0.00518
2.78 0.0481416 0.775226 0.771451 0.003775
2.78 0.0485091 0.591934 0.589013 0.002921
2.78 0.0488766 0.476599 0.474193 0.002406
2.78 0.0492441 0.402221 0.400172 0.002049
2.78 0.0496116 0.359959 0.358076 0.001883
2.78 0.0499791 0.334361 0.332611 0.00175
2.78 0.0503466 0.33275 0.330984 0.001766
2.78 0.0507141 0.348923 0.34708 0.001843
2.78 0.0510816 0.396184 0.394113 0.002071
2.78 0.0514491 0.47903 0.476558 0.002472
2.78 0.0518165 0.576646 0.57374 0.002906
2.78 0.052184 0.605231 0.602181 0.00305
2.78 0.0525515 0.517152 0.514541 0.002611
2.78 0.052919 0.407482 0.405356 0.002126
2.78 0.0532865 0.324616 0.322881 0.001735
2.78 0.053654 0.272737 0.271229 0.001508
2.78 0.0540215 0.240809 0.239438 0.001371
2.78 0.054389 0.218018 0.216757 0.001261
2.78 0.0547565 0.206821 0.205584 0.001237
2.78 0.055124 0.194981 0.193815 0.001166
2.78 0.0554915 0.19185 0.190667 0.001183
2.78 0.055859 0.186233 0.185087 0.001146
2.78 0.0562265 0.185492 0.18433 0.001162
2.78 0.056594 0.185099 0.183933 0.001166
2.78 0.0569615 0.184408 0.183247 0.001161
2.78 0.0573289 0.18834 0.187138 0.001202
2.78 0.0576964 0.187862 0.186679 0.001183
2.78 0.0580639 0.194398 0.193152 0.001246
2.78 0.0584314 0.195943 0.194709 0.001234
2.78 0.0587989 0.203167 0.201873 0.001294
2.78 0.0591664 0.208925 0.207606 0.001319
2.78 0.0595339 0.216082 0.21472 0.001362
2.78 0.0599014 0.227572 0.226137 0.001435
