# mu freq sigma_base sigma_full diff
2.78 0.0360143 0.421266 0.421496 -0.00023
2.78 0.0363818 0.34532 0.34552 -0.0002
2.78 0.0367493 0.32008 0.320264 -0.000184
2.78 0.0371168 0.324471 0.324659 -0.000188
2.78 0.0374843 0.33106 0.331256 -0.000196
2.78 0.0378518 0.322254 0.322445 -0.000191
2.78 0.0382193 0.289037 0.289218 -0.000181
2.78 0.0385868 0.28853 0.288698 -0.000168
2.78 0.0389543 0.303513 0.30369 -0.000177
2.78 0.0393218 0.359592 0.359783 -0.000191
2.78 0.0396893 0.412237 0.412455 -0.000218
2.78 0.0400568 0.40488 0.405097 -0.000217
2.78 0.0404243 0.341557 0.341744 -0.000187
2.78 0.0407918 0.267461 0.267619 -0.000158
2.78 0.0411592 0.229563 0.229697 -0.000134
2.78 0.0415267 0.19465 0.194775 -0.000125
2.78 0.0418942 0.185493 0.185606 -0.000113
2.78 0.0422617 0.172483 0.172596 -0.000113
2.78 0.0426292 0.171402 0.171509 -0.000107
2.78 0.0429967 0.17797 0.178079 -0.000109
2.78 0.0433642 0.184902 0.185016 -0.000114
2.78 0.0437317 0.206241 0.206355 -0.000114
2.78 0.0440992 0.199086 0.199201 -0.000115
2.78 0.0444667 0.192132 0.192236 -0.000104
2.78 0.0448342 0.169381 0.169486 -0.000105
2.78 0.0452017 0.162032 0.162128 -9.6e-05
2.78 0.0455692 0.15503 0.155126 -9.6e-05
2.78 0.0459367 0.147899 0.147992 -9.3e-05
2.78 0.0463042 0.151943 0.152033 -9e-05
2.78 0.0466716 0.142892 0.142985 -9.3e-05
2.78 0.0470391 0.151951 0.152039 -8.8e-05
2.78 0.0474066 0.14445 0.144546 -9.6e-05
2.78 0.0477741 0.151744 0.151836 -9.2e-05
2.78 0.0481416 0.150387 0.150485 -9.8e-05
2.78 0.0485091 0.151403 0.1515 -9.7e-05
2.78 0.0488766 0.158015 0.158114 -9.9e-05
2.78 0.0492441 0.152786 0.15289 -0.000104
2.78 0.0496116 0.164672 0.164775 -0.000103
2.78 0.0499791 0.157672 0.157783 -0.000111
2.78 0.0503466 0.168975 0.169083 -0.000108
2.78 0.0507141 0.166329 0.166445 -0.000116
2.78 0.0510816 0.171602 0.171716 -0.000114
2.78 0.0514491 0.177208 0.177327 -0.000119
2.78 0.0518165 0.174952 0.175074 -0.000122
2.78 0.052184 0.187925 0.188049 -0.000124
2.78 0.0525515 0.181827 0.18196 -0.000133
2.78 0.052919 0.197032 0.197163 -0.000131
2.78 0.0532865 0.194132 0.194274 -0.000142
2.78 0.053654 0.205805 0.205944 -0.000139
2.78 0.0540215 0.21301 0.213158 -0.000148
2.78 0.054389 0.219904 0.220058 -0.000154
2.78 0.0547565 0.241432 0.241593 -0.000161
2.78 0.055124 0.247649 0.247822 -0.000173
2.78 0.0554915 0.273688 0.273865 -0.000177
2.78 0.055859 0.270524 0.270712 -0.000188
2.78 0.0562265 0.279148 0.27933 -0.000182
2.78 0.056594 0.273127 0.273315 -0.000188
2.78 0.0569615 0.276061 0.276247 -0.000186
2.78 0.0573289 0.292579 0.292772 -0.000193
2.78 0.0576964 0.30429 0.304493 -0.000203
2.78 0.0580639 0.348864 0.34908 -0.000216
2.78 0.0584314 0.37338 0.373622 -0.000242
2.78 0.0587989 0.398314 0.398557 -0.000243
2.78 0.0591664 0.369519 0.369757 -0.000238
2.78 0.0595339 0.345206 0.345424 -0.000218
2.78 0.0599014 0.329494 0.32971 -0.000216
2.78 0.0602689 0.313737 0.313952 -0.000215
2.78 0.0606364 0.323055 0.323273 -0.000218
2.78 0.0610039 0.311397 0.311624 -0.000227
2.78 0.0613714 0.330362 0.330591 -0.000229
2.78 0.0617389 0.326346 0.326588 -0.000242
2.78 0.0621064 0.344156 0.3444 -0.000244
2.78 0.0624739 0.35538 0.355639 -0.000259
2.78 0.0628413 0.368838 0.369103 -0.000265
2.78 0.0632088 0.401479 0.401754 -0.000275
2.78 0.0635763 0.42052 0.420808 -0.000288
2.78 0.0639438 0.482425 0.48273 -0.000305
2.78 0.0643113 0.532068 0.532414 -0.000346
2.78 0.0646788 0.619719 0.6201 -0.000381
2.78 0.0650463 0.691529 0.691957 -0.000428
2.78 0.0654138 0.78985 0.79032 -0.00047
2.78 0.0657813 0.884113 0.884626 -0.000513
2.78 0.0661488 0.852512 0.853011 -0.000499
2.78 0.0665163 0.754695 0.755138 -0.000443
2.78 0.0668838 0.632779 0.633176 -0.000397
2.78 0.0672513 0.580917 0.581275 -0.000358
2.78 0.0676188 0.532183 0.532529 -0.000346
2.78 0.0679863 0.520233 0.520563 -0.00033
2.78 0.0683537 0.517123 0.517457 -0.000334
2.78 0.0687212 0.513985 0.514318 -0.000333
2.78 0.0690887 0.535274 0.535613 -0.000339
2.78 0.0694562 0.519753 0.520097 -0.000344
2.78 0.0698237 0.536423 0.536764 -0.000341
2.78 0.0701912 0.522684 0.523035 -0.000351
2.78 0.0705587 0.540463 0.540814 -0.000351
2.78 0.0709262 0.547968 0.548336 -0.000368
2.78 0.0712937 0.560012 0.560383 -0.000371
2.78 0.0716612 0.592076 0.592463 -0.000387
2.78 0.0720287 0.602313 0.602715 -0.000402
2.78 0.0723962 0.657927 0.658349 -0.000422
2.78 0.0727637 0.688151 0.688607 -0.000456
2.78 0.0731312 0.772985 0.773472 -0.000487
2.78 0.0734987 0.832292 0.832826 -0.000534
2.78 0.0738661 0.854931 0.855473 -0.000542
2.78 0.0742336 0.83116 0.831698 -0.000538
2.78 0.0746011 0.787163 0.787685 -0.000522
2.78 0.0749686 0.79994 0.800461 -0.000521
2.78 0.0753361 0.792893 0.793421 -0.000528
2.78 0.0757036 0.849867 0.850404 -0.000537
2.78 0.0760711 0.880521 0.881087 -0.000566
2.78 0.0764386 0.922796 0.923376 -0.00058
2.78 0.0768061 0.930555 0.931154 -0.000599
2.78 0.0771736 0.929652 0.930254 -0.000602
2.78 0.0775411 0.976117 0.976742 -0.000625
2.78 0.0779086 1.00706 1.00771 -0.00065
2.78 0.0782761 1.11892 1.11961 -0.00069
2.78 0.0786436 1.23104 1.23181 -0.00077
2.78 0.0790111 1.45512 1.45597 -0.00085
2.78 0.0793785 1.74239 1.74338 -0.00099
2.78 0.079746 2.03323 2.03435 -0.00112
2.78 0.0801135 2.11136 2.11253 -0.00117
2.78 0.080481 1.89373 1.89482 -0.00109
2.78 0.0808485 1.6858 1.6868 -0.001
2.78 0.081216 1.48876 1.48968 -0.00092
2.78 0.0815835 1.40942 1.41028 -0.00086
2.78 0.081951 1.34661 1.34746 -0.00085
2.78 0.0823185 1.3441 1.34494 -0.00084
2.78 0.082686 1.37265 1.37352 -0.00087
2.78 0.0830535 1.38626 1.38713 -0.00087
2.78 0.083421 1.43663 1.43751 -0.00088
2.78 0.0837885 1.42292 1.4238 -0.00088
2.78 0.084156 1.49548 1.49638 -0.0009
2.78 0.0845234 1.5419 1.54283 -0.00093
2.78 0.0848909 1.63962 1.64056 -0.00094
2.78 0.0852584 1.67584 1.67677 -0.00093
2.78 0.0856259 1.64833 1.64919 -0.00086
2.78 0.0859934 1.6583 1.65914 -0.00084
2.78 0.0863609 1.63111 1.63196 -0.00085
2.78 0.0867284 1.69517 1.69607 -0.0009
2.78 0.0870959 1.70005 1.701 -0.00095
2.78 0.0874634 1.77683 1.77782 -0.00099
2.78 0.0878309 1.82148 1.82253 -0.00105
2.78 0.0881984 1.88413 1.88521 -0.00108
2.78 0.0885659 1.97545 1.97658 -0.00113
2.78 0.0889334 2.02255 2.0237 -0.00115
2.78 0.0893009 2.15327 2.15447 -0.0012
2.78 0.0896684 2.20868 2.20991 -0.00123
2.78 0.0900358 2.36228 2.36355 -0.00127
2.78 0.0904033 2.46287 2.46419 -0.00132
2.78 0.0907708 2.6038 2.60517 -0.00137
2.78 0.0911383 2.71978 2.72121 -0.00143
2.78 0.0915058 2.78878 2.79024 -0.00146
2.78 0.0918733 2.94144 2.94297 -0.00153
2.78 0.0922408 3.01877 3.02035 -0.00158
2.78 0.0926083 3.22033 3.222 -0.00167
2.78 0.0929758 3.34123 3.34296 -0.00173
2.78 0.0933433 3.55563 3.55744 -0.00181
2.78 0.0937108 3.75207 3.75398 -0.00191
2.78 0.0940783 3.96318 3.96516 -0.00198
2.78 0.0944458 4.25543 4.25755 -0.00212
2.78 0.0948133 4.48414 4.48635 -0.00221
2.78 0.0951808 4.87577 4.87814 -0.00237
2.78 0.0955482 5.18928 5.19177 -0.00249
2.78 0.0959157 5.68984 5.69251 -0.00267
2.78 0.0962832 6.17834 6.18121 -0.00287
2.78 0.0966507 6.71236 6.71542 -0.00306
2.78 0.0970182 7.19601 7.19927 -0.00326
2.78 0.0973857 7.58638 7.58975 -0.00337
2.78 0.0977532 8.21136 8.21495 -0.00359
2.78 0.0981207 8.80448 8.80827 -0.00379
2.78 0.0984882 9.71616 9.72029 -0.00413
2.78 0.0988557 10.6408 10.6453 -0.0045
2.78 0.0992232 11.8647 11.8697 -0.005
2.78 0.0995907 13.2998 13.3053 -0.0055
2.78 0.0999582 15.0042 15.0104 -0.0062
2.78 0.100326 17.2555 17.2626 -0.0071
2.78 0.100693 19.8908 19.8989 -0.0081
2.78 0.101061 23.5751 23.5846 -0.0095
2.78 0.101428 28.2289 28.2402 -0.0113
2.78 0.101796 34.9282 34.9422 -0.014
2.78 0.102163 44.4287 44.4464 -0.0177
2.78 0.102531 58.5311 58.5546 -0.0235
2.78 0.102898 78.8224 78.8545 -0.0321
2.78 0.103266 101.566 101.608 -0.042
2.78 0.103633 114.347 114.396 -0.049
2.78 0.104001 113.899 113.948 -0.049
2.78 0.104368 117.756 117.806 -0.05
2.78 0.104736 135.998 136.056 -0.058
2.78 0.105103 176.009 176.085 -0.076
2.78 0.105471 245.954 246.063 -0.109
2.78 0.105838 351.453 351.613 -0.16
2.78 0.106206 456.635 456.855 -0.22
2.78 0.106573 460.335 460.566 -0.231
2.78 0.106941 356.84 357.021 -0.181
2.78 0.107308 247.276 247.403 -0.127
2.78 0.107676 173.931 174.019 -0.088
2.78 0.108043 128.922 128.986 -0.064
2.78 0.108411 99.313 99.3617 -0.0487
2.78 0.108778 76.1659 76.2027 -0.0368
2.78 0.109145 60.2022 60.231 -0.0288
2.78 0.109513 49.5635 49.5866 -0.0231
2.78 0.10988 43.6549 43.6749 -0.02
2.78 0.110248 39.9157 39.9337 -0.018
2.78 0.110615 35.6907 35.7068 -0.0161
2.78 0.110983 30.7407 30.7545 -0.0138
2.78 0.11135 26.6179 26.6297 -0.0118
2.78 0.111718 24.5018 24.5126 -0.0108
2.78 0.112085 23.8721 23.8825 -0.0104
2.78 0.112453 25.3357 25.3469 -0.0112
2.78 0.11282 29.1576 29.1705 -0.0129
2.78 0.113188 36.4673 36.4835 -0.0162
2.78 0.113555 47.387 47.4081 -0.0211
2.78 0.113923 55.9414 55.9667 -0.0253
2.78 0.11429 52.3607 52.3849 -0.0242
2.78 0.114658 39.6553 39.6739 -0.0186
2.78 0.115025 28.4851 28.4984 -0.0133
2.78 0.115393 20.8586 20.8679 -0.0093
2.78 0.11576 16.2018 16.2088 -0.007
2.78 0.116128 13.282 13.2874 -0.0054
2.78 0.116495 11.4649 11.4695 -0.0046
2.78 0.116863 10.4309 10.435 -0.0041
2.78 0.11723 9.47477 9.4784 -0.00363
2.78 0.117598 9.00203 9.00546 -0.00343
2.78 0.117965 8.89564 8.89894 -0.0033
2.78 0.118333 9.62996 9.63357 -0.00361
2.78 0.1187 10.6465 10.6505 -0.004
2.78 0.119068 10.7701 10.7741 -0.004
2.78 0.119435 9.34883 9.3523 -0.00347
2.78 0.119803 7.48162 7.48423 -0.00261
2.78 0.12017 6.27207 6.27413 -0.00206
2.78 0.120538 5.41801 5.41966 -0.00165
2.78 0.120905 5.11498 5.11658 -0.0016
2.78 0.121273 5.01192 5.01351 -0.00159
2.78 0.12164 5.32232 5.32416 -0.00184
2.78 0.122008 6.06757 6.0698 -0.00223
2.78 0.122375 7.35968 7.36251 -0.00283
2.78 0.122743 9.2524 9.25608 -0.00368
2.78 0.12311 10.2983 10.3024 -0.0041
2.78 0.123478 9.43582 9.43949 -0.00367
2.78 0.123845 7.47368 7.47638 -0.0027
2.78 0.124213 6.10051 6.10261 -0.0021
2.78 0.12458 5.3756 5.37735 -0.00175
2.78 0.124948 5.28376 5.28552 -0.00176
2.78 0.125315 5.81729 5.81935 -0.00206
2.78 0.125683 6.87709 6.87966 -0.00257
2.78 0.12605 8.61704 8.62046 -0.00342
2.78 0.126418 9.8663 9.87033 -0.00403
2.78 0.126785 9.56469 9.56876 -0.00407
2.78 0.127153 8.09399 8.09739 -0.0034
2.78 0.12752 6.49214 6.49479 -0.00265
2.78 0.127888 4.9011 4.90293 -0.00183
2.78 0.128255 3.64482 3.64596 -0.00114
2.79 0 0 0 0
2.79 0.000367493 -3.4408e-06 -3.49751e-06 5.671e-08
2.79 0.000734987 7.29028e-05 7.27028e-05 2e-07
2.79 0.00110248 -9.92133e-06 -1.01056e-05 1.8427e-07
2.79 0.00146997 0.000239216 0.000238895 3.21e-07
2.79 0.00183747 6.8832e-05 6.87536e-05 7.84e-08
2.79 0.00220496 0.000392573 0.000392474 9.9e-08
2.79 0.00257245 0.000330089 0.000330225 -1.36e-07
2.79 0.00293995 0.000479761 0.000479975 -2.14e-07
2.79 0.00330744 0.000775238 0.000775662 -4.24e-07
2.79 0.00367493 0.000572242 0.000573319 -1.077e-06
2.79 0.00404243 0.00128531 0.00128639 -1.08e-06
2.79 0.00440992 0.000839764 0.000841582 -1.818e-06
2.79 0.00477741 0.00170822 0.00170994 -1.72e-06
2.79 0.00514491 0.00143096 0.00143352 -2.56e-06
2.79 0.0055124 0.00200086 0.00200372 -2.86e-06
2.79 0.00587989 0.0023628 0.00236615 -3.35e-06
2.79 0.00624739 0.00233532 0.0023392 -3.88e-06
2.79 0.00661488 0.00353786 0.00354143 -3.57e-06
2.79 0.00698237 0.00312357 0.00312777 -4.2e-06
2.79 0.00734987 0.0049932 0.00499655 -3.35e-06
2.79 0.00771736 0.0050693 0.00507324 -3.94e-06
2.79 0.00808485 0.00723365 0.00723705 -3.4e-06
2.79 0.00845234 0.0082037 0.00820748 -3.78e-06
2.79 0.00881984 0.00824443 0.00824801 -3.58e-06
2.79 0.00918733 0.00849318 0.008496 -2.82e-06
2.79 0.00955482 0.0068917 0.0068951 -3.4e-06
2.79 0.00992232 0.00825226 0.00825499 -2.73e-06
2.79 0.0102898 0.00687502 0.00687932 -4.3e-06
2.79 0.0106573 0.00848214 0.00848603 -3.89e-06
2.79 0.0110248 0.00806078 0.00806593 -5.15e-06
2.79 0.0113923 0.0087935 0.00879888 -5.38e-06
2.79 0.0117598 0.00989364 0.00989937 -5.73e-06
2.79 0.0121273 0.00938918 0.00939579 -6.61e-06
2.79 0.0124948 0.0118396 0.0118454 -5.8e-06
2.79 0.0128623 0.0107109 0.0107182 -7.3e-06
2.79 0.0132298 0.0135456 0.0135516 -6e-06
2.79 0.0135973 0.0130683 0.0130756 -7.3e-06
2.79 0.0139647 0.0151022 0.015109 -6.8e-06
2.79 0.0143322 0.0164457 0.0164536 -7.9e-06
2.79 0.0146997 0.0169808 0.0169899 -9.1e-06
2.79 0.0150672 0.020155 0.0201642 -9.2e-06
2.79 0.0154347 0.0194779 0.0194892 -1.13e-05
2.79 0.0158022 0.0238049 0.0238155 -1.06e-05
2.79 0.0161697 0.0237785 0.0237918 -1.33e-05
2.79 0.0165372 0.0281145 0.0281277 -1.32e-05
2.79 0.0169047 0.0306422 0.0306576 -1.54e-05
2.79 0.0172722 0.0343141 0.0343309 -1.68e-05
2.79 0.0176397 0.0408569 0.0408755 -1.86e-05
2.79 0.0180072 0.0450845 0.0451068 -2.23e-05
2.79 0.0183747 0.0568074 0.0568316 -2.42e-05
2.79 0.0187422 0.0659382 0.065969 -3.08e-05
2.79 0.0191096 0.0860352 0.0860705 -3.53e-05
2.79 0.0194771 0.110494 0.11054 -4.6e-05
2.79 0.0198446 0.152014 0.152075 -6.1e-05
2.79 0.0202121 0.218409 0.218496 -8.7e-05
2.79 0.0205796 0.315926 0.316055 -0.000129
2.79 0.0209471 0.433387 0.433564 -0.000177
2.79 0.0213146 0.467908 0.468106 -0.000198
2.79 0.0216821 0.392381 0.39255 -0.000169
2.79 0.0220496 0.282309 0.282439 -0.00013
2.79 0.0224171 0.205867 0.205964 -9.7e-05
2.79 0.0227846 0.155478 0.155556 -7.8e-05
2.79 0.0231521 0.124112 0.124177 -6.5e-05
2.79 0.0235196 0.107116 0.107171 -5.5e-05
2.79 0.0238871 0.0922202 0.0922707 -5.05e-05
2.79 0.0242546 0.0887425 0.0887864 -4.39e-05
2.79 0.024622 0.0817597 0.0818035 -4.38e-05
2.79 0.0249895 0.0836714 0.0837112 -3.98e-05
2.79 0.025357 0.0840686 0.0841097 -4.11e-05
2.79 0.0257245 0.0887113 0.0887519 -4.06e-05
2.79 0.026092 0.0987047 0.0987469 -4.22e-05
2.79 0.0264595 0.109387 0.109435 -4.8e-05
2.79 0.026827 0.135074 0.135128 -5.4e-05
2.79 0.0271945 0.166085 0.166156 -7.1e-05
2.79 0.027562 0.22294 0.223028 -8.8e-05
2.79 0.0279295 0.284083 0.284199 -0.000116
2.79 0.028297 0.320901 0.321032 -0.000131
2.79 0.0286645 0.316564 0.316698 -0.000134
2.79 0.029032 0.304543 0.304676 -0.000133
2.79 0.0293995 0.291111 0.291237 -0.000126
2.79 0.029767 0.244446 0.244557 -0.000111
2.79 0.0301344 0.204577 0.204666 -8.9e-05
2.79 0.0305019 0.171431 0.17151 -7.9e-05
2.79 0.0308694 0.158803 0.158872 -6.9e-05
2.79 0.0312369 0.154538 0.154607 -6.9e-05
2.79 0.0316044 0.158395 0.158466 -7.1e-05
2.79 0.0319719 0.177188 0.177265 -7.7e-05
2.79 0.0323394 0.200554 0.200643 -8.9e-05
2.79 0.0327069 0.249614 0.249716 -0.000102
2.79 0.0330744 0.299811 0.299936 -0.000125
2.79 0.0334419 0.35226 0.352398 -0.000138
2.79 0.0338094 0.403363 0.403525 -0.000162
2.79 0.0341769 0.497715 0.497912 -0.000197
2.79 0.0345444 0.646371 0.646632 -0.000261
2.79 0.0349119 0.748966 0.749284 -0.000318
2.79 0.0352794 0.69916 0.699469 -0.000309
2.79 0.0356468 0.540249 0.540506 -0.000257
2.79 0.0360143 0.421755 0.421958 -0.000203
2.79 0.0363818 0.345907 0.346084 -0.000177
2.79 0.0367493 0.320443 0.320607 -0.000164
2.79 0.0371168 0.325099 0.325266 -0.000167
2.79 0.0374843 0.33142 0.331595 -0.000175
2.79 0.0378518 0.32246 0.322629 -0.000169
2.79 0.0382193 0.289022 0.289182 -0.00016
2.79 0.0385868 0.288242 0.288392 -0.00015
2.79 0.0389543 0.3032 0.303356 -0.000156
2.79 0.0393218 0.35886 0.359028 -0.000168
2.79 0.0396893 0.412021 0.412212 -0.000191
2.79 0.0400568 0.405087 0.405277 -0.00019
2.79 0.0404243 0.342219 0.342386 -0.000167
2.79 0.0407918 0.267881 0.268022 -0.000141
2.79 0.0411592 0.229801 0.22992 -0.000119
2.79 0.0415267 0.194895 0.195007 -0.000112
2.79 0.0418942 0.185448 0.185548 -0.0001
2.79 0.0422617 0.172704 0.172803 -9.9e-05
2.79 0.0426292 0.17132 0.171414 -9.4e-05
2.79 0.0429967 0.178184 0.17828 -9.6e-05
2.79 0.0433642 0.18497 0.185068 -9.8e-05
2.79 0.0437317 0.206483 0.206581 -9.8e-05
2.79 0.0440992 0.199468 0.199568 -0.0001
2.79 0.0444667 0.192317 0.192407 -9e-05
2.79 0.0448342 0.169787 0.169877 -9e-05
2.79 0.0452017 0.162049 0.162131 -8.2e-05
2.79 0.0455692 0.155364 0.155447 -8.3e-05
2.79 0.0459367 0.147884 0.147964 -8e-05
2.79 0.0463042 0.152073 0.152151 -7.8e-05
2.79 0.0466716 0.142933 0.143013 -8e-05
2.79 0.0470391 0.151866 0.151943 -7.7e-05
2.79 0.0474066 0.144595 0.144678 -8.3e-05
2.79 0.0477741 0.15152 0.151599 -7.9e-05
2.79 0.0481416 0.150564 0.150649 -8.5e-05
2.79 0.0485091 0.151173 0.151257 -8.4e-05
2.79 0.0488766 0.158102 0.158188 -8.6e-05
2.79 0.0492441 0.15268 0.152771 -9.1e-05
2.79 0.0496116 0.164578 0.164669 -9.1e-05
2.79 0.0499791 0.157736 0.157833 -9.7e-05
2.79 0.0503466 0.168714 0.168807 -9.3e-05
2.79 0.0507141 0.166497 0.166598 -0.000101
2.79 0.0510816 0.171289 0.171389 -0.0001
2.79 0.0514491 0.177337 0.177443 -0.000106
2.79 0.0518165 0.174741 0.174848 -0.000107
2.79 0.052184 0.187882 0.187991 -0.000109
2.79 0.0525515 0.181811 0.181926 -0.000115
2.79 0.052919 0.196777 0.196892 -0.000115
2.79 0.0532865 0.194275 0.194398 -0.000123
2.79 0.053654 0.205421 0.205544 -0.000123
2.79 0.0540215 0.213146 0.213278 -0.000132
2.79 0.054389 0.219547 0.219681 -0.000134
2.79 0.0547565 0.241501 0.241643 -0.000142
2.79 0.055124 0.248157 0.248309 -0.000152
2.79 0.0554915 0.274997 0.275154 -0.000157
2.79 0.055859 0.271544 0.271712 -0.000168
2.79 0.0562265 0.278036 0.278198 -0.000162
2.79 0.056594 0.27213 0.272296 -0.000166
2.79 0.0569615 0.274559 0.274721 -0.000162
2.79 0.0573289 0.29161 0.291779 -0.000169
2.79 0.0576964 0.30281 0.302988 -0.000178
2.79 0.0580639 0.347125 0.347315 -0.00019
2.79 0.0584314 0.372119 0.37233 -0.000211
2.79 0.0587989 0.397968 0.39818 -0.000212
2.79 0.0591664 0.37078 0.370989 -0.000209
2.79 0.0595339 0.345595 0.345787 -0.000192
2.79 0.0599014 0.330279 0.330469 -0.00019
2.79 0.0602689 0.313715 0.313904 -0.000189
2.79 0.0606364 0.323207 0.323399 -0.000192
2.79 0.0610039 0.311454 0.311654 -0.0002
2.79 0.0613714 0.330046 0.330249 -0.000203
2.79 0.0617389 0.326589 0.326806 -0.000217
2.79 0.0621064 0.343574 0.343792 -0.000218
2.79 0.0624739 0.355629 0.355861 -0.000232
2.79 0.0628413 0.368254 0.368488 -0.000234
2.79 0.0632088 0.401432 0.401674 -0.000242
2.79 0.0635763 0.420105 0.420359 -0.000254
2.79 0.0639438 0.481809 0.482079 -0.00027
2.79 0.0643113 0.531805 0.53211 -0.000305
2.79 0.0646788 0.618827 0.619163 -0.000336
2.79 0.0650463 0.691851 0.692231 -0.00038
2.79 0.0654138 0.789459 0.789873 -0.000414
2.79 0.0657813 0.885344 0.885797 -0.000453
2.79 0.0661488 0.853997 0.854436 -0.000439
2.79 0.0665163 0.756285 0.756675 -0.00039
2.79 0.0668838 0.633939 0.634288 -0.000349
2.79 0.0672513 0.580942 0.581257 -0.000315
2.79 0.0676188 0.532728 0.533034 -0.000306
2.79 0.0679863 0.519344 0.519633 -0.000289
2.79 0.0683537 0.516995 0.517288 -0.000293
2.79 0.0687212 0.51262 0.512911 -0.000291
2.79 0.0690887 0.534447 0.534745 -0.000298
2.79 0.0694562 0.519062 0.519365 -0.000303
2.79 0.0698237 0.535574 0.535877 -0.000303
2.79 0.0701912 0.522701 0.523012 -0.000311
2.79 0.0705587 0.539362 0.53967 -0.000308
2.79 0.0709262 0.548144 0.548469 -0.000325
2.79 0.0712937 0.558934 0.55926 -0.000326
2.79 0.0716612 0.591931 0.592272 -0.000341
2.79 0.0720287 0.601582 0.601934 -0.000352
2.79 0.0723962 0.65714 0.657511 -0.000371
2.79 0.0727637 0.687839 0.68824 -0.000401
2.79 0.0731312 0.771518 0.771946 -0.000428
2.79 0.0734987 0.832155 0.832625 -0.00047
2.79 0.0738661 0.853381 0.853858 -0.000477
2.79 0.0742336 0.831074 0.831552 -0.000478
2.79 0.0746011 0.786089 0.786551 -0.000462
2.79 0.0749686 0.799329 0.799789 -0.00046
2.79 0.0753361 0.792421 0.792885 -0.000464
2.79 0.0757036 0.848541 0.849014 -0.000473
2.79 0.0760711 0.880479 0.880978 -0.000499
2.79 0.0764386 0.921057 0.921565 -0.000508
2.79 0.0768061 0.93052 0.931048 -0.000528
2.79 0.0771736 0.928063 0.928594 -0.000531
2.79 0.0775411 0.975488 0.976041 -0.000553
2.79 0.0779086 1.00597 1.00654 -0.00057
2.79 0.0782761 1.11728 1.11789 -0.00061
2.79 0.0786436 1.23031 1.23098 -0.00067
2.79 0.0790111 1.45236 1.4531 -0.00074
2.79 0.0793785 1.7411 1.74198 -0.00088
2.79 0.079746 2.02921 2.03019 -0.00098
2.79 0.0801135 2.10841 2.10943 -0.00102
2.79 0.080481 1.89009 1.89104 -0.00095
2.79 0.0808485 1.68328 1.68415 -0.00087
2.79 0.081216 1.48755 1.48836 -0.00081
2.79 0.0815835 1.40695 1.4077 -0.00075
2.79 0.081951 1.34633 1.34708 -0.00075
2.79 0.0823185 1.34141 1.34216 -0.00075
2.79 0.082686 1.37215 1.37291 -0.00076
2.79 0.0830535 1.38386 1.38462 -0.00076
2.79 0.083421 1.43514 1.43592 -0.00078
2.79 0.0837885 1.42143 1.42221 -0.00078
2.79 0.084156 1.49281 1.4936 -0.00079
2.79 0.0845234 1.5411 1.54192 -0.00082
2.79 0.0848909 1.63604 1.63686 -0.00082
2.79 0.0852584 1.67507 1.67588 -0.00081
2.79 0.0856259 1.64497 1.64571 -0.00074
2.79 0.0859934 1.65687 1.65759 -0.00072
2.79 0.0863609 1.62877 1.6295 -0.00073
2.79 0.0867284 1.69239 1.69317 -0.00078
2.79 0.0870959 1.6988 1.69962 -0.00082
2.79 0.0874634 1.7728 1.77366 -0.00086
2.79 0.0878309 1.82064 1.82155 -0.00091
2.79 0.0881984 1.87971 1.88065 -0.00094
2.79 0.0885659 1.9739 1.97488 -0.00098
2.79 0.0889334 2.0188 2.01979 -0.00099
2.79 0.0893009 2.15004 2.15108 -0.00104
2.79 0.0896684 2.20615 2.20722 -0.00107
2.79 0.0900358 2.35727 2.35837 -0.0011
2.79 0.0904033 2.46135 2.4625 -0.00115
2.79 0.0907708 2.59817 2.59935 -0.00118
2.79 0.0911383 2.71825 2.71948 -0.00123
2.79 0.0915058 2.78315 2.78441 -0.00126
2.79 0.0918733 2.93725 2.93857 -0.00132
2.79 0.0922408 3.01351 3.01486 -0.00135
2.79 0.0926083 3.21283 3.21426 -0.00143
2.79 0.0929758 3.33646 3.33795 -0.00149
2.79 0.0933433 3.54537 3.54692 -0.00155
2.79 0.0937108 3.74648 3.74812 -0.00164
2.79 0.0940783 3.95146 3.95316 -0.0017
2.79 0.0944458 4.24688 4.2487 -0.00182
2.79 0.0948133 4.47212 4.47401 -0.00189
2.79 0.0951808 4.86227 4.86429 -0.00202
2.79 0.0955482 5.17674 5.17886 -0.00212
2.79 0.0959157 5.67025 5.67252 -0.00227
2.79 0.0962832 6.16303 6.16548 -0.00245
2.79 0.0966507 6.68768 6.69027 -0.00259
2.79 0.0970182 7.17648 7.17923 -0.00275
2.79 0.0973857 7.55935 7.56219 -0.00284
2.79 0.0977532 8.18367 8.1867 -0.00303
2.79 0.0981207 8.77368 8.77686 -0.00318
2.79 0.0984882 9.67597 9.67942 -0.00345
2.79 0.0988557 10.602 10.6058 -0.0038
2.79 0.0992232 11.8084 11.8125 -0.0041
2.79 0.0995907 13.2443 13.249 -0.0047
2.79 0.0999582 14.9263 14.9315 -0.0052
2.79 0.100326 17.168 17.174 -0.006
2.79 0.100693 19.7779 19.7847 -0.0068
2.79 0.101061 23.4288 23.4368 -0.008
2.79 0.101428 28.0456 28.0551 -0.0095
2.79 0.101796 34.666 34.6776 -0.0116
2.79 0.102163 44.0812 44.0961 -0.0149
2.79 0.102531 58.0094 58.0291 -0.0197
