# mu freq sigma_L0 sigma_L1 sigma_L2 diff_L1 diff_L2
2.3 0.12164 0.0852431 0.0872755 0.087288 -0.0020324 -0.0020449
2.3 0.122008 0.0884542 0.0898344 0.089835 -0.0013802 -0.0013808
2.3 0.122375 0.0878557 0.0878054 0.0877971 5.03e-05 5.86e-05
2.3 0.122743 0.0918857 0.0911437 0.0911585 0.000742 0.0007272
2.3 0.12311 0.0930748 0.0923462 0.0923367 0.0007286 0.0007381
2.3 0.123478 0.0955299 0.0950645 0.0950573 0.0004654 0.0004726
2.3 0.123845 0.0994528 0.0992964 0.0993105 0.0001564 0.0001423
2.3 0.124213 0.100468 0.0998041 0.0997845 0.0006639 0.0006835
2.3 0.12458 0.105962 0.104358 0.104368 0.001604 0.001594
2.3 0.124948 0.10619 0.10465 0.104654 0.00154 0.001536
2.3 0.125315 0.111572 0.110863 0.110848 0.000709 0.000724
2.3 0.125683 0.113329 0.113276 0.113292 5.3e-05 3.7e-05
2.3 0.12605 0.118193 0.118885 0.118878 -0.000692 -0.000685
2.3 0.126418 0.122567 0.12402 0.124017 -0.001453 -0.00145
2.3 0.126785 0.124956 0.125829 0.125842 -0.000873 -0.000886
2.3 0.127153 0.131501 0.131341 0.131334 0.00016 0.000167
2.3 0.12752 0.132762 0.132621 0.132618 0.000141 0.000144
2.3 0.127888 0.140379 0.140602 0.140611 -0.000223 -0.000232
2.3 0.128255 0.142155 0.142796 0.142784 -0.000641 -0.000629
2.3 0.128623 0.148791 0.149054 0.149055 -0.000263 -0.000264
2.3 0.12899 0.153475 0.153309 0.153318 0.000166 0.000157
2.3 0.129358 0.157778 0.157526 0.157505 0.000252 0.000273
2.3 0.129725 0.166266 0.16434 0.164355 0.001926 0.001911
2.3 0.130093 0.170277 0.167126 0.167125 0.003151 0.003152
2.3 0.13046 0.180875 0.178353 0.178342 0.002522 0.002533
2.3 0.130828 0.184424 0.182292 0.182314 0.002132 0.00211
2.3 0.131195 0.196099 0.19341 0.193396 0.002689 0.002703
2.3 0.131563 0.203868 0.20076 0.200763 0.003108 0.003105
2.3 0.13193 0.21369 0.210602 0.210613 0.003088 0.003077
2.3 0.132298 0.225595 0.222607 0.222591 0.002988 0.003004
2.3 0.132665 0.233717 0.230996 0.231 0.002721 0.002717
2.3 0.133033 0.250576 0.247697 0.2477 0.002879 0.002876
2.3 0.1334 0.259459 0.256952 0.256936 0.002507 0.002523
2.3 0.133768 0.279153 0.277338 0.277345 0.001815 0.001808
2.3 0.134135 0.292921 0.290884 0.290888 0.002037 0.002033
2.3 0.134503 0.312865 0.310987 0.310971 0.001878 0.001894
2.3 0.13487 0.333808 0.332383 0.332403 0.001425 0.001405
2.3 0.135238 0.354143 0.352532 0.352525 0.001611 0.001618
2.3 0.135605 0.384642 0.382369 0.382364 0.002273 0.002278
2.3 0.135973 0.407496 0.404619 0.404643 0.002877 0.002853
2.3 0.13634 0.445956 0.442339 0.442317 0.003617 0.003639
2.3 0.136707 0.476628 0.473259 0.473267 0.003369 0.003361
2.3 0.137075 0.521522 0.520136 0.520143 0.001386 0.001379
2.3 0.137442 0.566688 0.566618 0.566597 7e-05 9.1e-05
2.3 0.13781 0.619443 0.6207 0.620713 -0.001257 -0.00127
2.3 0.138177 0.688438 0.691557 0.691555 -0.003119 -0.003117
2.3 0.138545 0.75889 0.76283 0.762819 -0.00394 -0.003929
2.3 0.138912 0.863532 0.868169 0.868185 -0.004637 -0.004653
2.3 0.13928 0.971476 0.976721 0.976718 -0.005245 -0.005242
2.3 0.139647 1.12492 1.13058 1.13057 -0.00566 -0.00565
2.3 0.140015 1.29998 1.30706 1.30708 -0.00708 -0.0071
2.3 0.140382 1.53225 1.54035 1.54033 -0.0081 -0.00808
2.3 0.14075 1.83486 1.84243 1.84243 -0.00757 -0.00757
2.3 0.141117 2.22292 2.23086 2.23088 -0.00794 -0.00796
2.3 0.141485 2.78035 2.78951 2.78948 -0.00916 -0.00913
2.3 0.141852 3.52836 3.5382 3.53822 -0.00984 -0.00986
2.3 0.14222 4.67009 4.6813 4.6813 -0.01121 -0.01121
2.3 0.142587 6.34932 6.36205 6.36203 -0.01273 -0.01271
2.3 0.142955 9.0401 9.05288 9.05291 -0.01278 -0.01281
2.3 0.143322 13.2401 13.2518 13.2518 -0.0117 -0.0117
2.3 0.14369 19.2805 19.2903 19.2903 -0.0098 -0.0098
2.3 0.144057 24.8482 24.8523 24.8524 -0.0041 -0.0042
2.3 0.144425 24.4425 24.4383 24.4383 0.0042 0.0042
2.3 0.144792 18.4392 18.43 18.43 0.0092 0.0092
2.3 0.14516 12.4205 12.4099 12.4099 0.0106 0.0106
2.3 0.145527 8.34105 8.33105 8.33102 0.01 0.01003
2.3 0.145895 5.77324 5.76494 5.76495 0.0083 0.00829
2.3 0.146262 4.18309 4.1758 4.17582 0.00729 0.00727
2.3 0.14663 3.11355 3.10752 3.10749 0.00603 0.00606
2.3 0.146997 2.41914 2.41489 2.41492 0.00425 0.00422
2.3 0.147365 1.90385 1.90052 1.90051 0.00333 0.00334
2.3 0.147732 1.55147 1.54827 1.54825 0.0032 0.00322
2.3 0.1481 1.27528 1.27209 1.27212 0.00319 0.00316
2.3 0.148467 1.06872 1.06595 1.06593 0.00277 0.00279
2.3 0.148835 0.912043 0.909242 0.909244 0.002801 0.002799
2.3 0.149202 0.778589 0.775188 0.775211 0.003401 0.003378
2.3 0.14957 0.685109 0.682438 0.682419 0.002671 0.00269
2.3 0.149937 0.592711 0.591153 0.591162 0.001558 0.001549
2.3 0.150305 0.531454 0.529895 0.529912 0.001559 0.001542
2.3 0.150672 0.4696 0.468032 0.468004 0.001568 0.001596
2.3 0.15104 0.423288 0.422966 0.42298 0.000322 0.000308
2.3 0.151407 0.381462 0.382173 0.382177 -0.000711 -0.000715
2.3 0.151775 0.343095 0.342516 0.342484 0.000579 0.000611
2.3 0.152142 0.317562 0.315444 0.315475 0.002118 0.002087
2.3 0.15251 0.285847 0.282447 0.282433 0.0034 0.003414
2.3 0.152877 0.269231 0.264625 0.264613 0.004606 0.004618
2.3 0.153245 0.245105 0.241007 0.241043 0.004098 0.004062
2.3 0.153612 0.230057 0.227405 0.227379 0.002652 0.002678
2.3 0.15398 0.213645 0.213015 0.213022 0.00063 0.000623
2.3 0.154347 0.199314 0.199932 0.199952 -0.000618 -0.000638
2.3 0.154715 0.189869 0.190398 0.190371 -0.000529 -0.000502
2.3 0.155082 0.175367 0.175469 0.175484 -0.000102 -0.000117
2.3 0.15545 0.16972 0.169174 0.16918 0.000546 0.00054
2.3 0.155817 0.156608 0.155993 0.155963 0.000615 0.000645
2.3 0.156185 0.151594 0.150645 0.150666 0.000949 0.000928
2.3 0.156552 0.143395 0.141513 0.14151 0.001882 0.001885
2.3 0.15692 0.137256 0.134864 0.134839 0.002392 0.002417
2.3 0.157287 0.132951 0.130721 0.130756 0.00223 0.002195
2.3 0.157655 0.125188 0.122844 0.122823 0.002344 0.002365
2.3 0.158022 0.122803 0.120283 0.120279 0.00252 0.002524
2.3 0.15839 0.114187 0.112522 0.112557 0.001665 0.00163
2.3 0.158757 0.112914 0.111734 0.111703 0.00118 0.001211
2.3 0.159125 0.107995 0.107205 0.107221 0.00079 0.000774
2.3 0.159492 0.106127 0.105841 0.105854 0.000286 0.000273
2.3 0.15986 0.105124 0.105151 0.10512 -2.7e-05 4e-06
2.3 0.160227 0.102179 0.102676 0.102695 -0.000497 -0.000516
2.3 0.160595 0.102736 0.102683 0.10268 5.3e-05 5.6e-05
2.3 0.160962 0.097719 0.0968628 0.0968371 0.0008562 0.0008819
2.3 0.16133 0.0973114 0.0959578 0.0959826 0.0013536 0.0013288
2.3 0.161697 0.0926029 0.0910863 0.0910751 0.0015166 0.0015278
2.3 0.162065 0.0915672 0.0904919 0.0904789 0.0010753 0.0010883
2.3 0.162432 0.0891508 0.089337 0.089374 -0.0001862 -0.0002232
2.3 0.1628 0.0856268 0.0875446 0.0875212 -0.0019178 -0.0018944
2.3 0.163167 0.0852495 0.0870571 0.0870628 -0.0018076 -0.0018133
2.3 0.163535 0.0813091 0.0822017 0.082227 -0.0008926 -0.0009179
2.3 0.163902 0.0831035 0.0836241 0.0835874 -0.0005206 -0.0004839
2.3 0.164269 0.0802876 0.0806327 0.0806513 -0.0003451 -0.0003637
2.3 0.164637 0.079921 0.0806259 0.0806253 -0.0007049 -0.0007043
2.3 0.165004 0.0790833 0.0794043 0.0793728 -0.000321 -0.0002895
2.3 0.165372 0.0781066 0.0777167 0.0777407 0.0003899 0.0003659
2.3 0.165739 0.0783533 0.0774224 0.077411 0.0009309 0.0009423
2.3 0.166107 0.0762886 0.07399 0.0739768 0.0022986 0.0023118
2.3 0.166474 0.0784861 0.0752881 0.0753191 0.003198 0.003167
2.3 0.166842 0.0763634 0.0737272 0.0737124 0.0026362 0.002651
2.3 0.167209 0.0776563 0.0757701 0.0757692 0.0018862 0.0018871
2.3 0.167577 0.0766865 0.0751808 0.0752097 0.0015057 0.0014768
2.3 0.167944 0.076091 0.0752744 0.0752463 0.0008166 0.0008447
2.3 0.168312 0.0769829 0.0768315 0.0768435 0.0001514 0.0001394
2.3 0.168679 0.0749303 0.0752023 0.0752139 -0.000272 -0.0002836
2.3 0.169047 0.0759964 0.0761444 0.076107 -0.000148 -0.0001106
2.3 0.169414 0.0735567 0.0726758 0.0726978 0.0008809 0.0008589
2.3 0.169782 0.0744189 0.0729413 0.072931 0.0014776 0.0014879
2.3 0.170149 0.0734025 0.0722327 0.0722108 0.0011698 0.0011917
2.3 0.170517 0.0736713 0.0732972 0.0733281 0.0003741 0.0003432
2.3 0.170884 0.0747177 0.0749527 0.074935 -0.000235 -0.0002173
2.3 0.171252 0.0739368 0.0739132 0.0739129 2.36e-05 2.39e-05
2.3 0.171619 0.0758544 0.0754962 0.0755259 0.0003582 0.0003285
2.3 0.171987 0.0744922 0.0749111 0.0748888 -0.0004189 -0.0003966
2.3 0.172354 0.0760707 0.0777881 0.0777967 -0.0017174 -0.001726
2.3 0.172722 0.0747115 0.0760952 0.0761111 -0.0013837 -0.0013996
2.3 0.173089 0.0747136 0.0751316 0.0751 -0.000418 -0.0003864
2.3 0.173457 0.07484 0.0750125 0.0750293 -0.0001725 -0.0001893
2.3 0.173824 0.074709 0.0741504 0.0741488 0.0005586 0.0005602
2.3 0.174192 0.0765015 0.0753438 0.0753146 0.0011577 0.0011869
2.3 0.174559 0.0732057 0.0721628 0.0721915 0.0010429 0.0010142
2.3 0.174927 0.0739499 0.0727951 0.0727797 0.0011548 0.0011702
2.3 0.175294 0.0735776 0.071824 0.0718177 0.0017536 0.0017599
2.3 0.175662 0.0756266 0.0743849 0.0744185 0.0012417 0.0012081
2.3 0.176029 0.0764243 0.0768897 0.0768677 -0.0004654 -0.0004434
2.3 0.176397 0.0744834 0.0758538 0.0758676 -0.0013704 -0.0013842
2.3 0.176764 0.0747826 0.0759499 0.0759706 -0.0011673 -0.001188
2.3 0.177132 0.0737935 0.0739348 0.0739066 -0.0001413 -0.0001131
2.3 0.177499 0.0763912 0.0756352 0.0756501 0.000756 0.0007411
2.3 0.177867 0.076133 0.0743927 0.0743906 0.0017403 0.0017424
2.3 0.178234 0.078058 0.0752151 0.0751868 0.0028429 0.0028712
2.3 0.178602 0.0784295 0.0759657 0.0759872 0.0024638 0.0024423
2.3 0.178969 0.0784912 0.0766067 0.0765946 0.0018845 0.0018966
2.3 0.179337 0.0797737 0.0779501 0.0779375 0.0018236 0.0018362
2.3 0.179704 0.0782421 0.0773439 0.0773752 0.0008982 0.0008669
2.3 0.180072 0.0806296 0.0807988 0.0807789 -0.0001692 -0.0001493
2.3 0.180439 0.0810159 0.0806251 0.0806327 0.0003908 0.0003832
2.3 0.180807 0.0843549 0.0820949 0.0821189 0.00226 0.002236
2.3 0.181174 0.0851711 0.0812612 0.0812329 0.0039099 0.0039382
2.3 0.181542 0.0862553 0.0819537 0.0819729 0.0043016 0.0042824
2.3 0.181909 0.0873151 0.0837346 0.0837348 0.0035805 0.0035803
2.3 0.182277 0.0852489 0.0828171 0.0827908 0.0024318 0.0024581
2.3 0.182644 0.0874547 0.086583 0.0866079 0.0008717 0.0008468
2.3 0.183012 0.0869848 0.0874969 0.0874809 -0.0005121 -0.0004961
2.3 0.183379 0.090283 0.0912555 0.0912428 -0.0009725 -0.0009598
2.4 0 0 0 0 0 0
2.4 0.000367493 3.51822e-06 1.808e-06 1.78795e-06 1.71022e-06 1.73027e-06
2.4 0.000734987 8.52405e-06 6.5009e-06 6.56801e-06 2.02315e-06 1.95604e-06
2.4 0.00110248 8.9652e-06 6.74508e-06 6.69503e-06 2.22012e-06 2.27017e-06
2.4 0.00146997 7.2487e-06 5.8501e-06 5.87968e-06 1.3986e-06 1.36902e-06
2.4 0.00183747 1.36484e-05 1.29311e-05 1.30309e-05 7.173e-07 6.175e-07
2.4 0.00220496 1.90787e-05 1.32949e-05 1.319e-05 5.7838e-06 5.8887e-06
2.4 0.00257245 2.26622e-05 1.87304e-06 1.89097e-06 2.07892e-05 2.07712e-05
2.4 0.00293995 2.36359e-05 -2.96502e-06 -2.92929e-06 2.66009e-05 2.65652e-05
2.4 0.00330744 2.32649e-05 5.39265e-06 5.17562e-06 1.78723e-05 1.80893e-05
2.4 0.00367493 2.97617e-05 9.17264e-06 9.18819e-06 2.05891e-05 2.05735e-05
2.4 0.00404243 4.10215e-05 2.61194e-05 2.62277e-05 1.49021e-05 1.47938e-05
2.4 0.00440992 5.54889e-05 5.47414e-05 5.44327e-05 7.475e-07 1.0562e-06
2.4 0.00477741 4.32418e-05 5.60053e-05 5.63854e-05 -1.27635e-05 -1.31436e-05
2.4 0.00514491 3.28546e-05 6.57167e-05 6.56806e-05 -3.28621e-05 -3.2826e-05
2.4 0.0055124 4.26836e-05 6.57078e-05 6.55712e-05 -2.30242e-05 -2.28876e-05
2.4 0.00587989 6.08498e-05 5.13216e-05 5.18806e-05 9.5282e-06 8.9692e-06
2.4 0.00624739 7.68132e-05 5.18023e-05 5.13236e-05 2.50109e-05 2.54896e-05
2.4 0.00661488 9.84422e-05 4.71229e-05 4.72891e-05 5.13193e-05 5.11531e-05
2.4 0.00698237 0.000124351 6.01208e-05 6.02512e-05 6.42302e-05 6.40998e-05
2.4 0.00734987 0.000109504 6.67523e-05 6.62035e-05 4.27517e-05 4.33005e-05
2.4 0.00771736 0.00011493 7.71574e-05 7.74069e-05 3.77726e-05 3.75231e-05
2.4 0.00808485 0.000114054 0.000101311 0.000101277 1.2743e-05 1.2777e-05
2.4 0.00845234 9.95406e-05 0.000152233 0.000151842 -5.26924e-05 -5.23014e-05
2.4 0.00881984 0.000107788 0.000208803 0.000209125 -0.000101015 -0.000101337
2.4 0.00918733 0.000129997 0.00020051 0.000200692 -7.0513e-05 -7.0695e-05
2.4 0.00955482 0.000173288 0.000181398 0.000181021 -8.11e-06 -7.733e-06
2.4 0.00992232 0.000178176 0.0001573 0.000158203 2.0876e-05 1.9973e-05
2.4 0.0102898 0.000160493 0.000129267 0.000128938 3.1226e-05 3.1555e-05
2.4 0.0106573 0.0001164 0.000104734 0.000104521 1.1666e-05 1.1879e-05
2.4 0.0110248 0.000144767 0.00014883 0.000149701 -4.063e-06 -4.934e-06
2.4 0.0113923 0.000218698 0.000250295 0.000249005 -3.1597e-05 -3.0307e-05
2.4 0.0117598 0.000262792 0.000337874 0.000338237 -7.5082e-05 -7.5445e-05
2.4 0.0121273 0.000329177 0.000422258 0.000422297 -9.3081e-05 -9.312e-05
2.4 0.0124948 0.000382609 0.000463286 0.000462255 -8.0677e-05 -7.9646e-05
2.4 0.0128623 0.000474358 0.000525353 0.000526096 -5.0995e-05 -5.1738e-05
2.4 0.0132298 0.000484823 0.000490077 0.000489914 -5.254e-06 -5.091e-06
2.4 0.0135973 0.000467362 0.000379643 0.000379336 8.7719e-05 8.8026e-05
2.4 0.0139647 0.000453234 0.000329442 0.000330234 0.000123792 0.000123
2.4 0.0143322 0.000381274 0.000309358 0.000309363 7.1916e-05 7.1911e-05
2.4 0.0146997 0.000339731 0.000304233 0.000303719 3.5498e-05 3.6012e-05
2.4 0.0150672 0.000322388 0.000245153 0.000246307 7.7235e-05 7.6081e-05
2.4 0.0154347 0.000373943 0.000243455 0.000242623 0.000130488 0.00013132
2.4 0.0158022 0.000376081 0.000217148 0.000216877 0.000158933 0.000159204
2.4 0.0161697 0.000406473 0.000238224 0.000239228 0.000168249 0.000167245
2.4 0.0165372 0.00044729 0.000366581 0.000364649 8.0709e-05 8.2641e-05
2.4 0.0169047 0.000503704 0.000471018 0.000472005 3.2686e-05 3.1699e-05
2.4 0.0172722 0.000616849 0.000576146 0.000576131 4.0703e-05 4.0718e-05
2.4 0.0176397 0.000643173 0.000586663 0.000585513 5.651e-05 5.766e-05
2.4 0.0180072 0.000689764 0.000633203 0.000634804 5.6561e-05 5.496e-05
2.4 0.0183747 0.000673443 0.00068296 0.00068256 -9.517e-06 -9.117e-06
2.4 0.0187422 0.000721648 0.000750098 0.000750123 -2.845e-05 -2.8475e-05
2.4 0.0191096 0.000808779 0.000826417 0.000827555 -1.7638e-05 -1.8776e-05
2.4 0.0194771 0.000811357 0.000783206 0.000782809 2.8151e-05 2.8548e-05
2.4 0.0198446 0.000782033 0.000736863 0.000736363 4.517e-05 4.567e-05
2.4 0.0202121 0.000773256 0.000746494 0.00074732 2.6762e-05 2.5936e-05
2.4 0.0205796 0.00078248 0.000805058 0.000803443 -2.2578e-05 -2.0963e-05
2.4 0.0209471 0.000704662 0.000803927 0.000803721 -9.9265e-05 -9.9059e-05
2.4 0.0213146 0.000816385 0.000883717 0.000884713 -6.7332e-05 -6.8328e-05
2.4 0.0216821 0.000895045 0.00092042 0.000918376 -2.5375e-05 -2.3331e-05
2.4 0.0220496 0.000892412 0.000891849 0.000893815 5.63e-07 -1.403e-06
2.4 0.0224171 0.000940766 0.000953462 0.000953381 -1.2696e-05 -1.2615e-05
2.4 0.0227846 0.0010261 0.000988614 0.000987802 3.7486e-05 3.8298e-05
2.4 0.0231521 0.00111376 0.00100358 0.00100598 0.00011018 0.00010778
2.4 0.0235196 0.00103991 0.000983416 0.00098248 5.6494e-05 5.743e-05
2.4 0.0238871 0.00106097 0.00101373 0.0010141 4.724e-05 4.687e-05
2.4 0.0242546 0.00105355 0.00104984 0.00105057 3.71e-06 2.98e-06
2.4 0.024622 0.00113033 0.00124688 0.00124546 -0.00011655 -0.00011513
2.4 0.0249895 0.00114313 0.00136338 0.00136308 -0.00022025 -0.00021995
2.4 0.025357 0.00117205 0.00137022 0.00137085 -0.00019817 -0.0001988
2.4 0.0257245 0.00133786 0.00151359 0.00151175 -0.00017573 -0.00017389
2.4 0.026092 0.00131392 0.00149386 0.00149427 -0.00017994 -0.00018035
2.4 0.0264595 0.00141488 0.00145753 0.0014588 -4.265e-05 -4.392e-05
2.4 0.026827 0.00143332 0.00141357 0.0014116 1.975e-05 2.172e-05
2.4 0.0271945 0.00156751 0.0016152 0.00161779 -4.769e-05 -5.028e-05
2.4 0.027562 0.00166549 0.00185857 0.00185828 -0.00019308 -0.00019279
2.4 0.0279295 0.00168904 0.00188542 0.00188458 -0.00019638 -0.00019554
2.4 0.028297 0.0017535 0.00190322 0.00190546 -0.00014972 -0.00015196
2.4 0.0286645 0.00162772 0.00185162 0.00184951 -0.0002239 -0.00022179
2.4 0.029032 0.00170619 0.00188962 0.00188992 -0.00018343 -0.00018373
2.4 0.0293995 0.00173009 0.00187184 0.00187227 -0.00014175 -0.00014218
2.4 0.029767 0.001888 0.00186123 0.00185965 2.677e-05 2.835e-05
2.4 0.0301344 0.00192989 0.00177945 0.00177966 0.00015044 0.00015023
2.4 0.0305019 0.00189325 0.00190985 0.00191049 -1.66e-05 -1.724e-05
2.4 0.0308694 0.00189308 0.00200162 0.00200051 -0.00010854 -0.00010743
2.4 0.0312369 0.0018103 0.00198035 0.00198128 -0.00017005 -0.00017098
2.4 0.0316044 0.00209057 0.00235636 0.00235751 -0.00026579 -0.00026694
2.4 0.0319719 0.00221864 0.00240504 0.00240315 -0.0001864 -0.00018451
2.4 0.0323394 0.00238432 0.00238525 0.00238784 -9.3e-07 -3.52e-06
2.4 0.0327069 0.00244563 0.002439 0.00243843 6.63e-06 7.2e-06
2.4 0.0330744 0.00252432 0.00267099 0.00267011 -0.00014667 -0.00014579
2.4 0.0334419 0.00265352 0.00282993 0.0028318 -0.00017641 -0.00017828
2.4 0.0338094 0.00254672 0.00258231 0.00257973 -3.559e-05 -3.301e-05
2.4 0.0341769 0.00254065 0.00242011 0.00242075 0.00012054 0.0001199
2.4 0.0345444 0.00247188 0.00224093 0.00224065 0.00023095 0.00023123
2.4 0.0349119 0.00261057 0.00244701 0.00244574 0.00016356 0.00016483
2.4 0.0352794 0.00261884 0.00262776 0.00262872 -8.92e-06 -9.88e-06
2.4 0.0356468 0.0027047 0.0027198 0.00271998 -1.51e-05 -1.528e-05
2.4 0.0360143 0.00278094 0.002786 0.00278606 -5.06e-06 -5.12e-06
2.4 0.0363818 0.00286311 0.00281858 0.00281951 4.453e-05 4.36e-05
2.4 0.0367493 0.00314012 0.00304727 0.00304818 9.285e-05 9.194e-05
2.4 0.0371168 0.00309349 0.00316291 0.00316192 -6.942e-05 -6.843e-05
2.4 0.0374843 0.0031599 0.00328763 0.00328949 -0.00012773 -0.00012959
2.4 0.0378518 0.00312664 0.00311389 0.00311292 1.275e-05 1.372e-05
2.4 0.0382193 0.00321677 0.00315256 0.00315197 6.421e-05 6.48e-05
2.4 0.0385868 0.00325277 0.00319201 0.00319305 6.076e-05 5.972e-05
2.4 0.0389543 0.00323478 0.00319059 0.0031876 4.419e-05 4.718e-05
2.4 0.0393218 0.00326102 0.00337728 0.00337869 -0.00011626 -0.00011767
2.4 0.0396893 0.0032398 0.0034735 0.00347264 -0.0002337 -0.00023284
2.4 0.0400568 0.00338596 0.00374305 0.00374245 -0.00035709 -0.00035649
2.4 0.0404243 0.00333687 0.00379721 0.00379894 -0.00046034 -0.00046207
2.4 0.0407918 0.00365324 0.00406272 0.00406214 -0.00040948 -0.0004089
2.4 0.0411592 0.00372552 0.00410542 0.00410685 -0.0003799 -0.00038133
2.4 0.0415267 0.00384982 0.00400314 0.00400346 -0.00015332 -0.00015364
2.4 0.0418942 0.00400591 0.00384915 0.00384963 0.00015676 0.00015628
2.4 0.0422617 0.00378265 0.00349276 0.0034923 0.00028989 0.00029035
2.4 0.0426292 0.00376547 0.00356701 0.00356703 0.00019846 0.00019844
2.4 0.0429967 0.00369322 0.0036413 0.00364031 5.192e-05 5.291e-05
2.4 0.0433642 0.00397946 0.00383873 0.00383827 0.00014073 0.00014119
2.4 0.0437317 0.00400927 0.00385405 0.00385438 0.00015522 0.00015489
2.4 0.0440992 0.0041323 0.00401392 0.00401165 0.00011838 0.00012065
2.4 0.0444667 0.0041807 0.0040493 0.00405131 0.0001314 0.00012939
2.4 0.0448342 0.00398016 0.00396358 0.00396236 1.658e-05 1.78e-05
2.4 0.0452017 0.00396183 0.00407847 0.00407923 -0.00011664 -0.0001174
2.4 0.0455692 0.00392311 0.00407574 0.00407757 -0.00015263 -0.00015446
2.4 0.0459367 0.00435117 0.00447585 0.00447423 -0.00012468 -0.00012306
2.4 0.0463042 0.00444571 0.00448743 0.00449011 -4.172e-05 -4.44e-05
2.4 0.0466716 0.00457943 0.00445973 0.00445819 0.0001197 0.00012124
2.4 0.0470391 0.0045729 0.00437797 0.00437815 0.00019493 0.00019475
2.4 0.0474066 0.00466496 0.00454219 0.00454222 0.00012277 0.00012274
2.4 0.0477741 0.00491722 0.00495 0.00494756 -3.278e-05 -3.034e-05
2.4 0.0481416 0.00497497 0.00492936 0.00492918 4.561e-05 4.579e-05
2.4 0.0485091 0.00532462 0.00498643 0.00498593 0.00033819 0.00033869
2.4 0.0488766 0.00525352 0.00486042 0.00486015 0.0003931 0.00039337
2.4 0.0492441 0.00539975 0.00511384 0.00511347 0.00028591 0.00028628
2.4 0.0496116 0.00531918 0.00521056 0.0052132 0.00010862 0.00010598
2.4 0.0499791 0.0054183 0.00546588 0.00546442 -4.758e-05 -4.612e-05
2.4 0.0503466 0.00554533 0.00559666 0.00559899 -5.133e-05 -5.366e-05
2.4 0.0507141 0.00557155 0.00563452 0.0056354 -6.297e-05 -6.385e-05
2.4 0.0510816 0.00593853 0.006107 0.00610401 -0.00016847 -0.00016548
2.4 0.0514491 0.00591269 0.00599053 0.00599493 -7.784e-05 -8.224e-05
2.4 0.0518165 0.00631861 0.00611573 0.0061118 0.00020288 0.00020681
2.4 0.052184 0.0063537 0.00593366 0.00593376 0.00042004 0.00041994
2.4 0.0525515 0.00663986 0.00602075 0.006022 0.00061911 0.00061786
2.4 0.052919 0.00671177 0.00618707 0.00618279 0.0005247 0.00052898
2.4 0.0532865 0.00654893 0.00631705 0.00631861 0.00023188 0.00023032
2.4 0.053654 0.00668719 0.00676178 0.00676139 -7.459e-05 -7.42e-05
2.4 0.0540215 0.0063889 0.00672694 0.0067264 -0.00033804 -0.0003375
2.4 0.054389 0.00665925 0.00688935 0.00689114 -0.0002301 -0.00023189
2.4 0.0547565 0.00659262 0.00671885 0.0067215 -0.00012623 -0.00012888
2.4 0.055124 0.00700123 0.00712414 0.00712181 -0.00012291 -0.00012058
2.4 0.0554915 0.00731877 0.0072627 0.00726599 5.607e-05 5.278e-05
2.4 0.055859 0.00743457 0.00727059 0.00727032 0.00016398 0.00016425
2.4 0.0562265 0.00766753 0.00765659 0.00765242 1.094e-05 1.511e-05
2.4 0.056594 0.00747882 0.00770986 0.00771518 -0.00023104 -0.00023636
2.4 0.0569615 0.00782024 0.00808659 0.00808007 -0.00026635 -0.00025983
2.4 0.0573289 0.00771839 0.00782584 0.00782689 -0.00010745 -0.0001085
2.4 0.0576964 0.00792242 0.00791219 0.00791435 1.023e-05 8.07e-06
2.4 0.0580639 0.00806341 0.00810438 0.00809877 -4.097e-05 -3.536e-05
2.4 0.0584314 0.00829329 0.00845024 0.00845506 -0.00015695 -0.00016177
2.4 0.0587989 0.00842802 0.00865268 0.0086524 -0.00022466 -0.00022438
2.4 0.0591664 0.00855501 0.00880863 0.00880799 -0.00025362 -0.00025298
2.4 0.0595339 0.00895027 0.00904322 0.00904664 -9.295e-05 -9.637e-05
2.4 0.0599014 0.00864203 0.00854399 0.00854525 9.804e-05 9.678e-05
2.4 0.0602689 0.00894032 0.00905423 0.00905157 -0.00011391 -0.00011125
2.4 0.0606364 0.00897169 0.00917871 0.00918286 -0.00020702 -0.00021117
2.4 0.0610039 0.00956608 0.00945856 0.00945623 0.00010752 0.00010985
2.4 0.0613714 0.0100714 0.00991791 0.00991328 0.00015349 0.00015812
2.4 0.0617389 0.0103673 0.0103414 0.0103473 2.59e-05 2e-05
2.4 0.0621064 0.0105366 0.0104846 0.0104751 5.2e-05 6.15e-05
2.4 0.0624739 0.00975722 0.00979024 0.00979324 -3.302e-05 -3.602e-05
2.4 0.0628413 0.00995511 0.0101781 0.0101814 -0.00022299 -0.00022629
2.4 0.0632088 0.00988345 0.0100217 0.0100156 -0.00013825 -0.00013215
2.4 0.0635763 0.010051 0.0101031 0.0101116 -5.21e-05 -6.06e-05
2.4 0.0639438 0.0100113 0.0101501 0.010149 -0.0001388 -0.0001377
2.4 0.0643113 0.0102504 0.0102966 0.0102957 -4.62e-05 -4.53e-05
2.4 0.0646788 0.0106439 0.010473 0.0104769 0.0001709 0.000167
2.4 0.0650463 0.0107537 0.0101968 0.0101943 0.0005569 0.0005594
2.4 0.0654138 0.0112827 0.0105001 0.0104962 0.0007826 0.0007865
2.4 0.0657813 0.0106387 0.0100833 0.0100874 0.0005554 0.0005513
2.4 0.0661488 0.010799 0.010749 0.0107442 5e-05 5.48e-05
