# mu freq sigma_base sigma_full diff
2.75 0.109145 107.585 107.898 -0.313
2.75 0.109513 139.123 139.525 -0.402
2.75 0.10988 175.881 176.384 -0.503
2.75 0.110248 217.148 217.762 -0.614
2.75 0.110615 262.07 262.802 -0.732
2.75 0.110983 285.583 286.37 -0.787
2.75 0.11135 275.464 276.215 -0.751
2.75 0.111718 251.711 252.395 -0.684
2.75 0.112085 231.739 232.368 -0.629
2.75 0.112453 223.967 224.574 -0.607
2.75 0.11282 225.022 225.629 -0.607
2.75 0.113188 209.135 209.694 -0.559
2.75 0.113555 174.232 174.693 -0.461
2.75 0.113923 144.198 144.578 -0.38
2.75 0.11429 126.581 126.915 -0.334
2.75 0.114658 116.328 116.635 -0.307
2.75 0.115025 110.675 110.968 -0.293
2.75 0.115393 106.449 106.731 -0.282
2.75 0.11576 100.994 101.261 -0.267
2.75 0.116128 97.4096 97.6663 -0.2567
2.75 0.116495 94.9747 95.2241 -0.2494
2.75 0.116863 92.4016 92.6435 -0.2419
2.75 0.11723 92.6927 92.9348 -0.2421
2.75 0.117598 93.05 93.2918 -0.2418
2.75 0.117965 85.5612 85.7819 -0.2207
2.75 0.118333 73.3099 73.4981 -0.1882
2.75 0.1187 63.8743 64.0382 -0.1639
2.75 0.119068 60.1424 60.2975 -0.1551
2.75 0.119435 61.5151 61.6747 -0.1596
2.75 0.119803 65.8211 65.9924 -0.1713
2.75 0.12017 69.7835 69.965 -0.1815
2.75 0.120538 72.7824 72.9715 -0.1891
2.75 0.120905 72.3852 72.5726 -0.1874
2.75 0.121273 64.4002 64.5659 -0.1657
2.75 0.12164 54.1169 54.2551 -0.1382
2.75 0.122008 45.8999 46.0163 -0.1164
2.75 0.122375 40.3701 40.4723 -0.1022
2.75 0.122743 38.035 38.1317 -0.0967
2.75 0.12311 38.8589 38.9587 -0.0998
2.75 0.123478 42.5982 42.7085 -0.1103
2.75 0.123845 46.3474 46.4675 -0.1201
2.75 0.124213 43.7873 43.8997 -0.1124
2.75 0.12458 36.3316 36.4234 -0.0918
2.75 0.124948 30.2492 30.3247 -0.0755
2.75 0.125315 27.1447 27.212 -0.0673
2.75 0.125683 25.5978 25.6609 -0.0631
2.75 0.12605 24.0418 24.101 -0.0592
2.75 0.126418 22.3784 22.4334 -0.055
2.75 0.126785 21.1729 21.225 -0.0521
2.75 0.127153 20.1191 20.1687 -0.0496
2.75 0.12752 19.205 19.2526 -0.0476
2.75 0.127888 18.9398 18.9871 -0.0473
2.75 0.128255 19.7036 19.7536 -0.05
2.76 0 0 0 0
2.76 0.000367493 3.63718e-05 3.64141e-05 -4.23e-08
2.76 0.000734987 0.000145462 0.000145305 1.57e-07
2.76 0.00110248 0.000327883 0.000327048 8.35e-07
2.76 0.00146997 0.000585472 0.000584207 1.265e-06
2.76 0.00183747 0.000920882 0.000920053 8.29e-07
2.76 0.00220496 0.00133731 0.00133686 4.5e-07
2.76 0.00257245 0.00183962 0.00183818 1.44e-06
2.76 0.00293995 0.0024362 0.00243309 3.11e-06
2.76 0.00330744 0.00314014 0.00313671 3.43e-06
2.76 0.00367493 0.00396942 0.00396719 2.23e-06
2.76 0.00404243 0.00494613 0.0049441 2.03e-06
2.76 0.00440992 0.00610117 0.00609683 4.34e-06
2.76 0.00477741 0.00747799 0.00747103 6.96e-06
2.76 0.00514491 0.00912743 0.00912043 7e-06
2.76 0.0055124 0.0111588 0.0111532 5.6e-06
2.76 0.00587989 0.0138082 0.0138015 6.7e-06
2.76 0.00624739 0.0174056 0.0173942 1.14e-05
2.76 0.00661488 0.0216608 0.0216454 1.54e-05
2.76 0.00698237 0.0245921 0.0245776 1.45e-05
2.76 0.00734987 0.0248127 0.0248016 1.11e-05
2.76 0.00771736 0.0242312 0.0242201 1.11e-05
2.76 0.00808485 0.0244132 0.0243982 1.5e-05
2.76 0.00845234 0.0255536 0.0255363 1.73e-05
2.76 0.00881984 0.0275196 0.0275043 1.53e-05
2.76 0.00918733 0.0302294 0.0302153 1.41e-05
2.76 0.00955482 0.0337606 0.0337421 1.85e-05
2.76 0.00992232 0.038385 0.0383589 2.61e-05
2.76 0.0102898 0.0445916 0.0445615 3.01e-05
2.76 0.0106573 0.053203 0.0531729 3.01e-05
2.76 0.0110248 0.06536 0.065326 3.4e-05
2.76 0.0113923 0.0814765 0.0814303 4.62e-05
2.76 0.0117598 0.0986508 0.098591 5.98e-05
2.76 0.0121273 0.11484 0.114774 6.6e-05
2.76 0.0124948 0.138163 0.138093 7e-05
2.76 0.0128623 0.177116 0.177031 8.5e-05
2.76 0.0132298 0.223226 0.223115 0.000111
2.76 0.0135973 0.238338 0.238216 0.000122
2.76 0.0139647 0.207894 0.207788 0.000106
2.76 0.0143322 0.168888 0.168805 8.3e-05
2.76 0.0146997 0.142717 0.142645 7.2e-05
2.76 0.0150672 0.129783 0.12971 7.3e-05
2.76 0.0154347 0.126798 0.126722 7.6e-05
2.76 0.0158022 0.131516 0.131443 7.3e-05
2.76 0.0161697 0.141824 0.141752 7.2e-05
2.76 0.0165372 0.154628 0.154547 8.1e-05
2.76 0.0169047 0.16873 0.168633 9.7e-05
2.76 0.0172722 0.180462 0.180356 0.000106
2.76 0.0176397 0.179669 0.179571 9.8e-05
2.76 0.0180072 0.171434 0.171344 9e-05
2.76 0.0183747 0.168367 0.168272 9.5e-05
2.76 0.0187422 0.174565 0.174455 0.00011
2.76 0.0191096 0.189412 0.189292 0.00012
2.76 0.0194771 0.208027 0.207904 0.000123
2.76 0.0198446 0.222307 0.222178 0.000129
2.76 0.0202121 0.232803 0.232659 0.000144
2.76 0.0205796 0.244928 0.244768 0.00016
2.76 0.0209471 0.260013 0.259848 0.000165
2.76 0.0213146 0.285965 0.285796 0.000169
2.76 0.0216821 0.332623 0.332434 0.000189
2.76 0.0220496 0.398432 0.398205 0.000227
2.76 0.0224171 0.454539 0.454284 0.000255
2.76 0.0227846 0.473684 0.47343 0.000254
2.76 0.0231521 0.475579 0.475332 0.000247
2.76 0.0235196 0.478464 0.478209 0.000255
2.76 0.0238871 0.486862 0.486583 0.000279
2.76 0.0242546 0.510343 0.510038 0.000305
2.76 0.024622 0.536063 0.535747 0.000316
2.76 0.0249895 0.558798 0.558474 0.000324
2.76 0.025357 0.604224 0.603866 0.000358
2.76 0.0257245 0.686314 0.685896 0.000418
2.76 0.026092 0.819089 0.818596 0.000493
2.76 0.0264595 1.03668 1.03609 0.00059
2.76 0.026827 1.3679 1.36716 0.00074
2.76 0.0271945 1.79068 1.78976 0.00092
2.76 0.027562 2.09631 2.09527 0.00104
2.76 0.0279295 2.04705 2.04607 0.00098
2.76 0.028297 1.79818 1.79733 0.00085
2.76 0.0286645 1.54868 1.54793 0.00075
2.76 0.029032 1.41339 1.41268 0.00071
2.76 0.0293995 1.43348 1.43273 0.00075
2.76 0.029767 1.60369 1.60285 0.00084
2.76 0.0301344 1.91997 1.919 0.00097
2.76 0.0305019 2.29651 2.29538 0.00113
2.76 0.0308694 2.49612 2.49493 0.00119
2.76 0.0312369 2.29486 2.29382 0.00104
2.76 0.0316044 1.8234 1.8226 0.0008
2.76 0.0319719 1.38771 1.38711 0.0006
2.76 0.0323394 1.09645 1.09595 0.0005
2.76 0.0327069 0.924974 0.924524 0.00045
2.76 0.0330744 0.836541 0.836112 0.000429
2.76 0.0334419 0.804488 0.804077 0.000411
2.76 0.0338094 0.795405 0.795001 0.000404
2.76 0.0341769 0.77018 0.76977 0.00041
2.76 0.0345444 0.730118 0.729699 0.000419
2.76 0.0349119 0.696524 0.696106 0.000418
2.76 0.0352794 0.679648 0.67924 0.000408
2.76 0.0356468 0.690554 0.69014 0.000414
2.76 0.0360143 0.72903 0.728579 0.000451
2.76 0.0363818 0.765166 0.764681 0.000485
2.76 0.0367493 0.755935 0.755462 0.000473
2.76 0.0371168 0.720763 0.72033 0.000433
2.76 0.0374843 0.693844 0.693432 0.000412
2.76 0.0378518 0.678688 0.678267 0.000421
2.76 0.0382193 0.679831 0.679394 0.000437
2.76 0.0385868 0.704383 0.70394 0.000443
2.76 0.0389543 0.754161 0.753708 0.000453
2.76 0.0393218 0.813201 0.812716 0.000485
2.76 0.0396893 0.840048 0.839531 0.000517
2.76 0.0400568 0.832849 0.832328 0.000521
2.76 0.0404243 0.831396 0.83089 0.000506
2.76 0.0407918 0.851983 0.851481 0.000502
2.76 0.0411592 0.902111 0.901576 0.000535
2.76 0.0415267 0.992546 0.991946 0.0006
2.76 0.0418942 1.13774 1.13707 0.00067
2.76 0.0422617 1.32756 1.32683 0.00073
2.76 0.0426292 1.48768 1.48689 0.00079
2.76 0.0429967 1.53695 1.53615 0.0008
2.76 0.0433642 1.43685 1.43608 0.00077
2.76 0.0437317 1.27574 1.27505 0.00069
2.76 0.0440992 1.15788 1.15725 0.00063
2.76 0.0444667 1.09472 1.09413 0.00059
2.76 0.0448342 1.06744 1.06684 0.0006
2.76 0.0452017 1.06507 1.06445 0.00062
2.76 0.0455692 1.08897 1.08835 0.00062
2.76 0.0459367 1.12927 1.12864 0.00063
2.76 0.0463042 1.15371 1.15307 0.00064
2.76 0.0466716 1.15391 1.15325 0.00066
2.76 0.0470391 1.16022 1.15953 0.00069
2.76 0.0474066 1.19026 1.18958 0.00068
2.76 0.0477741 1.24851 1.24783 0.00068
2.76 0.0481416 1.34015 1.33944 0.00071
2.76 0.0485091 1.47021 1.46943 0.00078
2.76 0.0488766 1.6184 1.61755 0.00085
2.76 0.0492441 1.71294 1.71206 0.00088
2.76 0.0496116 1.73944 1.73855 0.00089
2.76 0.0499791 1.77924 1.7783 0.00094
2.76 0.0503466 1.87377 1.87274 0.00103
2.76 0.0507141 2.02645 2.02533 0.00112
2.76 0.0510816 2.2259 2.22471 0.00119
2.76 0.0514491 2.46975 2.46846 0.00129
2.76 0.0518165 2.81397 2.81252 0.00145
2.76 0.052184 3.26645 3.26479 0.00166
2.76 0.0525515 3.68538 3.68356 0.00182
2.76 0.052919 3.99842 3.99652 0.0019
2.76 0.0532865 4.29392 4.29192 0.002
2.76 0.053654 4.358 4.35596 0.00204
2.76 0.0540215 4.1398 4.13783 0.00197
2.76 0.054389 3.88686 3.88499 0.00187
2.76 0.0547565 3.70225 3.70046 0.00179
2.76 0.055124 3.66313 3.66132 0.00181
2.76 0.0554915 3.84062 3.83868 0.00194
2.76 0.055859 4.1509 4.14877 0.00213
2.76 0.0562265 4.29684 4.29463 0.00221
2.76 0.056594 4.13252 4.13039 0.00213
2.76 0.0569615 3.90429 3.90222 0.00207
2.76 0.0573289 3.81591 3.81382 0.00209
2.76 0.0576964 3.83689 3.83476 0.00213
2.76 0.0580639 3.90518 3.90303 0.00215
2.76 0.0584314 4.06997 4.06775 0.00222
2.76 0.0587989 4.36679 4.36443 0.00236
2.76 0.0591664 4.73229 4.72976 0.00253
2.76 0.0595339 4.94174 4.93916 0.00258
2.76 0.0599014 4.90229 4.89979 0.0025
2.76 0.0602689 4.86381 4.86135 0.00246
2.76 0.0606364 4.9875 4.98497 0.00253
2.76 0.0610039 5.28885 5.28616 0.00269
2.76 0.0613714 5.77153 5.76865 0.00288
2.76 0.0617389 6.4533 6.45015 0.00315
2.76 0.0621064 7.20721 7.20373 0.00348
2.76 0.0624739 7.754 7.75023 0.00377
2.76 0.0628413 8.17234 8.16835 0.00399
2.76 0.0632088 8.8472 8.84291 0.00429
2.76 0.0635763 9.96835 9.96358 0.00477
2.76 0.0639438 11.332 11.3266 0.0054
2.76 0.0643113 12.323 12.3172 0.0058
2.76 0.0646788 12.5604 12.5544 0.006
2.76 0.0650463 12.7186 12.7125 0.0061
2.76 0.0654138 13.547 13.5406 0.0064
2.76 0.0657813 15.29 15.2829 0.0071
2.76 0.0661488 17.7409 17.7327 0.0082
2.76 0.0665163 19.7811 19.772 0.0091
2.76 0.0668838 20.6198 20.6102 0.0096
2.76 0.0672513 21.5598 21.5498 0.01
2.76 0.0676188 23.8948 23.8837 0.0111
2.76 0.0679863 28.1933 28.18 0.0133
2.76 0.0683537 34.6119 34.5952 0.0167
2.76 0.0687212 42.1386 42.1179 0.0207
2.76 0.0690887 49.1871 49.163 0.0241
2.76 0.0694562 55.0341 55.0076 0.0265
2.76 0.0698237 59.1462 59.1182 0.028
2.76 0.0701912 63.9253 63.8955 0.0298
2.76 0.0705587 72.2553 72.222 0.0333
2.76 0.0709262 85.1149 85.0763 0.0386
2.76 0.0712937 99.1228 99.0786 0.0442
2.76 0.0716612 109.773 109.725 0.048
2.76 0.0720287 122.447 122.394 0.053
2.76 0.0723962 142.969 142.908 0.061
2.76 0.0727637 174.242 174.168 0.074
2.76 0.0731312 222.361 222.266 0.095
2.76 0.0734987 294.994 294.866 0.128
2.76 0.0738661 369.481 369.316 0.165
2.76 0.0742336 374.69 374.518 0.172
2.76 0.0746011 309.295 309.149 0.146
2.76 0.0749686 247.773 247.654 0.119
2.76 0.0753361 219.255 219.148 0.107
2.76 0.0757036 211.489 211.385 0.104
2.76 0.0760711 199.439 199.34 0.099
2.76 0.0764386 180.204 180.114 0.09
2.76 0.0768061 168.713 168.629 0.084
2.76 0.0771736 163.24 163.159 0.081
2.76 0.0775411 149.623 149.548 0.075
2.76 0.0779086 120.309 120.248 0.061
2.76 0.0782761 89.3799 89.3334 0.0465
2.76 0.0786436 67.1225 67.0868 0.0357
2.76 0.0790111 53.2255 53.1968 0.0287
2.76 0.0793785 45.151 45.1265 0.0245
2.76 0.079746 40.4716 40.4497 0.0219
2.76 0.0801135 36.9847 36.9646 0.0201
2.76 0.080481 33.2185 33.2004 0.0181
2.76 0.0808485 28.7004 28.6847 0.0157
2.76 0.081216 24.7197 24.7061 0.0136
2.76 0.0815835 22.1286 22.1164 0.0122
2.76 0.081951 21.0669 21.0553 0.0116
2.76 0.0823185 21.4438 21.4322 0.0116
2.76 0.082686 22.3777 22.3658 0.0119
2.76 0.0830535 21.8033 21.7919 0.0114
2.76 0.083421 19.2366 19.2264 0.0102
2.76 0.0837885 16.5907 16.5818 0.0089
2.76 0.084156 14.7968 14.7888 0.008
2.76 0.0845234 13.7614 13.754 0.0074
2.76 0.0848909 13.4981 13.4908 0.0073
2.76 0.0852584 14.0328 14.0252 0.0076
2.76 0.0856259 15.2017 15.1934 0.0083
2.76 0.0859934 15.865 15.8564 0.0086
2.76 0.0863609 14.5564 14.5484 0.008
2.76 0.0867284 12.312 12.3051 0.0069
2.76 0.0870959 10.5896 10.5834 0.0062
2.76 0.0874634 9.62057 9.61483 0.00574
2.76 0.0878309 9.13831 9.13284 0.00547
2.76 0.0881984 8.79322 8.78799 0.00523
2.76 0.0885659 8.54695 8.54185 0.0051
2.76 0.0889334 8.6066 8.60144 0.00516
2.76 0.0893009 9.0331 9.02769 0.00541
2.76 0.0896684 9.61886 9.61317 0.00569
2.76 0.0900358 9.94185 9.93601 0.00584
2.76 0.0904033 9.62971 9.624 0.00571
2.76 0.0907708 9.05356 9.04808 0.00548
2.76 0.0911383 8.8053 8.79996 0.00534
2.76 0.0915058 9.04676 9.0414 0.00536
2.76 0.0918733 9.69926 9.69372 0.00554
2.76 0.0922408 10.4886 10.4827 0.0059
2.76 0.0926083 11.299 11.2928 0.0062
2.76 0.0929758 12.3819 12.3753 0.0066
2.76 0.0933433 13.8559 13.8487 0.0072
2.76 0.0937108 16.1938 16.1855 0.0083
2.76 0.0940783 20.234 20.2238 0.0102
2.76 0.0944458 26.2376 26.2245 0.0131
2.76 0.0948133 31.8146 31.7986 0.016
2.76 0.0951808 32.1262 32.1098 0.0164
2.76 0.0955482 28.0602 28.0457 0.0145
2.76 0.0959157 24.0623 24.0496 0.0127
2.76 0.0962832 21.9976 21.9861 0.0115
2.76 0.0966507 21.9593 21.948 0.0113
2.76 0.0970182 23.1978 23.1862 0.0116
2.76 0.0973857 24.8743 24.8621 0.0122
2.76 0.0977532 27.7676 27.7544 0.0132
2.76 0.0981207 33.2687 33.2533 0.0154
2.76 0.0984882 40.9148 40.8961 0.0187
2.76 0.0988557 45.9712 45.9501 0.0211
2.76 0.0992232 44.0356 44.015 0.0206
2.76 0.0995907 38.8032 38.7847 0.0185
2.76 0.0999582 33.642 33.6258 0.0162
2.76 0.100326 27.6673 27.6538 0.0135
2.76 0.100693 22.1573 22.1464 0.0109
2.76 0.101061 18.3776 18.3687 0.0089
2.76 0.101428 16.1764 16.1685 0.0079
2.76 0.101796 15.1003 15.0931 0.0072
2.76 0.102163 14.7968 14.79 0.0068
2.76 0.102531 14.9668 14.9602 0.0066
2.76 0.102898 15.3993 15.3927 0.0066
2.76 0.103266 16.0146 16.0078 0.0068
2.76 0.103633 16.9409 16.934 0.0069
2.76 0.104001 18.479 18.4718 0.0072
2.76 0.104368 20.8251 20.8173 0.0078
2.76 0.104736 24.1234 24.1145 0.0089
2.76 0.105103 28.379 28.3686 0.0104
2.76 0.105471 32.9603 32.9482 0.0121
2.76 0.105838 38.1467 38.1327 0.014
2.76 0.106206 45.3945 45.3774 0.0171
2.76 0.106573 53.3647 53.3439 0.0208
2.76 0.106941 58.8371 58.8135 0.0236
2.76 0.107308 63.0765 63.0509 0.0256
2.76 0.107676 67.8075 67.78 0.0275
2.76 0.108043 73.1865 73.157 0.0295
2.76 0.108411 81.2898 81.2577 0.0321
2.76 0.108778 96.1857 96.1485 0.0372
2.76 0.109145 121.617 121.571 0.046
2.76 0.109513 157.715 157.653 0.062
2.76 0.10988 197.983 197.904 0.079
2.76 0.110248 240.475 240.376 0.099
2.76 0.110615 278.675 278.554 0.121
2.76 0.110983 285.854 285.724 0.13
2.76 0.11135 264.085 263.963 0.122
2.76 0.111718 237.674 237.563 0.111
2.76 0.112085 218.56 218.458 0.102
2.76 0.112453 211.602 211.504 0.098
2.76 0.11282 210.978 210.878 0.1
2.76 0.113188 193.11 193.017 0.093
2.76 0.113555 160.173 160.094 0.079
2.76 0.113923 133.531 133.465 0.066
2.76 0.11429 117.991 117.933 0.058
2.76 0.114658 108.626 108.574 0.052
2.76 0.115025 103.504 103.454 0.05
2.76 0.115393 99.6523 99.6046 0.0477
2.76 0.11576 94.5148 94.4695 0.0453
2.76 0.116128 90.9477 90.9035 0.0442
2.76 0.116495 88.7916 88.7476 0.044
2.76 0.116863 86.8217 86.7781 0.0436
2.76 0.11723 86.8923 86.848 0.0443
2.76 0.117598 86.5457 86.5009 0.0448
2.76 0.117965 79.1562 79.1149 0.0413
2.76 0.118333 67.9149 67.8796 0.0353
2.76 0.1187 59.6053 59.5748 0.0305
2.76 0.119068 56.6239 56.5954 0.0285
2.76 0.119435 58.2895 58.2604 0.0291
2.76 0.119803 62.571 62.5396 0.0314
2.76 0.12017 66.3392 66.3056 0.0336
2.76 0.120538 68.9772 68.9421 0.0351
2.76 0.120905 68.4171 68.3825 0.0346
2.76 0.121273 60.9267 60.8962 0.0305
2.76 0.12164 51.4738 51.4482 0.0256
2.76 0.122008 43.9614 43.9396 0.0218
2.76 0.122375 38.8179 38.7989 0.019
2.76 0.122743 36.6496 36.632 0.0176
2.76 0.12311 37.5343 37.5167 0.0176
2.76 0.123478 41.2152 41.196 0.0192
2.76 0.123845 44.7818 44.7607 0.0211
2.76 0.124213 42.1398 42.1197 0.0201
2.76 0.12458 34.8317 34.8149 0.0168
2.76 0.124948 28.9436 28.9295 0.0141
2.76 0.125315 25.9817 25.9689 0.0128
2.76 0.125683 24.5615 24.5493 0.0122
2.76 0.12605 23.17 23.1585 0.0115
2.76 0.126418 21.7182 21.7075 0.0107
2.76 0.126785 20.6811 20.6711 0.01
2.76 0.127153 19.693 19.6836 0.0094
2.76 0.12752 18.7868 18.7778 0.009
2.76 0.127888 18.485 18.4763 0.0087
2.76 0.128255 19.1501 19.1414 0.0087
2.77 0 0 0 0
2.77 0.000367493 3.58411e-05 3.58929e-05 -5.18e-08
2.77 0.000734987 0.000143488 0.000143286 2.02e-07
2.77 0.00110248 0.000323694 0.000322618 1.076e-06
2.77 0.00146997 0.000578156 0.00057641 1.746e-06
2.77 0.00183747 0.000909448 0.000907937 1.511e-06
2.77 0.00220496 0.00132116 0.00131974 1.42e-06
2.77 0.00257245 0.00181874 0.00181583 2.91e-06
2.77 0.00293995 0.00241095 0.0024057 5.25e-06
2.77 0.00330744 0.00311131 0.00310518 6.13e-06
2.77 0.00367493 0.00393871 0.00393327 5.44e-06
2.77 0.00404243 0.00491495 0.00490894 6.01e-06
2.77 0.00440992 0.00606981 0.00606021 9.6e-06
2.77 0.00477741 0.00744811 0.00743436 1.375e-05
2.77 0.00514491 0.00909559 0.00908037 1.522e-05
2.77 0.0055124 0.0111421 0.0111268 1.53e-05
2.77 0.00587989 0.0138651 0.0138465 1.86e-05
2.77 0.00624739 0.0175199 0.0174934 2.65e-05
2.77 0.00661488 0.0214584 0.021425 3.34e-05
2.77 0.00698237 0.0235288 0.0234952 3.36e-05
2.77 0.00734987 0.0233518 0.0233221 2.97e-05
2.77 0.00771736 0.0230163 0.0229862 3.01e-05
2.77 0.00808485 0.0235366 0.023501 3.56e-05
2.77 0.00845234 0.0249264 0.0248868 3.96e-05
2.77 0.00881984 0.0270723 0.0270331 3.92e-05
2.77 0.00918733 0.0299335 0.0298936 3.99e-05
2.77 0.00955482 0.0336179 0.0335701 4.78e-05
2.77 0.00992232 0.0384466 0.0383868 5.98e-05
2.77 0.0102898 0.0449772 0.0449082 6.9e-05
2.77 0.0106573 0.0541334 0.0540579 7.55e-05
2.77 0.0110248 0.0672139 0.067125 8.89e-05
2.77 0.0113923 0.084801 0.084686 0.000115
2.77 0.0117598 0.104148 0.104004 0.000144
2.77 0.0121273 0.124027 0.123861 0.000166
2.77 0.0124948 0.152985 0.152794 0.000191
2.77 0.0128623 0.193535 0.1933 0.000235
2.77 0.0132298 0.21983 0.219559 0.000271
2.77 0.0135973 0.202794 0.202536 0.000258
2.77 0.0139647 0.165872 0.165657 0.000215
2.77 0.0143322 0.13711 0.136934 0.000176
2.77 0.0146997 0.120932 0.120774 0.000158
2.77 0.0150672 0.114459 0.114299 0.00016
2.77 0.0154347 0.115217 0.115051 0.000166
2.77 0.0158022 0.121783 0.121614 0.000169
2.77 0.0161697 0.132169 0.131995 0.000174
2.77 0.0165372 0.14342 0.143228 0.000192
2.77 0.0169047 0.155546 0.155329 0.000217
2.77 0.0172722 0.16561 0.165378 0.000232
2.77 0.0176397 0.164511 0.164288 0.000223
2.77 0.0180072 0.157275 0.157064 0.000211
2.77 0.0183747 0.154647 0.154431 0.000216
2.77 0.0187422 0.159831 0.159596 0.000235
2.77 0.0191096 0.172277 0.172023 0.000254
2.77 0.0194771 0.188066 0.187798 0.000268
2.77 0.0198446 0.200671 0.200389 0.000282
2.77 0.0202121 0.211448 0.211141 0.000307
2.77 0.0205796 0.225403 0.225067 0.000336
2.77 0.0209471 0.243278 0.242923 0.000355
2.77 0.0213146 0.271696 0.271318 0.000378
2.77 0.0216821 0.319665 0.319232 0.000433
2.77 0.0220496 0.384779 0.384261 0.000518
2.77 0.0224171 0.436225 0.435645 0.00058
2.77 0.0227846 0.446889 0.446305 0.000584
2.77 0.0231521 0.439206 0.438638 0.000568
2.77 0.0235196 0.436521 0.435947 0.000574
2.77 0.0238871 0.444764 0.444157 0.000607
2.77 0.0242546 0.467389 0.466739 0.00065
2.77 0.024622 0.491563 0.490885 0.000678
2.77 0.0249895 0.514337 0.513636 0.000701
2.77 0.025357 0.558219 0.557454 0.000765
2.77 0.0257245 0.636441 0.635563 0.000878
2.77 0.026092 0.765044 0.764002 0.001042
2.77 0.0264595 0.974809 0.973526 0.001283
2.77 0.026827 1.28957 1.28793 0.00164
2.77 0.0271945 1.68288 1.68079 0.00209
2.77 0.027562 1.95187 1.94949 0.00238
2.77 0.0279295 1.89032 1.88805 0.00227
2.77 0.028297 1.6572 1.65522 0.00198
2.77 0.0286645 1.42608 1.42436 0.00172
2.77 0.029032 1.29442 1.29282 0.0016
2.77 0.0293995 1.29235 1.29072 0.00163
2.77 0.029767 1.40625 1.40448 0.00177
2.77 0.0301344 1.65632 1.65425 0.00207
2.77 0.0305019 2.04396 2.04145 0.00251
2.77 0.0308694 2.38801 2.38513 0.00288
2.77 0.0312369 2.35493 2.35214 0.00279
2.77 0.0316044 1.93161 1.92934 0.00227
2.77 0.0319719 1.46671 1.46498 0.00173
2.77 0.0323394 1.14133 1.13995 0.00138
2.77 0.0327069 0.947292 0.946098 0.001194
2.77 0.0330744 0.845087 0.843989 0.001098
2.77 0.0334419 0.804234 0.803186 0.001048
2.77 0.0338094 0.789276 0.788248 0.001028
2.77 0.0341769 0.760085 0.759073 0.001012
2.77 0.0345444 0.716732 0.715739 0.000993
2.77 0.0349119 0.68075 0.679784 0.000966
2.77 0.0352794 0.663526 0.662583 0.000943
2.77 0.0356468 0.674525 0.673566 0.000959
2.77 0.0360143 0.712061 0.711035 0.001026
2.77 0.0363818 0.746968 0.745879 0.001089
2.77 0.0367493 0.738054 0.73698 0.001074
2.77 0.0371168 0.70421 0.703197 0.001013
2.77 0.0374843 0.677201 0.676225 0.000976
2.77 0.0378518 0.658321 0.657348 0.000973
2.77 0.0382193 0.650726 0.649744 0.000982
2.77 0.0385868 0.661198 0.660209 0.000989
2.77 0.0389543 0.693126 0.692113 0.001013
2.77 0.0393218 0.743111 0.74203 0.001081
2.77 0.0396893 0.787579 0.786417 0.001162
2.77 0.0400568 0.802356 0.801163 0.001193
2.77 0.0404243 0.807359 0.806172 0.001187
2.77 0.0407918 0.825625 0.82443 0.001195
2.77 0.0411592 0.869217 0.867957 0.00126
2.77 0.0415267 0.947622 0.946239 0.001383
2.77 0.0418942 1.07226 1.07072 0.00154
2.77 0.0422617 1.23561 1.2339 0.00171
2.77 0.0426292 1.37881 1.37694 0.00187
2.77 0.0429967 1.45046 1.44851 0.00195
2.77 0.0433642 1.4029 1.401 0.0019
2.77 0.0437317 1.26572 1.26397 0.00175
2.77 0.0440992 1.14707 1.14548 0.00159
2.77 0.0444667 1.07748 1.07598 0.0015
2.77 0.0448342 1.04329 1.04179 0.0015
2.77 0.0452017 1.03411 1.0326 0.00151
2.77 0.0455692 1.05097 1.04943 0.00154
2.77 0.0459367 1.08683 1.08527 0.00156
2.77 0.0463042 1.11345 1.11185 0.0016
2.77 0.0466716 1.11704 1.1154 0.00164
2.77 0.0470391 1.12335 1.12169 0.00166
2.77 0.0474066 1.15092 1.14924 0.00168
2.77 0.0477741 1.2047 1.20299 0.00171
2.77 0.0481416 1.28944 1.28764 0.0018
2.77 0.0485091 1.40953 1.40757 0.00196
2.77 0.0488766 1.54606 1.54394 0.00212
2.77 0.0492441 1.63308 1.63087 0.00221
2.77 0.0496116 1.65762 1.65537 0.00225
2.77 0.0499791 1.69379 1.69146 0.00233
2.77 0.0503466 1.77886 1.77639 0.00247
2.77 0.0507141 1.91573 1.91308 0.00265
2.77 0.0510816 2.09564 2.09281 0.00283
2.77 0.0514491 2.3179 2.31482 0.00308
2.77 0.0518165 2.63134 2.62789 0.00345
2.77 0.052184 3.04787 3.04392 0.00395
2.77 0.0525515 3.45297 3.44858 0.00439
2.77 0.052919 3.75832 3.75363 0.00469
2.77 0.0532865 4.03013 4.02517 0.00496
2.77 0.053654 4.08895 4.08391 0.00504
2.77 0.0540215 3.88799 3.88315 0.00484
2.77 0.054389 3.64371 3.63913 0.00458
2.77 0.0547565 3.4531 3.44873 0.00437
2.77 0.055124 3.40121 3.39686 0.00435
2.77 0.0554915 3.54936 3.54478 0.00458
2.77 0.055859 3.81034 3.80541 0.00493
2.77 0.0562265 3.92233 3.91726 0.00507
2.77 0.056594 3.78158 3.77666 0.00492
2.77 0.0569615 3.59248 3.58772 0.00476
2.77 0.0573289 3.51798 3.51324 0.00474
2.77 0.0576964 3.54074 3.53592 0.00482
2.77 0.0580639 3.61243 3.60751 0.00492
