# mu freq sigma_base sigma_full diff
2.34 0.0452017 0.0922199 0.0907609 0.001459
2.34 0.0455692 0.0937801 0.0922233 0.0015568
2.34 0.0459367 0.0958811 0.094252 0.0016291
2.34 0.0463042 0.0988015 0.0970959 0.0017056
2.34 0.0466716 0.102457 0.100687 0.00177
2.34 0.0470391 0.105381 0.103606 0.001775
2.34 0.0474066 0.105613 0.103911 0.001702
2.34 0.0477741 0.104411 0.102797 0.001614
2.34 0.0481416 0.103743 0.10219 0.001553
2.34 0.0485091 0.103964 0.102447 0.001517
2.34 0.0488766 0.104833 0.103349 0.001484
2.34 0.0492441 0.106098 0.104677 0.001421
2.34 0.0496116 0.107598 0.106282 0.001316
2.34 0.0499791 0.109262 0.108091 0.001171
2.34 0.0503466 0.111105 0.110094 0.001011
2.34 0.0507141 0.113189 0.11232 0.000869
2.34 0.0510816 0.11557 0.114796 0.000774
2.34 0.0514491 0.118261 0.117519 0.000742
2.34 0.0518165 0.121236 0.120477 0.000759
2.34 0.052184 0.124458 0.123659 0.000799
2.34 0.0525515 0.127891 0.127055 0.000836
2.34 0.052919 0.131516 0.130665 0.000851
2.34 0.0532865 0.13538 0.134515 0.000865
2.34 0.053654 0.139553 0.138648 0.000905
2.34 0.0540215 0.144064 0.143094 0.00097
2.34 0.054389 0.148939 0.147885 0.001054
2.34 0.0547565 0.154213 0.153055 0.001158
2.34 0.055124 0.15991 0.158629 0.001281
2.34 0.0554915 0.166052 0.164642 0.00141
2.34 0.055859 0.172683 0.171149 0.001534
2.34 0.0562265 0.179884 0.17823 0.001654
2.34 0.056594 0.187749 0.185969 0.00178
2.34 0.0569615 0.196317 0.194433 0.001884
2.34 0.0573289 0.205688 0.203735 0.001953
2.34 0.0576964 0.216068 0.214065 0.002003
2.34 0.0580639 0.227684 0.22564 0.002044
2.34 0.0584314 0.240779 0.238706 0.002073
2.34 0.0587989 0.255638 0.253566 0.002072
2.34 0.0591664 0.272623 0.270625 0.001998
2.34 0.0595339 0.292217 0.290433 0.001784
2.34 0.0599014 0.315125 0.313758 0.001367
2.34 0.0602689 0.34248 0.341741 0.000739
2.34 0.0606364 0.376116 0.376132 -1.6e-05
2.34 0.0610039 0.418819 0.419571 -0.000752
2.34 0.0613714 0.474646 0.475997 -0.001351
2.34 0.0617389 0.549715 0.551483 -0.001768
2.34 0.0621064 0.653892 0.655907 -0.002015
2.34 0.0624739 0.803948 0.806077 -0.002129
2.34 0.0628413 1.02919 1.03133 -0.00214
2.34 0.0632088 1.37995 1.38197 -0.00202
2.34 0.0635763 1.92873 1.93022 -0.00149
2.34 0.0639438 2.69615 2.69609 6e-05
2.34 0.0643113 3.35531 3.35232 0.00299
2.34 0.0646788 3.25334 3.24775 0.00559
2.34 0.0650463 2.56104 2.55494 0.0061
2.34 0.0654138 1.92413 1.91864 0.00549
2.34 0.0657813 1.53093 1.52607 0.00486
2.34 0.0661488 1.33933 1.3348 0.00453
2.34 0.0665163 1.30162 1.2971 0.00452
2.34 0.0668838 1.39971 1.39495 0.00476
2.34 0.0672513 1.60206 1.59703 0.00503
2.34 0.0676188 1.74686 1.74209 0.00477
2.34 0.0679863 1.63104 1.62703 0.00401
2.34 0.0683537 1.37889 1.37539 0.0035
2.34 0.0687212 1.18152 1.17801 0.00351
2.34 0.0690887 1.07142 1.06754 0.00388
2.34 0.0694562 1.02587 1.02145 0.00442
2.34 0.0698237 1.02439 1.01935 0.00504
2.34 0.0701912 1.05541 1.04971 0.0057
2.34 0.0705587 1.11369 1.1073 0.00639
2.34 0.0709262 1.19804 1.19094 0.0071
2.34 0.0712937 1.31022 1.30241 0.00781
2.34 0.0716612 1.45462 1.44619 0.00843
2.34 0.0720287 1.63866 1.62975 0.00891
2.34 0.0723962 1.87388 1.86462 0.00926
2.34 0.0727637 2.1779 2.1682 0.0097
2.34 0.0731312 2.57743 2.56683 0.0106
2.34 0.0734987 3.11328 3.10095 0.01233
2.34 0.0738661 3.84951 3.83432 0.01519
2.34 0.0742336 4.89048 4.87111 0.01937
2.34 0.0746011 6.41277 6.38774 0.02503
2.34 0.0749686 8.72352 8.69105 0.03247
2.34 0.0753361 12.3528 12.3107 0.0421
2.34 0.0757036 18.1013 18.0487 0.0526
2.34 0.0760711 26.459 26.4014 0.0576
2.34 0.0764386 34.7578 34.7143 0.0435
2.34 0.0768061 35.7176 35.6986 0.019
2.34 0.0771736 28.595 28.5714 0.0236
2.34 0.0775411 20.0649 20.025 0.0399
2.34 0.0779086 13.6722 13.629 0.0432
2.34 0.0782761 9.5374 9.49832 0.03908
2.34 0.0786436 6.91527 6.88163 0.03364
2.34 0.0790111 5.20811 5.17963 0.02848
2.34 0.0793785 4.05439 4.03058 0.02381
2.34 0.079746 3.24544 3.22597 0.01947
2.34 0.0801135 2.65933 2.64394 0.01539
2.34 0.080481 2.22292 2.21115 0.01177
2.34 0.0808485 1.89064 1.88185 0.00879
2.34 0.081216 1.63292 1.62637 0.00655
2.34 0.0815835 1.42979 1.42483 0.00496
2.34 0.081951 1.26746 1.26354 0.00392
2.34 0.0823185 1.13622 1.1329 0.00332
2.34 0.082686 1.0292 1.02603 0.00317
2.34 0.0830535 0.94139 0.937961 0.003429
2.34 0.083421 0.869059 0.86494 0.004119
2.34 0.0837885 0.809205 0.804072 0.005133
2.34 0.084156 0.75922 0.752996 0.006224
2.34 0.0845234 0.716737 0.709709 0.007028
2.34 0.0848909 0.679943 0.672651 0.007292
2.34 0.0852584 0.647848 0.640816 0.007032
2.34 0.0856259 0.620054 0.613616 0.006438
2.34 0.0859934 0.596238 0.590597 0.005641
2.34 0.0863609 0.576069 0.57136 0.004709
2.34 0.0867284 0.559368 0.555631 0.003737
2.34 0.0870959 0.546141 0.543283 0.002858
2.34 0.0874634 0.536517 0.534319 0.002198
2.34 0.0878309 0.530594 0.528782 0.001812
2.34 0.0881984 0.528327 0.526679 0.001648
2.34 0.0885659 0.529684 0.528084 0.0016
2.34 0.0889334 0.534855 0.533273 0.001582
2.34 0.0893009 0.544362 0.542808 0.001554
2.34 0.0896684 0.559102 0.557584 0.001518
2.34 0.0900358 0.580431 0.578938 0.001493
2.34 0.0904033 0.610343 0.608832 0.001511
2.34 0.0907708 0.651681 0.650093 0.001588
2.34 0.0911383 0.708584 0.706892 0.001692
2.34 0.0915058 0.788174 0.786381 0.001793
2.34 0.0918733 0.902803 0.9009 0.001903
2.34 0.0922408 1.07306 1.07103 0.00203
2.34 0.0926083 1.33455 1.33236 0.00219
2.34 0.0929758 1.74835 1.74597 0.00238
2.34 0.0933433 2.40343 2.40075 0.00268
2.34 0.0937108 3.33253 3.32913 0.0034
2.34 0.0940783 4.15533 4.15022 0.00511
2.34 0.0944458 4.03842 4.03098 0.00744
2.34 0.0948133 3.12396 3.11512 0.00884
2.34 0.0951808 2.23891 2.22995 0.00896
2.34 0.0955482 1.64144 1.63309 0.00835
2.34 0.0959157 1.2679 1.26046 0.00744
2.34 0.0962832 1.03206 1.0256 0.00646
2.34 0.0966507 0.878274 0.872822 0.005452
2.34 0.0970182 0.774675 0.770155 0.00452
2.34 0.0973857 0.703141 0.699355 0.003786
2.34 0.0977532 0.652892 0.649633 0.003259
2.34 0.0981207 0.617333 0.614415 0.002918
2.34 0.0984882 0.592296 0.58955 0.002746
2.34 0.0988557 0.575021 0.572307 0.002714
2.34 0.0992232 0.563641 0.560856 0.002785
2.34 0.0995907 0.55688 0.553973 0.002907
2.34 0.0999582 0.55387 0.550847 0.003023
2.34 0.100326 0.554036 0.55094 0.003096
2.34 0.100693 0.557053 0.553947 0.003106
2.34 0.101061 0.562886 0.559813 0.003073
2.34 0.101428 0.571793 0.568751 0.003042
2.34 0.101796 0.584285 0.581253 0.003032
2.34 0.102163 0.601153 0.598121 0.003032
2.34 0.102531 0.623176 0.620142 0.003034
2.34 0.102898 0.649428 0.646417 0.003011
2.34 0.103266 0.676397 0.673507 0.00289
2.34 0.103633 0.70571 0.703067 0.002643
2.34 0.104001 0.745789 0.743444 0.002345
2.34 0.104368 0.804724 0.802626 0.002098
2.34 0.104736 0.892457 0.890465 0.001992
2.34 0.105103 1.02593 1.02381 0.00212
2.34 0.105471 1.2327 1.23007 0.00263
2.34 0.105838 1.54049 1.53667 0.00382
2.34 0.106206 1.90247 1.89662 0.00585
2.34 0.106573 2.09971 2.09202 0.00769
2.34 0.106941 2.02218 2.01434 0.00784
2.34 0.107308 1.79542 1.78839 0.00703
2.34 0.107676 1.51012 1.50386 0.00626
2.34 0.108043 1.27383 1.26816 0.00567
2.34 0.108411 1.12217 1.11702 0.00515
2.34 0.108778 1.03456 1.02999 0.00457
2.34 0.109145 0.987796 0.983892 0.003904
2.34 0.109513 0.967398 0.964207 0.003191
2.34 0.10988 0.965706 0.96317 0.002536
2.34 0.110248 0.979362 0.977355 0.002007
2.34 0.110615 1.0081 1.00648 0.00162
2.34 0.110983 1.05471 1.05338 0.00133
2.34 0.11135 1.12553 1.12437 0.00116
2.34 0.111718 1.22721 1.22599 0.00122
2.34 0.112085 1.34445 1.34277 0.00168
2.34 0.112453 1.40758 1.40503 0.00255
2.34 0.11282 1.38316 1.37976 0.0034
2.34 0.113188 1.34425 1.34021 0.00404
2.34 0.113555 1.3364 1.33187 0.00453
2.34 0.113923 1.35247 1.34773 0.00474
2.34 0.11429 1.37158 1.36709 0.00449
2.34 0.114658 1.39326 1.38917 0.00409
2.34 0.115025 1.42707 1.42319 0.00388
2.34 0.115393 1.47438 1.47055 0.00383
2.34 0.11576 1.5333 1.52939 0.00391
2.34 0.116128 1.60241 1.59837 0.00404
2.34 0.116495 1.68118 1.67698 0.0042
2.34 0.116863 1.76975 1.7654 0.00435
2.34 0.11723 1.86877 1.86428 0.00449
2.34 0.117598 1.97938 1.97476 0.00462
2.34 0.117965 2.1031 2.09832 0.00478
2.34 0.118333 2.24181 2.23681 0.005
2.34 0.1187 2.3978 2.3925 0.0053
2.34 0.119068 2.57393 2.56825 0.00568
2.34 0.119435 2.7738 2.76764 0.00616
2.34 0.119803 3.00193 2.99515 0.00678
2.34 0.12017 3.26392 3.25635 0.00757
2.34 0.120538 3.56694 3.55837 0.00857
2.34 0.120905 3.92012 3.91033 0.00979
2.34 0.121273 4.33536 4.32416 0.0112
2.34 0.12164 4.82852 4.81565 0.01287
2.34 0.122008 5.42104 5.40613 0.01491
2.34 0.122375 6.14238 6.12486 0.01752
2.34 0.122743 7.0336 7.0128 0.0208
2.34 0.12311 8.15338 8.12854 0.02484
2.34 0.123478 9.58804 9.55838 0.02966
2.34 0.123845 11.4682 11.4331 0.0351
2.34 0.124213 13.9994 13.9581 0.0413
2.34 0.12458 17.5179 17.4687 0.0492
2.34 0.124948 22.5896 22.5289 0.0607
2.34 0.125315 30.1911 30.1127 0.0784
2.34 0.125683 41.9854 41.8785 0.1069
2.34 0.12605 60.3931 60.2397 0.1534
2.34 0.126418 86.4092 86.1887 0.2205
2.34 0.126785 110.251 109.969 0.282
2.34 0.127153 110.084 109.804 0.28
2.34 0.12752 90.0368 89.8124 0.2244
2.34 0.127888 73.3484 73.1702 0.1782
2.34 0.128255 68.4819 68.3196 0.1623
2.37 0 0 0 0
2.37 0.000367493 2.60883e-05 1.62194e-05 9.8689e-06
2.37 0.000734987 7.87637e-05 5.19838e-05 2.67799e-05
2.37 0.00110248 0.00012909 9.2762e-05 3.6328e-05
2.37 0.00146997 0.000170453 0.000135447 3.5006e-05
2.37 0.00183747 0.000208004 0.000182828 2.5176e-05
2.37 0.00220496 0.000249385 0.000238644 1.0741e-05
2.37 0.00257245 0.000302283 0.000306638 -4.355e-06
2.37 0.00293995 0.000374719 0.000391141 -1.6422e-05
2.37 0.00330744 0.00047099 0.000494932 -2.3942e-05
2.37 0.00367493 0.000589992 0.000617756 -2.7764e-05
2.37 0.00404243 0.000726119 0.000756623 -3.0504e-05
2.37 0.00440992 0.000876047 0.00090994 -3.3893e-05
2.37 0.00477741 0.00104247 0.00107997 -3.75e-05
2.37 0.00514491 0.00122791 0.00126914 -4.123e-05
2.37 0.0055124 0.00143433 0.00147882 -4.449e-05
2.37 0.00587989 0.00166425 0.0017101 -4.585e-05
2.37 0.00624739 0.00192118 0.00196549 -4.431e-05
2.37 0.00661488 0.00221 0.00224934 -3.934e-05
2.37 0.00698237 0.00253712 0.00256693 -2.981e-05
2.37 0.00734987 0.00290971 0.00292326 -1.355e-05
2.37 0.00771736 0.00333337 0.00332265 1.072e-05
2.37 0.00808485 0.00380941 0.00376892 4.049e-05
2.37 0.00845234 0.00433611 0.00426656 6.955e-05
2.37 0.00881984 0.00491777 0.00482441 9.336e-05
2.37 0.00918733 0.00557625 0.00546165 0.0001146
2.37 0.00955482 0.00635287 0.00621195 0.00014092
2.37 0.00992232 0.00730481 0.00712703 0.00017778
2.37 0.0102898 0.00850763 0.00828366 0.00022397
2.37 0.0106573 0.0100782 0.00980581 0.00027239
2.37 0.0110248 0.0122255 0.0119101 0.0003154
2.37 0.0113923 0.0152735 0.0149266 0.0003469
2.37 0.0117598 0.0193665 0.0190064 0.0003601
2.37 0.0121273 0.0232043 0.0228511 0.0003532
2.37 0.0124948 0.0239525 0.0236258 0.0003267
2.37 0.0128623 0.0221498 0.0218643 0.0002855
2.37 0.0132298 0.0205512 0.0203098 0.0002414
2.37 0.0135973 0.0200619 0.0198609 0.000201
2.37 0.0139647 0.0205606 0.0203948 0.0001658
2.37 0.0143322 0.0218535 0.0217158 0.0001377
2.37 0.0146997 0.0238581 0.023741 0.0001171
2.37 0.0150672 0.0266015 0.0264995 0.000102
2.37 0.0154347 0.0302124 0.0301227 8.97e-05
2.37 0.0158022 0.0349322 0.0348543 7.79e-05
2.37 0.0161697 0.0411546 0.041088 6.66e-05
2.37 0.0165372 0.049508 0.0494537 5.43e-05
2.37 0.0169047 0.0610128 0.0609798 3.3e-05
2.37 0.0172722 0.0773795 0.0773886 -9.1e-06
2.37 0.0176397 0.10157 0.101654 -8.4e-05
2.37 0.0180072 0.138831 0.139033 -0.000202
2.37 0.0183747 0.198275 0.198656 -0.000381
2.37 0.0187422 0.293212 0.293851 -0.000639
2.37 0.0191096 0.427808 0.428758 -0.00095
2.37 0.0194771 0.543465 0.544583 -0.001118
2.37 0.0198446 0.523966 0.524866 -0.0009
2.37 0.0202121 0.399528 0.400021 -0.000493
2.37 0.0205796 0.281577 0.281754 -0.000177
2.37 0.0209471 0.201886 0.20187 1.6e-05
2.37 0.0213146 0.151799 0.15167 0.000129
2.37 0.0216821 0.120101 0.119906 0.000195
2.37 0.0220496 0.0995178 0.0992943 0.0002235
2.37 0.0224171 0.0858325 0.0856093 0.0002232
2.37 0.0227846 0.0766396 0.0764254 0.0002142
2.37 0.0231521 0.0705221 0.0703083 0.0002138
2.37 0.0235196 0.0665976 0.0663735 0.0002241
2.37 0.0238871 0.0643118 0.0640715 0.0002403
2.37 0.0242546 0.0633252 0.063066 0.0002592
2.37 0.024622 0.0634354 0.0631552 0.0002802
2.37 0.0249895 0.0645291 0.0642258 0.0003033
2.37 0.025357 0.0665611 0.0662356 0.0003255
2.37 0.0257245 0.0695547 0.0692141 0.0003406
2.37 0.026092 0.0736152 0.073272 0.0003432
2.37 0.0264595 0.0789516 0.0786176 0.000334
2.37 0.026827 0.0859179 0.0855998 0.0003181
2.37 0.0271945 0.095082 0.0947796 0.0003024
2.37 0.027562 0.107195 0.10691 0.000285
2.37 0.0279295 0.122489 0.122246 0.000243
2.37 0.028297 0.138797 0.138618 0.000179
2.37 0.0286645 0.153636 0.153508 0.000128
2.37 0.029032 0.170698 0.170615 8.3e-05
2.37 0.0293995 0.195135 0.195132 3e-06
2.37 0.029767 0.230365 0.230495 -0.00013
2.37 0.0301344 0.280605 0.280923 -0.000318
2.37 0.0305019 0.353083 0.353635 -0.000552
2.37 0.0308694 0.46052 0.46134 -0.00082
2.37 0.0312369 0.625452 0.62655 -0.001098
2.37 0.0316044 0.88709 0.888402 -0.001312
2.37 0.0319719 1.30426 1.30554 -0.00128
2.37 0.0323394 1.90704 1.90772 -0.00068
2.37 0.0327069 2.47519 2.47433 0.00086
2.37 0.0330744 2.4808 2.47813 0.00267
2.37 0.0334419 1.98166 1.97831 0.00335
2.37 0.0338094 1.51095 1.50808 0.00287
2.37 0.0341769 1.24976 1.24767 0.00209
2.37 0.0345444 1.10573 1.10447 0.00126
2.37 0.0349119 0.920888 0.920715 0.000173
2.37 0.0352794 0.698336 0.699072 -0.000736
2.37 0.0356468 0.519522 0.52056 -0.001038
2.37 0.0360143 0.39772 0.398686 -0.000966
2.37 0.0363818 0.316344 0.317144 -0.0008
2.37 0.0367493 0.260461 0.261127 -0.000666
2.37 0.0371168 0.220682 0.221276 -0.000594
2.37 0.0374843 0.191412 0.191992 -0.00058
2.37 0.0378518 0.169272 0.16988 -0.000608
2.37 0.0382193 0.152159 0.152823 -0.000664
2.37 0.0385868 0.138769 0.139474 -0.000705
2.37 0.0389543 0.128277 0.128947 -0.00067
2.37 0.0393218 0.120006 0.120573 -0.000567
2.37 0.0396893 0.113408 0.113843 -0.000435
2.37 0.0400568 0.10811 0.108409 -0.000299
2.37 0.0404243 0.103916 0.10405 -0.000134
2.37 0.0407918 0.100736 0.100622 0.000114
2.37 0.0411592 0.098338 0.0979321 0.0004059
2.37 0.0415267 0.0964851 0.0958085 0.0006766
2.37 0.0418942 0.0950394 0.0941459 0.0008935
2.37 0.0422617 0.0939181 0.0928724 0.0010457
2.37 0.0426292 0.093074 0.0919343 0.0011397
2.37 0.0429967 0.0924808 0.0912959 0.0011849
2.37 0.0433642 0.092114 0.0909372 0.0011768
2.37 0.0437317 0.0919575 0.090853 0.0011045
2.37 0.0440992 0.0920745 0.0910805 0.000994
2.37 0.0444667 0.0926716 0.0917361 0.0009355
2.37 0.0448342 0.0939315 0.0929482 0.0009833
2.37 0.0452017 0.0959236 0.0948309 0.0010927
2.37 0.0455692 0.0987614 0.0975842 0.0011772
2.37 0.0459367 0.102919 0.101685 0.001234
2.37 0.0463042 0.109162 0.107872 0.00129
2.37 0.0466716 0.117742 0.116404 0.001338
2.37 0.0470391 0.125535 0.124197 0.001338
2.37 0.0474066 0.125817 0.124543 0.001274
2.37 0.0477741 0.119817 0.118629 0.001188
2.37 0.0481416 0.114191 0.113063 0.001128
2.37 0.0485091 0.110997 0.109906 0.001091
2.37 0.0488766 0.109709 0.108654 0.001055
2.37 0.0492441 0.109599 0.108609 0.00099
2.37 0.0496116 0.110188 0.109307 0.000881
2.37 0.0499791 0.111223 0.110491 0.000732
2.37 0.0503466 0.112613 0.112048 0.000565
2.37 0.0507141 0.114362 0.113946 0.000416
2.37 0.0510816 0.116486 0.116173 0.000313
2.37 0.0514491 0.118971 0.118702 0.000269
2.37 0.0518165 0.121778 0.121503 0.000275
2.37 0.052184 0.124858 0.124554 0.000304
2.37 0.0525515 0.128171 0.127843 0.000328
2.37 0.052919 0.131693 0.131363 0.00033
2.37 0.0532865 0.135467 0.135136 0.000331
2.37 0.053654 0.139557 0.1392 0.000357
2.37 0.0540215 0.143987 0.143582 0.000405
2.37 0.054389 0.148784 0.148312 0.000472
2.37 0.0547565 0.15398 0.153423 0.000557
2.37 0.055124 0.159601 0.158941 0.00066
2.37 0.0554915 0.165667 0.164898 0.000769
2.37 0.055859 0.172221 0.17135 0.000871
2.37 0.0562265 0.179346 0.178378 0.000968
2.37 0.056594 0.187127 0.18606 0.001067
2.37 0.0569615 0.195602 0.194459 0.001143
2.37 0.0573289 0.204868 0.203687 0.001181
2.37 0.0576964 0.215128 0.213933 0.001195
2.37 0.0580639 0.226609 0.225414 0.001195
2.37 0.0584314 0.239546 0.238368 0.001178
2.37 0.0587989 0.254221 0.253093 0.001128
2.37 0.0591664 0.270984 0.26999 0.000994
2.37 0.0595339 0.290306 0.289602 0.000704
2.37 0.0599014 0.312878 0.312683 0.000195
2.37 0.0602689 0.339824 0.340361 -0.000537
2.37 0.0606364 0.372974 0.374374 -0.0014
2.37 0.0610039 0.415085 0.417341 -0.002256
2.37 0.0613714 0.470144 0.47315 -0.003006
2.37 0.0617389 0.544153 0.547785 -0.003632
2.37 0.0621064 0.646809 0.650989 -0.00418
2.37 0.0624739 0.794617 0.799349 -0.004732
2.37 0.0628413 1.01642 1.02183 -0.00541
2.37 0.0632088 1.36178 1.3681 -0.00632
2.37 0.0635763 1.90212 1.90951 -0.00739
2.37 0.0639438 2.65803 2.6661 -0.00807
2.37 0.0643113 3.30829 3.31532 -0.00703
2.37 0.0646788 3.20922 3.21333 -0.00411
2.37 0.0650463 2.52721 2.52879 -0.00158
2.37 0.0654138 1.89878 1.89913 -0.00035
2.37 0.0657813 1.51008 1.50992 0.00016
2.37 0.0661488 1.31945 1.31905 0.0004
2.37 0.0665163 1.27938 1.27885 0.00053
2.37 0.0668838 1.37181 1.3713 0.00051
2.37 0.0672513 1.56835 1.5682 0.00015
2.37 0.0676188 1.7172 1.71778 -0.00058
2.37 0.0679863 1.6141 1.61518 -0.00108
2.37 0.0683537 1.36929 1.37015 -0.00086
2.37 0.0687212 1.1743 1.17456 -0.00026
2.37 0.0690887 1.06509 1.06466 0.00043
2.37 0.0694562 1.01997 1.01888 0.00109
2.37 0.0698237 1.01863 1.01694 0.00169
2.37 0.0701912 1.04955 1.04731 0.00224
2.37 0.0705587 1.10748 1.10472 0.00276
2.37 0.0709262 1.19116 1.18796 0.0032
2.37 0.0712937 1.3023 1.29875 0.00355
2.37 0.0716612 1.44517 1.44143 0.00374
2.37 0.0720287 1.62699 1.62335 0.00364
2.37 0.0723962 1.85904 1.85575 0.00329
2.37 0.0727637 2.15844 2.15562 0.00282
2.37 0.0731312 2.55112 2.5486 0.00252
2.37 0.0734987 3.07656 3.0739 0.00266
2.37 0.0738661 3.7965 3.79317 0.00333
2.37 0.0742336 4.81112 4.80673 0.00439
2.37 0.0746011 6.28939 6.28389 0.0055
2.37 0.0749686 8.52485 8.51875 0.0061
2.37 0.0753361 12.027 12.022 0.005
2.37 0.0757036 17.5924 17.5934 -0.001
2.37 0.0760711 25.8689 25.8888 -0.0199
2.37 0.0764386 34.7531 34.8116 -0.0585
2.37 0.0768061 36.7188 36.8068 -0.088
2.37 0.0771736 29.5007 29.5621 -0.0614
2.37 0.0775411 20.5058 20.5239 -0.0181
2.37 0.0779086 13.8992 13.8949 0.0043
2.37 0.0782761 9.67928 9.66705 0.01223
2.37 0.0786436 7.0135 6.99921 0.01429
2.37 0.0790111 5.27934 5.26541 0.01393
2.37 0.0793785 4.10749 4.09505 0.01244
2.37 0.079746 3.28589 3.27559 0.0103
2.37 0.0801135 2.69074 2.68292 0.00782
2.37 0.080481 2.24772 2.24234 0.00538
2.37 0.0808485 1.91054 1.90723 0.00331
2.37 0.081216 1.6491 1.64734 0.00176
2.37 0.0815835 1.44312 1.44238 0.00074
2.37 0.081951 1.27856 1.27841 0.00015
2.37 0.0823185 1.14556 1.14563 -7e-05
2.37 0.082686 1.03712 1.03705 7e-05
2.37 0.0830535 0.948189 0.947603 0.000586
2.37 0.083421 0.874947 0.873454 0.001493
2.37 0.0837885 0.814355 0.811658 0.002697
2.37 0.084156 0.763755 0.759808 0.003947
2.37 0.0845234 0.720731 0.715858 0.004873
2.37 0.0848909 0.683449 0.678226 0.005223
2.37 0.0852584 0.650921 0.645894 0.005027
2.37 0.0856259 0.622751 0.618269 0.004482
2.37 0.0859934 0.598615 0.59489 0.003725
2.37 0.0863609 0.578176 0.57535 0.002826
2.37 0.0867284 0.561261 0.559375 0.001886
2.37 0.0870959 0.547877 0.546841 0.001036
2.37 0.0874634 0.538151 0.537753 0.000398
2.37 0.0878309 0.53218 0.532151 2.9e-05
2.37 0.0881984 0.529917 0.530046 -0.000129
2.37 0.0885659 0.531343 0.531524 -0.000181
2.37 0.0889334 0.536672 0.536884 -0.000212
2.37 0.0893009 0.546464 0.546734 -0.00027
2.37 0.0896684 0.56168 0.562043 -0.000363
2.37 0.0900358 0.583787 0.584257 -0.00047
2.37 0.0904033 0.614943 0.615501 -0.000558
2.37 0.0907708 0.658038 0.658662 -0.000624
2.37 0.0911383 0.716583 0.717289 -0.000706
2.37 0.0915058 0.796904 0.797779 -0.000875
2.37 0.0918733 0.912419 0.913582 -0.001163
2.37 0.0922408 1.08534 1.08694 -0.0016
2.37 0.0926083 1.35265 1.35492 -0.00227
2.37 0.0929758 1.77716 1.78046 -0.0033
2.37 0.0933433 2.44808 2.4529 -0.00482
2.37 0.0937108 3.38458 3.39118 -0.0066
2.37 0.0940783 4.16322 4.17022 -0.007
2.37 0.0944458 3.96902 3.97319 -0.00417
2.37 0.0948133 3.03908 3.03931 -0.00023
2.37 0.0951808 2.17724 2.17492 0.00232
2.37 0.0955482 1.60181 1.59844 0.00337
2.37 0.0959157 1.2424 1.23888 0.00352
2.37 0.0962832 1.01499 1.0118 0.00319
2.37 0.0966507 0.866265 0.86368 0.002585
2.37 0.0970182 0.76581 0.763901 0.001909
2.37 0.0973857 0.696322 0.694973 0.001349
2.37 0.0977532 0.64748 0.646523 0.000957
2.37 0.0981207 0.612927 0.612202 0.000725
2.37 0.0984882 0.588612 0.587977 0.000635
2.37 0.0988557 0.571848 0.571194 0.000654
2.37 0.0992232 0.560829 0.56008 0.000749
2.37 0.0995907 0.554324 0.55345 0.000874
2.37 0.0999582 0.551492 0.550515 0.000977
2.37 0.100326 0.55178 0.550757 0.001023
2.37 0.100693 0.554882 0.553879 0.001003
2.37 0.101061 0.560765 0.559828 0.000937
2.37 0.101428 0.569681 0.568825 0.000856
2.37 0.101796 0.582141 0.581369 0.000772
2.37 0.102163 0.598946 0.598263 0.000683
2.37 0.102531 0.620889 0.620303 0.000586
2.37 0.102898 0.647077 0.646617 0.00046
2.37 0.103266 0.67405 0.673798 0.000252
2.37 0.103633 0.703436 0.703496 -6e-05
2.37 0.104001 0.7436 0.744047 -0.000447
2.37 0.104368 0.802576 0.803433 -0.000857
2.37 0.104736 0.890294 0.891515 -0.001221
2.37 0.105103 1.02372 1.02521 -0.00149
2.37 0.105471 1.23045 1.23204 -0.00159
2.37 0.105838 1.53838 1.53968 -0.0013
2.37 0.106206 1.90092 1.90124 -0.00032
2.37 0.106573 2.0981 2.09718 0.00092
2.37 0.106941 2.0181 2.01681 0.00129
2.37 0.107308 1.78971 1.78858 0.00113
2.37 0.107676 1.50499 1.50383 0.00116
2.37 0.108043 1.26958 1.26833 0.00125
2.37 0.108411 1.11846 1.11732 0.00114
2.37 0.108778 1.03116 1.03037 0.00079
2.37 0.109145 0.984574 0.98435 0.000224
2.37 0.109513 0.964343 0.964782 -0.000439
2.37 0.10988 0.962865 0.963935 -0.00107
2.37 0.110248 0.976811 0.97842 -0.001609
2.37 0.110615 1.00594 1.00802 -0.00208
2.37 0.110983 1.05315 1.05566 -0.00251
2.37 0.11135 1.12491 1.12783 -0.00292
2.37 0.111718 1.22784 1.23104 -0.0032
2.37 0.112085 1.34553 1.34864 -0.00311
2.37 0.112453 1.40665 1.4091 -0.00245
2.37 0.11282 1.37997 1.38152 -0.00155
2.37 0.113188 1.34035 1.34118 -0.00083
2.37 0.113555 1.33271 1.33306 -0.00035
2.37 0.113923 1.34962 1.34983 -0.00021
2.37 0.11429 1.36904 1.3696 -0.00056
2.37 0.114658 1.38954 1.39062 -0.00108
2.37 0.115025 1.42172 1.42317 -0.00145
2.37 0.115393 1.46764 1.46931 -0.00167
2.37 0.11576 1.5254 1.52721 -0.00181
2.37 0.116128 1.59346 1.59539 -0.00193
2.37 0.116495 1.67122 1.67325 -0.00203
2.37 0.116863 1.75874 1.7609 -0.00216
2.37 0.11723 1.85665 1.85898 -0.00233
2.37 0.117598 1.96601 1.96857 -0.00256
2.37 0.117965 2.0883 2.09109 -0.00279
2.37 0.118333 2.22535 2.22837 -0.00302
